time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_dl_kbps,F-node
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0100135803222656,0.0100135803222656,0.0066280364990234,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0087261199951171,0.0111579895019531,0.0,0.0,0.0258922576904296,0.496,1.36,0.0,0.0,127.576,8.264,7.736,18305.976,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.009775161743164,0.009775161743164,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0145435333251953,0.0145435333251953,0.0060081481933593,0.0,0.0131130218505859,0.0131130218505859,0.0,0.00762939453125,0.0113964080810546,0.0,0.0,0.0210762023925781,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0089645385742187,0.0085830688476562,0.0064849853515625,0.0,0.0128746032714843,0.0161170959472656,0.0,0.0084400177001953,0.0127315521240234,0.0,0.0,0.0234127044677734,1.344,2.208,0.0,0.0,127.576,3.744,4.232,18305.976,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0062465667724609,0.0,0.0183582305908203,0.0183582305908203,0.0,0.0085353851318359,0.0116825103759765,0.0,0.0,0.0292778015136718,0.496,1.36,0.0,0.0,127.576,12.008,11.968,18305.976,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0095367431640625,0.0095367431640625,0.0065803527832031,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0084877014160156,0.0126361846923828,0.0,0.0,0.0247478485107421,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0109672546386718,0.0109672546386718,0.0063896179199218,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0083684921264648,0.0108242034912109,0.0,0.0,0.0255584716796875,0.496,1.36,0.0,0.0,127.576,8.264,7.736,18305.976,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.0063419342041015,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0080585479736328,0.0119209289550781,0.0,0.0,0.0227928161621093,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0104904174804687,0.0104904174804687,0.0060081481933593,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0076770782470703,0.0126838684082031,0.0,0.0,0.0246524810791015,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0102519989013671,0.0102519989013671,0.0060717264811197,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0081539154052734,0.0114917755126953,0.0,0.0,0.0287532806396484,0.496,1.36,0.0,0.0,127.576,12.008,11.968,18305.976,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0057220458984375,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0061988830566406,0.010530153910319,0.0,0.0,0.0188350677490234,0.496,1.36,0.0,0.0,127.576,4.272,3.704,18305.976,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0126361846923828,0.0126361846923828,0.0060319900512695,0.0,0.013589859008789,0.013589859008789,0.0,0.0088930130004882,0.0106096267700195,0.0,0.0,0.0256538391113281,0.496,1.36,0.0,0.0,127.576,8.264,7.736,18305.976,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0126361846923828,0.0126361846923828,0.0066757202148437,0.0,0.0107288360595703,0.0107288360595703,0.0,0.008392333984375,0.0104904174804687,0.0,0.0,0.0195980072021484,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0090599060058593,0.0090599060058593,0.0064373016357421,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0078678131103515,0.0123977661132812,0.0,0.0,0.0238895416259765,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.009775161743164,0.009775161743164,0.0069141387939453,0.0,0.0169277191162109,0.0169277191162109,0.0,0.0101566314697265,0.0109672546386718,0.0,0.0,0.0277519226074218,0.496,1.36,0.0,0.0,127.576,12.008,11.968,18305.976,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0109672546386718,0.0109672546386718,0.0072956085205078,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0108718872070312,0.0108718872070312,0.0,0.0,0.0201225280761718,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0128746032714843,0.0128746032714843,0.0068187713623046,0.0,0.0169277191162109,0.0169277191162109,0.0,0.0089645385742187,0.0117301940917968,0.0,0.0,0.022745132446289,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0085830688476562,0.0085830688476562,0.0065432654486762,0.0,0.0145435333251953,0.0145435333251953,0.0,0.008249282836914,0.0107288360595703,0.0,0.0,0.0264644622802734,0.496,1.36,0.0,0.0,127.576,8.792,7.208,18305.976,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0070095062255859,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0086307525634765,0.0114917755126953,0.0,0.0,0.022125244140625,0.496,1.36,0.0,0.0,127.576,3.744,4.232,18305.976,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0131130218505859,0.0131130218505859,0.0068187713623046,0.0121593475341796,0.0133514404296875,0.0133514404296875,0.0161647796630859,0.0092983245849609,0.0114917755126953,0.009775161743164,0.0137805938720703,0.0221729278564453,0.496,1.36,1.696,1.696,127.576,3.744,4.232,18305.976,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0057697296142578,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0081777572631835,0.0108718872070312,0.0,0.0,0.0263929367065429,0.496,1.36,0.0,0.0,127.576,8.264,7.736,18305.976,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,18305.976,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0107288360595703,0.0107288360595703,0.0,0.0098943710327148,0.0202655792236328,0.0202655792236328,0.0122785568237304,0.0,0.0,0.0095367431640625,0.0102043151855468,0.0,0.496,1.36,8.208,4.352,127.576,0.0,0.0,18305.976,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0107288360595703,0.0107288360595703,0.0072002410888671,0.0098705291748046,0.0123977661132812,0.0123977661132812,0.0144004821777343,0.0098705291748046,0.0121116638183593,0.0083684921264648,0.010848045349121,0.0230312347412109,0.496,1.36,21.568,33.984,127.576,3.744,4.232,18305.976,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0104904174804687,0.0104904174804687,0.0064849853515625,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0084400177001953,0.0122547149658203,0.0,0.0,0.0220298767089843,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0091075897216796,0.0083446502685546,0.0063657760620117,0.0,0.0119209289550781,0.0126838684082031,0.0,0.008392333984375,0.011301040649414,0.0,0.0,0.0266075134277343,1.344,2.624,0.0,0.0,127.576,8.264,7.736,18305.976,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0085830688476562,0.0085830688476562,0.0060558319091796,0.0,0.0102519989013671,0.0102519989013671,0.0,0.00762939453125,0.0121116638183593,0.0,0.0,0.0240325927734375,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0065803527832031,0.0,0.0178813934326171,0.0178813934326171,0.0,0.0086307525634765,0.0106334686279296,0.0,0.0,0.0202655792236328,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0059843063354492,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0086069107055664,0.0118017196655273,0.0,0.0,0.0286579132080078,0.496,1.776,0.0,0.0,127.576,8.264,7.736,18305.976,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0109672546386718,0.0109672546386718,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0102519989013671,0.0102519989013671,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0095367431640625,0.0095367431640625,0.006103515625,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0075817108154296,0.0117778778076171,0.0,0.0,0.0226497650146484,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0069618225097656,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0097274780273437,0.0116825103759765,0.0,0.0,0.022125244140625,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0066757202148437,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0085830688476562,0.0115394592285156,0.0,0.0,0.0281333923339843,0.496,1.776,0.0,0.0,127.576,8.264,7.736,18305.976,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0095367431640625,0.0095367431640625,0.0059922536214192,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0082015991210937,0.0103314717610677,0.0,0.0,0.0233173370361328,0.496,1.776,0.0,0.0,127.576,10.776,11.312,18305.976,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0104904174804687,0.0104904174804687,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0109672546386718,0.0109672546386718,0.0065803527832031,0.0,0.0133514404296875,0.0133514404296875,0.0,0.008392333984375,0.0116348266601562,0.0,0.0,0.022745132446289,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0095367431640625,0.0095367431640625,0.0064849853515625,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0085353851318359,0.0119686126708984,0.0,0.0,0.0228404998779296,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.0059127807617187,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0081539154052734,0.0110864639282226,0.0,0.0,0.0283002853393554,0.496,1.776,0.0,0.0,127.576,8.264,7.736,18305.976,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.006103515625,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0078201293945312,0.0115394592285156,0.0,0.0,0.0220775604248046,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0121593475341796,0.0121593475341796,0.0060081481933593,0.0,0.011444091796875,0.011444091796875,0.0,0.0077247619628906,0.0115871429443359,0.0,0.0,0.0219345092773437,0.496,1.776,0.0,0.0,127.576,3.744,4.232,18305.976,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0133514404296875,0.0133514404296875,0.0061511993408203,0.0,0.0116825103759765,0.0116825103759765,0.0,0.008392333984375,0.0117301940917968,0.0,0.0,0.0283718109130859,0.496,1.776,0.0,0.0,127.576,8.264,7.736,18305.976,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071290678578644,0.0092983245849609,0.003871246205943,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,127.576,0.0,0.0,18305.976,1
