time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_u_packet_loss_dl_percentage,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0061988830566406,0.0066280364990234,0.0,0.0,0.0,0.0,0.0096797943115234,0.0109831492106119,0.026559829711914,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060904026031494,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0090599060058593,0.0090599060058593,0.0060081481933593,0.0,0.0,0.0,0.0,0.008392333984375,0.0104665756225585,0.0255107879638671,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060629844665527,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,226.17738073764568,226.430082321167,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006841576617697,0.0093936920166015,0.0078678131103515,0.0078678131103515,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,144.408,226.13360535385263,226.3352870941162,12736.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062961483476173,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0058650970458984,0.0,0.0,0.0,0.0,0.0075340270996093,0.01068115234375,0.0202655792236328,0.496,1.424,0.0,0.0,0.0,4.232,3.744,113.256,226.0992527008057,226.26700401306152,634.056,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061304262368985,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0205039978027343,0.0205039978027343,0.0066518783569335,0.0,0.0,0.0,0.0,0.0094175338745117,0.0117301940917968,0.0311613082885742,0.496,1.392,0.0,0.0,0.0,8.464,7.488,116.288,226.00889205932617,226.00889205932617,3.936,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064408779144287,0.0086069107055664,0.0064373016357421,0.0064373016357421,0.0121593475341796,0.0121593475341796,0.0059434345790318,0.0110467274983723,0.0072717666625976,0.0155925750732421,0.0089168548583984,0.0074386596679687,0.0104308128356933,0.0256299972534179,0.496,1.424,11.728,0.0,26.336,11.44,12.536,112.0,0.0,0.0,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065124034881591,0.0086069107055664,0.0078678131103515,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.006066428290473,0.0,0.0,0.0,0.0,0.008392333984375,0.0106638128107244,0.0240802764892578,0.496,1.36,0.0,0.0,0.0,7.208,8.792,112.0,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062727928161621,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063685042348074,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0064373016357421,0.0064373016357421,0.0,0.0077486038208007,0.0062253740098741,0.0097990036010742,0.0096797943115234,0.0,0.0,0.0,0.496,1.36,21.856,0.0,13.648,0.0,0.0,112.496,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063643872159198,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0145435333251953,0.0145435333251953,0.0074386596679687,0.0126361846923828,0.0,0.0126361846923828,0.0,0.0107288360595703,0.0103950500488281,0.019693374633789,0.496,1.36,0.496,0.0,0.0,4.232,3.744,143.152,226.15306146683236,226.37650966644287,3293.032,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061316065268941,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0126361846923828,0.0126361846923828,0.0062227249145507,0.0,0.0,0.0,0.0,0.0081300735473632,0.0104904174804687,0.0230789184570312,0.496,1.84,0.0,0.0,0.0,8.464,7.488,118.448,226.1287775196013,226.3336181640625,680.752,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0100135803222656,0.0100135803222656,0.0061829884847005,0.0,0.0,0.0,0.0,0.0085830688476562,0.0107765197753906,0.0268459320068359,0.496,1.84,0.0,0.0,0.0,11.968,12.008,113.256,226.00579261779785,226.00579261779785,7.32,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063044514822129,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.005960464477539,0.0,0.0,0.0,0.0,0.0083684921264648,0.0106334686279296,0.0261545181274414,0.496,1.808,0.0,0.0,0.0,7.736,8.264,113.256,226.1683842907213,226.4307975769043,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062555369764271,0.0083446502685546,0.00762939453125,0.00762939453125,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,122.384,226.1630571805514,226.38463973999023,1527.08,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062555369764271,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,122.384,226.1630571805514,226.38463973999023,1527.08,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062555369764271,0.0083446502685546,0.00762939453125,0.00762939453125,0.0123977661132812,0.0123977661132812,0.0064849853515625,0.0,0.0,0.0,0.0,0.009012222290039,0.011444091796875,0.0226497650146484,0.496,1.776,0.0,0.0,0.0,4.232,3.744,122.384,226.1630571805514,226.38463973999023,1527.08,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006377403372027,0.0085830688476562,0.0079870223999023,0.0107526779174804,0.0063180923461914,0.0067949295043945,0.0064373016357421,0.0,0.0,0.0,0.0,0.0085115432739257,0.010538101196289,0.023508071899414,1.344,2.624,0.0,0.0,0.0,8.464,7.488,127.576,226.20154486762152,226.44681930541992,4508.312,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0083446502685546,0.005960464477539,0.005960464477539,0.0066757202148437,0.0066757202148437,0.0062465667724609,0.0,0.0,0.0,0.0,0.0083446502685546,0.0104586283365885,0.0253677368164062,0.496,1.84,0.0,0.0,0.0,11.968,12.008,113.256,226.00913047790527,226.00913047790527,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067598679486443,0.0089883804321289,0.0119209289550781,0.0119209289550781,0.0073909759521484,0.0073909759521484,0.0065326690673828,0.0,0.0,0.0,0.0,0.0083446502685546,0.0113248825073242,0.0286340713500976,0.496,1.776,0.0,0.0,0.0,7.736,8.264,128.832,226.1619833050942,226.4204740524292,10918.672,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061680428424284,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,113.256,226.0072231292725,226.0072231292725,1.192,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059950351715087,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062954425811767,0.0083684921264648,0.0107288360595703,0.0107288360595703,0.0104904174804687,0.0104904174804687,0.0058650970458984,0.0,0.0,0.0,0.0,0.0072479248046875,0.0118255615234375,0.0228404998779296,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006181001663208,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0062783559163411,0.0,0.0,0.0,0.0,0.0082015991210937,0.0103603709827769,0.0233650207519531,0.496,1.776,0.0,0.0,0.0,7.936,8.016,112.0,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061285495758056,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0061353047688802,0.0,0.0,0.0,0.0,0.0086784362792968,0.0104109446207682,0.0230312347412109,0.496,1.776,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061217825211102,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.009775161743164,0.009775161743164,0.0057458877563476,0.0,0.0,0.0,0.0,0.0079154968261718,0.0104427337646484,0.0263452529907226,0.496,1.776,0.0,0.0,0.0,7.736,8.264,113.256,226.0129451751709,226.0129451751709,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062178616500019,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.00913047790527,226.00913047790527,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064740726603797,0.0088214874267578,0.009775161743164,0.009775161743164,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.0129451751709,226.0129451751709,1.192,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063169002532958,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.0060081481933593,0.0,0.0,0.0,0.0,0.0073909759521484,0.0123500823974609,0.0219345092773437,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059616565704345,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0092983245849609,0.0092983245849609,0.0062227249145507,0.0,0.0,0.0,0.0,0.0083446502685546,0.0107049942016601,0.027012825012207,0.496,1.776,0.0,0.0,0.0,8.464,7.488,112.0,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062263011932373,0.0083684921264648,0.0081062316894531,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0061307634626116,0.0,0.0,0.0,0.0,0.0079631805419921,0.0105202198028564,0.0257492065429687,0.496,1.776,0.0,0.0,0.0,11.44,12.536,112.0,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062382221221923,0.0081300735473632,0.0092983245849609,0.0092983245849609,0.0095367431640625,0.0095367431640625,0.0061273574829101,0.0,0.0,0.0,0.0,0.0085830688476562,0.010848045349121,0.0271320343017578,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784816741943,0.0083446502685546,0.00762939453125,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,226.17709659746123,226.4326572418213,46.592,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067782286860516,0.0091552734375,0.0092983245849609,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,144.408,226.16892739346156,226.42805576324463,9035.992,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060482404718351,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0109672546386718,0.0109672546386718,0.0058174133300781,0.0,0.0,0.0,0.0,0.0073909759521484,0.0109672546386718,0.0204086303710937,0.496,1.84,0.0,0.0,0.0,4.232,3.744,113.256,226.00698471069336,226.00698471069336,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061683466869034,0.0083446502685546,0.011444091796875,0.011444091796875,0.0071525573730468,0.0071525573730468,0.0059366226196289,0.0,0.0,0.0,0.0,0.0083446502685546,0.0104904174804687,0.0267982482910156,0.496,1.776,0.0,0.0,0.0,8.464,7.488,121.48,226.143811246474,226.33533477783203,1494.152,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061774253845214,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0058412551879882,0.0,0.0,0.0,0.0,0.0068426132202148,0.009775161743164,0.0224113464355468,0.496,1.84,0.0,0.0,0.0,11.44,12.536,112.0,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060498714447021,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0107288360595703,0.0107288360595703,0.0066280364990234,0.0,0.0,0.0,0.0,0.0080108642578125,0.0112056732177734,0.0216007232666015,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063180923461914,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005965232849121,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060648467410263,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.00762939453125,0.00762939453125,0.0056743621826171,0.022292137145996,0.022292137145996,0.0277280807495117,0.0273466110229492,0.0071525573730468,0.010538101196289,0.01983642578125,0.496,1.776,1.696,0.0,1.696,4.232,3.744,113.256,226.0127067565918,226.0127067565918,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059486028566882,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0095367431640625,0.0095367431640625,0.0058650970458984,0.0,0.0,0.0,0.0,0.0072002410888671,0.0102519989013671,0.0193595886230468,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.256,226.0103225708008,226.0103225708008,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063228135061736,0.0083446502685546,0.0121593475341796,0.0121593475341796,0.0073909759521484,0.0073909759521484,0.0063180923461914,0.0,0.0,0.0,0.0,0.008392333984375,0.0103712081909179,0.0244855880737304,0.496,1.776,0.0,0.0,0.0,7.736,8.264,118.448,226.00817680358887,226.0087490081787,16.6,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063228135061736,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0100135803222656,0.0100135803222656,0.006103515625,0.0,0.0,0.0,0.0,0.0081539154052734,0.0096797943115234,0.0204086303710937,0.496,1.776,0.0,0.0,0.0,11.312,10.776,118.448,226.00817680358887,226.0087490081787,16.6,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063228135061736,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,118.448,226.00817680358887,226.0087490081787,16.6,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063228135061736,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,118.448,226.00817680358887,226.0087490081787,16.6,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061460316474801,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0090599060058593,0.0090599060058593,0.0057816505432128,0.0,0.0,0.0,0.0,0.0062942504882812,0.0114838282267252,0.0207424163818359,0.496,1.776,0.0,0.0,0.0,3.704,4.272,127.576,226.1684081133674,226.37758255004883,194.824,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061232869218035,0.008249282836914,0.0078678131103515,0.0078678131103515,0.0052452087402343,0.0052452087402343,0.0057220458984375,0.0,0.0,0.0,0.0,0.0071048736572265,0.0106334686279296,0.0200748443603515,0.496,1.84,0.0,0.0,0.0,4.232,3.744,132.632,226.0943952813206,226.31735801696777,227.048,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065081190354753,0.0085830688476562,0.0069141387939453,0.0080585479736328,0.0092983245849609,0.0112056732177734,0.0065962473551432,0.0,0.0,0.0,0.0,0.008392333984375,0.010880556973544,0.0269412994384765,1.344,2.688,0.0,0.0,0.0,7.208,8.792,115.984,226.0512853490895,226.19788646698,1008.96,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062779624863426,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,116.096,226.0074615478516,226.00796222686768,9.04,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063625734243819,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,117.192,226.09590942209417,226.3190984725952,633.6,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061538088974074,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,117.192,226.1427051277571,226.3377904891968,2039.8,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065076351165771,0.0085830688476562,0.00762939453125,0.00762939453125,0.0102519989013671,0.0102519989013671,0.0061511993408203,0.0,0.0,0.0,0.0,0.0079154968261718,0.011444091796875,0.0215053558349609,0.496,1.808,0.0,0.0,0.0,4.232,3.744,112.0,226.16359191836068,226.42955780029297,8747.648,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066580158649104,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.009775161743164,0.009775161743164,0.006103515625,0.0,0.0,0.0,0.0,0.0079631805419921,0.0112056732177734,0.0217914581298828,0.496,1.84,0.0,0.0,0.0,4.232,3.744,122.384,226.17318873342717,226.43351554870603,8881.528,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066910639847859,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0070095062255859,0.0,0.0,0.0,0.0,0.0091075897216796,0.0117778778076171,0.0275373458862304,0.496,1.84,0.0,0.0,0.0,7.736,8.264,118.448,226.1465408491052,226.42436027526853,10602.216,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064302198957688,0.0085830688476562,0.009775161743164,0.009775161743164,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,116.656,226.15661472082135,226.42297744750977,1747.424,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060513468071965,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,116.368,226.1345088481903,226.34968757629397,106.672,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062439572158737,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,114.264,226.0417587616864,226.0969400405884,126.416,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006579641085952,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0126361846923828,0.0126361846923828,0.0057697296142578,0.0,0.0,0.0,0.0,0.0072479248046875,0.0106334686279296,0.0197887420654296,0.496,1.84,0.0,0.0,0.0,4.232,3.744,114.36,226.14623073243743,226.34038925170896,2856.376,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062451433779588,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0123977661132812,0.0123977661132812,0.005960464477539,0.0,0.0,0.0,0.0,0.0075817108154296,0.0112533569335937,0.0209808349609375,0.496,1.84,0.0,0.0,0.0,4.232,3.744,114.664,226.1258251965046,226.38022899627688,289.136,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069034633351795,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0061750411987304,0.0,0.0,0.0,0.0,0.0081300735473632,0.0108242034912109,0.0253200531005859,0.496,1.84,0.0,0.0,0.0,7.736,8.264,117.192,226.16239312733188,226.42626762390137,4793.056,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061798095703125,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,112.0,226.0980407396952,226.32262706756592,181.616,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062154893258317,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,113.256,226.0813045501709,226.2787342071533,37.12,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063034113992023,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,123.64,226.0179645136783,226.0349273681641,281.872,1
