time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_dl_ms,e2_du_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067484378814697,0.0085830688476562,0.0076889991760253,0.0066757202148437,0.0073194503784179,0.010085105895996,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,1.056,0.528,112.0,868.0393695831299,868.0393695831299,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068128108978271,0.0086069107055664,0.0059008598327636,0.0072121620178222,0.0079631805419921,0.0077486038208007,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,112.0,868.0126428604126,868.012547492981,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069165229797363,0.0090599060058593,0.0056425730387369,0.0063180923461914,0.0069141387939453,0.0070095062255859,0.0,0.0,0.0082651774088541,0.0107765197753906,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,2.096,3.112,112.0,868.0514335632324,868.0325746536255,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067365169525146,0.0086069107055664,0.007033348083496,0.0085035959879557,0.0109195709228515,0.0084161758422851,0.0,0.0,0.0122388203938802,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.976,2.24,1.712,112.0,868.1572437286377,868.0645227432251,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068581104278564,0.0088214874267578,0.0089009602864583,0.0075499216715494,0.0083446502685546,0.0117301940917968,0.0057220458984375,0.0057220458984375,0.007788340250651,0.0115633010864257,0.0,0.0,0.0,0.0,0.0,0.0,4.752,5.264,4.968,5.496,112.696,868.0213451385498,868.0193424224854,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071732894234035,0.0092983245849609,0.0061194101969401,0.0071525573730468,0.0081062316894531,0.0073909759521484,0.003974577959846,0.0046730041503906,0.0168085098266601,0.0182390213012695,0.0,0.0,0.0,0.0,0.0,0.0,4.624,4.592,2.112,1.056,142.056,868.0527210235596,868.0527210235596,4544.312,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069035161839853,0.0085830688476562,0.0065962473551432,0.0078678131103515,0.0091552734375,0.0088214874267578,0.0051856040954589,0.005960464477539,0.0098347663879394,0.0123500823974609,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.448,2.688,3.704,116.208,868.0213928222656,868.0156230926514,30.288,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0072225409360667,0.0092983245849609,0.0051856040954589,0.0072717666625976,0.0087976455688476,0.0062942504882812,0.0059405962626139,0.0075578689575195,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,1.584,0.528,114.888,868.0357933044434,868.0357933044434,35.68,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069319312252215,0.0088214874267578,0.0068545341491699,0.0068545341491699,0.0080823898315429,0.0096082687377929,0.0049897602626255,0.0059127807617187,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,114.888,868.0332183837891,868.0202960968018,38.112,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070083141326904,0.0090837478637695,0.0059008598327636,0.0067949295043945,0.007486343383789,0.0072717666625976,0.0050909378949333,0.0054836273193359,0.0088810920715332,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.688,3.704,114.392,868.0307388305664,868.0200576782227,44.824,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070173348953474,0.0088214874267578,0.0069141387939453,0.0077486038208007,0.0088453292846679,0.0101089477539062,0.0052611033121744,0.0057697296142578,0.0092029571533203,0.0139236450195312,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,115.176,868.0120468139648,868.0114150047302,42.744,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070612228924955,0.0090599060058593,0.0056425730387369,0.0061988830566406,0.0070095062255859,0.0064373016357421,0.0054836273193359,0.0068187713623046,0.0090599060058593,0.0136613845825195,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,3.928,2.912,116.16,868.0324077606201,868.0206934611002,22.752,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070463312734471,0.0092983245849609,0.0057220458984375,0.0085830688476562,0.0107765197753906,0.0066995620727539,0.0055631001790364,0.0064373016357421,0.0102519989013671,0.015878677368164,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.976,3.744,4.232,116.72,868.0121898651123,868.0109977722168,16.208,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070581341734026,0.0090599060058593,0.0073909759521484,0.0067551930745442,0.0081539154052734,0.0098705291748046,0.0049634413285688,0.005960464477539,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,4.752,5.264,1.056,0.528,115.52,868.0379390716553,868.0379390716553,24.168,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071537494659423,0.0092983245849609,0.0054836273193359,0.0069141387939453,0.008559226989746,0.0062227249145507,0.0050589442253112,0.0061511993408203,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,113.736,868.0129051208496,868.0129051208496,81.2,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006882112417648,0.0088214874267578,0.0060796737670898,0.0065565109252929,0.0068426132202148,0.0077009201049804,0.0048478444417317,0.0052452087402343,0.0092188517252604,0.01220703125,0.0,0.0,0.0,0.0,0.0,0.0,1.344,1.28,2.096,3.112,114.296,868.0429697036743,868.0263757705688,15.008,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071442127227783,0.0092983245849609,0.0055432319641113,0.0069141387939453,0.0074148178100585,0.0061273574829101,0.0057781443876378,0.0071048736572265,0.0121593475341796,0.0139236450195312,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.24,1.712,114.68,868.0180311203003,868.0146336555481,44.968,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070232657057728,0.0088214874267578,0.0056028366088867,0.0068545341491699,0.0080347061157226,0.0063657760620117,0.0047964208266314,0.0054836273193359,0.0076691309611002,0.0103712081909179,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,4.968,5.496,115.112,868.0149078369141,868.0124759674072,43.88,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070090317607519,0.0090599060058593,0.0081062316894531,0.005960464477539,0.0066757202148437,0.0121116638183593,0.0054538249969482,0.0064373016357421,0.0134706497192382,0.0150918960571289,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.64,1.056,115.904,868.035078048706,868.035078048706,43.008,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071430680763662,0.0088214874267578,0.0054836273193359,0.0064373016357421,0.007486343383789,0.0065326690673828,0.0053293564740349,0.0067710876464843,0.0090599060058593,0.0108242034912109,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.688,3.704,115.296,868.0214881896973,868.0170774459839,40.584,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068574848741588,0.008559226989746,0.0067551930745442,0.0079274177551269,0.0103950500488281,0.0073432922363281,0.0053752552379261,0.0061988830566406,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,1.056,0.528,118.416,868.0529594421387,868.0529594421387,28.76,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069319312252215,0.0088214874267578,0.0069737434387207,0.0078678131103515,0.0097036361694335,0.0094413757324218,0.0048938550447162,0.0057697296142578,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,114.552,868.0424690246582,868.024984995524,46.408,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069200992584228,0.0086069107055664,0.0062783559163411,0.007033348083496,0.0075101852416992,0.0072479248046875,0.0051856040954589,0.0062227249145507,0.0078678131103515,0.0105142593383789,0.0,0.0,0.0,0.0,0.0,0.0,4.752,4.48,2.688,3.704,114.488,868.0256843566895,868.0167198181152,54.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068358520963298,0.0083446502685546,0.0063776969909667,0.0064969062805175,0.0080823898315429,0.0067710876464843,0.005396929654208,0.0061988830566406,0.0090599060058593,0.01373291015625,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,114.392,868.0195093154907,868.0160045623779,25.464,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0088214874267578,0.0068346659342447,0.0081857045491536,0.0089168548583984,0.0092983245849609,0.0050718134099786,0.0063896179199218,0.0097155570983886,0.0140905380249023,0.0,0.0,0.0,0.0,0.0,0.0,4.624,4.592,3.928,2.912,115.272,868.0325031280518,868.0205345153809,64.064,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070026605436117,0.0090360641479492,0.0058809916178385,0.0081062316894531,0.0092506408691406,0.0076770782470703,0.0051021575927734,0.0062942504882812,0.0090201695760091,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.448,4.336,4.824,115.984,868.0279731750488,868.0174010140555,70.408,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069884970636651,0.0088214874267578,0.0065565109252929,0.0075101852416992,0.007796287536621,0.0086069107055664,0.005046526590983,0.0057220458984375,0.0086426734924316,0.0116586685180664,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.96,3.184,115.856,868.0355787277222,868.0250644683838,48.336,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069236280906259,0.0085830688476562,0.0060200691223144,0.0063776969909667,0.0078201293945312,0.0076055526733398,0.0052126971158114,0.0057220458984375,0.0101725260416666,0.0139236450195312,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.24,1.712,115.712,868.0124521255493,868.0118918418884,62.736,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071027385654734,0.0092983245849609,0.0061988830566406,0.00840425491333,0.0114917755126953,0.0073671340942382,0.0051476738669655,0.0059366226196289,0.0084241231282552,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,4.12,5.752,114.536,868.033766746521,868.0201768875122,59.552,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070244518678579,0.0090599060058593,0.0055631001790364,0.0077486038208007,0.009012222290039,0.0064849853515625,0.0052452087402343,0.0073909759521484,0.0110864639282226,0.0142574310302734,0.0157356262207031,0.00762939453125,0.0157356262207031,0.00762939453125,0.848,0.848,5.104,5.76,3.296,2.24,114.344,868.0135250091553,868.0118918418884,28.312,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069236755371093,0.0088453292846679,0.0082254409790039,0.007331371307373,0.0086784362792968,0.012826919555664,0.0051558017730712,0.0059127807617187,0.0076691309611002,0.0109672546386718,0.0071525573730468,0.0188350677490234,0.0071525573730468,0.0188350677490234,0.848,0.848,5.6,5.76,4.0,5.768,114.168,868.0237531661987,868.0162827173868,21.04,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069391727447509,0.0088214874267578,0.0072121620178222,0.007788340250651,0.0092506408691406,0.0098466873168945,0.005960464477539,0.0072002410888671,0.0100533167521158,0.0159740447998046,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.976,6.104,4.032,112.0,868.0283069610596,868.0179595947266,9.52,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069637109737585,0.0085830688476562,0.0072320302327473,0.005960464477539,0.0072479248046875,0.0092506408691406,0.0055958242977366,0.0072479248046875,0.0086784362792968,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,4.752,5.264,3.744,4.232,120.392,868.0202722549438,868.0156469345093,67.752,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0072581257986192,0.009775161743164,0.0080267588297526,0.0058809916178385,0.0070095062255859,0.0122547149658203,0.0048784109262319,0.0053644180297851,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.0,4.624,4.592,1.056,0.528,117.856,868.0353164672852,868.0353164672852,98.528,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069625306837629,0.0088214874267578,0.0078678131103515,0.0073115030924479,0.0078201293945312,0.012063980102539,0.0051585110751065,0.0063657760620117,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.448,0.592,0.592,116.24,868.0159330368042,868.0137395858765,90.48,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.007021427154541,0.0090599060058593,0.0065565109252929,0.0066757202148437,0.0075817108154296,0.0091314315795898,0.0050826506181196,0.0061511993408203,0.0095367431640625,0.0129222869873046,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.096,3.112,114.936,868.028450012207,868.0190245310465,100.016,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070564782441552,0.0090599060058593,0.0069737434387207,0.0079870223999023,0.0104188919067382,0.0102043151855468,0.0052849451700846,0.006866455078125,0.0137488047281901,0.0179290771484375,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.24,1.712,115.496,868.0401802062988,868.0248260498047,53.488,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.007255753474449,0.0092983245849609,0.0069737434387207,0.0095963478088378,0.0109672546386718,0.009322166442871,0.0054208855879934,0.0068664550781249,0.0078678131103515,0.010848045349121,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,4.968,5.496,117.192,868.019437789917,868.0148124694824,89.752,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070559978485107,0.0088214874267578,0.0067353248596191,0.0090003013610839,0.011754035949707,0.009012222290039,0.0050763289133707,0.0060558319091796,0.0145435333251953,0.0147342681884765,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.112,1.056,116.632,868.0429458618164,868.0429458618164,95.712,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069627714394336,0.0088214874267578,0.0054041544596354,0.0085234642028808,0.0090837478637695,0.0061511993408203,0.0049750010172526,0.0061511993408203,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.76,0.592,0.592,116.768,868.0218696594238,868.0167198181152,55.848,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070085619935894,0.0088214874267578,0.0066757202148437,0.0065565109252929,0.0075817108154296,0.0097036361694335,0.0052452087402343,0.0065803527832031,0.0085830688476562,0.012826919555664,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,2.096,3.112,115.6,868.0107116699219,868.0105209350586,98.104,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0072198339027933,0.0090599060058593,0.0085035959879557,0.0063180923461914,0.0066041946411132,0.0123023986816406,0.0049173831939697,0.005650520324707,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.0,4.752,4.48,1.056,0.528,117.328,868.0447340011597,868.0413961410522,112.224,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070873184583673,0.0090599060058593,0.0073909759521484,0.007331371307373,0.0086545944213867,0.0094890594482421,0.0056743621826171,0.0067710876464843,0.0113248825073242,0.013136863708496,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,1.184,1.184,115.176,868.0196046829224,868.0151104927063,17.128,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069770053844546,0.0090599060058593,0.0077486038208007,0.0092983245849609,0.0125408172607421,0.0095605850219726,0.005048864028033,0.0054359436035156,0.0073512395222981,0.0098943710327148,0.0,0.0,0.0,0.0,0.0,0.0,1.344,1.28,4.192,6.224,115.624,868.0302143096924,868.0198669433594,66.088,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070303826782833,0.0090599060058593,0.0053048133850097,0.0092983245849609,0.0101327896118164,0.0059843063354492,0.0052906218029203,0.0064373016357421,0.0118414560953776,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,5.576,4.032,116.056,868.0369853973389,868.024206161499,75.928,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068749954451375,0.0090599060058593,0.0056028366088867,0.0066757202148437,0.0084877014160156,0.0066280364990234,0.0060399373372395,0.0061988830566406,0.0099658966064453,0.0133037567138671,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,115.496,868.0194616317749,868.0152893066406,10.184,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067445176157785,0.0085830688476562,0.0053644180297851,0.0056028366088867,0.0065326690673828,0.0064611434936523,0.0052452087402343,0.0056266784667968,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,1.056,0.528,113.256,868.0410385131836,868.0410385131836,3.824,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068586651641543,0.0085830688476562,0.0074505805969238,0.0078678131103515,0.009012222290039,0.0098466873168945,0.0054836273193359,0.0058650970458984,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,119.656,868.0633544921875,868.0429458618164,7.576,1
