time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070067285334022,0.0089406967163085,0.0090599060058593,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0059366226196289,0.0,0.0,0.0,0.0,0.0083446502685546,0.0108242034912109,0.0266790390014648,0.1145838355483795,0.3223896026611328,0.496,1.776,0.0,0.0,7.736,8.264,139.216,23.390557939914164,4036.392,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067457037778636,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054836273193359,0.0054836273193359,0.496,1.84,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066839415451575,0.0082969665527343,0.0069141387939453,0.0069141387939453,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007788340250651,0.0098705291748046,0.496,1.776,0.0,0.0,0.0,0.0,122.952,0.0,13.656,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067448616027832,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0126361846923828,0.0126361846923828,0.0,0.0209808349609375,0.02288818359375,0.0244140625,0.02288818359375,0.0,0.0,0.0,0.0,0.0,0.496,1.84,1.696,1.696,0.0,0.0,112.0,0.0,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066196918487548,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0061511993408203,0.0,0.0,0.0,0.0,0.0080108642578125,0.0108718872070312,0.0208854675292968,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068676471710205,0.0086069107055664,0.0061988830566406,0.0061988830566406,0.0090599060058593,0.0090599060058593,0.0060558319091796,0.0,0.0,0.0,0.0,0.00762939453125,0.0111579895019531,0.0210285186767578,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068615464603199,0.0085115432739257,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0066280364990234,0.0,0.0,0.0,0.0,0.0084638595581054,0.0117778778076171,0.0278949737548828,0.0072121620178222,0.0108003616333007,0.496,1.776,0.0,0.0,7.736,8.264,122.464,0.0,18.496,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0100135803222656,0.0100135803222656,0.0061988830566406,0.0,0.0,0.0,0.0,0.0083446502685546,0.0102837880452473,0.0226497650146484,0.0054155077253069,0.0066757202148437,0.496,1.84,0.0,0.0,11.312,10.776,115.544,41.66666666666667,54.424,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067807660244479,0.0083208084106445,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004887580871582,0.0051736831665039,0.496,1.84,0.0,0.0,0.0,0.0,118.448,66.66666666666666,11.088,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068220761742922,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0086784362792968,0.496,1.808,0.0,0.0,0.0,0.0,118.448,0.0,19.576,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067300135546391,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0116825103759765,0.0116825103759765,0.0059008598327636,0.0,0.0,0.0,0.0,0.0063657760620117,0.0108877817789713,0.0195503234863281,0.0064108106825086,0.0095367431640625,0.496,1.84,0.0,0.0,3.704,4.272,115.856,25.0,60.392,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069924254915607,0.0090599060058593,0.0072479248046875,0.0066757202148437,0.0118017196655273,0.0118970870971679,0.0063896179199218,0.0,0.0,0.0,0.0,0.0082969665527343,0.0114917755126953,0.0217437744140625,0.0237147013346354,0.0520229339599609,1.344,2.688,0.0,0.0,4.232,3.744,117.192,6.25,112.904,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068085703683729,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0081062316894531,0.0081062316894531,0.0063180923461914,0.0,0.0,0.0,0.0,0.0081777572631835,0.0111103057861328,0.0259160995483398,0.0063578287760416,0.0070095062255859,0.496,1.84,0.0,0.0,7.736,8.264,117.192,0.0,22.04,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067919640991818,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.776,0.0,0.0,0.0,0.0,117.192,0.0,7.304,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00676586853331,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,6.472,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068773677693077,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.84,0.0,0.0,0.0,0.0,117.192,75.0,8.456,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067219805361619,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0112056732177734,0.0112056732177734,0.0058412551879882,0.0,0.0,0.0,0.0,0.0061273574829101,0.0113248825073242,0.0199079513549804,0.0069141387939453,0.0069141387939453,0.496,1.84,0.0,0.0,3.704,4.272,113.256,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067753578299906,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0066757202148437,0.0066757202148437,0.0059127807617187,0.0,0.0,0.0,0.0,0.0073909759521484,0.0115871429443359,0.0222206115722656,0.00762939453125,0.00762939453125,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066733596348526,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0145435333251953,0.0145435333251953,0.0058650970458984,0.0,0.0,0.0,0.0,0.0081539154052734,0.0107288360595703,0.0265836715698242,0.0088214874267578,0.0109195709228515,0.496,1.84,0.0,0.0,7.736,8.264,118.448,0.0,6.512,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069424657538385,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063578287760416,0.0086784362792968,0.496,1.776,0.0,0.0,0.0,0.0,122.384,18.181818181818183,71.016,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067931502612669,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,18.181818181818183,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067818164825439,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,18.181818181818183,0.0,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067765439920757,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0123977661132812,0.0123977661132812,0.0059127807617187,0.0,0.0,0.0,0.0,0.0074386596679687,0.0112056732177734,0.0218391418457031,0.0064373016357421,0.0087738037109375,0.496,1.776,0.0,0.0,4.232,3.744,114.568,20.0,16.672,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067785674450444,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0060081481933593,0.0,0.0,0.0,0.0,0.0077724456787109,0.010538101196289,0.0197410583496093,0.0072717666625976,0.0097513198852539,0.496,1.84,0.0,0.0,4.232,3.744,125.824,38.46153846153847,52.048,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068477137171806,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0150203704833984,0.0150203704833984,0.0063180923461914,0.0,0.0,0.0,0.0,0.0083684921264648,0.0108718872070312,0.0276565551757812,0.0116458305945763,0.0067710876464843,0.496,1.84,0.0,0.0,7.736,8.264,113.256,23.52941176470588,97.16,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066710223118072,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,123.64,100.0,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066423416137695,0.0086069107055664,0.0057220458984375,0.0057220458984375,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068354606628417,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.496,1.776,0.0,0.0,0.0,0.0,112.0,50.0,11.144,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067591079937413,0.0082969665527343,0.0083446502685546,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0064373016357421,0.0,0.0,0.0,0.0,0.0086307525634765,0.010538101196289,0.01983642578125,0.0055569868821364,0.0069618225097656,0.496,1.808,0.0,0.0,4.232,3.744,122.264,13.333333333333334,71.176,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068346659342447,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0104904174804687,0.0104904174804687,0.0065326690673828,0.0,0.0,0.0,0.0,0.0087261199951171,0.0111103057861328,0.0208854675292968,0.0051856040954589,0.0060558319091796,0.496,1.84,0.0,0.0,4.232,3.744,115.624,20.0,48.144,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067830085754394,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0090599060058593,0.0090599060058593,0.006270408630371,0.0,0.0,0.0,0.0,0.0086069107055664,0.01068115234375,0.0249385833740234,0.0,0.0,0.496,1.808,0.0,0.0,7.736,8.264,116.632,20.0,0.0,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067300135546391,0.008559226989746,0.0104904174804687,0.0104904174804687,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061772086403586,0.0085830688476562,0.496,1.808,0.0,0.0,0.0,0.0,118.448,15.384615384615385,70.632,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068976147340075,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055233637491861,0.0069856643676757,0.496,1.84,0.0,0.0,0.0,0.0,117.84,18.181818181818183,128.848,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069734468981994,0.0088214874267578,0.00762939453125,0.00762939453125,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056391176970108,0.00762939453125,0.496,1.808,0.0,0.0,0.0,0.0,117.888,25.806451612903224,174.28,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066199705968448,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0066757202148437,0.0066757202148437,0.0060558319091796,0.0141859054565429,0.0131130218505859,0.0157833099365234,0.0171422958374023,0.0075817108154296,0.0105857849121093,0.0202655792236328,0.0053246815999348,0.0061988830566406,0.496,1.84,1.696,1.696,4.232,3.744,114.568,25.0,53.392,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066199705968448,0.0078678131103515,0.0102519989013671,0.0102519989013671,0.0057220458984375,0.0057220458984375,0.006866455078125,0.0,0.0,0.0,0.0,0.0094413757324218,0.011444091796875,0.0216007232666015,0.0053246815999348,0.0061988830566406,0.496,1.808,0.0,0.0,4.232,3.744,114.568,25.0,53.392,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066199705968448,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0100135803222656,0.0100135803222656,0.0061750411987304,0.0,0.0,0.0,0.0,0.0083684921264648,0.010848045349121,0.0264167785644531,0.0053246815999348,0.0061988830566406,0.496,1.776,0.0,0.0,7.736,8.264,114.568,25.0,53.392,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068962574005126,0.0086069107055664,0.0064373016357421,0.0064373016357421,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,5.896,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066935126461199,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,117.192,0.0,0.0,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067350283190978,0.0085830688476562,0.005960464477539,0.005960464477539,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.496,1.808,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068939740384989,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0112056732177734,0.0112056732177734,0.0058174133300781,0.0,0.0,0.0,0.0,0.0072956085205078,0.0112533569335937,0.0222682952880859,0.0078678131103515,0.0078678131103515,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066721617285885,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0060081481933593,0.0,0.0,0.0,0.0,0.0077724456787109,0.012063980102539,0.024271011352539,0.0057220458984375,0.0057220458984375,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067389011383056,0.0081062316894531,0.0069141387939453,0.005960464477539,0.0096559524536132,0.0114679336547851,0.0057697296142578,0.0,0.0,0.0,0.0,0.0077009201049804,0.0110149383544921,0.028228759765625,0.0,0.0,1.344,2.624,0.0,0.0,7.736,8.264,112.0,0.0,0.0,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068998336791992,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065422058105468,0.0081062316894531,0.0057220458984375,0.0057220458984375,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067654222545057,0.0083208084106445,0.0071525573730468,0.0071525573730468,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064156272194602,0.0102519989013671,0.496,1.776,0.0,0.0,0.0,0.0,122.384,21.428571428571427,97.304,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068641290432069,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.009775161743164,0.009775161743164,0.0061511993408203,0.0,0.0,0.0,0.0,0.0080585479736328,0.0114917755126953,0.0217437744140625,0.0057617823282877,0.0078678131103515,0.496,1.84,0.0,0.0,4.232,3.744,134.024,33.33333333333333,47.728,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068299212859044,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.011444091796875,0.011444091796875,0.0060081481933593,0.0,0.0,0.0,0.0,0.007486343383789,0.0116825103759765,0.0233173370361328,0.0069141387939453,0.0069141387939453,0.496,1.84,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
