time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,f1_u_throughput_dl_kbps,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,F-node
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061443196007268,0.0083446502685546,0.0,0.0,0.0,0.005801518758138,0.0,0.0088691711425781,0.006013446384006,0.0077247619628906,0.0101653012362393,0.0092983245849609,0.0092983245849609,0.0236034393310546,0,0.496,1.424,0.0,0.0,115.88,8.792,7.208,0.0,52.728,0.0073909759521484,0.0073909759521484,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061198036269386,0.0085830688476562,0.0,0.0,0.0,0.0064373016357421,0.0,0.0079154968261718,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0,0.496,1.424,0.0,0.0,117.136,0.0,0.0,0.0,34.144,0.0061988830566406,0.0061988830566406,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060029549173789,0.0083446502685546,0.0,0.0,0.0,0.0051770891462053,0.0,0.0067710876464843,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0,0.496,1.392,0.0,0.0,117.136,0.0,0.0,0.0,22.744,0.0061988830566406,0.0061988830566406,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063605827860312,0.0090599060058593,0.0,0.0,0.0,0.005468726158142,0.0,0.007033348083496,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,61.6,0.00762939453125,0.00762939453125,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060624744168561,0.0083446502685546,0.0,0.0,0.0,0.0052452087402343,0.0,0.0054359436035156,0.0065803527832031,0.0084877014160156,0.011444091796875,0.0085830688476562,0.0085830688476562,0.0217914581298828,0,0.496,1.424,0.0,0.0,115.88,3.744,4.232,0.0,7.184,0.0071525573730468,0.0071525573730468,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006270408630371,0.0085830688476562,0.0,0.0,0.0,0.0091791152954101,0.0,0.0096559524536132,0.0060558319091796,0.0078201293945312,0.0113964080810546,0.009775161743164,0.009775161743164,0.0215530395507812,0,0.496,1.392,0.0,0.0,112.0,3.744,4.232,0.0,6.416,0.0095367431640625,0.0095367431640625,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060312818772722,0.008559226989746,0.0,0.0,0.0,0.0064373016357421,0.0,0.0079154968261718,0.0067949295043945,0.0093698501586914,0.011301040649414,0.0100135803222656,0.0100135803222656,0.0260114669799804,0,0.496,1.424,0.0,0.0,119.376,8.264,7.736,0.0,16.424,0.0092983245849609,0.0092983245849609,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059794430709003,0.0083446502685546,0.0,0.0,0.0,0.0054836273193359,0.0,0.0054836273193359,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0,0.496,1.424,0.0,0.0,115.496,0.0,0.0,0.0,3.208,0.0073909759521484,0.0073909759521484,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060631497071521,0.0083208084106445,0.0,0.0,0.0,0.0056266784667968,0.0,0.0064373016357421,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0,0.496,1.424,0.0,0.0,117.136,0.0,0.0,0.0,21.192,0.0064373016357421,0.0064373016357421,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006084394927072,0.0081062316894531,0.0,0.0,0.0,0.0059945242745535,0.0,0.0071048736572265,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0,0.496,1.424,0.0,0.0,116.752,0.0,0.0,0.0,21.208,0.0064373016357421,0.0064373016357421,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060695913893666,0.0081062316894531,0.0,0.0,0.0,0.0072717666625976,0.0,0.0085115432739257,0.0069618225097656,0.009775161743164,0.0105857849121093,0.0073909759521484,0.0073909759521484,0.0201702117919921,0,0.496,1.392,0.0,0.0,113.256,3.744,4.232,0.0,4.784,0.00762939453125,0.00762939453125,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063741207122802,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0065326690673828,0.0109672546386718,0.0096559524536132,0.0110864639282226,0.020146369934082,0,1.344,2.272,0.0,0.0,112.0,4.272,3.704,0.0,0.0,0.0066995620727539,0.0058412551879882,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060176849365234,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0062084197998046,0.008249282836914,0.0100231170654296,0.0107288360595703,0.0107288360595703,0.0213623046875,0,0.496,1.36,0.0,0.0,112.0,19.04,19.048,0.0,0.0,0.0081062316894531,0.0081062316894531,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061037505201518,0.0080585479736328,0.0,0.0,0.0,0.0081062316894531,0.0,0.0093460083007812,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0,0.496,1.36,0.0,0.0,123.256,0.0,0.0,0.0,10.392,0.0073909759521484,0.0073909759521484,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061476230621337,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061087347381743,0.0083446502685546,0.0,0.0,0.0,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0066757202148437,0.0066757202148437,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059883768965558,0.0081062316894531,0.0061988830566406,0.0104904174804687,0.0061988830566406,0.0053644180297851,0.0104904174804687,0.0074386596679687,0.0062942504882812,0.0078678131103515,0.0115871429443359,0.0083446502685546,0.0083446502685546,0.0218868255615234,0,0.496,1.36,0.848,0.848,127.24,3.744,4.232,0.0,30.448,0.0071525573730468,0.0071525573730468,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061716013286837,0.0083446502685546,0.0,0.0,0.0,0.005960464477539,0.0,0.005960464477539,0.0059008598327636,0.0062942504882812,0.0106096267700195,0.0,0.0,0.018477439880371,0,0.0,1.424,0.0,0.0,113.256,4.272,3.704,0.0,1.192,146549.74555969238,146549.74555969238,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061692290045135,0.0083446502685546,0.0,0.0,0.0,0.0051657358805338,0.0,0.0056266784667968,0.0064373016357421,0.0081062316894531,0.0110973011363636,0.0,0.0,0.0238418579101562,1,0.0,2.416,0.0,0.0,115.496,8.792,7.208,0.0,9.624,145536.02623939514,145536.02623939514,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059592723846435,0.0078916549682617,0.0162124633789062,0.0083446502685546,0.0162124633789062,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.904,0.848,0.848,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061678886413574,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.464,0.0,0.0,112.0,0.0,0.0,0.0,0.0,143489.02320861816,143489.02320861816,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061237812042236,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061502504111522,0.0085830688476562,0.0,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.0068187713623046,0.0094890594482421,0.0118255615234375,0.0,0.0,0.0231266021728515,0,0.0,2.832,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061965794954898,0.0086784362792968,0.0,0.0,0.0,0.0056786970658735,0.0,0.0071525573730468,0.0075817108154296,0.0108242034912109,0.0109672546386718,0.0,0.0,0.0201702117919921,0,0.0,0.0,0.0,0.0,137.08,3.744,4.232,100.0,36.984,0.0,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060541712822605,0.0083446502685546,0.0,0.0,0.0,0.0062942504882812,0.0,0.0080585479736328,0.0061273574829101,0.007939338684082,0.0103950500488281,0.0,0.0,0.0249385833740234,1,0.0,8.432,0.0,0.0,113.256,8.264,7.736,0.0,14.6,139456.03132247925,139456.03132247925,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060486793518066,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061530785020349,0.0080585479736328,0.0,0.0,0.0,0.0051856040954589,0.0,0.0066995620727539,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,122.488,0.0,0.0,0.0,79.296,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062286853790283,0.0083446502685546,0.0,0.0,0.0,0.005046526590983,0.0,0.0056028366088867,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,69.824,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006377993531488,0.0088214874267578,0.0,0.0,0.0,0.0062783559163411,0.0,0.0064373016357421,0.0068187713623046,0.0098705291748046,0.0115871429443359,0.0,0.0,0.0226974487304687,0,0.0,0.0,0.0,0.0,117.192,3.744,4.232,0.0,15.768,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062834453112973,0.0082969665527343,0.0,0.0,0.0,0.0056198665073939,0.0,0.006723403930664,0.0062942504882812,0.0073909759521484,0.01068115234375,0.0,0.0,0.0203132629394531,0,0.0,0.0,0.0,0.0,120.248,3.744,4.232,0.0,20.824,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062676804575754,0.0083446502685546,0.0,0.0,0.0,0.0053882598876953,0.0,0.0062465667724609,0.0063180923461914,0.0083446502685546,0.0104188919067382,0.0,0.0,0.0237464904785156,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,0.0,50.712,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060407241972366,0.0078678131103515,0.0,0.0,0.0,0.0051718491774338,0.0,0.0061511993408203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.752,0.0,0.0,0.0,59.016,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062226062983422,0.0085830688476562,0.0,0.0,0.0,0.0047153896755642,0.0,0.0060558319091796,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.232,0.0,0.0,117.192,0.0,0.0,100.0,63.912,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006342878436098,0.0083446502685546,0.0,0.0,0.0,0.0039466176321595,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,122.384,0.0,0.0,100.0,3475.208,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069331173873066,0.0092983245849609,0.0,0.0,0.0,0.003985700936153,0.0,0.0047683715820312,0.0066757202148437,0.0081062316894531,0.0110626220703125,0.0,0.0,0.019693374633789,0,0.0,0.0,0.0,0.0,117.192,3.744,4.232,100.0,7353.288,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068761816072226,0.009775161743164,0.0,0.0,0.0,0.0040689376726303,0.0,0.0047683715820312,0.0066757202148437,0.0086307525634765,0.011444091796875,0.0,0.0,0.0214576721191406,0,0.0,0.0,0.0,0.0,117.192,3.744,4.232,100.0,4379.56,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062522603504693,0.0085830688476562,0.0,0.0,0.0,0.003978227957701,0.0,0.0047683715820312,0.0067472457885742,0.0088214874267578,0.0103712081909179,0.0,0.0,0.0241994857788085,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,100.0,1578.608,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061277133315356,0.0083446502685546,0.0,0.0,0.0,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060707775514517,0.0078678131103515,0.0,0.0,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058488892804225,0.0078678131103515,0.0,0.0,0.0,0.0050365924835205,0.0,0.0070571899414062,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,127.576,0.0,0.0,100.0,64.704,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065364459953685,0.0090599060058593,0.0,0.0,0.0,0.0039048775465426,0.0,0.0045299530029296,0.0066757202148437,0.0080585479736328,0.0111103057861328,0.0,0.0,0.0203609466552734,1,0.0,11.536,0.0,0.0,122.384,3.744,4.232,0.0,11080.368,123392.02642440796,123392.02642440796,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068581104278564,0.0092983245849609,0.0,0.0,0.0,0.0038705997585509,0.0,0.0045299530029296,0.0061988830566406,0.0077724456787109,0.0113487243652343,0.0,0.0,0.0214099884033203,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,14563.888,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060462951660156,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0065088272094726,0.0086545944213867,0.0107526779174804,0.0169277191162109,0.0169277191162109,0.0260829925537109,1,0.848,4.016,0.0,0.0,112.0,8.264,7.736,100.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059569059912838,0.0083446502685546,0.0,0.0,0.0,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061585535457478,0.0081062316894531,0.0,0.0,0.0,0.005960464477539,0.0,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062893176900929,0.0085830688476562,0.0,0.0,0.0,0.0065167744954427,0.0,0.0082969665527343,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,120.872,0.0,0.0,100.0,9.992,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067411684522441,0.0088214874267578,0.0,0.0,0.0,0.003987456552062,0.0,0.0047683715820312,0.0059127807617187,0.0073909759521484,0.0120162963867187,0.0,0.0,0.0224590301513671,0,0.0,0.0,0.0,0.0,132.768,3.744,4.232,100.0,9219.6,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064563751220703,0.0088453292846679,0.0045299530029296,0.00762939453125,0.0045299530029296,0.0041090411904417,0.00762939453125,0.0050067901611328,0.0063419342041015,0.0079631805419921,0.0117778778076171,0.0,0.0,0.0224113464355468,0,0.0,0.0,0.848,0.848,112.0,3.744,4.232,100.0,845.976,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062513351440429,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0064849853515625,0.0081062316894531,0.0123977661132812,0.0,0.0,0.0242233276367187,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070562503607989,0.0095367431640625,0.0,0.0,0.0,0.0039815563565467,0.0,0.0047683715820312,0.005960464477539,0.0077247619628906,0.0103950500488281,0.0,0.0,0.0188827514648437,0,0.0,0.0,0.0,0.0,121.88,4.52,3.504,100.0,7171.8,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060589159306009,0.0081062316894531,0.0,0.0,0.0,0.0044239891899956,0.0,0.0057697296142578,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,86.376,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060375650130694,0.0081062316894531,0.0224113464355468,0.0047683715820312,0.0224113464355468,0.0047683715820312,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.848,0.848,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059711399363048,0.0078678131103515,0.0,0.0,0.0,0.0081062316894531,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061321258544921,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0080585479736328,0.0113964080810546,0.0118255615234375,0.0,0.0,0.0226974487304687,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060594081878662,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0075340270996093,0.0119686126708984,0.0,0.0,0.0226020812988281,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061869621276855,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0060558319091796,0.0084161758422851,0.0108718872070312,0.0,0.0,0.0247478485107421,0,0.0,0.0,0.0,0.0,112.0,8.264,7.736,100.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063609151006902,0.0088214874267578,0.0,0.0,0.0,0.0039174989428502,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,143.152,0.0,0.0,100.0,8836.456,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006162112032003,0.0085830688476562,0.0,0.0,0.0,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005931996587497,0.00762939453125,0.0,0.0,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006061288254771,0.0083446502685546,0.0,0.0,0.0,0.00762939453125,0.0,0.00762939453125,0.0069141387939453,0.0088214874267578,0.0121593475341796,0.0,0.0,0.023651123046875,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060725212097167,0.0081300735473632,0.0069141387939453,0.0083446502685546,0.0069141387939453,0.0,0.0083446502685546,0.0,0.0069618225097656,0.0090599060058593,0.0108718872070312,0.0,0.0,0.0200271606445312,0,0.0,0.0,3.28,3.312,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006263256072998,0.0085830688476562,0.0063843197292751,0.0062882900238037,0.0070095062255859,0.0,0.007176399230957,0.0,0.0065697564019097,0.0083446502685546,0.010338696566495,0.0,0.0,0.0255107879638671,0,0.0,0.0,8.448,23.024,112.0,8.792,7.208,100.0,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060415267944335,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060141086578369,0.0081062316894531,0.0,0.0,0.0,0.0039644477781185,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,2726.272,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006568084642725,0.0090599060058593,0.0064902835422092,0.0080267588297526,0.008392333984375,0.0039110961253948,0.0125885009765625,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.352,13.648,143.784,0.0,0.0,100.0,6615.528,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065855718963774,0.0090599060058593,0.0,0.0,0.0,0.00762939453125,0.0,0.00762939453125,0.006866455078125,0.008392333984375,0.0125885009765625,0.0,0.0,0.0255584716796875,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069295589010513,0.0090599060058593,0.0,0.0,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0071525573730468,0.0083446502685546,0.0112533569335937,0.0,0.0,0.021219253540039,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068402290344238,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0066995620727539,0.0088691711425781,0.0112295150756835,0.0,0.0,0.0271797180175781,0,0.0,0.0,0.0,0.0,112.0,8.264,7.736,100.0,0.0,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068855285644531,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
