time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,f1_u_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062501430511474,0.0081300735473632,0.0072479248046875,0.0066280364990234,0.0086307525634765,0.0083446502685546,0.0064611434936523,0.0131130218505859,0.0,0.0131130218505859,0.0,0.008559226989746,0.0107049942016601,0.0266790390014648,0.496,1.424,8.88,9.04,112.0,8.264,7.736,335.0181579589844,335.0181579589844,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062477588653564,0.0083684921264648,0.0063896179199218,0.006723403930664,0.0072956085205078,0.0070571899414062,0.0062942504882812,0.0138282775878906,0.0,0.0138282775878906,0.0,0.0079631805419921,0.011444091796875,0.0218391418457031,0.496,1.392,6.576,6.864,112.0,3.744,4.232,335.01195907592773,335.01195907592773,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059950351715087,0.0078678131103515,0.0079870223999023,0.0055313110351562,0.0109672546386718,0.0070095062255859,0.0061988830566406,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0078201293945312,0.0113487243652343,0.0211715698242187,0.496,1.36,6.448,7.008,112.0,3.744,4.232,335.0229263305664,335.0229263305664,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061619281768798,0.0085830688476562,0.007331371307373,0.0081062316894531,0.0091791152954101,0.0107288360595703,0.0061988830566406,0.0121593475341796,0.0,0.0121593475341796,0.0,0.0084400177001953,0.010858882557262,0.0283718109130859,0.496,1.36,6.096,5.728,112.0,8.792,7.208,335.01219749450684,335.01219749450684,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059616506396241,0.0078678131103515,0.0063180923461914,0.0062783559163411,0.0069141387939453,0.0071525573730468,0.0060558319091796,0.0085830688476562,0.0045299530029296,0.0085830688476562,0.0045299530029296,0.0077724456787109,0.0108242034912109,0.0208377838134765,0.496,1.36,9.856,10.176,113.256,3.744,4.232,335.01243591308594,335.01243591308594,1.192,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006135461365648,0.0081062316894531,0.0070929527282714,0.0057220458984375,0.0088214874267578,0.0066757202148437,0.0064373016357421,0.0140666961669921,0.0050862630208333,0.0140666961669921,0.0057697296142578,0.0087261199951171,0.0111103057861328,0.0214576721191406,0.496,1.36,5.6,5.728,119.928,3.744,4.232,335.01195907592773,335.01195907592773,7.288,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060458681476649,0.0078678131103515,0.0074704488118489,0.0058650970458984,0.0089406967163085,0.0077247619628906,0.006270408630371,0.0145435333251953,0.0061988830566406,0.0145435333251953,0.0061988830566406,0.0085115432739257,0.0107049942016601,0.0263690948486328,0.496,1.424,6.448,7.008,113.256,8.264,7.736,335.0114822387696,335.0114822387696,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061764575467251,0.0083446502685546,0.007331371307373,0.0078201293945312,0.0078201293945312,0.0101566314697265,0.0059127807617187,0.0085830688476562,0.0081062316894531,0.0085830688476562,0.0088691711425781,0.0073909759521484,0.0133991241455078,0.0261783599853515,0.496,1.36,6.096,5.728,117.904,3.744,4.232,335.01696586608887,335.01696586608887,5.328,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062310695648193,0.0083446502685546,0.0071128209431966,0.0055313110351562,0.0088214874267578,0.0069141387939453,0.0055432319641113,0.013589859008789,0.0,0.013589859008789,0.0,0.0062942504882812,0.0112851460774739,0.0218152999877929,0.496,1.424,8.88,10.176,112.0,4.272,3.704,335.01338958740234,335.01338958740234,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006110668182373,0.0083446502685546,0.0057220458984375,0.0065803527832031,0.0068426132202148,0.0072002410888671,0.0057935714721679,0.0133514404296875,0.0,0.0133514404296875,0.0,0.0078916549682617,0.0107288360595703,0.028085708618164,0.496,1.36,6.576,5.728,112.0,8.264,7.736,335.01386642456055,335.01386642456055,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060272216796875,0.0081300735473632,0.0069538752237955,0.0062465667724609,0.0075101852416992,0.007486343383789,0.0066280364990234,0.0128746032714843,0.0,0.0128746032714843,0.0,0.0088691711425781,0.0115871429443359,0.021982192993164,0.496,1.36,6.448,7.008,112.0,3.744,4.232,335.0107669830322,335.0107669830322,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.0075101852416992,0.0079631805419921,0.0098943710327148,0.01220703125,0.0061511993408203,0.0131130218505859,0.0050067901611328,0.0131130218505859,0.0050067901611328,0.0079631805419921,0.0109672546386718,0.0210285186767578,0.496,1.36,6.096,5.728,113.256,3.744,4.232,335.01315116882324,335.01315116882324,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063091961305532,0.0088214874267578,0.0079154968261718,0.0061988830566406,0.0088691711425781,0.0073909759521484,0.0063896179199218,0.0119209289550781,0.0047683715820312,0.0119209289550781,0.0047683715820312,0.008392333984375,0.0113248825073242,0.0293254852294921,0.496,1.36,8.88,9.04,113.256,8.264,7.736,335.0114822387696,335.0114822387696,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062058953677906,0.0083446502685546,0.00762939453125,0.0075817108154296,0.0100135803222656,0.012063980102539,0.005960464477539,0.0116825103759765,0.0055432319641113,0.0116825103759765,0.0068187713623046,0.0079154968261718,0.0102043151855468,0.0195980072021484,0.496,1.36,6.576,6.864,121.824,3.744,4.232,335.0107669830322,335.0107669830322,8.896,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062382221221923,0.0083446502685546,0.0064969062805175,0.0061338598077947,0.0084161758422851,0.0095367431640625,0.0069618225097656,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0094890594482421,0.0121116638183593,0.0222206115722656,0.496,1.424,15.568,30.24,112.0,3.744,4.232,335.01410484313965,335.01410484313965,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064265727996826,0.0088214874267578,0.0066757202148437,0.0072956085205078,0.0086307525634765,0.0110149383544921,0.0066041946411132,0.013589859008789,0.0,0.013589859008789,0.0,0.0088453292846679,0.0105857849121093,0.0251293182373046,0.496,1.36,6.864,6.224,112.0,8.264,7.736,335.01410484313965,335.01410484313965,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062441825866699,0.0085830688476562,0.0078280766805013,0.007033348083496,0.0094175338745117,0.0078678131103515,0.0070095062255859,0.011444091796875,0.0,0.011444091796875,0.0,0.0095367431640625,0.0117301940917968,0.0222206115722656,0.496,1.36,9.856,10.176,112.0,3.744,4.232,335.01219749450684,335.01219749450684,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061273574829101,0.0078678131103515,0.0061690807342529,0.0062286853790283,0.0072956085205078,0.0075340270996093,0.0066161155700683,0.0131130218505859,0.0,0.0131130218505859,0.0,0.0082969665527343,0.0103712081909179,0.0185966491699218,0.496,1.36,11.488,14.784,112.0,4.272,3.704,335.0107669830322,335.0107669830322,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061587531967918,0.0081062316894531,0.0074439578586154,0.006943941116333,0.0098705291748046,0.0076770782470703,0.0067472457885742,0.0121593475341796,0.0045299530029296,0.0121593475341796,0.0045299530029296,0.0088691711425781,0.0113964080810546,0.0297307968139648,0.496,1.36,22.048,10.32,113.752,8.264,7.736,335.0186347961426,335.0186347961426,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062071861912362,0.0085830688476562,0.006103515625,0.0064969062805175,0.0066280364990234,0.0092744827270507,0.006258487701416,0.0116825103759765,0.0042915344238281,0.0116825103759765,0.0042915344238281,0.0086069107055664,0.0105619430541992,0.0239849090576171,0.496,1.36,5.6,6.512,113.256,14.52,15.544,335.0214958190918,335.0214958190918,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062356540812781,0.0085830688476562,0.0074505805969238,0.0061988830566406,0.0084877014160156,0.0074386596679687,0.0060558319091796,0.0131130218505859,0.005960464477539,0.0131130218505859,0.005960464477539,0.0078201293945312,0.0132560729980468,0.0254154205322265,0.496,1.36,6.096,5.728,113.256,3.744,4.232,335.0183963775635,335.0183963775635,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062356540812781,0.0085830688476562,0.0072320302327473,0.0065565109252929,0.0088214874267578,0.0082254409790039,0.0061988830566406,0.0119209289550781,0.005960464477539,0.0119209289550781,0.005960464477539,0.0085830688476562,0.0116586685180664,0.0291824340820312,0.496,1.36,9.856,10.176,113.256,8.264,7.736,335.01648902893066,335.01648902893066,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062356540812781,0.0085830688476562,0.0064849853515625,0.0065803527832031,0.0089168548583984,0.0098705291748046,0.006866455078125,0.0119209289550781,0.005960464477539,0.0119209289550781,0.005960464477539,0.0094413757324218,0.0113964080810546,0.0213623046875,0.496,1.36,6.448,6.224,113.256,3.744,4.232,335.01410484313965,335.01410484313965,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062356540812781,0.0085830688476562,0.0075340270996093,0.0079870223999023,0.009918212890625,0.0088453292846679,0.006103515625,0.0078678131103515,0.005960464477539,0.0078678131103515,0.005960464477539,0.0078201293945312,0.0116825103759765,0.0227928161621093,0.496,1.36,5.6,6.512,113.256,3.744,4.232,335.01124382019043,335.01124382019043,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062700527817455,0.0078678131103515,0.007331371307373,0.0073432922363281,0.009322166442871,0.0109195709228515,0.0063896179199218,0.0107288360595703,0.0052452087402343,0.0107288360595703,0.0071048736572265,0.0086069107055664,0.0110149383544921,0.0268220901489257,0.496,1.36,6.096,5.728,117.192,8.264,7.736,335.01195907592773,335.01195907592773,31.512,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063071504307253,0.0082015991210937,0.00762939453125,0.0069538752237955,0.0090599060058593,0.0089406967163085,0.0060558319091796,0.0147819519042968,0.004126475407527,0.0147819519042968,0.0052452087402343,0.0078201293945312,0.011301040649414,0.0217914581298828,0.496,1.424,9.856,10.176,141.928,3.744,4.232,335.01172065734863,335.01172065734863,425.96,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064254987357866,0.0088214874267578,0.006866455078125,0.0052452087402343,0.0085830688476562,0.0060081481933593,0.0067710876464843,0.0132322311401367,0.0044027964274088,0.0140905380249023,0.0062942504882812,0.0089645385742187,0.0125885009765625,0.0243663787841796,1.344,2.272,6.448,6.224,118.448,3.744,4.232,335.0105285644531,335.0118637084961,153.896,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061217825211102,0.0081062316894531,0.0070571899414062,0.0061988830566406,0.0084400177001953,0.0072479248046875,0.0062227249145507,0.0159740447998046,0.0073909759521484,0.0159740447998046,0.0073909759521484,0.0083684921264648,0.0111103057861328,0.0265836715698242,0.496,1.424,5.6,6.512,113.256,8.264,7.736,335.0183963775635,335.0183963775635,1.192,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071395741830958,0.0095367431640625,0.0069141387939453,0.006103515625,0.0081539154052734,0.0082969665527343,0.006103515625,0.0138282775878906,0.0039467753020115,0.0138282775878906,0.0047683715820312,0.0078201293945312,0.0121593475341796,0.022125244140625,0.496,1.36,6.096,5.728,122.384,3.744,4.232,335.0236415863037,335.0236415863037,15679.768,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065112113952636,0.0090599060058593,0.007033348083496,0.0060002009073893,0.0090599060058593,0.0078678131103515,0.0061511993408203,0.0128746032714843,0.003940612077713,0.0128746032714843,0.0047683715820312,0.0079154968261718,0.0113964080810546,0.0217914581298828,0.496,1.424,9.856,10.176,112.0,3.744,4.232,335.01362800598145,335.01362800598145,3468.656,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061571598052978,0.0083446502685546,0.0081539154052734,0.0062465667724609,0.0117778778076171,0.0091075897216796,0.0066757202148437,0.0131130218505859,0.0,0.0131130218505859,0.0,0.0090599060058593,0.0118732452392578,0.0305414199829101,0.496,1.392,6.448,6.224,112.0,8.264,7.736,335.0191116333008,335.0191116333008,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006030797958374,0.0081062316894531,0.0061988830566406,0.0072121620178222,0.0071048736572265,0.0085115432739257,0.006103515625,0.0107288360595703,0.0,0.0107288360595703,0.0,0.0076770782470703,0.0127315521240234,0.0238895416259765,0.496,1.36,5.6,6.512,112.0,3.744,4.232,335.01362800598145,335.01362800598145,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063685042348074,0.0088214874267578,0.0072717666625976,0.0086307525634765,0.009322166442871,0.0133514404296875,0.0067949295043945,0.0157356262207031,0.0083446502685546,0.0157356262207031,0.0083446502685546,0.0082015991210937,0.0109275182088216,0.0199079513549804,0.496,1.36,6.096,5.728,113.256,4.272,3.704,335.0210189819336,335.0210189819336,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0083446502685546,0.0078678131103515,0.006715456644694,0.010848045349121,0.0095367431640625,0.0062465667724609,0.0123977661132812,0.0066757202148437,0.0123977661132812,0.0066757202148437,0.0086545944213867,0.0124931335449218,0.0334501266479492,0.496,1.36,9.856,10.176,113.256,8.264,7.736,335.01505851745605,335.01505851745605,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064183230423808,0.0085830688476562,0.0063419342041015,0.0055313110351562,0.0073432922363281,0.0069618225097656,0.0064373016357421,0.0126361846923828,0.0047683715820312,0.0126361846923828,0.0047683715820312,0.0076770782470703,0.0112533569335937,0.0214576721191406,0.496,1.36,6.448,6.224,113.256,3.744,4.232,335.0214958190918,335.0214958190918,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062525272369384,0.0083446502685546,0.0065803527832031,0.0060796737670898,0.0073909759521484,0.0074148178100585,0.0066757202148437,0.0121593475341796,0.0,0.0121593475341796,0.0,0.0092983245849609,0.011444091796875,0.0219345092773437,0.496,1.36,5.6,6.512,112.0,3.744,4.232,335.01553535461426,335.01553535461426,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065692420144682,0.0088214874267578,0.0091195106506347,0.0069141387939453,0.0097036361694335,0.0105857849121093,0.0061511993408203,0.0116825103759765,0.0040263886664323,0.0116825103759765,0.0047683715820312,0.0084161758422851,0.0109195709228515,0.0266313552856445,0.496,1.36,6.096,5.728,143.152,8.264,7.736,335.01434326171875,335.01434326171875,7625.48,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070054732744966,0.009775161743164,0.0080267588297526,0.007033348083496,0.0096559524536132,0.0096559524536132,0.0,0.0083446502685546,0.0040215023314755,0.0083446502685546,0.0047683715820312,0.0,0.0,0.0,0.496,1.424,9.856,10.176,117.192,0.0,0.0,335.0260257720947,335.0260257720947,5681.464,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068275489617342,0.0092983245849609,0.0078678131103515,0.0069618225097656,0.0095367431640625,0.0113487243652343,0.0,0.0123977661132812,0.0039612642631003,0.0123977661132812,0.0047683715820312,0.0,0.0,0.0,0.496,1.424,6.448,6.224,117.192,0.0,0.0,335.01410484313965,335.01410484313965,10753.336,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066450326749593,0.0087976455688476,0.0075817108154296,0.005960464477539,0.0095844268798828,0.0070810317993164,0.0,0.0119209289550781,0.0040382518435356,0.0119209289550781,0.0047683715820312,0.0,0.0,0.0,0.496,1.424,5.6,6.512,115.52,0.0,0.0,335.0188732147217,335.0188732147217,3566.52,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059355550737523,0.00762939453125,0.007033348083496,0.008249282836914,0.0089406967163085,0.0126838684082031,0.0061988830566406,0.0090599060058593,0.0045299530029296,0.0090599060058593,0.0045299530029296,0.0079631805419921,0.0123500823974609,0.0244617462158203,0.496,1.424,6.096,5.728,113.256,3.744,4.232,335.01243591308594,335.01243591308594,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062688666196604,0.0088214874267578,0.0069538752237955,0.0063975652058919,0.0085830688476562,0.0084638595581054,0.006723403930664,0.0207424163818359,0.0057220458984375,0.0207424163818359,0.0057220458984375,0.0085830688476562,0.0115871429443359,0.0218868255615234,0.496,1.36,9.856,10.176,113.256,3.744,4.232,335.01243591308594,335.01243591308594,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000751495361,0.0081062316894531,0.0063419342041015,0.0057697296142578,0.0077724456787109,0.0070571899414062,0.0063419342041015,0.0143051147460937,0.0,0.0143051147460937,0.0,0.0081539154052734,0.010991096496582,0.0281572341918945,0.496,1.36,6.448,6.224,112.0,8.264,7.736,335.01458168029785,335.01458168029785,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784816741943,0.0078678131103515,0.0069618225097656,0.0054240226745605,0.0074386596679687,0.0062227249145507,0.0,0.0140666961669921,0.0,0.0140666961669921,0.0,0.0,0.0,0.0,0.496,1.36,5.6,6.512,112.0,0.0,0.0,335.01243591308594,335.01243591308594,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061845779418945,0.0081062316894531,0.0064969062805175,0.0085353851318359,0.0070095062255859,0.0123023986816406,0.0,0.0102519989013671,0.0,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.36,6.096,5.728,112.0,0.0,0.0,335.01291275024414,335.01291275024414,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063741207122802,0.0085830688476562,0.0071525573730468,0.0065565109252929,0.0084638595581054,0.0077486038208007,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.36,9.856,10.176,112.0,0.0,0.0,335.0107669830322,335.0107669830322,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061300856557058,0.0078678131103515,0.007486343383789,0.0056743621826171,0.0084877014160156,0.0068187713623046,0.0087261199951171,0.0088214874267578,0.0052452087402343,0.0088214874267578,0.0052452087402343,0.0126838684082031,0.0127315521240234,0.025177001953125,0.496,1.36,6.448,6.224,113.256,3.744,4.232,335.01172065734863,335.01172065734863,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061549950594925,0.0088214874267578,0.0080585479736328,0.006258487701416,0.0116348266601562,0.0067710876464843,0.0066757202148437,0.0138282775878906,0.0054836273193359,0.0138282775878906,0.0054836273193359,0.0089168548583984,0.0115871429443359,0.0218391418457031,0.496,1.36,5.6,6.512,113.256,3.744,4.232,335.0114822387696,335.0114822387696,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070281650709069,0.0100135803222656,0.00840425491333,0.0084400177001953,0.0098228454589843,0.0145435333251953,0.006103515625,0.0100135803222656,0.0039972824059065,0.0100135803222656,0.0047683715820312,0.0088453292846679,0.0109195709228515,0.0257492065429687,0.496,1.36,6.096,5.728,144.408,8.264,7.736,335.0234031677246,335.0234031677246,12527.4,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073684388725318,0.0095367431640625,0.0069141387939453,0.0063180923461914,0.008702278137207,0.008702278137207,0.0,0.019073486328125,0.0039820975445686,0.019073486328125,0.0047683715820312,0.0,0.0,0.0,0.496,1.424,9.856,10.176,117.192,0.0,0.0,335.01744270324707,335.01744270324707,19614.856,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073779281692125,0.0100135803222656,0.0065803527832031,0.006866455078125,0.0091075897216796,0.0110626220703125,0.0,0.0152587890625,0.0039285559071959,0.0152587890625,0.0045299530029296,0.0,0.0,0.0,0.496,1.424,6.448,6.224,117.192,0.0,0.0,335.01434326171875,335.01434326171875,31553.824,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074728211360191,0.0102519989013671,0.0065803527832031,0.0085234642028808,0.0078201293945312,0.0129461288452148,0.0,0.0133514404296875,0.0039076360659338,0.0133514404296875,0.0045299530029296,0.0,0.0,0.0,0.496,1.424,5.6,6.512,117.192,0.0,0.0,335.0188732147217,335.0188732147217,31653.056,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072391472052578,0.0100135803222656,0.0087618827819824,0.0075817108154296,0.0107526779174804,0.0100135803222656,0.006103515625,0.0164508819580078,0.0040531158447265,0.0164508819580078,0.0050067901611328,0.0078678131103515,0.0114917755126953,0.0214576721191406,0.496,1.424,6.096,5.728,117.192,3.744,4.232,335.017204284668,335.017204284668,633.224,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061775321391091,0.0085830688476562,0.0081459681193033,0.0070730845133463,0.010848045349121,0.0100135803222656,0.0060796737670898,0.0147819519042968,0.0088214874267578,0.0147819519042968,0.0088214874267578,0.0070095062255859,0.0106493631998697,0.0189542770385742,0.496,1.424,9.856,10.176,113.256,4.272,3.704,335.0176811218262,335.0176811218262,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061383887903014,0.0083446502685546,0.0075340270996093,0.0061988830566406,0.0093460083007812,0.007486343383789,0.0062227249145507,0.0128746032714843,0.0046052430805407,0.0128746032714843,0.0061035156249999,0.0088214874267578,0.0112056732177734,0.0283002853393554,0.496,1.36,6.448,6.224,113.256,8.264,7.736,335.01601219177246,335.01601219177246,115.832,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066348150664684,0.0095367431640625,0.0078201293945312,0.0051259994506835,0.0110626220703125,0.0061273574829101,0.0,0.013589859008789,0.0042526810257523,0.013589859008789,0.0052452087402343,0.0,0.0,0.0,0.496,1.36,5.6,6.512,128.72,0.0,0.0,335.0148200988769,335.0148200988769,1204.696,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061941146850585,0.0085830688476562,0.0078082084655761,0.0071048736572265,0.0092983245849609,0.0091552734375,0.0,0.0143051147460937,0.00762939453125,0.0143051147460937,0.00762939453125,0.0,0.0,0.0,0.496,1.424,6.096,5.728,112.0,0.0,0.0,335.01315116882324,335.01315116882324,3.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0085830688476562,0.0082254409790039,0.006874402364095,0.0102519989013671,0.0095367431640625,0.0,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.0,0.496,1.392,9.856,10.176,112.0,0.0,0.0,335.01172065734863,335.01172065734863,0.0,1
