time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067409591295232,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0066757202148437,0.0,0.0,0.0087499618530273,0.011301040649414,0.0281572341918945,0.496,1.424,0.0,0.0,12.063492063492063,116.12,7.488,8.464,226.1658041916169,226.4310359954834,14075.504,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066769063769288,0.0092983245849609,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0138282775878906,0.0138282775878906,0.006262461344401,0.0,0.0,0.0081539154052734,0.0118732452392578,0.0285625457763671,0.496,1.424,0.0,0.0,0.0,117.192,12.008,11.968,226.1309090194169,226.40318870544436,2180.976,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065013543883366,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0109672546386718,0.0109672546386718,0.006103515625,0.0,0.0,0.0081062316894531,0.010538101196289,0.0246524810791015,0.496,1.424,0.0,0.0,0.0,114.296,8.264,7.736,226.13507896274717,226.4044523239136,359.68,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068114535643322,0.0090599060058593,0.009775161743164,0.009775161743164,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.552,0.0,0.0,226.1552970950343,226.42385959625244,6190.72,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070498721434338,0.0095367431640625,0.009775161743164,0.009775161743164,0.0,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,9.37272064186725,118.448,0.0,0.0,226.1802709798218,226.43580436706543,17927.632,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073272402923886,0.0099897384643554,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0058650970458984,0.0,0.0,0.0072956085205078,0.0110626220703125,0.0191211700439453,0.496,1.424,0.0,0.0,10.43649491302921,118.448,3.744,4.232,226.17909138610665,226.43165588378903,38147.032,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076922611217593,0.0104904174804687,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0183582305908203,0.0183582305908203,0.0064849853515625,0.0,0.0,0.0086069107055664,0.0103473663330078,0.02593994140625,0.496,1.424,0.0,0.0,10.426731078904993,114.712,7.488,8.464,226.1653875500968,226.4307975769043,16759.992,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075902511824422,0.0102519989013671,0.009775161743164,0.009775161743164,0.0,0.0,0.0166893005371093,0.0166893005371093,0.0062147776285807,0.0,0.0,0.0084877014160156,0.011444091796875,0.0275611877441406,0.496,1.424,0.0,0.0,17.221418234442837,117.192,12.008,11.968,226.15625374800675,226.4220952987671,40437.056,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070161487332623,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0064611434936523,0.0,0.0,0.0081300735473632,0.0107526779174804,0.0247001647949218,0.496,1.424,0.0,0.0,0.0,117.192,8.264,7.736,226.12102242077097,226.33028030395508,2167.176,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061644843561732,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.712,0.0,0.0,226.1605631173578,226.36795043945312,3392.8,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061822767874494,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,113.256,0.0,0.0,226.0065078735352,226.0065078735352,1483.768,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061658349367651,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0062942504882812,0.0,0.0,0.0079631805419921,0.0115871429443359,0.021982192993164,0.496,1.392,0.0,0.0,0.0,117.376,3.744,4.232,226.0092496871948,226.01048946380612,5.024,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061585535457478,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0058174133300781,0.0,0.0,0.007939338684082,0.0112056732177734,0.0283479690551757,0.496,1.424,0.0,0.0,0.0,113.256,7.488,8.464,226.00889205932617,226.00889205932617,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064301490783691,0.0088453292846679,0.0081062316894531,0.0081062316894531,0.0074439578586154,0.0088691711425781,0.0104904174804687,0.0104904174804687,0.0059763590494791,0.0074505805969238,0.0089406967163085,0.0081539154052734,0.0115871429443359,0.0295162200927734,0.496,1.36,10.752,24.592,0.0,112.0,12.008,11.968,0.0,0.0,1.192,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006343126296997,0.0086069107055664,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0067472457885742,0.0,0.0,0.0089168548583984,0.0109434127807617,0.0266551971435546,0.496,1.36,0.0,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061016177656638,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0063419342041015,0.0,0.0,0.0083446502685546,0.0107288360595703,0.0192642211914062,0.496,1.36,0.0,0.0,0.0,117.192,10.776,11.312,226.00960731506348,226.00960731506348,5.752,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063898551523388,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0063578287760416,0.0075340270996093,0.0140666961669921,0.0140666961669921,0.0,0.0070035457611083,0.0081062316894531,0.0,0.0,0.0,0.496,1.424,21.856,13.648,0.0,112.496,0.0,0.0,0.0,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006152851746814,0.0080823898315429,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0061988830566406,0.0119209289550781,0.0119209289550781,0.0078201293945312,0.0123023986816406,0.0244140625,0.496,1.36,0.496,0.0,0.0,119.584,3.744,4.232,226.1581831964953,226.4310836791992,35.96,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063640315358231,0.0092029571533203,0.009775161743164,0.009775161743164,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0060558319091796,0.0,0.0,0.0083684921264648,0.0105142593383789,0.0250816345214843,0.496,1.84,0.0,0.0,0.0,131.416,7.488,8.464,226.0759225705775,226.22370719909668,656.088,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060921284689832,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0,0.0,0.009775161743164,0.009775161743164,0.0059763590494791,0.0,0.0,0.0078678131103515,0.0106652577718098,0.026702880859375,0.496,1.84,0.0,0.0,0.0,113.256,12.008,11.968,226.00817680358887,226.00817680358887,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095585154063,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0061988830566406,0.0,0.0,0.0079154968261718,0.0103473663330078,0.0250101089477539,0.496,1.776,0.0,0.0,0.0,113.256,8.264,7.736,226.0141372680664,226.0141372680664,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095585154063,0.0081062316894531,0.009775161743164,0.009775161743164,0.0,0.0,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,226.0141372680664,226.0141372680664,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095585154063,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,226.0141372680664,226.0141372680664,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095585154063,0.0081062316894531,0.009775161743164,0.009775161743164,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,226.0141372680664,226.0141372680664,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063478946685791,0.0088214874267578,0.009775161743164,0.009775161743164,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0071260664198133,0.0,0.0,0.0098228454589843,0.0119209289550781,0.030517578125,0.496,1.776,0.0,0.0,0.0,112.0,8.016,7.936,226.1553256311149,226.3803005218506,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066187844347597,0.0090599060058593,0.0085353851318359,0.0073909759521484,0.0,0.0,0.0123977661132812,0.012969970703125,0.0064849853515625,0.0,0.0,0.0085830688476562,0.0111103057861328,0.0277519226074218,1.344,2.624,0.0,0.0,0.0,113.256,7.488,8.464,226.1743564893364,226.43017768859863,4581.368,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065371320752674,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0061511993408203,0.0,0.0,0.0088214874267578,0.0109791755676269,0.0264406204223632,0.496,1.808,0.0,0.0,0.0,123.64,16.528,15.472,226.00793838500977,226.00793838500977,6565.368,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063983520658889,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,118.448,0.0,0.0,226.0117530822754,226.0117530822754,1.192,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062360996153296,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,137.96,0.0,0.0,0.0,0.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061643123626708,0.0083684921264648,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059759616851806,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0064373016357421,0.0064373016357421,0.006103515625,0.0,0.0,0.0086307525634765,0.0113725662231445,0.0285863876342773,0.496,1.776,0.0,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0064849853515625,0.0,0.0,0.008392333984375,0.011301040649414,0.0278949737548828,0.496,1.776,0.0,0.0,0.0,122.384,7.488,8.464,0.0,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064715300456132,0.0087976455688476,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0061856375800238,0.0,0.0,0.0083208084106445,0.0104362314397638,0.0269412994384765,0.496,1.808,0.0,0.0,0.0,118.448,17.584,14.416,226.0103225708008,226.0103225708008,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063115684547234,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,113.256,0.0,0.0,226.0093688964844,226.0093688964844,1.192,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062783559163411,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,226.00674629211423,226.00674629211423,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061860271528655,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,132.768,0.0,0.0,226.11828645070395,226.2558460235596,177.56,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0070571899414062,0.0,0.0,0.0093460083007812,0.0116348266601562,0.022125244140625,0.496,1.84,0.0,0.0,0.0,117.192,3.744,4.232,226.71703796166216,228.2769680023193,1948.456,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065488008717399,0.0088214874267578,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0058650970458984,0.0,0.0,0.0075340270996093,0.0110149383544921,0.0206470489501953,0.496,1.84,0.0,0.0,0.0,117.192,3.744,4.232,226.1113343613871,226.32129192352292,1923.536,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061834629495345,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0166893005371093,0.0166893005371093,0.0060319900512695,0.0,0.0,0.0081539154052734,0.0107288360595703,0.0254154205322265,0.496,1.84,0.0,0.0,0.0,117.192,8.264,7.736,0.0,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061431334386417,0.0085830688476562,0.009775161743164,0.009775161743164,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,117.192,0.0,0.0,226.14180858318625,226.3859748840332,674.344,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062451433779588,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,113.256,0.0,0.0,226.00698471069336,226.00698471069336,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061401592686845,0.0082969665527343,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,123.64,0.0,0.0,226.16048897204757,226.4331817626953,1434.464,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063934136385941,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0065326690673828,0.0,0.0,0.0092506408691406,0.0110626220703125,0.0205039978027343,0.496,1.84,0.0,0.0,0.0,113.256,3.744,4.232,226.0072231292725,226.0072231292725,197.296,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0056624412536621,0.0,0.0,0.0062227249145507,0.0101725260416666,0.018477439880371,0.496,1.84,0.0,0.0,0.0,112.0,4.272,3.704,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062084197998046,0.0081300735473632,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0063896179199218,0.0,0.0,0.0081777572631835,0.011610984802246,0.0295400619506835,0.496,1.776,0.0,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784816741943,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108283996582,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062546326746394,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0103712081909179,0.0144720077514648,0.0109672546386718,0.0109672546386718,0.0,0.016331672668457,0.0179529190063476,0.0,0.0,0.0,0.496,1.776,1.696,1.696,0.0,113.256,0.0,0.0,226.00865364074707,226.00865364074707,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061316065268941,0.0085830688476562,0.009775161743164,0.009775161743164,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0065803527832031,0.0,0.0,0.0087261199951171,0.0110149383544921,0.0203609466552734,0.496,1.776,0.0,0.0,0.0,116.752,3.744,4.232,226.00698471069336,226.00736618041992,4.4,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062451433779588,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0065803527832031,0.0,0.0,0.0085830688476562,0.0113487243652343,0.0209808349609375,0.496,1.84,0.0,0.0,0.0,113.256,3.744,4.232,226.0124683380127,226.0124683380127,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062451433779588,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0066518783569335,0.0,0.0,0.0093460083007812,0.011301040649414,0.0258207321166992,0.496,1.776,0.0,0.0,0.0,113.256,8.264,7.736,226.0124683380127,226.0124683380127,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062451433779588,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,226.0124683380127,226.0124683380127,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064187836878508,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,143.152,0.0,0.0,226.17380941907564,226.43110752105716,7527.248,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069010910110094,0.0092983245849609,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,117.192,0.0,0.0,226.1764658414401,226.4355421066284,9896.672,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065321946025487,0.0092983245849609,0.011444091796875,0.011444091796875,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0060558319091796,0.0,0.0,0.0077724456787109,0.0118732452392578,0.022125244140625,0.496,1.84,0.0,0.0,0.0,113.256,3.744,4.232,226.1581628218941,226.39236450195312,3471.064,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0166893005371093,0.0166893005371093,0.0062942504882812,0.0,0.0,0.0076770782470703,0.0105857849121093,0.0200748443603515,0.496,1.808,0.0,0.0,0.0,113.256,3.744,4.232,226.01747512817383,226.01747512817383,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063718533983417,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0,0.0,0.011444091796875,0.011444091796875,0.0062465667724609,0.0,0.0,0.0086069107055664,0.0104427337646484,0.0250577926635742,0.496,1.776,0.0,0.0,0.0,128.832,8.264,7.736,226.13391867274416,226.3359546661377,3006.424,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064897537231445,0.0086069107055664,0.0088453292846679,0.007033348083496,0.0,0.0,0.0113248825073242,0.013136863708496,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.688,0.0,0.0,0.0,112.0,0.0,0.0,226.13299914768763,226.3357639312744,3427.744,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641133525584,0.0083208084106445,0.00762939453125,0.00762939453125,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,122.384,0.0,0.0,226.1136025190353,226.33366584777832,1080.32,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063192844390869,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,112.0,0.0,0.0,226.1505424976349,226.33719444274905,274.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063729286193847,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0065326690673828,0.0,0.0,0.0082969665527343,0.0114917755126953,0.0210285186767578,0.496,1.808,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064195092044659,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0075340270996093,0.0,0.0,0.0111103057861328,0.0110149383544921,0.021219253540039,0.496,1.776,0.0,0.0,0.0,113.256,3.744,4.232,226.0124683380127,226.0124683380127,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147878086982,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0059843063354492,0.0,0.0,0.0086069107055664,0.0109434127807617,0.0261306762695312,0.496,1.776,0.0,0.0,0.0,113.256,8.264,7.736,226.00865364074707,226.00865364074707,1.192,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061965107324704,0.0088214874267578,0.009775161743164,0.009775161743164,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,226.00889205932617,226.00889205932617,1.192,1
