time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
141,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062352918051733,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0059127807617187,0.0164508819580078,0.0164508819580078,0.0074386596679687,0.0111103057861328,0.0211715698242187,0.0603159920113985,0.2095222473144531,0.496,1.36,0.0,0.0,4.232,3.744,117.88,23.75,1770.328,1
142,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063938460326547,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0057697296142578,0.0121593475341796,0.0121593475341796,0.0083684921264648,0.0111579895019531,0.0248432159423828,0.0262087041681463,0.1012325286865234,0.496,1.424,0.0,0.0,7.736,8.264,118.712,21.428571428571427,395.96,1
143,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065998058413984,0.0092983245849609,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0324142757559969,0.101327896118164,0.496,1.424,0.0,0.0,0.0,0.0,116.248,24.61139896373057,2754.936,1
144,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063943862915039,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0074386596679687,0.0143051147460937,0.0143051147460937,0.0104904174804687,0.0109672546386718,0.0208854675292968,0.0273997967059795,0.0960588455200195,0.496,1.424,0.0,0.0,4.232,3.744,112.0,23.52941176470588,456.192,1
145,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062732413263604,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0056743621826171,0.0073909759521484,0.0073909759521484,0.0072956085205078,0.0108242034912109,0.0208377838134765,0.007033348083496,0.0082731246948242,0.496,1.392,0.0,0.0,4.232,3.744,116.784,33.33333333333333,12.016,1
146,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058043003082275,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0063260396321614,0.0150203704833984,0.0150203704833984,0.0084400177001953,0.0112533569335937,0.0274181365966796,0.0,0.0,0.496,1.424,0.0,0.0,11.968,12.008,112.0,33.33333333333333,0.0,1
147,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060565436064307,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0061988830566406,0.009775161743164,0.009775161743164,0.0079154968261718,0.0107765197753906,0.0204086303710937,0.0102519989013671,0.0102519989013671,0.496,1.424,0.0,0.0,4.232,3.744,117.192,0.0,6.92,1
148,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067320950512815,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0062942504882812,0.0166893005371093,0.0166893005371093,0.0091314315795898,0.0102758407592773,0.0238656997680664,0.0123898327455002,0.005960464477539,0.496,1.424,0.0,0.0,7.736,8.264,123.64,23.663101604278076,5169.432,1
149,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062724251059157,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0078349277890961,0.0058174133300781,0.496,1.424,0.0,0.0,0.0,0.0,113.256,20.18348623853211,826.408,1
150,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089756144813,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0066280364990234,0.0090599060058593,0.0090599060058593,0.0083446502685546,0.012063980102539,0.0232696533203125,0.00762939453125,0.00762939453125,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
151,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006030797958374,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0068187713623046,0.0133514404296875,0.0133514404296875,0.0083446502685546,0.0113487243652343,0.0220298767089843,0.0053814479282924,0.0080823898315429,0.496,1.36,0.0,0.0,4.232,3.744,112.0,30.0,128.0,1
152,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065167744954427,0.0088214874267578,0.0082731246948242,0.007033348083496,0.0,0.0,0.0,0.0,0.0060399373372395,0.0114679336547851,0.0106096267700195,0.0081062316894531,0.0107924143473307,0.0281810760498046,0.0128802488844685,0.0066757202148437,1.344,2.208,0.0,0.0,11.968,12.008,131.824,22.34794908062235,5014.024,1
153,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061535835266113,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0065803527832031,0.0119209289550781,0.0119209289550781,0.0089645385742187,0.0111579895019531,0.0213623046875,0.00762939453125,0.00762939453125,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,4.92,1
154,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060399373372395,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0077724456787109,0.0116825103759765,0.0116825103759765,0.0101327896118164,0.0124216079711914,0.0323295593261718,0.00762939453125,0.00762939453125,0.496,1.36,0.0,0.0,7.736,8.264,117.192,0.0,2.36,1
155,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006260871887207,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1
156,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006261130271874,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0071790483262803,0.0072002410888671,0.0085830688476562,0.0089645385742187,0.0062465667724609,0.0112056732177734,0.0112056732177734,0.0081539154052734,0.0105857849121093,0.0202178955078125,0.0107288360595703,0.0107288360595703,0.496,1.36,11.728,26.336,4.232,3.744,123.64,0.0,1.192,1
157,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095585154063,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0059127807617187,0.0119209289550781,0.0119209289550781,0.0073909759521484,0.0111103057861328,0.0214099884033203,0.0083446502685546,0.0083446502685546,0.496,1.392,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
158,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060185864197081,0.0078678131103515,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.005960464477539,0.0119209289550781,0.0119209289550781,0.007939338684082,0.010266900062561,0.0256299972534179,0.0057220458984375,0.0057220458984375,0.496,1.36,0.0,0.0,11.44,12.536,113.256,0.0,1.192,1
159,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063833878866991,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0077784061431884,0.0065863132476806,0.0089883804321289,0.0095367431640625,0.0064373016357421,0.0109672546386718,0.0109672546386718,0.0085353851318359,0.0108242034912109,0.0204086303710937,0.0,0.0,0.496,1.36,21.856,12.704,4.232,3.744,111.376,0.0,0.0,1
160,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062596797943115,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0092983245849609,0.0085830688476562,0.0092983245849609,0.0085830688476562,0.0059366226196289,0.009775161743164,0.009775161743164,0.0081777572631835,0.0114202499389648,0.0298261642456054,0.0,0.0,0.496,1.36,0.496,0.944,7.736,8.264,112.0,0.0,0.0,1
161,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006345510482788,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0047489088408801,0.0054836273193359,0.496,1.776,0.0,0.0,0.0,0.0,112.0,29.496402877697843,938.704,1
162,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072023243580049,0.0096559524536132,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.006723403930664,0.0166893005371093,0.0166893005371093,0.0092029571533203,0.0109195709228515,0.0203132629394531,0.0183082528130705,0.0984668731689453,0.496,1.776,0.0,0.0,4.232,3.744,143.152,26.515151515151516,2869.656,1
163,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006885811834052,0.0087976455688476,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0065326690673828,0.0145435333251953,0.0145435333251953,0.0092983245849609,0.0118732452392578,0.0229835510253906,0.0127553939819335,0.0076770782470703,0.496,1.84,0.0,0.0,4.232,3.744,118.448,33.33333333333333,113.472,1
164,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068334797721597,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0058650970458984,0.0095367431640625,0.0095367431640625,0.0080108642578125,0.0104904174804687,0.026559829711914,0.0064373016357421,0.0064373016357421,0.496,1.84,0.0,0.0,11.968,12.008,113.256,0.0,1.192,1
165,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068844847418182,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0060081481933593,0.0073909759521484,0.0073909759521484,0.0075817108154296,0.0107765197753906,0.020599365234375,0.00762939453125,0.00762939453125,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
166,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066053867340087,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0059127807617187,0.0102519989013671,0.0102519989013671,0.0081300735473632,0.0108242034912109,0.0261783599853515,0.0,0.0,0.496,1.776,0.0,0.0,7.736,8.264,112.0,0.0,0.0,1
167,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067222118377685,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0052452087402343,0.0052452087402343,0.496,1.776,0.0,0.0,0.0,0.0,112.0,50.0,1.336,1
168,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068378448486328,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0060081481933593,0.0107288360595703,0.0107288360595703,0.0072956085205078,0.0113964080810546,0.0208377838134765,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,50.0,0.0,1
169,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067090988159179,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0058174133300781,0.00762939453125,0.00762939453125,0.0071048736572265,0.0112533569335937,0.0217437744140625,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,50.0,0.0,1
170,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068080425262451,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0063010624476841,0.00762939453125,0.00762939453125,0.0090837478637695,0.0108033418655395,0.0270605087280273,0.0,0.0,0.496,1.776,0.0,0.0,11.44,12.536,112.0,50.0,0.0,1
171,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066852095115244,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0058650970458984,0.0143051147460937,0.0143051147460937,0.0073909759521484,0.0109195709228515,0.0210285186767578,0.0078678131103515,0.0078678131103515,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
172,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072458515996518,0.0096321105957031,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.006723403930664,0.0145435333251953,0.0145435333251953,0.0081062316894531,0.0123977661132812,0.0213623046875,0.0254660588328481,0.1008510589599609,0.496,1.776,0.0,0.0,4.232,3.744,144.408,26.641414141414145,5650.984,1
173,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070268241920281,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.037913626812874,0.1014232635498046,0.496,1.84,0.0,0.0,0.0,0.0,113.256,24.193548387096776,480.6,1
174,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068402290344238,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.006103515625,0.0066757202148437,0.0066757202148437,0.0077724456787109,0.0116825103759765,0.0222682952880859,0.0,0.0,0.496,1.84,0.0,0.0,4.232,3.744,112.0,24.193548387096776,0.0,1
175,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067555904388427,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0058174133300781,0.0085830688476562,0.0085830688476562,0.0071525573730468,0.0118732452392578,0.0230789184570312,0.0053574057186351,0.0068187713623046,0.496,1.776,0.0,0.0,4.232,3.744,112.0,29.166666666666668,173.784,1
176,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066351890563964,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0058889389038085,0.0085830688476562,0.0085830688476562,0.0083684921264648,0.0104188919067382,0.0267744064331054,0.0,0.0,0.496,1.808,0.0,0.0,7.736,8.264,112.0,29.166666666666668,0.0,1
177,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067865848541259,0.0083684921264648,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,29.166666666666668,0.0,1
178,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006852458365521,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
179,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067777301541608,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
180,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068429690688403,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0062465667724609,0.0061988830566406,0.0061988830566406,0.0076770782470703,0.0104188919067382,0.0233650207519531,0.009775161743164,0.009775161743164,0.496,1.776,0.0,0.0,15.544,14.52,113.256,0.0,1.192,1
181,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068378448486328,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.005960464477539,0.013589859008789,0.013589859008789,0.0073909759521484,0.0109195709228515,0.0200748443603515,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
182,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069685352658762,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0060319900512695,0.0119209289550781,0.0119209289550781,0.0081300735473632,0.0104904174804687,0.0253677368164062,0.0279937471662248,0.1015663146972656,0.496,1.776,0.0,0.0,7.736,8.264,143.152,24.892703862660944,3444.096,1
183,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067889690399169,0.0083446502685546,0.0070810317993164,0.0058412551879882,0.0,0.0,0.0,0.0,0.0,0.0087261199951171,0.0083446502685546,0.0,0.0,0.0,0.0186817986624581,0.0702142715454102,1.344,2.688,0.0,0.0,0.0,0.0,112.0,17.647058823529413,137.232,1
184,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068974494934082,0.0083684921264648,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0207424163818359,0.1007080078125,0.496,1.776,0.0,0.0,0.0,0.0,112.0,24.725274725274726,1284.216,1
185,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069294069788138,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0191302526564825,0.099802017211914,0.496,1.808,0.0,0.0,0.0,0.0,121.992,19.230769230769234,408.16,1
186,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070493612716447,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0060081481933593,0.0152587890625,0.0152587890625,0.0075340270996093,0.0115871429443359,0.0220775604248046,0.0349402122790246,0.1018047332763671,0.496,1.84,0.0,0.0,4.232,3.744,113.256,21.64328657314629,3957.112,1
187,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007076216448704,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.005960464477539,0.0143051147460937,0.0143051147460937,0.00762939453125,0.0111579895019531,0.0208377838134765,0.015719731648763,0.0627994537353517,0.496,1.84,0.0,0.0,4.232,3.744,121.992,32.83582089552239,455.224,1
188,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067065604290558,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0058412551879882,0.0073909759521484,0.0073909759521484,0.0078916549682617,0.0104427337646484,0.0257492065429687,0.0052452087402343,0.0052452087402343,0.496,1.84,0.0,0.0,7.736,8.264,115.544,0.0,1.976,1
189,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067925453186035,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0118891398111979,0.0098228454589843,0.496,1.84,0.0,0.0,0.0,0.0,112.0,25.0,133.224,1
190,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068235397338867,0.0083446502685546,0.00762939453125,0.00762939453125,0.0088214874267578,0.007033348083496,0.0118732452392578,0.0088453292846679,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.808,1.696,1.696,0.0,0.0,112.0,25.0,0.0,1
191,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069260597229003,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0050738453865051,0.0072479248046875,0.496,1.776,0.0,0.0,0.0,0.0,112.0,30.434782608695656,290.832,1
192,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068292385194359,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0060558319091796,0.0109672546386718,0.0109672546386718,0.0076770782470703,0.0104904174804687,0.0198841094970703,0.0,0.0,0.496,1.808,0.0,0.0,4.232,3.744,137.96,30.434782608695656,0.0,1
193,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067765439920757,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0058174133300781,0.0131130218505859,0.0131130218505859,0.0070095062255859,0.0117778778076171,0.0225543975830078,0.0,0.0,0.496,1.808,0.0,0.0,4.232,3.744,113.256,100.0,0.0,1
194,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069687022498591,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0058174133300781,0.0071525573730468,0.0071525573730468,0.0083446502685546,0.0103235244750976,0.025343894958496,0.0168695922725456,0.0981807708740234,0.496,1.808,0.0,0.0,7.736,8.264,113.256,20.394736842105264,2299.792,1
195,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070233650395435,0.009012222290039,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0099078664239847,0.0057220458984375,0.496,1.808,0.0,0.0,0.0,0.0,123.64,24.822695035460992,861.088,1
196,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067675113677978,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,24.822695035460992,0.0,1
197,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066912174224853,0.0083684921264648,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,24.822695035460992,0.0,1
198,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067329406738281,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0058174133300781,0.009775161743164,0.009775161743164,0.0071525573730468,0.0110626220703125,0.0213146209716796,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,24.822695035460992,0.0,1
199,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074435682857737,0.0092983245849609,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.005960464477539,0.009775161743164,0.009775161743164,0.0073909759521484,0.0117301940917968,0.022125244140625,0.0168972545199924,0.0980377197265625,0.496,1.776,0.0,0.0,4.232,3.744,132.768,23.890063424947147,3368.448,1
200,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070106983184814,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0065565109252929,0.0145435333251953,0.0145435333251953,0.0088453292846679,0.0113248825073242,0.0288963317871093,0.0216748979356553,0.0998497009277343,0.496,1.84,0.0,0.0,7.736,8.264,112.0,19.642857142857142,458.344,1
201,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067675113677978,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,112.0,19.642857142857142,0.0,1
202,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068914890289306,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,19.642857142857142,0.0,1
203,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067524793671398,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.496,1.776,0.0,0.0,0.0,0.0,134.024,0.0,1.192,1
