time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059924908538362,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.0119915008545,226.0119915008545,1.192,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060701370239257,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0064611434936523,0.0,0.0088453292846679,0.0120162963867187,0.029921531677246,0.496,1.776,0.0,0.0,8.464,7.488,0.0,112.0,0.0,0.0,1.192,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066178516276831,0.0092983245849609,0.005960464477539,0.005960464477539,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0060558319091796,0.0,0.0086307525634765,0.0113487243652343,0.0296354293823242,0.496,1.776,0.0,0.0,8.464,7.488,12.720983858570332,143.152,226.1843328589335,226.4382839202881,14616.528,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072213547739816,0.0100135803222656,0.0112056732177734,0.0112056732177734,0.0,0.0233650207519531,0.0233650207519531,0.0,0.0,0.0066916147867838,0.0,0.0086307525634765,0.010840098063151,0.0276565551757812,0.496,1.84,0.0,0.0,11.968,12.008,6.031468531468532,117.192,226.1807723378026,226.43380165100095,23502.064,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063848495483398,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,6.031468531468532,112.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062096118927001,0.0079154968261718,0.0095367431640625,0.0095367431640625,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,6.031468531468532,112.0,0.0,0.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061372026282163,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.013589859008789,0.013589859008789,0.0115633010864257,0.0118255615234375,0.0,0.0158548355102539,0.0,0.0,0.0,0.496,1.776,1.696,1.696,0.0,0.0,0.0,113.256,226.01079940795896,226.01079940795896,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062401932064849,0.008559226989746,0.00762939453125,0.00762939453125,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0065803527832031,0.0,0.008392333984375,0.0113487243652343,0.0209331512451171,0.496,1.776,0.0,0.0,4.232,3.744,0.0,118.448,226.00769996643064,226.0082721710205,10.976,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058525237277965,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.006723403930664,0.0,0.0087738037109375,0.0108718872070312,0.0201225280761718,0.496,1.84,0.0,0.0,4.232,3.744,0.0,113.256,226.0074615478516,226.0074615478516,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058525237277965,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0059366226196289,0.0,0.008392333984375,0.0101566314697265,0.0234603881835937,0.496,1.776,0.0,0.0,7.736,8.264,0.0,113.256,226.0074615478516,226.0074615478516,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071490683206697,0.0099182128906249,0.0083446502685546,0.0083446502685546,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0067075093587239,0.0,0.009012222290039,0.0105222066243489,0.0243186950683593,0.496,1.776,0.0,0.0,11.312,10.776,11.18421052631579,142.592,226.1800851939637,226.43556594848636,22911.656,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064301490783691,0.0090599060058593,0.009775161743164,0.009775161743164,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,11.18421052631579,112.0,0.0,0.0,0.0,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061523914337158,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,11.18421052631579,112.0,0.0,0.0,0.0,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00604705430975,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0060081481933593,0.0,0.0073432922363281,0.0117778778076171,0.0221729278564453,0.496,1.776,0.0,0.0,4.232,3.744,0.0,113.256,226.0143756866455,226.0143756866455,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060363788509843,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0064373016357421,0.0,0.0084877014160156,0.0113964080810546,0.0204086303710937,0.496,1.776,0.0,0.0,4.232,3.744,0.0,113.256,226.00769996643064,226.00769996643064,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059278999886861,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.006103515625,0.0,0.0082254409790039,0.0105857849121093,0.0246763229370117,0.496,1.776,0.0,0.0,7.736,8.264,0.0,134.024,226.17204666137692,226.42922401428223,271.528,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063085556030273,0.0085830688476562,0.0065565109252929,0.0060796737670898,0.0,0.0101327896118164,0.0106096267700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.688,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059962272644042,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,226.1600678271436,226.3704776763916,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070754219503963,0.0100135803222656,0.0090599060058593,0.0090599060058593,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,18.839590443686006,132.768,226.13771128193284,226.33695602416992,21212.712,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0058174133300781,0.0,0.0071525573730468,0.0107288360595703,0.0198841094970703,0.496,1.84,0.0,0.0,4.232,3.744,18.839590443686006,112.0,0.0,0.0,0.0,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060351926888992,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0064849853515625,0.0,0.0085830688476562,0.0116825103759765,0.0216960906982421,0.496,1.84,0.0,0.0,4.232,3.744,0.0,113.256,226.01628303527832,226.01628303527832,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062320955950229,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.007033348083496,0.0,0.0088691711425781,0.0109195709228515,0.0263929367065429,0.496,1.776,0.0,0.0,7.736,8.264,0.0,113.256,226.00769996643064,226.00769996643064,1.192,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060660329031113,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.0110378265381,226.0110378265381,1.192,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060999393463134,0.0083446502685546,0.011444091796875,0.011444091796875,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1.192,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060129165649414,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065418299783039,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.006103515625,0.0,0.0075340270996093,0.0116825103759765,0.0217914581298828,0.496,1.776,0.0,0.0,4.232,3.744,12.457912457912458,127.576,226.19605169191465,226.44331455230716,9290.16,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007794995613286,0.0102519989013671,0.0102519989013671,0.0102519989013671,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0060558319091796,0.0,0.0077724456787109,0.0113487243652343,0.0215530395507812,0.496,1.808,0.0,0.0,4.232,3.744,19.422382671480147,132.208,226.21119684643216,226.44567489624023,23731.456,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065100193023681,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.006270408630371,0.0,0.0086545944213867,0.0121116638183593,0.0307798385620117,0.496,1.84,0.0,0.0,7.736,8.264,19.422382671480147,112.0,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064847481191454,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,113.256,226.00793838500977,226.00793838500977,1.192,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060582160949707,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.696,226.0148525238037,226.0148525238037,1.192,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060506127960053,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.0074615478516,226.0074615478516,1.192,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006190538406372,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0071525573730468,0.0,0.0091075897216796,0.0117301940917968,0.0216960906982421,0.496,1.776,0.0,0.0,4.232,3.744,0.0,112.0,0.0,0.0,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060272216796875,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0063419342041015,0.0,0.008392333984375,0.0116825103759765,0.021982192993164,0.496,1.776,0.0,0.0,4.232,3.744,0.0,112.0,0.0,0.0,0.0,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071015524033883,0.0095367431640625,0.0071525573730468,0.0071525573730468,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0071048736572265,0.0,0.0088691711425781,0.0108242034912109,0.0239133834838867,0.496,1.776,0.0,0.0,7.736,8.264,13.949579831932773,117.192,226.1722053711613,226.4279127120972,15993.888,1
