time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,a1_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068940738640209,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0060796737670898,0.0085830688476562,0.0084161758422851,0.0085830688476562,0.0,0.0,0.0105619430541992,0.0,0.0,0.0252246856689453,0.496,1.776,0.0,0.0,7.736,8.264,115.552,21.00813388824463,21.008610725402832,3.2,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067913886344078,0.0083208084106445,0.0081062316894531,0.0081062316894531,0.006564458211263,0.0095367431640625,0.0086784362792968,0.0095367431640625,0.0,0.0,0.0098228454589843,0.0,0.0,0.0203132629394531,0.496,1.84,0.0,0.0,11.312,10.776,118.448,21.00801467895508,21.008968353271484,11.952,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067687034606933,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066614151000976,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0123977661132812,0.0,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068163871765136,0.0085830688476562,0.0054836273193359,0.0060558319091796,0.0057697296142578,0.0103712081909179,0.0072479248046875,0.0112295150756835,0.0,0.0,0.0110626220703125,0.0,0.0,0.0210762023925781,1.344,2.624,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066804885864257,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.006723403930664,0.0069141387939453,0.0082015991210937,0.0069141387939453,0.0,0.0,0.0109672546386718,0.0,0.0,0.0206947326660156,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068073842062878,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.0064108106825086,0.0078678131103515,0.0080585479736328,0.0078678131103515,0.0,0.0,0.0104687430641867,0.0,0.0,0.0269412994384765,0.496,1.776,0.0,0.0,7.208,8.792,113.256,21.00849151611328,21.00849151611328,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067504484262039,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0088214874267578,0.0,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,21.007299423217773,21.007299423217773,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006636576866036,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0123977661132812,0.0,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,21.0113525390625,21.0113525390625,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066363811492919,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065978210751372,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0062942504882812,0.0121593475341796,0.0081539154052734,0.0121593475341796,0.0,0.0,0.01068115234375,0.0,0.0,0.0194072723388671,0.496,1.776,0.0,0.0,4.232,3.744,118.368,21.008849143981934,21.01123332977295,5.792,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066471099853515,0.0081300735473632,0.0064373016357421,0.0064373016357421,0.0068187713623046,0.0073909759521484,0.0093460083007812,0.0073909759521484,0.0,0.0,0.0105857849121093,0.0,0.0,0.0195503234863281,0.496,1.84,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006570816040039,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0067949295043945,0.0104904174804687,0.0086307525634765,0.0104904174804687,0.0,0.0,0.0107049942016601,0.0,0.0,0.0244617462158203,0.496,1.776,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066686032423332,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,21.011829376220703,21.011829376220703,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066745340527586,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,21.00658416748047,21.00658416748047,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622342921015,0.0078678131103515,0.009775161743164,0.009775161743164,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,21.006345748901367,21.006345748901367,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066816806793212,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0061511993408203,0.0069141387939453,0.0079631805419921,0.0069141387939453,0.0,0.0,0.011301040649414,0.0,0.0,0.0220775604248046,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065696239471435,0.0078916549682617,0.0073909759521484,0.0073909759521484,0.0058174133300781,0.0071525573730468,0.0074386596679687,0.0071525573730468,0.0,0.0,0.0104427337646484,0.0,0.0,0.019693374633789,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0058412551879882,0.0083446502685546,0.0081300735473632,0.0083446502685546,0.0,0.0,0.0103235244750976,0.0,0.0,0.0240564346313476,0.496,1.776,0.0,0.0,7.736,8.264,116.528,21.01278305053711,21.013545989990234,3.952,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067736842844745,0.0087738037109375,0.00762939453125,0.00762939453125,0.0,0.0121593475341796,0.0,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,119.552,21.036922931671143,21.08147144317627,27.84,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067148635636514,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,113.256,21.0111141204834,21.0111141204834,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067540069124591,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,21.0111141204834,21.0111141204834,1.192,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067508866634274,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0077724456787109,0.0202655792236328,0.0123023986816406,0.0202655792236328,0.0,0.0,0.0110149383544921,0.0,0.0,0.0202655792236328,0.496,1.776,0.0,0.0,4.232,3.744,119.72,21.007458368937176,21.00839614868164,7.08,1
