time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0072458002826955,0.0095367431640625,0.0068491155450994,0.0073194503784179,0.0085830688476562,0.0092506408691406,0.00407899298319,0.0050067901611328,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0,0.496,1.424,26.112,18.384,0.0,0.0,122.32,32.016754150390625,32.016754150390625,7254.496,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071917007218545,0.0090599060058593,0.0076889991760253,0.0068187713623046,0.0100135803222656,0.0091552734375,0.004259603364127,0.0052452087402343,0.0145435333251953,0.0145435333251953,0.0065326690673828,0.0079631805419921,0.0116348266601562,0.0225067138671875,0,0.496,1.424,6.096,5.728,4.232,3.744,117.888,32.01770782470703,32.01770782470703,957.616,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071276479692601,0.0090599060058593,0.0076691309611002,0.0059207280476888,0.0104904174804687,0.0066757202148437,0.0054836273193359,0.0054836273193359,0.0095367431640625,0.0095367431640625,0.0056028366088867,0.0064373016357421,0.0123500823974609,0.0309705734252929,0,0.496,1.424,9.856,10.176,8.464,7.488,113.256,32.012939453125,32.012939453125,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0075762814814501,0.0095367431640625,0.0072002410888671,0.0064849853515625,0.0089168548583984,0.0100612640380859,0.0041482620062241,0.0052452087402343,0.0145435333251953,0.0145435333251953,0.0063896179199218,0.0088214874267578,0.0115394592285156,0.0281333923339843,0,0.496,1.424,6.448,6.224,11.968,12.008,123.08,32.02342987060547,32.02342987060547,4017.72,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070161487332623,0.0085830688476562,0.0061988830566406,0.0075101852416992,0.0069618225097656,0.0105142593383789,0.0043336082907284,0.0055789947509765,0.0078678131103515,0.0078678131103515,0.0059366226196289,0.0081539154052734,0.0111103057861328,0.0282049179077148,0,0.496,1.424,5.6,6.512,7.736,8.264,117.192,32.02176094055176,32.02176094055176,151.224,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.007171630859375,0.0090599060058593,0.0074505805969238,0.0083446502685546,0.0084877014160156,0.012063980102539,0.0043417278089021,0.0054836273193359,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0,0.496,1.36,6.096,5.728,0.0,0.0,116.632,32.02104568481445,32.02104568481445,930.808,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070647813787507,0.0088214874267578,0.0077486038208007,0.0057220458984375,0.010848045349121,0.0064373016357421,0.0042484866248236,0.0052452087402343,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0,0.496,1.424,9.856,10.176,0.0,0.0,117.192,32.01866149902344,32.01866149902344,687.056,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.007171630859375,0.0090599060058593,0.0081062316894531,0.0055313110351562,0.0101089477539062,0.0070095062255859,0.0042857662323982,0.0051736831665039,0.0092983245849609,0.0092983245849609,0.0070571899414062,0.0094890594482421,0.0118732452392578,0.0234127044677734,0,0.496,1.424,6.448,6.224,4.232,3.744,116.632,32.01937675476074,32.01937675476074,1224.848,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0072930118825175,0.0088214874267578,0.0065326690673828,0.0057816505432128,0.0087738037109375,0.0073432922363281,0.0041227425094199,0.0050067901611328,0.0128030776977539,0.0096559524536132,0.0065088272094726,0.0090837478637695,0.0114917755126953,0.030374526977539,0,1.344,2.272,5.6,6.512,8.464,7.488,118.448,32.010793685913086,32.01289176940918,2146.208,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.007255753474449,0.0095367431640625,0.0065565109252929,0.0057697296142578,0.0073909759521484,0.0068187713623046,0.0044405460357666,0.0057220458984375,0.0083446502685546,0.0083446502685546,0.0068800789969308,0.009322166442871,0.0112056732177734,0.0265836715698242,0,0.496,1.424,6.096,5.728,11.44,12.536,117.888,32.012224197387695,32.012224197387695,1121.408,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070876414232914,0.0090599060058593,0.0067949295043945,0.0061194101969401,0.0081062316894531,0.0078678131103515,0.0041804901541095,0.0052452087402343,0.0131130218505859,0.0131130218505859,0.0059127807617187,0.0083446502685546,0.0109195709228515,0.0258207321166992,0,0.496,1.424,9.856,10.176,7.736,8.264,118.448,32.01436996459961,32.01436996459961,707.448,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069343035493917,0.0085830688476562,0.0083446502685546,0.0062465667724609,0.0099658966064453,0.0078201293945312,0.0045256955283028,0.005960464477539,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0,0.496,1.392,6.448,6.224,0.0,0.0,117.192,32.0131778717041,32.0131778717041,568.272,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0072913383370015,0.0090599060058593,0.0068187713623046,0.0054836273193359,0.008249282836914,0.0069618225097656,0.004287560780843,0.0054836273193359,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0,0.496,1.424,5.6,6.512,0.0,0.0,117.192,32.021522521972656,32.021522521972656,1706.784,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0074458122253417,0.0092983245849609,0.0091195106506347,0.0079154968261718,0.0114679336547851,0.0116348266601562,0.0042007603776564,0.0050783157348632,0.0107288360595703,0.0107288360595703,0.0064849853515625,0.0085353851318359,0.0113964080810546,0.0214576721191406,0,0.496,1.424,6.096,5.728,4.232,3.744,116.632,32.012939453125,32.012939453125,2087.632,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0072391472052578,0.0090599060058593,0.0067551930745442,0.0064770380655924,0.0077486038208007,0.0092983245849609,0.0040704840855882,0.0050067901611328,0.0150203704833984,0.0150203704833984,0.0061988830566406,0.0075340270996093,0.0109455802223899,0.0276565551757812,0,0.496,1.424,9.856,10.176,7.936,8.016,117.192,32.01174736022949,32.01174736022949,1594.76,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071169725104944,0.0085830688476562,0.0063419342041015,0.005197525024414,0.0075340270996093,0.0059127807617187,0.0043082655521861,0.0054121017456054,0.0119209289550781,0.0119209289550781,0.0066439310709635,0.0090599060058593,0.0112056732177734,0.0277996063232421,0,0.496,1.424,6.448,6.224,11.968,12.008,117.192,32.01866149902344,32.01866149902344,1071.36,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0072403333673429,0.0092983245849609,0.0066280364990234,0.0056028366088867,0.0088691711425781,0.0069618225097656,0.0042958302540822,0.0052452087402343,0.0121593475341796,0.0121593475341796,0.0069379806518554,0.0088214874267578,0.0115394592285156,0.0272512435913085,0,0.496,1.424,5.6,6.512,7.736,8.264,117.888,32.01484680175781,32.01484680175781,936.168,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.007133672733118,0.0088214874267578,0.0067353248596191,0.0062465667724609,0.0078916549682617,0.0077724456787109,0.0044378367337313,0.0054836273193359,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0,0.496,1.424,6.096,5.728,0.0,0.0,118.448,32.019853591918945,32.019853591918945,777.36,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070790153237717,0.0090599060058593,0.0060002009073893,0.0071922938028971,0.0078678131103515,0.0089406967163085,0.0052452087402343,0.0052452087402343,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0,0.496,1.424,9.856,10.176,0.0,0.0,113.256,32.012224197387695,32.012224197387695,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070730845133463,0.0088214874267578,0.0077247619628906,0.0070571899414062,0.0090599060058593,0.0089645385742187,0.0043469806050145,0.005197525024414,0.0073909759521484,0.0073909759521484,0.0063896179199218,0.0083446502685546,0.0125408172607421,0.0226974487304687,0,0.496,1.36,6.448,6.224,4.232,3.744,121.824,32.01174736022949,32.01174736022949,384.12,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068986415863037,0.0085830688476562,0.007486343383789,0.0061988830566406,0.0107765197753906,0.0075817108154296,0.0,0.0,0.0147819519042968,0.0147819519042968,0.006103515625,0.0082015991210937,0.011754035949707,0.0292301177978515,0,0.496,1.424,5.6,6.512,8.464,7.488,112.0,32.01651573181152,32.01651573181152,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0074641539318726,0.0095367431640625,0.0073909759521484,0.0062465667724609,0.0088691711425781,0.0088214874267578,0.0041636628675625,0.0050067901611328,0.0083446502685546,0.0083446502685546,0.0062465667724609,0.0085830688476562,0.0112692515055338,0.0283718109130859,0,0.496,1.36,6.096,5.728,11.968,12.008,122.384,32.021284103393555,32.021284103393555,2758.312,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0074479117322323,0.0092983245849609,0.0063975652058919,0.0060002009073893,0.0072717666625976,0.0073909759521484,0.0041659551722402,0.0052452087402343,0.0121593475341796,0.0121593475341796,0.0061988830566406,0.0088214874267578,0.0109434127807617,0.0258922576904296,0,0.496,1.424,9.856,10.176,7.736,8.264,117.192,32.0124626159668,32.0124626159668,2549.088,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006924814252711,0.0090599060058593,0.0080585479736328,0.0073432922363281,0.0110626220703125,0.0098228454589843,0.0053246815999348,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0,0.496,1.424,6.448,6.224,0.0,0.0,117.888,32.01031684875488,32.01031684875488,43.088,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069224419285408,0.0088214874267578,0.0063419342041015,0.005960464477539,0.0075340270996093,0.0069141387939453,0.0054836273193359,0.0054836273193359,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0,0.496,1.36,5.6,6.512,0.0,0.0,113.256,32.012939453125,32.012939453125,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070778291616866,0.0092983245849609,0.0078678131103515,0.0065326690673828,0.009775161743164,0.0079631805419921,0.0092983245849609,0.0092983245849609,0.0150203704833984,0.0150203704833984,0.0069141387939453,0.0087261199951171,0.011444091796875,0.0211000442504882,0,0.496,1.36,6.096,5.728,3.704,4.272,113.256,32.01651573181152,32.01651573181152,1.192,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069177150726318,0.0083446502685546,0.0066757202148437,0.0061194101969401,0.0077486038208007,0.0066757202148437,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0061416625976562,0.0089645385742187,0.0115394592285156,0.0256538391113281,0,0.496,1.36,9.856,10.176,19.776,18.264,112.0,32.01556205749512,32.01556205749512,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069308280944824,0.0088453292846679,0.0073432922363281,0.0067710876464843,0.0087261199951171,0.0101566314697265,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0060558319091796,0.0085830688476562,0.011603037516276,0.0274658203125,0,0.496,1.36,6.448,6.224,11.968,12.008,112.0,32.013654708862305,32.013654708862305,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069391727447509,0.0090837478637695,0.0064373016357421,0.0072717666625976,0.0069618225097656,0.0106096267700195,0.0,0.0,0.011444091796875,0.011444091796875,0.0065803527832031,0.0091314315795898,0.0108242034912109,0.0262975692749023,0,0.496,1.36,5.6,6.512,7.736,8.264,112.0,32.00984001159668,32.00984001159668,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0072000096145185,0.0090599060058593,0.007033348083496,0.006723403930664,0.0088214874267578,0.0081539154052734,0.0039771751121238,0.0047683715820312,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0,0.496,1.36,6.096,5.728,0.0,0.0,143.152,32.012224197387695,32.012224197387695,4434.024,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070707121891761,0.0085830688476562,0.0067949295043945,0.0060796737670898,0.0090599060058593,0.0071525573730468,0.0039849962506975,0.0048398971557617,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0,0.496,1.424,9.856,10.272,0.0,0.0,113.256,32.015323638916016,32.015323638916016,292.928,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070185210574325,0.0085830688476562,0.0071048736572265,0.0070571899414062,0.0091075897216796,0.0080585479736328,0.0042915344238281,0.0042915344238281,0.0104904174804687,0.0104904174804687,0.0059127807617187,0.0075817108154296,0.0115871429443359,0.0226497650146484,0,0.496,1.36,6.448,6.288,4.232,3.744,113.256,32.0134162902832,32.0134162902832,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0092744827270507,0.0060558319091796,0.0067949295043945,0.0080585479736328,0.0092744827270507,0.0039748291471111,0.0047683715820312,0.011444091796875,0.011444091796875,0.0065697564019097,0.0088214874267578,0.010880556973544,0.0283718109130859,0,0.496,1.36,5.6,6.608,7.936,8.016,123.08,32.011985778808594,32.011985778808594,3682.472,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0092744827270507,0.0065565109252929,0.0068187713623046,0.007176399230957,0.009012222290039,0.0039748291471111,0.0047683715820312,0.0121593475341796,0.0121593475341796,0.0061511993408203,0.0088214874267578,0.0112056732177734,0.0287532806396484,0,0.496,1.424,6.096,5.792,8.464,7.488,123.08,32.01127052307129,32.01127052307129,3682.472,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0092744827270507,0.0063975652058919,0.0080267588297526,0.00762939453125,0.0115633010864257,0.0039748291471111,0.0047683715820312,0.0121593475341796,0.0121593475341796,0.0067949295043945,0.0102519989013671,0.0112533569335937,0.0284433364868164,0,0.496,1.36,9.856,10.272,7.736,8.264,123.08,32.015085220336914,32.015085220336914,3682.472,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0092744827270507,0.0068187713623046,0.0063419342041015,0.009012222290039,0.0089645385742187,0.0039748291471111,0.0047683715820312,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0,0.496,1.36,6.448,6.288,0.0,0.0,123.08,32.0131778717041,32.0131778717041,3682.472,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0092744827270507,0.0073909759521484,0.0073909759521484,0.0103473663330078,0.008702278137207,0.0039748291471111,0.0047683715820312,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0,0.496,1.36,5.6,6.608,0.0,0.0,123.08,32.01460838317871,32.01460838317871,3682.472,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070351273266237,0.0092983245849609,0.007331371307373,0.0087261199951171,0.0082969665527343,0.011301040649414,0.0066757202148437,0.0066757202148437,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0,0.496,1.36,6.096,5.792,0.0,0.0,113.256,32.01484680175781,32.01484680175781,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069740313838645,0.0088214874267578,0.0075499216715494,0.0069538752237955,0.0091791152954101,0.0089406967163085,0.0039323879654999,0.0045299530029296,0.0119209289550781,0.0119209289550781,0.0065803527832031,0.0080108642578125,0.0113487243652343,0.0211715698242187,0,0.496,1.36,9.856,10.272,4.232,3.744,144.408,32.019615173339844,32.019615173339844,3383.248,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071120262145996,0.009322166442871,0.0082015991210937,0.0057220458984375,0.0108242034912109,0.0063419342041015,0.005960464477539,0.005960464477539,0.0108003616333007,0.0091791152954101,0.006103515625,0.00762939453125,0.0112533569335937,0.0212669372558593,0,1.344,2.272,6.448,6.288,4.232,3.744,112.696,32.01186656951904,32.01577663421631,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070428848266601,0.0090599060058593,0.0062465667724609,0.0056624412536621,0.006866455078125,0.0067949295043945,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0061273574829101,0.0085830688476562,0.0110864639282226,0.0255584716796875,0,0.496,1.36,5.6,6.608,7.736,8.264,112.0,32.011985778808594,32.011985778808594,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068485736846923,0.0088214874267578,0.0065565109252929,0.0079631805419921,0.0070095062255859,0.0121116638183593,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0,0.496,1.36,6.096,5.792,0.0,0.0,112.0,32.0124626159668,32.0124626159668,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068962574005126,0.0085830688476562,0.0072717666625976,0.0060796737670898,0.0083446502685546,0.00762939453125,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0,0.496,1.36,9.856,10.272,0.0,0.0,112.0,32.013654708862305,32.013654708862305,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070327608456165,0.0085830688476562,0.0076770782470703,0.0072956085205078,0.0110149383544921,0.0117301940917968,0.0043577618069118,0.006413459777832,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0,0.496,1.36,6.448,6.288,0.0,0.0,127.576,32.01174736022949,32.01174736022949,204.672,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069046494972646,0.0083446502685546,0.0071525573730468,0.0079870223999023,0.0099658966064453,0.0110864639282226,0.0047683715820312,0.0047683715820312,0.0102519989013671,0.0102519989013671,0.006258487701416,0.0068426132202148,0.0113248825073242,0.0196695327758789,0,0.496,1.424,5.6,6.608,3.704,4.272,113.256,32.01174736022949,32.01174736022949,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006924814252711,0.0088214874267578,0.0054240226745605,0.0086307525634765,0.005650520324707,0.0109672546386718,0.0050067901611328,0.0050067901611328,0.0088214874267578,0.0088214874267578,0.0067710876464843,0.009012222290039,0.0117778778076171,0.0223159790039062,0,0.496,1.36,6.096,5.792,4.232,3.744,113.256,32.01127052307129,32.01127052307129,1.192,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070345054552393,0.0090599060058593,0.007947285970052,0.0056823094685872,0.0088214874267578,0.0066757202148437,0.0040504667494032,0.0050306320190429,0.0107288360595703,0.0107288360595703,0.005960464477539,0.0086069107055664,0.0119686126708984,0.0294446945190429,0,0.496,1.36,9.856,10.272,7.736,8.264,139.216,32.018423080444336,32.018423080444336,987.488,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071144104003906,0.0088453292846679,0.0074386596679687,0.0060081481933593,0.0096321105957031,0.0081539154052734,0.0040351219897,0.004887580871582,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0,0.496,1.424,6.448,6.288,0.0,0.0,116.632,32.02033042907715,32.02033042907715,1177.552,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0071227550506591,0.0090599060058593,0.0075817108154296,0.0064373016357421,0.0092506408691406,0.007486343383789,0.0040400773286819,0.0048398971557617,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0,0.496,1.424,5.6,6.608,0.0,0.0,112.0,32.024383544921875,32.024383544921875,1454.448,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0073414037723352,0.0090599060058593,0.0063180923461914,0.007486343383789,0.0075101852416992,0.0095844268798828,0.0038855543760495,0.0045299530029296,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0,0.496,1.424,6.096,5.792,0.0,0.0,119.52,32.00984001159668,32.00984001159668,6052.872,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068998336791992,0.0088214874267578,0.0073512395222981,0.0081459681193033,0.0083446502685546,0.0102519989013671,0.0,0.0,0.0164508819580078,0.0164508819580078,0.0061511993408203,0.0077724456787109,0.0116348266601562,0.0224590301513671,0,0.496,1.424,9.856,10.272,4.232,3.744,112.0,32.01913833618164,32.01913833618164,0.0,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006953477859497,0.0085830688476562,0.0092029571533203,0.0072002410888671,0.012063980102539,0.0086307525634765,0.0052452087402343,0.0052452087402343,0.0176429748535156,0.0176429748535156,0.0064373016357421,0.0084877014160156,0.0116825103759765,0.0222206115722656,0,0.496,1.36,6.448,6.288,4.232,3.744,112.696,32.012939453125,32.012939453125,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069620562534706,0.0088214874267578,0.0063419342041015,0.0060200691223144,0.0069141387939453,0.0071525573730468,0.0041374793419471,0.0056266784667968,0.0073909759521484,0.0073909759521484,0.0063180923461914,0.0083446502685546,0.0114679336547851,0.0293493270874023,0,0.496,1.36,5.6,6.608,7.736,8.264,128.832,32.010793685913086,32.010793685913086,731.144,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068797400934779,0.0085830688476562,0.0083446502685546,0.008249282836914,0.0092267990112304,0.0127315521240234,0.0054836273193359,0.0054836273193359,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0,0.496,1.424,6.096,5.792,0.0,0.0,113.256,32.01746940612793,32.01746940612793,1.192,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0074145817520594,0.0095367431640625,0.0088214874267578,0.0069538752237955,0.0132322311401367,0.0082254409790039,0.0040058198013925,0.0050067901611328,0.017404556274414,0.017404556274414,0.0,0.0,0.0,0.0,0,0.496,1.424,9.856,10.272,0.0,0.0,122.384,32.01913833618164,32.01913833618164,6793.992,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070512294769287,0.0085830688476562,0.0071525573730468,0.0057220458984375,0.0092506408691406,0.0069618225097656,0.0045159283806295,0.0060081481933593,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0,0.496,1.424,6.448,6.288,0.0,0.0,112.0,32.011985778808594,32.011985778808594,154.84,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069928169250488,0.0090599060058593,0.0079631805419921,0.0073909759521484,0.011301040649414,0.0079631805419921,0.0,0.0,0.0169277191162109,0.0169277191162109,0.0060081481933593,0.0076770782470703,0.011301040649414,0.0218391418457031,0,0.496,1.36,5.6,6.608,4.232,3.744,112.0,32.015323638916016,32.015323638916016,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069758192223695,0.0090599060058593,0.0066757202148437,0.0079154968261718,0.0091791152954101,0.0115394592285156,0.0042915344238281,0.0052928924560546,0.00762939453125,0.00762939453125,0.0057697296142578,0.0071525573730468,0.0110626220703125,0.0212669372558593,0,0.496,1.36,6.096,5.792,4.232,3.744,117.192,32.0124626159668,32.0124626159668,31.096,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069795870313457,0.0085115432739257,0.0077486038208007,0.0055631001790364,0.0091791152954101,0.0064373016357421,0.0046661921909877,0.0065326690673828,0.0109672546386718,0.0109672546386718,0.0065167744954427,0.0085830688476562,0.011444091796875,0.0298023223876953,0,0.496,1.424,9.856,10.272,7.208,8.792,127.12,32.01007843017578,32.01007843017578,122.272,1
