time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060617923736572,0.0081062316894531,0.00762939453125,0.00762939453125,0.0112056732177734,0.0112056732177734,0.0060081481933593,0.0,0.0,0.0,0.0,0.0078678131103515,0.0108003616333007,0.0278472900390625,0.496,1.776,0.0,0.0,112.0,8.464,7.488,0.0,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006050166517201,0.008559226989746,0.0083446502685546,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0064611434936523,0.0,0.0,0.0,0.0,0.0083684921264648,0.0111103057861328,0.0272512435913085,0.496,1.776,0.0,0.0,119.984,15.472,16.528,21.01445198059082,21.0176944732666,7.408,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063558904136099,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,127.48,0.0,0.0,21.0116154108292,21.010541915893555,558.432,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062617496471499,0.0083446502685546,0.00762939453125,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,117.192,0.0,0.0,21.02940133277406,21.042156219482425,352.952,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062885850963025,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,118.448,0.0,0.0,21.008028110987706,21.009445190429688,482.344,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062519961064404,0.008559226989746,0.0073432922363281,0.0061988830566406,0.0098943710327148,0.0128507614135742,0.0058174133300781,0.0,0.0,0.0,0.0,0.0081300735473632,0.01068115234375,0.0271081924438476,1.344,2.688,0.0,0.0,118.448,8.464,7.488,21.08212997173441,21.33350372314453,227.672,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061162627569519,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0131130218505859,0.0131130218505859,0.0061194101969401,0.0,0.0,0.0,0.0,0.0086307525634765,0.0108155337246981,0.0278949737548828,0.496,1.84,0.0,0.0,118.448,7.936,8.016,21.007776260375977,21.007776260375977,10.464,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062071861912362,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.0085830688476562,0.0062114314029091,0.0,0.0,0.0,0.0,0.0082969665527343,0.0105812436058407,0.0262260437011718,0.496,1.808,0.0,0.0,117.192,14.944,17.056,21.00887563493517,21.0111141204834,828.56,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061297416687011,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,112.0,0.0,0.0,21.00728452205658,21.00956439971924,94.368,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060624744168561,0.0081062316894531,0.00762939453125,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,117.192,0.0,0.0,21.0077166557312,21.01006507873535,54.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059843063354492,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006265500012566,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.0083446502685546,0.006413459777832,0.0,0.0,0.0,0.0,0.0082731246948242,0.0110149383544921,0.0266790390014648,0.496,1.776,0.0,0.0,128.832,8.464,7.488,21.00711255460172,21.00987434387207,270.968,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061834629495345,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0067949295043945,0.0,0.0,0.0,0.0,0.0089168548583984,0.0113248825073242,0.0269412994384765,0.496,1.84,0.0,0.0,113.256,8.464,7.488,21.00682258605957,21.00682258605957,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061764575467251,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0092983245849609,0.0092983245849609,0.0060081481933593,0.0,0.0,0.0,0.0,0.0083446502685546,0.0102996826171875,0.0250577926635742,0.496,1.776,0.0,0.0,118.448,15.472,16.528,21.00793520609538,21.008920669555664,14.088,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063487798860757,0.0085830688476562,0.00762939453125,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,122.384,0.0,0.0,21.00737528367476,21.01004123687744,501.008,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061023235321044,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062012436366317,0.0085830688476562,0.0121593475341796,0.0121593475341796,0.0195503234863281,0.0195503234863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,122.384,0.0,0.0,21.011034158559944,21.010637283325195,2731.48,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067753578299906,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0104904174804687,0.0104904174804687,0.0063896179199218,0.0,0.0,0.0,0.0,0.0090599060058593,0.0114917755126953,0.0279903411865234,0.496,1.84,0.0,0.0,117.192,8.464,7.488,21.0195524070916,21.10135555267334,5479.44,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060968731173235,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0123977661132812,0.0123977661132812,0.0064611434936523,0.0,0.0,0.0,0.0,0.0085353851318359,0.0109195709228515,0.0277280807495117,0.496,1.84,0.0,0.0,113.256,8.464,7.488,21.00801467895508,21.00801467895508,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068753810938943,0.0092983245849609,0.00762939453125,0.00762939453125,0.0152587890625,0.0152587890625,0.0059366226196289,0.0,0.0,0.0,0.0,0.0083684921264648,0.0107526779174804,0.0272274017333984,0.496,1.808,0.0,0.0,123.64,15.472,16.528,21.040418849271887,21.107196807861328,3972.136,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061656705182583,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,113.256,0.0,0.0,21.015783150990803,21.00985050201416,198.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062307508865205,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,122.384,0.0,0.0,21.074157163321253,21.22368812561035,635.68,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063364778585101,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,117.192,0.0,0.0,21.03558608463832,21.106481552124023,982.184,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061704151665986,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0100135803222656,0.0100135803222656,0.0062518649631076,0.0,0.0,0.0,0.0,0.0087261199951171,0.0107721848921342,0.0269412994384765,0.496,1.84,0.0,0.0,117.192,7.936,8.016,21.05004191398621,21.12431526184082,1161.752,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067290975086724,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.00762939453125,0.00762939453125,0.0058412551879882,0.0,0.0,0.0,0.0,0.0081539154052734,0.0111103057861328,0.0272750854492187,0.496,1.808,0.0,0.0,117.192,8.464,7.488,21.043954918918,21.107912063598636,2105.712,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062570049988096,0.0083446502685546,0.00762939453125,0.00762939453125,0.0121593475341796,0.0121593475341796,0.0062942504882812,0.0,0.0,0.0,0.0,0.0087261199951171,0.0110149383544921,0.0269889831542968,0.496,1.84,0.0,0.0,117.192,11.968,12.008,21.03495216369629,21.10600471496582,1138.296,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062248494365427,0.0083208084106445,0.013589859008789,0.013589859008789,0.017404556274414,0.017404556274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,118.448,0.0,0.0,21.05384368401069,21.20323181152344,791.768,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006366484236009,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,118.448,0.0,0.0,21.025481976960837,21.10605239868164,521.944,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066367706449905,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0147819519042968,0.0134706497192382,0.0185966491699218,0.0168085098266601,0.0,0.0,0.0,0.496,1.84,1.696,1.696,118.448,0.0,0.0,21.025929938663136,21.105647087097168,1604.592,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066235290831001,0.0088214874267578,0.009775161743164,0.009775161743164,0.0121593475341796,0.0121593475341796,0.0065803527832031,0.0,0.0,0.0,0.0,0.0082969665527343,0.0116348266601562,0.0217437744140625,0.496,1.84,0.0,0.0,117.192,4.232,3.744,21.02378131028248,21.103334426879883,2191.272,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062712389438306,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0107288360595703,0.0107288360595703,0.0057697296142578,0.0,0.0,0.0,0.0,0.0073432922363281,0.0110149383544921,0.0205516815185546,0.496,1.84,0.0,0.0,117.192,4.232,3.744,21.088926997405803,21.308422088623047,1642.024,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064123922319554,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.011444091796875,0.011444091796875,0.0060081481933593,0.0,0.0,0.0,0.0,0.008392333984375,0.0107049942016601,0.0260591506958007,0.496,1.84,0.0,0.0,117.192,7.736,8.264,21.015741995402745,21.01442813873291,1052.592,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063696903968924,0.0085830688476562,0.0133514404296875,0.0133514404296875,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,117.192,0.0,0.0,21.03029659816197,21.106290817260746,902.904,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063582222060401,0.008559226989746,0.00762939453125,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,118.448,0.0,0.0,21.011862001921003,21.00968360900879,828.2,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0081062316894531,0.00762939453125,0.00762939453125,0.0090599060058593,0.0090599060058593,0.0060081481933593,0.0,0.0,0.0,0.0,0.0080108642578125,0.0101884206136067,0.0218868255615234,0.496,1.84,0.0,0.0,113.256,11.312,10.776,21.007061004638672,21.007061004638672,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061883127748085,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0056266784667968,0.0,0.0,0.0,0.0,0.0071525573730468,0.0121116638183593,0.0233650207519531,0.496,1.808,0.0,0.0,123.64,4.232,3.744,21.029114723205566,21.1043119430542,385.312,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006335973739624,0.0085830688476562,0.0074625015258789,0.0067949295043945,0.0109672546386718,0.0115394592285156,0.0061511993408203,0.0,0.0,0.0,0.0,0.0077724456787109,0.0115871429443359,0.0205516815185546,1.344,2.688,0.0,0.0,112.0,4.232,3.744,0.0,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065990013651328,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0119209289550781,0.0119209289550781,0.0063657760620117,0.0,0.0,0.0,0.0,0.0088214874267578,0.0112771987915039,0.0281572341918945,0.496,1.776,0.0,0.0,122.384,7.736,8.264,21.058008825178625,21.22020721435547,2626.352,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064681418499543,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,117.192,0.0,0.0,21.053890605549235,21.21148109436035,2665.688,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061309337615966,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,112.0,0.0,0.0,21.024370193481445,21.058034896850582,57.256,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061668566803434,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,113.256,0.0,0.0,21.00801467895508,21.00801467895508,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059296242633269,0.0081062316894531,0.00762939453125,0.00762939453125,0.0092983245849609,0.0092983245849609,0.0058174133300781,0.0,0.0,0.0,0.0,0.0071048736572265,0.0104904174804687,0.0195503234863281,0.496,1.776,0.0,0.0,113.256,4.232,3.744,21.010398864746094,21.010398864746094,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061585535457478,0.0083446502685546,0.00762939453125,0.00762939453125,0.013589859008789,0.013589859008789,0.0061511993408203,0.0,0.0,0.0,0.0,0.0078201293945312,0.0118255615234375,0.0214099884033203,0.496,1.776,0.0,0.0,113.256,4.232,3.744,21.007537841796875,21.007537841796875,1.192,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060796737670898,0.0081062316894531,0.0121593475341796,0.0121593475341796,0.0050067901611328,0.0050067901611328,0.006103515625,0.0,0.0,0.0,0.0,0.0083446502685546,0.0104427337646484,0.0243663787841796,0.496,1.776,0.0,0.0,112.0,7.736,8.264,0.0,0.0,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061678886413574,0.0081300735473632,0.009775161743164,0.009775161743164,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060553689604824,0.0084638595581054,0.0090599060058593,0.0090599060058593,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,143.152,0.0,0.0,21.13925999608533,21.33517265319824,2867.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065863132476806,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,21.13282575016528,21.32201194763184,1858.76,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060517989580904,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0164508819580078,0.0164508819580078,0.0060558319091796,0.0,0.0,0.0,0.0,0.0078201293945312,0.0111579895019531,0.0212669372558593,0.496,1.84,0.0,0.0,113.256,4.232,3.744,21.010637283325195,21.010637283325195,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066190662950572,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0073909759521484,0.0073909759521484,0.0065803527832031,0.0,0.0,0.0,0.0,0.0082015991210937,0.0108718872070312,0.0199317932128906,0.496,1.776,0.0,0.0,123.08,4.232,3.744,21.13079811210063,21.33321762084961,3682.472,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063400363447654,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.006066428290473,0.0,0.0,0.0,0.0,0.0072956085205078,0.0104904174804687,0.0247955322265625,0.496,1.84,0.0,0.0,113.256,7.208,8.792,21.00682258605957,21.00682258605957,1.192,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063371658325195,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061190128326416,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062048435211181,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0085830688476562,0.0059127807617187,0.0,0.0,0.0,0.0,0.007486343383789,0.0115871429443359,0.0222206115722656,0.496,1.776,0.0,0.0,112.0,4.232,3.744,0.0,0.0,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062104008623943,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0145435333251953,0.0145435333251953,0.005960464477539,0.0,0.0,0.0,0.0,0.0075340270996093,0.0113964080810546,0.0214099884033203,0.496,1.776,0.0,0.0,144.408,4.232,3.744,21.129943762615227,21.333885192871094,3383.248,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.009775161743164,0.009775161743164,0.0065565109252929,0.0,0.0,0.0,0.0,0.0088691711425781,0.0107288360595703,0.0252008438110351,0.496,1.84,0.0,0.0,113.256,7.736,8.264,21.005868911743164,21.005868911743164,1.192,1
