time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061476230621337,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.005960464477539,0.0,0.0,0.0,0.00762939453125,0.0119209289550781,0.0119209289550781,0.011444091796875,0.0203609466552734,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063566426139565,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0069141387939453,0.0059366226196289,0.0073115030924479,0.0100135803222656,0.0083446502685546,0.0081300735473632,0.0083446502685546,0.0083446502685546,0.0103712081909179,0.0258684158325195,0.496,1.36,7.232,9.424,7.736,8.264,117.192,21.06928825378418,21.154475212097168,41.52,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006347445387337,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0078678131103515,0.0,0.0091393788655598,0.0098228454589843,0.0106334686279296,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.496,1.424,15.12,4.224,0.0,0.0,111.376,0.0,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068500860413508,0.0090599060058593,0.009775161743164,0.009775161743164,0.0,0.0058174133300781,0.0,0.0,0.0,0.0072956085205078,0.0066757202148437,0.0066757202148437,0.0106334686279296,0.0194072723388671,0.496,1.776,0.0,0.0,4.232,3.744,113.256,21.00849151611328,21.00849151611328,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068904155522436,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0062465667724609,0.0,0.0,0.0,0.0080585479736328,0.0078678131103515,0.0078678131103515,0.0127792358398437,0.0245571136474609,0.496,1.776,0.0,0.0,4.232,3.744,113.256,21.01302146911621,21.01302146911621,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0061670939127604,0.0,0.0,0.0,0.0081539154052734,0.0107288360595703,0.0107288360595703,0.01068115234375,0.0255107879638671,0.496,1.776,0.0,0.0,11.968,12.008,113.256,21.00849151611328,21.00849151611328,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068868570659884,0.0088214874267578,0.009775161743164,0.009775161743164,0.0,0.0057697296142578,0.0,0.0,0.0,0.0072479248046875,0.0085830688476562,0.0085830688476562,0.0106334686279296,0.0203132629394531,0.496,1.776,0.0,0.0,4.232,3.744,117.192,21.007776260375977,21.007776260375977,10.888,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068868570659884,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0060929192437065,0.0,0.0,0.0,0.008392333984375,0.0081062316894531,0.0081062316894531,0.0109455802223899,0.0278949737548828,0.496,1.84,0.0,0.0,7.208,8.792,117.192,21.007776260375977,21.007776260375977,10.888,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078215182406231,0.0095367431640625,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,143.152,21.16790845584618,21.427273750305176,49731.856,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079567752667327,0.0100135803222656,0.009775161743164,0.009775161743164,0.0,0.0058174133300781,0.0,0.0,0.0,0.0074386596679687,0.0147819519042968,0.0147819519042968,0.0100612640380859,0.0187397003173828,0.496,1.84,0.0,0.0,4.232,3.744,117.192,21.132932903107616,21.33631706237793,22146.792,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079327290601069,0.0100135803222656,0.0100135803222656,0.0100135803222656,0.0,0.005960464477539,0.0,0.0,0.0,0.0073432922363281,0.0126361846923828,0.0126361846923828,0.0116825103759765,0.0227928161621093,0.496,1.84,0.0,0.0,4.232,3.744,118.448,21.153365394068583,21.360254287719727,15257.12,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070486918534382,0.0090599060058593,0.009322166442871,0.0075101852416992,0.0,0.0066598256429036,0.0,0.0,0.0,0.0092506408691406,0.0224113464355468,0.0292778015136718,0.0105698903401692,0.0267982482910156,1.344,2.688,0.0,0.0,11.968,12.008,118.448,21.007776260375977,21.007776260375977,56.904,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007370911022224,0.0092983245849609,0.0095367431640625,0.0095367431640625,0.0,0.0057220458984375,0.0,0.0,0.0,0.0074386596679687,0.0131130218505859,0.0131130218505859,0.01068115234375,0.0202655792236328,0.496,1.84,0.0,0.0,4.232,3.744,118.448,21.17666749141676,21.43263816833496,29097.416,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080979285548575,0.009775161743164,0.0095367431640625,0.0095367431640625,0.0,0.0061273574829101,0.0,0.0,0.0,0.0086069107055664,0.0128746032714843,0.0128746032714843,0.010991096496582,0.0252485275268554,0.496,1.84,0.0,0.0,7.736,8.264,117.192,21.17800456583584,21.43383026123047,41138.088,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008033875802263,0.0100135803222656,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,21.18861675262451,21.39270305633545,120.504,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071703498043231,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0,0.0072002410888671,0.0,0.0,0.0,0.0081062316894531,0.009775161743164,0.009775161743164,0.0127315521240234,0.0263690948486328,0.496,1.84,0.0,0.0,4.232,3.744,117.192,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065803527832031,0.0081300735473632,0.0083446502685546,0.0083446502685546,0.0,0.005960464477539,0.0,0.0,0.0,0.0076770782470703,0.0090599060058593,0.0090599060058593,0.012063980102539,0.0234603881835937,0.496,1.84,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071502084215286,0.0092506408691406,0.0066757202148437,0.0066757202148437,0.0,0.0059922536214192,0.0,0.0,0.0,0.008392333984375,0.009775161743164,0.009775161743164,0.0107447306315104,0.0258922576904296,0.496,1.776,0.0,0.0,11.968,12.008,123.64,21.2115247323947,21.445131301879883,13984.072,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007900861230227,0.009775161743164,0.0104904174804687,0.0104904174804687,0.0,0.0063180923461914,0.0,0.0,0.0,0.008559226989746,0.0131130218505859,0.0131130218505859,0.0103314717610677,0.0194311141967773,0.496,1.84,0.0,0.0,3.704,4.272,118.448,21.16261419692461,21.421289443969727,50804.608,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080743638595732,0.0102519989013671,0.0092983245849609,0.0092983245849609,0.0,0.0066041946411132,0.0,0.0,0.0,0.0086545944213867,0.0171661376953125,0.0171661376953125,0.0109434127807617,0.0263452529907226,0.496,1.84,0.0,0.0,7.736,8.264,118.448,21.175328799389845,21.428680419921875,39518.4,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081370719036652,0.0100135803222656,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.017404556274414,0.017404556274414,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,21.17684469976027,21.430063247680664,28506.64,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079947324534553,0.009775161743164,0.009775161743164,0.009775161743164,0.0,0.0060081481933593,0.0,0.0,0.0,0.0076770782470703,0.0145435333251953,0.0145435333251953,0.0114917755126953,0.0212669372558593,0.496,1.84,0.0,0.0,4.232,3.744,117.192,21.16889555818469,21.42786979675293,10601.296,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079828708326045,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0,0.0087261199951171,0.0,0.0,0.0,0.0119209289550781,0.011444091796875,0.011444091796875,0.0115871429443359,0.0203132629394531,0.496,1.84,0.0,0.0,4.232,3.744,117.192,21.007373929023743,21.008849143981934,50.88,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072094931531308,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0,0.0061511993408203,0.0,0.0,0.0,0.0084877014160156,0.0095367431640625,0.0095367431640625,0.0110308329264322,0.0279426574707031,0.496,1.84,0.0,0.0,11.968,12.008,117.192,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072213547739816,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0,0.0063896179199218,0.0,0.0,0.0,0.0083446502685546,0.0140666961669921,0.0140666961669921,0.01220703125,0.0226974487304687,0.496,1.84,0.0,0.0,4.232,3.744,117.192,21.20706294953441,21.442747116088867,19098.616,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079598757300046,0.009775161743164,0.0104904174804687,0.0104904174804687,0.0,0.0059843063354492,0.0,0.0,0.0,0.0081777572631835,0.028848648071289,0.028848648071289,0.0112771987915039,0.0294685363769531,0.496,1.84,0.0,0.0,7.736,8.264,118.448,21.13014829471743,21.335363388061523,18426.912,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068350593642433,0.0087738037109375,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,21.061918952248316,21.210193634033203,101.528,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068002672337774,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.006103515625,0.0,0.0,0.0,0.0075340270996093,0.0116825103759765,0.0116825103759765,0.0109672546386718,0.0203132629394531,0.496,1.84,0.0,0.0,4.232,3.744,113.256,21.005868911743164,21.005868911743164,1.192,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068509578704833,0.0086069107055664,0.0078678131103515,0.0078678131103515,0.0,0.0056028366088867,0.0,0.0,0.0,0.0062227249145507,0.0066757202148437,0.0066757202148437,0.0103712081909179,0.0182390213012695,0.496,1.776,0.0,0.0,3.704,4.272,112.0,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068378448486328,0.0086069107055664,0.0095367431640625,0.0095367431640625,0.0,0.006270408630371,0.0,0.0,0.0,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0116586685180664,0.0286102294921875,0.496,1.776,0.0,0.0,8.464,7.488,112.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069606304168701,0.0088453292846679,0.0078678131103515,0.0078678131103515,0.0,0.0064849853515625,0.0,0.0,0.0,0.0086307525634765,0.00762939453125,0.00762939453125,0.01068115234375,0.0197410583496093,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076247424614138,0.009775161743164,0.00762939453125,0.00762939453125,0.0,0.0061988830566406,0.0,0.0,0.0,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0107526779174804,0.026106834411621,0.496,1.776,0.0,0.0,7.736,8.264,137.96,21.179495460041267,21.433353424072266,33008.672,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007732079760863,0.0095367431640625,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,21.169072853590915,21.43197059631348,3169.056,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068346659342447,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0162124633789062,0.0,0.0170469284057617,0.0226974487304687,0.0247716903686523,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,1.84,1.696,1.696,0.0,0.0,113.256,21.00849151611328,21.00849151611328,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068319254908068,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,119.832,21.007895469665527,21.00992202758789,27.712,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068616867065429,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0063419342041015,0.0,0.0,0.0,0.0081539154052734,0.0095367431640625,0.0095367431640625,0.0109195709228515,0.0202655792236328,0.496,1.84,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072623243426332,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0063896179199218,0.0,0.0,0.0,0.0082015991210937,0.0133514404296875,0.0133514404296875,0.0108718872070312,0.0207424163818359,0.496,1.776,0.0,0.0,4.232,3.744,122.384,21.18293564820308,21.435976028442383,15075.496,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007931865862946,0.0100135803222656,0.0083446502685546,0.0083446502685546,0.0,0.0060319900512695,0.0,0.0,0.0,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0103473663330078,0.0262260437011718,0.496,1.84,0.0,0.0,7.736,8.264,117.192,21.17671367676545,21.432971954345703,26649.08,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072154239635562,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0,0.0064373016357421,0.0,0.0,0.0,0.0082015991210937,0.0121593475341796,0.0121593475341796,0.0101178884506225,0.0224113464355468,0.496,1.84,0.0,0.0,10.784,11.304,117.192,0.0,0.0,0.0,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006867878472627,0.0085830688476562,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,113.256,21.00968360900879,21.00968360900879,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069378620356469,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,21.01302146911621,21.01302146911621,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0064373016357421,0.0,0.0,0.0,0.0070095062255859,0.0081062316894531,0.0081062316894531,0.011444091796875,0.0205039978027343,0.496,1.776,0.0,0.0,3.704,4.272,113.256,21.007061004638672,21.007061004638672,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065326690673828,0.0078678131103515,0.0075578689575195,0.0072717666625976,0.0,0.0062465667724609,0.0,0.0,0.0,0.0079154968261718,0.0079870223999023,0.0096082687377929,0.0111579895019531,0.0208377838134765,1.344,2.624,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069963932037353,0.0086307525634765,0.0071525573730468,0.0071525573730468,0.0,0.0061511993408203,0.0,0.0,0.0,0.008392333984375,0.0092983245849609,0.0092983245849609,0.0110387802124023,0.0294208526611328,0.496,1.776,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068856709039033,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,117.192,21.009445190429688,21.009445190429688,9.544,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069284439086914,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069497236564977,0.0088214874267578,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,21.00849151611328,21.00849151611328,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068904155522436,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0,0.0062465667724609,0.0,0.0,0.0,0.0080585479736328,0.009775161743164,0.009775161743164,0.0123977661132812,0.0235557556152343,0.496,1.776,0.0,0.0,4.232,3.744,113.256,21.010160446166992,21.010160446166992,1.192,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067943364233519,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0068187713623046,0.0,0.0,0.0,0.0092029571533203,0.0073909759521484,0.0073909759521484,0.0117301940917968,0.0216484069824218,0.496,1.776,0.0,0.0,4.232,3.744,113.256,21.0113525390625,21.0113525390625,1.192,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069034099578857,0.0088214874267578,0.0128746032714843,0.0128746032714843,0.0,0.0064611434936523,0.0,0.0,0.0,0.0091075897216796,0.0085830688476562,0.0085830688476562,0.011444091796875,0.0286102294921875,0.496,1.776,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069928400724836,0.0090599060058593,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,140.384,21.15046704998453,21.33941650390625,4517.376,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083316024856187,0.0104904174804687,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,21.165913205976505,21.423816680908203,54582.312,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081370719036652,0.0100135803222656,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,21.15702291249264,21.409010887146,5532.008,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072237270981518,0.0088214874267578,0.0128746032714843,0.0128746032714843,0.0,0.0066280364990234,0.0,0.0,0.0,0.0100612640380859,0.0092983245849609,0.0092983245849609,0.0115871429443359,0.0220775604248046,0.496,1.84,0.0,0.0,4.232,3.744,113.256,21.005868911743164,21.006441116333008,3.28,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067238737209677,0.0082969665527343,0.0104904174804687,0.0104904174804687,0.0,0.0058174133300781,0.0,0.0,0.0,0.0073909759521484,0.0088214874267578,0.0088214874267578,0.0102996826171875,0.0195503234863281,0.496,1.84,0.0,0.0,4.232,3.744,123.64,21.16402467091878,21.42641544342041,1691.6,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067907779370967,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0,0.0063180923461914,0.0,0.0,0.0,0.0087261199951171,0.00762939453125,0.00762939453125,0.0115394592285156,0.0275135040283203,0.496,1.84,0.0,0.0,7.736,8.264,113.256,21.007299423217773,21.007299423217773,1.192,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068581104278564,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067198276519775,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068002672337774,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,117.192,21.00992202758789,21.012210845947266,18.944,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068569183349609,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0062942504882812,0.0,0.0,0.0,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0111579895019531,0.0214576721191406,0.496,1.84,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068655061484569,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0056624412536621,0.0,0.0,0.0,0.0062942504882812,0.017404556274414,0.017404556274414,0.0098943710327148,0.0175237655639648,0.496,1.776,0.0,0.0,3.704,4.272,113.256,21.010875701904297,21.010875701904297,1.192,1
