time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005981709697459,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.006413459777832,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0086784362792968,0.0106573104858398,0.02593994140625,0.496,1.808,0.0,0.0,7.488,8.464,0.0,114.192,3940.011978149414,3940.013313293457,0.528,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061229163525151,0.0082731246948242,0.0084877014160156,0.0081062316894531,0.0,0.0,0.0066207005427433,0.0094175338745117,0.0106573104858398,0.0,0.0,0.0088691711425781,0.0102800481459673,0.0258445739746093,1.344,2.688,0.0,0.0,13.064,10.912,0.0,133.464,3940.0089383125305,3940.012311935425,2.496,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065258233854086,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0060796737670898,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0083446502685546,0.0107049942016601,0.0262975692749023,0.496,1.776,0.0,0.0,8.264,7.736,0.0,114.416,3940.008401870728,3940.008401870728,1.656,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065820134101222,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,3940.01054763794,3940.01054763794,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062249786225124,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,121.952,3940.008640289306,3940.0097846984863,1.656,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065730349852307,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0058650970458984,0.0152587890625,0.0152587890625,0.0,0.0,0.0072956085205078,0.0105857849121093,0.0201225280761718,0.496,1.84,0.0,0.0,3.744,4.232,0.0,122.768,3940.008103847504,3940.008640289306,3.784,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065696239471435,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0062465667724609,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0083446502685546,0.0111579895019531,0.027775764465332,0.496,1.776,0.0,0.0,7.488,8.464,0.0,112.0,3940.010070800781,3940.010643005371,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066268444061279,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.005801518758138,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0081062316894531,0.0106016794840494,0.0265121459960937,0.496,1.776,0.0,0.0,12.008,11.968,0.0,112.0,0.0,0.0,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006566047668457,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0060081481933593,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0081539154052734,0.0108242034912109,0.0264167785644531,0.496,1.776,0.0,0.0,8.264,7.736,0.0,112.0,0.0,0.0,1.656,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066069228139089,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,113.16,3940.011143684387,3940.014863014221,6.472,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065998058413984,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,113.16,0.0,0.0,9.72,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063032653201278,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0056624412536621,0.00762939453125,0.00762939453125,0.0,0.0,0.0061273574829101,0.0100930531819661,0.0180006027221679,0.496,1.776,0.0,0.0,4.272,3.704,0.0,113.256,3940.0088787078857,3940.0088787078857,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058715023211578,0.00762939453125,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0061988830566406,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0073432922363281,0.0112056732177734,0.0217437744140625,0.496,1.776,0.0,0.0,3.744,4.232,0.0,113.256,3940.007209777832,3940.007209777832,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066579277835675,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0062942504882812,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0076770782470703,0.0105857849121093,0.0199794769287109,0.496,1.808,0.0,0.0,3.744,4.232,0.0,121.88,3940.008103847504,3940.009260177612,1.752,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006641149520874,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0060796737670898,0.011444091796875,0.011444091796875,0.0,0.0,0.0083684921264648,0.0112056732177734,0.0264883041381835,0.496,1.776,0.0,0.0,8.264,7.736,0.0,112.0,3940.008282661438,3940.0091409683223,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061619281768798,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,120.024,3940.010666847229,3940.0107622146606,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061726570129394,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,3940.009355545044,3940.010118484497,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065606624925907,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,113.288,3940.0131702423096,3940.0171756744394,8.2,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063934136385941,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.16,3940.007925033569,3940.0088787078857,1.72,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063300132751464,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0060558319091796,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0078678131103515,0.0113487243652343,0.0224113464355468,0.496,1.776,0.0,0.0,3.744,4.232,0.0,112.6,0.0,0.0,1.72,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066108042650883,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0058650970458984,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0073909759521484,0.0106334686279296,0.020456314086914,0.496,1.808,0.0,0.0,3.744,4.232,0.0,114.448,3940.008044242859,3940.008902549744,10.912,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061632981940881,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0061273574829101,0.0152587890625,0.0152587890625,0.0,0.0,0.0083684921264648,0.0110626220703125,0.0275135040283203,0.496,1.808,0.0,0.0,8.264,7.736,0.0,113.856,3940.009117126465,3940.009355545044,0.528,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,113.856,3940.018177032471,3940.018177032471,9.72,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0058412551879882,0.0070810317993164,0.0,0.0081062316894531,0.0081062316894531,0.0088214874267578,0.0107288360595703,0.0,0.0,0.0,0.496,1.776,1.696,1.696,0.0,0.0,0.0,113.856,3940.018177032471,3940.018177032471,9.72,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.856,3940.018177032471,3940.018177032471,9.72,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0061511993408203,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0077724456787109,0.0106334686279296,0.019693374633789,0.496,1.84,0.0,0.0,3.744,4.232,0.0,113.856,3940.018177032471,3940.018177032471,9.72,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0062465667724609,0.013589859008789,0.013589859008789,0.0,0.0,0.0081062316894531,0.0119209289550781,0.0228404998779296,0.496,1.776,0.0,0.0,3.744,4.232,0.0,113.856,3940.018177032471,3940.018177032471,9.72,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065570981631725,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0066041946411132,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0088930130004882,0.01068115234375,0.0250101089477539,0.496,1.808,0.0,0.0,8.264,7.736,0.0,132.12,3940.010356903076,3940.0152683258057,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,117.896,3940.008521080017,3940.009570121765,1.032,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064897537231445,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.528,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065803527832031,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064331188536526,0.0082015991210937,0.0098466873168945,0.0082254409790039,0.0078678131103515,0.0092029571533203,0.0063419342041015,0.0128746032714843,0.0155448913574218,0.0159740447998046,0.0184535980224609,0.0083446502685546,0.0108718872070312,0.0205516815185546,1.344,2.208,1.792,1.472,3.744,4.232,0.0,35.52,0.0,0.0,14.144,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.006103515625,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0077724456787109,0.0109672546386718,0.0211238861083984,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,0.0,0.528,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0115394592285156,0.0128746032714843,0.0128746032714843,0.0082850456237792,0.0104188919067382,0.005960464477539,0.0085830688476562,0.0085830688476562,0.0081929293545809,0.0100135803222656,0.007939338684082,0.0111341476440429,0.0260829925537109,0.496,1.776,28.832,37.84,8.264,7.736,0.0,1.832,3940.0088787078857,3940.0105953216553,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.00762939453125,0.00762939453125,0.0,0.0143051147460937,0.0143051147460937,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.776,0.944,0.496,0.0,0.0,0.0,0.0,3940.0073289871216,3940.0081872940063,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.84,3940.007925033569,3940.007925033569,0.0,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078861530010516,0.0102519989013671,0.0078678131103515,0.0078678131103515,0.0,0.0,0.005960464477539,0.0152587890625,0.0152587890625,0.0,0.0,0.0075817108154296,0.0110626220703125,0.0210285186767578,0.496,1.776,0.0,0.0,3.744,4.232,0.0,29.76,3940.010261535645,3940.015172958374,1.464,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071455450618968,0.0087976455688476,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0057220458984375,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0072956085205078,0.0108718872070312,0.0213623046875,0.496,1.776,0.0,0.0,3.744,4.232,0.0,58.0,3940.008322397868,3940.0097370147705,1.464,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073579278322729,0.0095367431640625,0.0071525573730468,0.0071525573730468,0.0,0.0,0.007176399230957,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0091791152954101,0.0107288360595703,0.0249624252319335,0.496,1.776,0.0,0.0,8.264,7.736,0.0,57.096,3940.009117126465,3940.009117126465,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072351776727355,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,65.408,3940.0092363357535,3940.010094642639,1.464,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064242017138135,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,108.176,3940.008521080017,3940.010333061218,6.992,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005965139351639,0.007796287536621,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,116.0,3940.008401870728,3940.008401870728,8.872,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.006103515625,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0075340270996093,0.0107288360595703,0.0200748443603515,0.496,1.776,0.0,0.0,3.744,4.232,0.0,112.0,3940.008401870728,3940.008783340454,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064730644226074,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0058174133300781,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0072956085205078,0.0109672546386718,0.0206947326660156,0.496,1.776,0.0,0.0,3.744,4.232,0.0,112.344,3940.0088787078857,3940.0088787078857,1.464,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061692290045135,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0061511993408203,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0081062316894531,0.0110387802124023,0.0256299972534179,0.496,1.776,0.0,0.0,8.264,7.736,0.0,113.632,3940.009117126465,3940.009117126465,1.464,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058970427865465,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0061137335641043,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0080347061157226,0.0097304582595825,0.0191926956176757,0.496,1.776,0.0,0.0,11.304,10.784,0.0,131.864,3940.007984638214,3940.009760856629,1.656,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063995323558845,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,114.416,3940.007209777832,3940.007209777832,1.656,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006204813867066,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064989820641664,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0058174133300781,0.013589859008789,0.013589859008789,0.0,0.0,0.0074386596679687,0.0112056732177734,0.0210285186767578,0.496,1.776,0.0,0.0,3.744,4.232,100.0,122.648,0.0,0.0,1.656,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006479792075582,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0068187713623046,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0095844268798828,0.0110149383544921,0.0211715698242187,0.496,1.776,0.0,0.0,3.744,4.232,100.0,122.768,0.0,0.0,2.592,1
