time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061241548452804,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0062942504882812,0.0081062316894531,0.0108718872070312,0.0204086303710937,0.496,1.776,0.0,0.0,0.0,4.232,3.744,114.376,226.00960731506348,226.00960731506348,2.088,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061241548452804,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.005960464477539,0.007486343383789,0.0115871429443359,0.021982192993164,0.496,1.776,0.0,0.0,0.0,4.232,3.744,114.376,226.00960731506348,226.00960731506348,2.088,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061241548452804,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,114.376,226.00960731506348,226.00960731506348,2.088,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061241548452804,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0060081481933593,0.0077247619628906,0.0118255615234375,0.0228404998779296,0.496,1.776,0.0,0.0,0.0,4.232,3.744,114.376,226.00960731506348,226.00960731506348,2.088,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060743360377069,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0062465667724609,0.0083446502685546,0.0124931335449218,0.023651123046875,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.256,226.01652145385745,226.01652145385745,0.0,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006469169465622,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0069379806518554,0.0093698501586914,0.0118255615234375,0.0282049179077148,0.496,1.776,0.0,0.0,0.0,7.736,8.264,115.52,226.00853443145752,226.0101556777954,3.168,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064149865963188,0.0088214874267578,0.006270408630371,0.0056028366088867,0.0,0.0,0.0,0.0113248825073242,0.0121831893920898,0.0,0.0,0.0,0.0,0.0,1.344,2.624,0.0,0.0,0.0,0.0,0.0,120.92,226.00726647810504,226.00913047790527,12.256,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065641450177272,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,128.016,226.00718339284265,226.00860595703125,82.152,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00640071264588,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,118.368,226.00661624561656,226.00815296173096,70.112,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065535455200802,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0072479248046875,0.0107765197753906,0.0110626220703125,0.0209331512451171,0.496,1.776,0.0,0.0,0.0,4.232,3.744,115.944,226.0072469711304,226.0094404220581,60.264,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065582901684205,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0058174133300781,0.0072479248046875,0.0104904174804687,0.0197410583496093,0.496,1.776,0.0,0.0,0.0,4.232,3.744,116.136,226.0073290930854,226.0108470916748,106.136,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066009920034835,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0057750278049045,0.0066757202148437,0.0103603709827769,0.0255107879638671,0.496,1.776,0.0,0.0,0.0,7.208,8.792,116.008,226.0067004423875,226.00769996643064,106.504,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064018929358756,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,117.904,226.0069421359471,226.0094165802002,96.12,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063924506159112,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,117.776,226.0069751739502,226.008415222168,99.624,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066344100649994,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,118.352,226.0067633220128,226.0082483291626,116.76,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063827381798283,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0060081481933593,0.0077724456787109,0.0104904174804687,0.0195026397705078,0.496,1.776,0.0,0.0,0.0,4.232,3.744,116.968,226.0061800479889,226.00691318511963,104.576,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063981582869344,0.0090599060058593,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0202655792236328,0.0202655792236328,0.0,0.0075817108154296,0.0110149383544921,0.0126838684082031,0.0212669372558593,0.496,1.776,0.0,0.0,0.0,4.232,3.744,114.52,226.00725293159485,226.0092496871948,64.784,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063898551523388,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0060558319091796,0.0088453292846679,0.0104427337646484,0.0246286392211914,0.496,1.776,0.0,0.0,0.0,7.736,8.264,116.136,226.0074734687805,226.0103940963745,51.936,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065863132476806,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,226.007084051768,226.0089874267578,58.152,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064760593357931,0.0090599060058593,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,121.528,226.00693288056743,226.00908279418945,78.584,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064856935255598,0.0090360641479492,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,117.648,226.0065277417501,226.00865364074707,93.696,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062581911608947,0.0085830688476562,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.0076659066337,226.0106325149536,36.976,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067134894947014,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0064849853515625,0.0087738037109375,0.0110149383544921,0.0203132629394531,0.496,1.776,0.0,0.0,0.0,4.232,3.744,117.28,226.00661277771,226.00760459899905,89.32,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064575672149658,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.005960464477539,0.0076770782470703,0.0115871429443359,0.0220298767089843,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,226.0099351406097,226.01449489593503,82.032,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063151269409787,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0061988830566406,0.008392333984375,0.0113964080810546,0.0275373458862304,0.496,1.776,0.0,0.0,0.0,7.736,8.264,114.584,226.00696303627709,226.008415222168,57.768,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061571598052978,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
