time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_ul_percentage,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,a1_packet_loss_dl_percentage,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
170,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067484378814697,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.856,10.176,112.0,16.666666666666664,0.528,0.0,16.666666666666664,0.0,1195.7973957061768,1013.7982368469238,-840.9971714019775,-1075.916051864624,0.0,0.0,4359.0389013290405,4359.034419059753,0.0,1
171,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067090988159179,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.448,7.008,112.0,33.33333333333333,0.528,0.0,20.0,0.0,1295.0201511383057,1124.3010759353638,-881.6978931427002,-1043.569266796112,0.0,0.0,4359.049344062805,4359.041810035706,0.0,1
172,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0075060745765422,0.0092983245849609,0.0038417792948941,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,124.952,25.0,2.24,1.712,40.0,0.0,1249.9667644500732,1067.3549175262451,-868.8814163208008,-1065.978209177653,1732.4264416327844,3891.4971351623535,4359.0203285217285,4359.015166759491,16969.512,1
173,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070896907825375,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,5.728,117.192,25.0,1.184,2.368,25.0,0.0,1249.3363857269287,1067.6461060841875,-870.45578956604,-1067.507266998291,855.3774754206339,3072.7232456207275,4359.023284912109,4359.021186828613,0.0,1
174,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068619476622016,0.0083446502685546,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.856,10.176,113.256,16.666666666666664,1.184,1.184,16.666666666666664,0.0,1204.5724391937256,1022.7934837341307,-837.8978252410889,-1080.074977874756,-171.6452439626058,1945.621252059937,4359.021496772766,4359.020829200745,1.192,1
175,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006800889968872,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.448,7.008,112.696,33.33333333333333,1.184,1.184,20.0,0.0,1449.699354171753,1283.2638025283811,-890.4401540756226,-1054.784893989563,-1195.6405242284138,921.620607376099,4359.020900726318,4359.019756317139,1.192,1
176,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069740370576604,0.0090599060058593,0.0041767402931495,0.0052928924560546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.6,5.728,128.272,25.0,6.928,5.952,25.0,0.0,1245.533800125122,1066.994349161784,-1035.3813648223877,-1227.2861798604329,-1480.100433031718,0.0094890594482421,4359.019613265991,4359.013284955706,250.184,1
177,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006967516087774,0.0090599060058593,0.0050266583760579,0.0059366226196289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,114.552,25.0,1.056,0.0,40.0,0.0,1244.9889183044434,1067.0336087544758,-875.2447128295898,-1120.086034138997,0.0,0.0,0.0,0.0,29.92,1
178,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070595741271972,0.0090599060058593,0.0050564606984456,0.0063657760620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,114.488,20.0,1.056,0.0,20.0,0.0,1223.286199569702,1011.237621307373,-891.2102460861206,-1138.25786113739,0.0,0.0,0.0,0.0,59.424,1
179,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067314698328426,0.0081062316894531,0.0054041544596354,0.0056743621826171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.864,115.016,20.0,1.056,0.0,20.0,0.0,1222.0190525054932,1069.520115852356,-843.8325881958008,-1011.1350417137146,0.0,0.0,0.0,0.0,7.416,1
180,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068832985797331,0.0083446502685546,0.0049173831939697,0.0055313110351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,114.536,33.33333333333333,3.696,1.056,20.0,0.0,1284.3785762786863,1121.2833523750303,-893.1411027908325,-1051.5018105506897,0.009775161743164,0.009775161743164,4359.058356285095,4359.052538871765,21.472,1
181,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068477137171806,0.0085830688476562,0.0043710072835286,0.0044822692871093,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.096,5.728,115.488,25.0,0.0,0.0,40.0,0.0,1241.1205768585205,1067.2903855641682,-877.2317886352539,-1066.343625386556,0.0,0.0,4359.04495716095,4359.035134315491,6.456,1
182,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069684321337407,0.0085830688476562,0.0046566128730773,0.006413459777832,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.88,9.04,118.448,20.0,0.0,0.0,20.0,0.0,1219.656538963318,1012.787938117981,-895.9632396697998,-1140.834927558899,0.0,0.0,4359.028291702271,4359.027147293091,215.92,1
183,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006880926255563,0.0085830688476562,0.0061194101969401,0.0066280364990234,0.0054836273193359,0.0143051147460937,0.0143051147460937,0.0054836273193359,0.848,0.848,2.0,0.0,6.576,6.864,117.024,20.0,0.0,0.0,20.0,0.0,1218.9347982406616,1069.2728757858276,-849.6545553207397,-1012.8503441810608,0.0,0.0,4359.036064147949,4359.035491943359,10.536,1
184,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067872194508414,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0188350677490234,0.0050067901611328,0.0050067901611328,0.0188350677490234,0.848,0.848,2.0,0.0,6.448,7.008,115.544,33.33333333333333,1.184,1.184,20.0,0.0,1278.9650440216064,1120.2427744865415,-897.4971294403076,-1051.8025755882263,1876.664121945699,3993.993878364563,4359.047174453735,4359.030961990356,3.256,1
185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068429690688403,0.0083446502685546,0.0050862630208333,0.0054359436035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.096,5.728,116.248,25.0,1.184,2.368,40.0,0.0,1236.4019393920898,1066.988468170166,-883.4932327270508,-1067.6257610321045,855.4002245267233,3071.018648147583,4359.026217460632,4359.022498130798,7.912,1
186,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068581104278564,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.88,9.04,112.0,20.0,1.184,1.184,20.0,0.0,1210.3574991226196,999.2427229881288,-897.2502708435059,-1135.680377483368,-171.61230246225992,1945.717072486878,4359.018802642822,4359.016895294189,0.0,1
187,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067579746246337,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.576,6.864,112.0,20.0,1.184,1.184,20.0,0.0,1228.4062385559082,1068.522334098816,-834.7179889678955,-1000.2545118331908,-1196.124831835429,920.7272291183476,4359.011030197144,4359.009504318237,0.0,1
188,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007026195526123,0.0092983245849609,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.448,7.008,112.696,33.33333333333333,1.184,1.184,20.0,0.0,1294.6858406066897,1124.5051622390747,-886.255955696106,-1051.2167811393738,-2219.6298042933145,-102.29723453521694,4359.015893936157,4359.015703201294,1.192,1
189,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068311597786697,0.0083446502685546,0.0069141387939453,0.008249282836914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,123.184,25.0,4.192,6.224,40.0,0.0,1248.9765644073486,1066.9856071472168,-871.0629940032959,-1067.630370457967,0.0111659367879231,0.0202655792236328,4359.020829200745,4359.013617038727,10.256,1
190,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066697894044183,0.0081062316894531,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,113.256,20.0,1.056,0.0,20.0,0.0,1475.5398511886597,1170.0162887573242,-886.8386745452881,-1140.2593851089478,0.0,0.0,4359.0481996536255,4359.043717384338,1.192,1
191,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068271160125732,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.32,2.416,112.0,33.33333333333333,1.056,0.0,33.33333333333333,0.0,1588.4428262710571,1502.008557319641,-854.6163558959961,-919.651985168457,0.0,0.0,4359.025859832764,4359.023571014404,0.0,1
192,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067172358878216,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.856,10.176,114.264,16.666666666666664,1.056,0.0,16.666666666666664,0.0,1203.596544265747,1023.2404232025146,-969.2304611206056,-1338.3807182312012,0.0,0.0,4359.033250808716,4359.027147293091,1.976,1
193,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070488452911376,0.0090837478637695,0.0040650367736816,0.0047922134399414,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.448,6.256,116.632,40.0,3.168,1.056,20.0,0.0,1245.79119682312,1067.349195480347,-890.9875392913818,-1052.0355105400083,0.0122785568237304,0.0148534774780273,4359.040069580078,4359.035491943359,448.88,1
194,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0078748254215016,0.0100135803222656,0.003843953142045,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.6,6.608,132.768,20.0,1.184,1.184,25.0,0.0,1287.6126527786255,1122.47896194458,-875.1270771026611,-1066.7565663655598,1876.910885175069,3994.035625457764,4359.054446220398,4359.028021494548,38814.232,1
195,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0075916252513923,0.0095367431640625,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.096,5.792,118.448,25.0,1.184,2.368,40.0,0.0,1243.5455322265625,1067.302703857422,-875.9613037109375,-1067.388693491618,855.1051815350851,3071.746277809143,4359.020829200745,4359.018445014954,1.192,1
196,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070640356233804,0.0092744827270507,0.0040039573748087,0.0046253204345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.856,10.272,118.448,16.666666666666664,1.184,1.184,16.666666666666664,0.0,1201.0080337524414,1024.2635250091553,-844.852876663208,-1079.677152633667,-171.66451613108316,1945.6362962722783,4359.019374847412,4359.016895294189,956.984,1
197,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072011900185352,0.0092983245849609,0.0041782855987548,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.448,6.288,115.408,40.0,1.184,1.184,20.0,0.0,1241.1311626434326,1067.2649542490642,-893.5285806655884,-1052.8910160064695,-1195.6756512324016,921.62036895752,4359.018921852112,4359.016537666321,1098.576,1
198,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079010256487338,0.0100135803222656,0.003865108391926,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.6,6.608,117.192,20.0,5.376,7.408,25.0,66.66666666666666,1282.647204399109,1121.260941028595,-879.4256687164307,-1069.5008436838789,-1479.786886109246,0.0131607055664062,4359.025716781616,4359.0247631073,17223.2,1
199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070095062255859,0.0095605850219726,0.004384828650433,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.792,116.632,25.0,1.056,0.0,40.0,100.0,1239.804983139038,1068.0397351582844,-880.280065536499,-1066.693941752116,0.0,0.0,0.0,0.0,321.424,1
200,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0073494602791705,0.0092983245849609,0.0039301185964423,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.856,10.272,117.192,16.666666666666664,1.056,0.0,16.666666666666664,100.0,1197.0359325408936,1024.8266696929932,-850.8139133453369,-1079.7167778015137,0.0,0.0,0.0,0.0,5791.928,1
201,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071905145597695,0.0088214874267578,0.0038542524574827,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.448,6.288,115.48,40.0,1.056,0.0,20.0,100.0,1237.1816635131836,1067.3038959503174,-897.9908227920532,-1051.8332123756409,0.0,0.0,0.0,0.0,19649.44,1
202,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0080255726676675,0.0100135803222656,0.0038590058788262,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.6,6.608,117.888,20.0,1.056,0.0,25.0,100.0,1277.696657180786,1120.0148463249209,-882.3246002197266,-1066.335995992025,0.0,0.0,0.0,0.0,31373.44,1
