time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_ul_kbps,f1_u_throughput_dl_kbps,F-node
177,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00687837600708,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0058889389038085,0.0081300735473632,0.01068115234375,0.0247716903686523,0.496,1.776,0.0,0.0,7.736,8.264,0.0,0.0,112.0,0.0,1
178,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068987186868392,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0065565109252929,0.00762939453125,0.00762939453125,0.008559226989746,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,117.192,15.36,1
179,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069236280906259,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0,0.0054836273193359,0.00762939453125,0.00762939453125,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
180,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073483600708597,0.0092983245849609,0.0064373016357421,0.0064373016357421,0.0,0.0040355736647194,0.0102519989013671,0.0102519989013671,0.0047683715820312,0.0,0.007025400797526,0.0084877014160156,0.0099023183186848,0.0219345092773437,0.496,1.776,0.0,0.0,11.312,10.776,0.0,0.0,144.408,27653.344,1
181,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074111407075948,0.0092983245849609,0.009775161743164,0.009775161743164,0.0,0.0050067901611328,0.0083446502685546,0.0083446502685546,0.0050067901611328,0.0,0.0073909759521484,0.0107765197753906,0.0112533569335937,0.0205039978027343,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,113.256,1.192,1
182,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006803274154663,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0072002410888671,0.0111579895019531,0.0107765197753906,0.0202655792236328,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
183,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070011615753173,0.0088453292846679,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0065088272094726,0.0086784362792968,0.0109195709228515,0.0247478485107421,0.496,1.776,0.0,0.0,7.736,8.264,0.0,0.0,112.0,0.0,1
184,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067758560180664,0.0081062316894531,0.0075817108154296,0.0064373016357421,0.0,0.0,0.0176429748535156,0.0178337097167968,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.624,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
185,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067067146301269,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
186,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067575653987144,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0102519989013671,0.0066757202148437,0.0066757202148437,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
187,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068002672337774,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0052452087402343,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0,0.005960464477539,0.0073909759521484,0.0110626220703125,0.020456314086914,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,113.256,1.192,1
188,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076052071391672,0.009775161743164,0.0064373016357421,0.0064373016357421,0.0,0.0040779838079138,0.0128746032714843,0.0128746032714843,0.0047683715820312,0.0,0.0059127807617187,0.0077247619628906,0.0112056732177734,0.0211715698242187,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,144.408,22335.048,1
189,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070738792419433,0.0088453292846679,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0063843197292751,0.0091075897216796,0.0105120918967507,0.0264644622802734,0.496,1.84,0.0,0.0,7.208,8.792,0.0,0.0,112.0,0.0,1
190,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068271160125732,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
191,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067591667175292,0.0081300735473632,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
192,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069105625152587,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
193,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068306922912597,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0060081481933593,0.0076770782470703,0.0113487243652343,0.0213146209716796,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
194,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0102519989013671,0.0147819519042968,0.0147819519042968,0.0102519989013671,0.0,0.005960464477539,0.0075340270996093,0.0105857849121093,0.019693374633789,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,113.256,1.192,1
195,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070615667075926,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0,0.0040871191578322,0.0071525573730468,0.0071525573730468,0.0047683715820312,0.0,0.0066518783569335,0.0090599060058593,0.0105857849121093,0.0257492065429687,0.496,1.776,0.0,0.0,7.736,8.264,0.0,0.0,144.408,6901.0,1
196,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080602003796265,0.0100135803222656,0.0112056732177734,0.0112056732177734,0.0,0.0040523577570346,0.0126361846923828,0.0126361846923828,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,118.448,35763.576,1
197,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073647499084472,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
198,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00687837600708,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
199,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067520141601562,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.006103515625,0.0078678131103515,0.0112533569335937,0.0214099884033203,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
200,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069319312252215,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0,0.0102519989013671,0.0057220458984375,0.0057220458984375,0.0102519989013671,0.0,0.0072956085205078,0.0096797943115234,0.0125408172607421,0.0240802764892578,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,117.192,9.784,1
201,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066863956736094,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0,0.0069141387939453,0.0152587890625,0.0152587890625,0.0069141387939453,0.0,0.0064849853515625,0.0088691711425781,0.0106573104858398,0.0260591506958007,0.496,1.84,0.0,0.0,7.736,8.264,0.0,0.0,113.256,1.192,1
202,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067468899399486,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0050067901611328,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
203,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073103513118725,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0,0.0040341865813574,0.0102519989013671,0.0102519989013671,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,144.408,23939.024,1
204,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077259540557861,0.0095367431640625,0.0092983245849609,0.0092983245849609,0.0,0.0040456652641296,0.0150203704833984,0.0150203704833984,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1819.36,1
205,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069260597229003,0.0086069107055664,0.009775161743164,0.009775161743164,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
206,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066530704498291,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.006103515625,0.0079154968261718,0.01220703125,0.0232219696044921,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
207,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068283081054687,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0110864639282226,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0159502029418945,0.0062942504882812,0.008392333984375,0.0113487243652343,0.0213623046875,0.496,1.776,1.696,1.696,4.232,3.744,35.02249717712402,35.0278377532959,112.0,0.0,1
208,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068420317114853,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0047683715820312,0.013589859008789,0.013589859008789,0.0065803527832031,0.0,0.0067551930745442,0.0088214874267578,0.0110106034712357,0.025033950805664,0.496,1.776,0.0,0.0,7.208,8.792,0.0,0.0,134.024,271.528,1
209,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068085703683729,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0061988830566406,0.0083446502685546,0.0083446502685546,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
210,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068014533958624,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0054836273193359,0.0090599060058593,0.0090599060058593,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
211,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075861519458247,0.009775161743164,0.0112056732177734,0.0112056732177734,0.0,0.0040584928988334,0.0162124633789062,0.0162124633789062,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,132.768,24180.936,1
212,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072932243347167,0.009322166442871,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0062465667724609,0.0081539154052734,0.0123977661132812,0.0241756439208984,0.496,1.84,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
213,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068283081054687,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0061511993408203,0.0081062316894531,0.0109672546386718,0.0206947326660156,0.496,1.808,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
214,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00687837600708,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0069141387939453,0.0117778778076171,0.0104427337646484,0.025796890258789,0.496,1.776,0.0,0.0,7.736,8.264,0.0,0.0,112.0,0.0,1
215,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067480761020337,0.0083446502685546,0.0069141387939453,0.005960464477539,0.0,0.0100135803222656,0.0078678131103515,0.0095844268798828,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,1.344,2.624,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
216,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069034633351795,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0052452087402343,0.0066757202148437,0.0066757202148437,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
217,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069580267910933,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0069141387939453,0.013589859008789,0.013589859008789,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
218,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006723403930664,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0061511993408203,0.0081062316894531,0.0114917755126953,0.0222682952880859,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
219,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079708191954973,0.0102519989013671,0.0107288360595703,0.0107288360595703,0.0,0.00405662604898,0.0143051147460937,0.0143051147460937,0.0047683715820312,0.0,0.0067710876464843,0.0088691711425781,0.0118732452392578,0.0227928161621093,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,143.152,38850.544,1
220,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073435294687451,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0065962473551432,0.0085830688476562,0.0115524638782848,0.0252723693847656,0.496,1.84,0.0,0.0,7.208,8.792,0.0,0.0,117.192,0.0,1
221,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069415569305419,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
222,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069544683048381,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0071525573730468,0.0085830688476562,0.0085830688476562,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
223,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069236280906259,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.0,0.0092983245849609,0.011444091796875,0.011444091796875,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
224,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068121288546282,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0057220458984375,0.0069141387939453,0.0069141387939453,0.0057220458984375,0.0,0.0069141387939453,0.009775161743164,0.0115871429443359,0.0215053558349609,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,113.256,1.192,1
225,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068259239196777,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0064849853515625,0.0082969665527343,0.0116348266601562,0.0223159790039062,0.496,1.776,0.0,0.0,4.232,3.744,0.0,0.0,112.0,0.0,1
226,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070588102618467,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0,0.004039830254613,0.0090599060058593,0.0090599060058593,0.0047683715820312,0.0,0.0067710876464843,0.0089883804321289,0.0111579895019531,0.0281572341918945,0.496,1.776,0.0,0.0,7.736,8.264,0.0,0.0,143.152,18674.696,1
227,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075149536132812,0.0095605850219726,0.0126361846923828,0.0126361846923828,0.0,0.0041893550327845,0.0131130218505859,0.0131130218505859,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1874.608,1
228,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068485736846923,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
229,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069340070088704,0.0085115432739257,0.00762939453125,0.00762939453125,0.0,0.0044246052586755,0.0102519989013671,0.0102519989013671,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,128.832,2034.584,1
