time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067389011383056,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0060319900512695,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0086069107055664,0.0108957290649414,0.0256776809692382,0.496,1.776,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065879442205476,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,115.4,0.0,0.0,3.112,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066082652022198,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0071525573730468,0.0095367431640625,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,131.832,0.0,0.0,39.408,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067575653987144,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0061670939127604,0.0,0.0140666961669921,0.0140666961669921,0.0064373016357421,0.0064373016357421,0.008392333984375,0.0106493631998697,0.0244140625,0.496,1.84,0.0,0.0,11.312,10.776,113.256,0.0,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006708932753226,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0065803527832031,0.0,0.0073909759521484,0.0073909759521484,0.005960464477539,0.005960464477539,0.009012222290039,0.0110149383544921,0.0205516815185546,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066993260147547,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0,0.0055789947509765,0.0,0.0092983245849609,0.0092983245849609,0.0077486038208007,0.0087976455688476,0.0066280364990234,0.0117778778076171,0.0225067138671875,0.496,1.776,0.0,0.0,4.232,3.744,115.552,0.0,0.0,3.2,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067030019428006,0.0083446502685546,0.0050067901611328,0.0050067901611328,0.0,0.0061988830566406,0.0,0.0109672546386718,0.0109672546386718,0.0064373016357421,0.0064373016357421,0.008392333984375,0.0108718872070312,0.0250816345214843,0.496,1.84,0.0,0.0,7.736,8.264,117.192,0.0,0.0,10.76,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066924095153808,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065982341766357,0.0083446502685546,0.0064611434936523,0.0056028366088867,0.0,0.0,0.0,0.0089406967163085,0.0099897384643554,0.0,0.0,0.0,0.0,0.0,1.344,2.624,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066661834716796,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065505504608154,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0067710876464843,0.0,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0093936920166015,0.0110149383544921,0.0203132629394531,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067504484262039,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0,0.0062942504882812,0.0,0.0107288360595703,0.0107288360595703,0.0102519989013671,0.0102519989013671,0.0081062316894531,0.0109672546386718,0.0211238861083984,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066614862698227,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0061988830566406,0.0,0.0100135803222656,0.0100135803222656,0.0085830688476562,0.0085830688476562,0.0088930130004882,0.01068115234375,0.025486946105957,0.496,1.776,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066567416214824,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067807660244479,0.008559226989746,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0064373016357421,0.0075817108154296,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,118.368,0.0,0.0,5.792,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068020820617675,0.0086069107055664,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066661834716796,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0057697296142578,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0075817108154296,0.0112533569335937,0.0207901000976562,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067031383514404,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0,0.0058650970458984,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0078678131103515,0.0108242034912109,0.0204086303710937,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067350283190978,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0062465667724609,0.0,0.0069141387939453,0.0069141387939453,0.0061988830566406,0.0061988830566406,0.0086784362792968,0.01068115234375,0.0259876251220703,0.496,1.776,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065926888688879,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066389491902061,0.0083446502685546,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066006183624267,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066237874550394,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0065326690673828,0.0,0.0095367431640625,0.0095367431640625,0.0096559524536132,0.0101327896118164,0.0077724456787109,0.0123023986816406,0.0241279602050781,0.496,1.776,0.0,0.0,4.232,3.744,116.528,0.0,0.0,3.952,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067689631244923,0.0083208084106445,0.0066757202148437,0.0066757202148437,0.0,0.0068187713623046,0.0,0.0069141387939453,0.0069141387939453,0.0061392784118652,0.007176399230957,0.0095367431640625,0.0117778778076171,0.0224590301513671,0.496,1.84,0.0,0.0,4.232,3.744,119.552,0.0,0.0,27.84,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067555904388427,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0,0.0063180923461914,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0088930130004882,0.0106096267700195,0.0257492065429687,0.496,1.84,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068263627996492,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065879442205476,0.0081062316894531,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068218100304697,0.0083446502685546,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.005960464477539,0.0067710876464843,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,122.144,0.0,0.0,9.216,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068271160125732,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.005960464477539,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0078201293945312,0.0116348266601562,0.0224590301513671,0.496,1.84,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073223579220655,0.0095367431640625,0.00762939453125,0.00762939453125,0.0,0.0061988830566406,0.0,0.0112056732177734,0.0112056732177734,0.0043123458465062,0.0050067901611328,0.0080108642578125,0.010538101196289,0.0194072723388671,0.496,1.84,0.0,0.0,4.232,3.744,135.48,0.0,0.0,5951.272,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077349629568223,0.009775161743164,0.0081062316894531,0.0081062316894531,0.0,0.0069936116536458,0.0,0.0092983245849609,0.0092983245849609,0.0043097506748156,0.0050067901611328,0.0097274780273437,0.0102303244850852,0.0255107879638671,0.496,1.84,0.0,0.0,7.208,8.792,117.192,0.0,0.0,7393.36,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076887026355041,0.0100135803222656,0.0095367431640625,0.0095367431640625,0.0113248825073242,0.0,0.014662742614746,0.0133514404296875,0.0133514404296875,0.0043209284952242,0.0050067901611328,0.0,0.0,0.0,0.496,1.84,1.696,1.696,0.0,0.0,117.192,35.02500057220459,35.02795696258545,6783.32,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007484218861797,0.0095129013061523,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0042801631084496,0.0050067901611328,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,0.0,0.0,5125.032,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069896773536606,0.0090599060058593,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0043305973548673,0.0052452087402343,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,0.0,0.0,1544.296,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069164993739364,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0063419342041015,0.0,0.0078678131103515,0.0078678131103515,0.0049001292178505,0.0057935714721679,0.008249282836914,0.011301040649414,0.0216007232666015,0.496,1.84,0.0,0.0,4.232,3.744,115.648,0.0,0.0,163.456,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067126750946044,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0063419342041015,0.0,0.0078678131103515,0.0078678131103515,0.0054836273193359,0.0054836273193359,0.0088214874267578,0.0108718872070312,0.0202655792236328,0.496,1.84,0.0,0.0,4.232,3.744,112.0,0.0,0.0,7.48,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069436460438341,0.0090360641479492,0.0078678131103515,0.0078678131103515,0.0,0.006270408630371,0.0,0.0064373016357421,0.0064373016357421,0.0046296995513293,0.0052452087402343,0.0088453292846679,0.0110864639282226,0.0272512435913085,0.496,1.808,0.0,0.0,7.736,8.264,122.384,0.0,0.0,763.888,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070090317607519,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0185966491699218,0.0185966491699218,0.0048988270309736,0.0057220458984375,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0,859.28,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070054732744966,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0046920776367187,0.0057220458984375,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0,934.968,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066804413748259,0.0083446502685546,0.0073432922363281,0.0071525573730468,0.0,0.0,0.0,0.0098943710327148,0.0126600265502929,0.0053246815999348,0.0075340270996093,0.0,0.0,0.0,1.344,2.688,0.0,0.0,0.0,0.0,118.448,0.0,0.0,108.456,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070770188133315,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0058174133300781,0.0,0.0073909759521484,0.0073909759521484,0.0044825125713737,0.0056028366088867,0.0072956085205078,0.0112056732177734,0.021219253540039,0.496,1.776,0.0,0.0,4.232,3.744,118.448,0.0,0.0,1736.928,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069271865768812,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0060558319091796,0.0,0.0116825103759765,0.0116825103759765,0.0042873516417386,0.0052452087402343,0.0076770782470703,0.0110626220703125,0.0207901000976562,0.496,1.84,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1045.008,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066781044006347,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.005801518758138,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0071525573730468,0.0120571681431361,0.0266551971435546,0.496,1.808,0.0,0.0,4.824,4.864,112.0,0.0,0.0,0.0,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068414211273193,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0,0.0071525573730468,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0095844268798828,0.0082651774088541,0.0089645385742187,0.496,1.776,0.0,0.0,2.912,3.4,112.0,0.0,0.0,0.0,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072390425438974,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0043044219145903,0.0052452087402343,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,132.768,0.0,0.0,5158.976,1
221,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074502840564025,0.009775161743164,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0042548546424278,0.0050067901611328,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0,8690.416,1
222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076010675713567,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0042148792964618,0.0050067901611328,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,0.0,0.0,11436.568,1
223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067124912394813,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0,0.0060081481933593,0.0,0.0152587890625,0.0152587890625,0.0044116973876953,0.0052452087402343,0.0077247619628906,0.0110149383544921,0.0208854675292968,0.496,1.84,0.0,0.0,4.232,3.744,113.256,0.0,0.0,991.064,1
224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067018157807155,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0057697296142578,0.0,0.0112056732177734,0.0112056732177734,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0120162963867187,0.0232696533203125,0.496,1.84,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071654766063972,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0061750411987304,0.0,0.0081062316894531,0.0081062316894531,0.0042680237028333,0.0050067901611328,0.0084638595581054,0.0111341476440429,0.0278472900390625,0.496,1.776,0.0,0.0,7.736,8.264,127.576,0.0,0.0,6426.496,1
226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077907125748212,0.009775161743164,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0042514921152316,0.0050067901611328,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0,12417.656,1
227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075973681549527,0.009775161743164,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0152587890625,0.0152587890625,0.0043444733952007,0.0050067901611328,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0,5192.68,1
228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069260597229003,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0051259994506835,0.0056028366088867,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,0.0,0.0,14.288,1
229,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006989305242529,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0061988830566406,0.0,0.00762939453125,0.00762939453125,0.0045374035835266,0.0052452087402343,0.0077724456787109,0.0124454498291015,0.025033950805664,0.496,1.808,0.0,0.0,4.232,3.744,123.64,0.0,0.0,797.152,1
