time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0057697296142578,0.0,0.0,0.0,0.0076770782470703,0.0064373016357421,0.0064373016357421,0.0117301940917968,0.00762939453125,0.022745132446289,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.0,0.0060558319091796,0.0,0.0,0.0,0.00762939453125,0.009775161743164,0.009775161743164,0.011301040649414,0.00762939453125,0.021982192993164,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0061511993408203,0.005960464477539,0.0,0.0059869554307725,0.0,0.0,0.0,0.0072956085205078,0.0106096267700195,0.0107049942016601,0.010338696566495,0.00762939453125,0.0252723693847656,0.0078201293945312,1.344,2.624,0.0,0.0,8.792,7.208,57.256,33.33333333333333,1.72,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0157356262207031,0.0157356262207031,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0059127807617187,0.0,0.0,0.0,0.0074386596679687,0.0104904174804687,0.0104904174804687,0.0118255615234375,0.00762939453125,0.022745132446289,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0,0.0060081481933593,0.0,0.0,0.0,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0111103057861328,0.00762939453125,0.0212669372558593,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.006270408630371,0.0,0.0,0.0,0.0086545944213867,0.0073909759521484,0.0073909759521484,0.0108242034912109,0.00762939453125,0.0267744064331054,0.0078201293945312,0.496,1.776,0.0,0.0,8.264,7.736,57.256,33.33333333333333,1.72,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.005960464477539,0.005960464477539,0.0,0.0062465667724609,0.0,0.0,0.0,0.0080585479736328,0.0133514404296875,0.0133514404296875,0.0115394592285156,0.00762939453125,0.022125244140625,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.0,0.0058650970458984,0.0,0.0,0.0,0.007486343383789,0.0112056732177734,0.0112056732177734,0.0111103057861328,0.00762939453125,0.0210285186767578,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0069379806518554,0.0,0.0,0.0,0.0089406967163085,0.0109672546386718,0.0109672546386718,0.0115394592285156,0.00762939453125,0.0272989273071289,0.0078201293945312,0.496,1.776,0.0,0.0,8.264,7.736,57.256,33.33333333333333,1.72,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.019073486328125,0.019073486328125,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0060081481933593,0.0,0.0,0.0,0.00762939453125,0.011444091796875,0.011444091796875,0.0118255615234375,0.00762939453125,0.0228404998779296,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0,0.0063419342041015,0.0,0.0,0.0,0.0082015991210937,0.0090599060058593,0.0090599060058593,0.01220703125,0.00762939453125,0.0233173370361328,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.0,0.0063657760620117,0.0,0.0,0.0,0.008392333984375,0.0126361846923828,0.0126361846923828,0.0115633010864257,0.00762939453125,0.0285863876342773,0.0078201293945312,0.496,1.776,0.0,0.0,8.264,7.736,57.256,33.33333333333333,1.72,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0073909759521484,0.0073909759521484,0.0,0.0060558319091796,0.0,0.0,0.0,0.00762939453125,0.0131130218505859,0.0131130218505859,0.0099817911783854,0.00762939453125,0.0223159790039062,0.0078201293945312,0.496,1.776,0.0,0.0,10.776,11.312,57.256,33.33333333333333,1.72,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0072002410888671,0.0,0.0,0.0,0.0094413757324218,0.0083446502685546,0.0083446502685546,0.0117778778076171,0.00762939453125,0.0222682952880859,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0060558319091796,0.0,0.0,0.0,0.0077724456787109,0.0071525573730468,0.0071525573730468,0.0112056732177734,0.00762939453125,0.0213146209716796,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0064373016357421,0.0064373016357421,0.0164508819580078,0.0066518783569335,0.0214099884033203,0.0156164169311523,0.0202894210815429,0.0086784362792968,0.0078678131103515,0.0078678131103515,0.0112295150756835,0.00762939453125,0.0266790390014648,0.0078201293945312,0.496,1.776,1.696,1.696,8.264,7.736,57.256,33.33333333333333,1.72,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0164508819580078,0.0164508819580078,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0,0.006103515625,0.0,0.0,0.0,0.0078201293945312,0.0066757202148437,0.0066757202148437,0.0127315521240234,0.00762939453125,0.025033950805664,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.009775161743164,0.009775161743164,0.0,0.0062465667724609,0.0,0.0,0.0,0.0080585479736328,0.00762939453125,0.00762939453125,0.0116348266601562,0.00762939453125,0.0217914581298828,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0078678131103515,0.0078678131103515,0.0,0.0066518783569335,0.0,0.0,0.0,0.0085830688476562,0.011444091796875,0.011444091796875,0.0112533569335937,0.00762939453125,0.0263690948486328,0.0078201293945312,0.496,1.776,0.0,0.0,8.264,7.736,57.256,33.33333333333333,1.72,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0075340270996093,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0122785568237304,0.014662742614746,0.0,0.00762939453125,0.0,0.0078201293945312,1.344,2.624,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.00762939453125,0.0,0.0078201293945312,0.496,1.776,0.0,0.0,0.0,0.0,57.256,33.33333333333333,1.72,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0,0.0066280364990234,0.0,0.0,0.0,0.0087261199951171,0.0164508819580078,0.0164508819580078,0.0109672546386718,0.00762939453125,0.0203609466552734,0.0078201293945312,0.496,1.776,0.0,0.0,3.744,4.232,57.256,33.33333333333333,1.72,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.005960464477539,0.0,0.0,0.0,0.0066041946411132,0.0104904174804687,0.0104904174804687,0.0107288360595703,0.00762939453125,0.0191926956176757,0.0078201293945312,0.496,1.776,0.0,0.0,4.272,3.704,57.256,33.33333333333333,1.72,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074806779918104,0.0092983245849609,0.0069141387939453,0.0069141387939453,0.0,0.0060399373372395,0.0,0.0,0.0,0.0069618225097656,0.0069141387939453,0.0069141387939453,0.0115091150457208,0.00762939453125,0.0295639038085937,0.0078201293945312,0.496,1.776,0.0,0.0,8.792,7.208,57.256,33.33333333333333,1.72,1
