time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070019147882414,0.0095367431640625,0.0041524569193522,0.0050067901611328,0.0064849853515625,0.008392333984375,0.0080108642578125,0.0075697898864746,0.0133991241455078,0.0110149383544921,0.009918212890625,0.0138282775878906,0.0138282775878906,0.0210285186767578,0.496,1.424,6.096,5.728,3.744,4.232,117.192,32.00984001159668,32.00984001159668,2339.248,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067457037778636,0.0090599060058593,0.0044587370637175,0.0058174133300781,0.0062465667724609,0.005960464477539,0.0086069107055664,0.00840425491333,0.0071048736572265,0.0108242034912109,0.0102043151855468,0.0078678131103515,0.0078678131103515,0.028538703918457,0.496,1.424,5.6,5.728,7.488,8.464,117.192,32.02104568481445,32.02104568481445,627.496,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063376640205952,0.0083446502685546,0.0045299530029296,0.0057697296142578,0.0058968861897786,0.0060796737670898,0.0083446502685546,0.00762939453125,0.0072717666625976,0.0110308329264322,0.0100135803222656,0.0138282775878906,0.0138282775878906,0.0275135040283203,0.496,1.424,9.856,10.176,12.008,11.968,117.192,32.01937675476074,32.01937675476074,54.536,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064242538528062,0.0088214874267578,0.0047683715820312,0.0047683715820312,0.006103515625,0.0086307525634765,0.0079154968261718,0.0059207280476888,0.01373291015625,0.0111579895019531,0.0067949295043945,0.0085830688476562,0.0085830688476562,0.0293254852294921,0.496,1.424,6.448,7.008,8.264,7.736,113.256,32.01603889465332,32.01603889465332,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061253410073655,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0077724456787109,0.0,0.0090003013610839,0.009918212890625,0.0,0.0112771987915039,0.0128746032714843,0.0128746032714843,0.0,0.496,1.392,6.096,5.728,0.0,0.0,113.256,32.012939453125,32.012939453125,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064419995387786,0.0090599060058593,0.0058174133300781,0.0071048736572265,0.0,0.007033348083496,0.0,0.0078678131103515,0.0102758407592773,0.0,0.009322166442871,0.0081062316894531,0.0081062316894531,0.0,0.496,1.36,5.6,5.728,0.0,0.0,119.576,32.0124626159668,32.0124626159668,12.68,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060880184173583,0.0083923339843749,0.0,0.0,0.0062465667724609,0.0062386194864908,0.0076770782470703,0.007033348083496,0.0067949295043945,0.0125408172607421,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.025033950805664,0.496,1.424,9.856,10.176,3.744,4.232,112.0,32.01460838317871,32.01460838317871,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063490867614746,0.0083446502685546,0.0,0.0,0.0068426132202148,0.0058504251333383,0.0119686126708984,0.0075010152963491,0.0080585479736328,0.0107526779174804,0.0093936920166015,0.0112056732177734,0.0112056732177734,0.0279426574707031,0.496,1.36,17.808,31.984,7.488,8.464,112.0,32.01460838317871,32.01460838317871,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061906617263267,0.0085353851318359,0.0049200924960049,0.0069141387939453,0.0063896179199218,0.0052452087402343,0.0084877014160156,0.0069141387939453,0.0064849853515625,0.0112215677897135,0.0084877014160156,0.0073909759521484,0.0073909759521484,0.0284671783447265,0.496,1.36,5.6,6.224,12.008,11.968,127.576,32.01413154602051,32.01413154602051,122.376,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065730349852307,0.0087976455688476,0.0054836273193359,0.0075340270996093,0.005960464477539,0.0064969062805175,0.0083684921264648,0.0067353248596191,0.0080823898315429,0.0112056732177734,0.0087499618530273,0.0116825103759765,0.0116825103759765,0.0286817550659179,0.496,1.36,5.6,5.728,8.264,7.736,122.384,32.012224197387695,32.012224197387695,24.984,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062850442263159,0.0085830688476562,0.0058809916178385,0.006866455078125,0.0,0.0063351222446986,0.0,0.0068247318267822,0.0077247619628906,0.0,0.0083208084106445,0.009775161743164,0.009775161743164,0.0,0.496,1.424,10.928,14.336,0.0,0.0,118.448,32.019853591918945,32.019853591918945,18.088,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073083556524597,0.0092983245849609,0.0045491803076959,0.005960464477539,0.0,0.0068057667125355,0.0,0.0070134798685709,0.0083446502685546,0.0,0.0083208084106445,0.0178813934326171,0.0178813934326171,0.0,0.496,1.424,26.864,16.0,0.0,0.0,118.384,32.01699256896973,32.01699256896973,974.16,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070007286261563,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0060558319091796,0.0068187713623046,0.0073432922363281,0.0081658363342285,0.0087738037109375,0.0124454498291015,0.010228157043457,0.0066757202148437,0.0066757202148437,0.0242233276367187,0.496,1.424,6.096,5.728,3.744,4.232,113.256,32.01770782470703,32.01770782470703,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079657771799824,0.010228157043457,0.0039264251754858,0.0047683715820312,0.0060558319091796,0.0057220458984375,0.0083446502685546,0.00840425491333,0.006723403930664,0.0122785568237304,0.0092267990112304,0.0083446502685546,0.0083446502685546,0.0290632247924804,0.496,1.392,5.6,5.728,7.488,8.464,122.384,32.010555267333984,32.010555267333984,29867.128,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074467255701473,0.009775161743164,0.0040842139202615,0.0052452087402343,0.0064373016357421,0.0061988830566406,0.0083446502685546,0.0079870223999023,0.0083446502685546,0.0118096669514973,0.0094175338745117,0.0092983245849609,0.0092983245849609,0.0300884246826171,0.496,1.424,9.856,10.176,12.008,11.968,117.192,32.01413154602051,32.01413154602051,2097.2,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074467255701473,0.009775161743164,0.0040842139202615,0.0052452087402343,0.005650520324707,0.006723403930664,0.0081062316894531,0.0086625417073567,0.0079631805419921,0.0108718872070312,0.0119209289550781,0.011444091796875,0.011444091796875,0.0272512435913085,0.496,1.424,6.448,7.008,8.264,7.736,117.192,32.015085220336914,32.015085220336914,2097.2,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074467255701473,0.009775161743164,0.0040842139202615,0.0052452087402343,0.0,0.0069618225097656,0.0,0.00762939453125,0.0087261199951171,0.0,0.0092744827270507,0.0061988830566406,0.0061988830566406,0.0,0.496,1.36,6.096,5.728,0.0,0.0,117.192,32.021284103393555,32.021284103393555,2097.2,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069236280906259,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0,0.0070929527282714,0.0,0.0084638595581054,0.0087976455688476,0.0,0.0098228454589843,0.0140666961669921,0.0140666961669921,0.0,0.496,1.36,5.6,5.728,0.0,0.0,113.256,32.010555267333984,32.010555267333984,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068102732743367,0.0088214874267578,0.0049273173014322,0.0061511993408203,0.008392333984375,0.0058412551879882,0.0124454498291015,0.0064373016357421,0.0065565109252929,0.0109195709228515,0.0082254409790039,0.006270408630371,0.0056028366088867,0.0209808349609375,1.344,2.208,9.856,10.176,3.744,4.232,118.448,32.00840950012207,32.00993537902832,16.552,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069734468981994,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0065088272094726,0.0069618225097656,0.008559226989746,0.0067949295043945,0.0088214874267578,0.0119924545288085,0.0089406967163085,0.0073909759521484,0.0073909759521484,0.032663345336914,0.496,1.424,6.448,7.008,7.488,8.464,113.256,32.015323638916016,32.015323638916016,1.192,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074723871742806,0.009775161743164,0.0038957539924004,0.0045299530029296,0.0059127807617187,0.0070571899414062,0.0084877014160156,0.0063180923461914,0.0089645385742187,0.0115076700846354,0.0070810317993164,0.0107288360595703,0.0107288360595703,0.0300884246826171,0.496,1.36,6.096,5.728,12.008,11.968,137.96,32.01174736022949,32.01174736022949,19142.8,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078784885691173,0.0100135803222656,0.0038647746157929,0.0045299530029296,0.005960464477539,0.0070929527282714,0.0082015991210937,0.0095367431640625,0.00762939453125,0.0111103057861328,0.012826919555664,0.0104904174804687,0.0104904174804687,0.0277280807495117,0.496,1.392,5.6,5.728,8.264,7.736,117.192,32.02342987060547,32.02342987060547,8572.12,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068998336791992,0.0088214874267578,0.0,0.0,0.0,0.0062783559163411,0.0,0.0066757202148437,0.008702278137207,0.0,0.0077486038208007,0.0154972076416015,0.0154972076416015,0.0,0.496,1.424,9.856,10.176,0.0,0.0,112.0,32.02199935913086,32.02199935913086,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070774555206298,0.0092983245849609,0.0,0.0,0.0,0.0063419342041015,0.0,0.0080267588297526,0.0085353851318359,0.0,0.0100135803222656,0.0085830688476562,0.0085830688476562,0.0,0.496,1.392,6.448,7.008,0.0,0.0,112.0,32.012939453125,32.012939453125,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069663299256889,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0058650970458984,0.006723403930664,0.0073432922363281,0.0074505805969238,0.0093936920166015,0.0113964080810546,0.0092267990112304,0.0071525573730468,0.0071525573730468,0.0226974487304687,0.496,1.36,6.096,5.728,3.744,4.232,113.256,32.011985778808594,32.011985778808594,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069402343598171,0.0085830688476562,0.0057220458984375,0.0057220458984375,0.0070095062255859,0.0066161155700683,0.0095367431640625,0.0096559524536132,0.0068426132202148,0.0119447708129882,0.012373924255371,0.0138282775878906,0.0138282775878906,0.0283241271972656,0.496,1.36,5.6,5.728,7.488,8.464,113.256,32.010793685913086,32.010793685913086,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069010910110094,0.0088214874267578,0.0042915344238281,0.0042915344238281,0.0059127807617187,0.0067949295043945,0.0081062316894531,0.0084241231282552,0.0096559524536132,0.0111738840738932,0.0104904174804687,0.0073909759521484,0.0073909759521484,0.0284194946289062,0.496,1.36,9.856,10.176,12.008,11.968,113.256,32.01556205749512,32.01556205749512,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069105625152587,0.0085830688476562,0.0,0.0,0.005748536851671,0.0072002410888671,0.0065803527832031,0.0073512395222981,0.011301040649414,0.0106854872270063,0.0098943710327148,0.0126361846923828,0.0126361846923828,0.0283718109130859,0.496,1.36,6.448,7.008,8.792,7.208,112.0,32.01031684875488,32.01031684875488,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075402769070227,0.009775161743164,0.0038759324325978,0.0045299530029296,0.0,0.0072956085205078,0.0,0.0065565109252929,0.0098705291748046,0.0,0.0082254409790039,0.0653266906738281,0.0653266906738281,0.0,0.496,1.36,6.096,5.728,0.0,0.0,143.152,32.00960159301758,32.00960159301758,22333.856,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074172019958496,0.0095367431640625,0.0,0.0,0.0,0.0067949295043945,0.0,0.0081062316894531,0.0097513198852539,0.0,0.0090599060058593,0.013589859008789,0.013589859008789,0.0,0.496,1.424,5.6,5.728,0.0,0.0,112.0,32.01484680175781,32.01484680175781,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070941448211669,0.0090599060058593,0.0,0.0,0.0064373016357421,0.0059207280476888,0.0081539154052734,0.006715456644694,0.0069141387939453,0.0115394592285156,0.0075101852416992,0.017404556274414,0.017404556274414,0.0226497650146484,0.496,1.392,9.856,10.176,3.744,4.232,112.0,32.01794624328613,32.01794624328613,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069307450631364,0.0085830688476562,0.0042915344238281,0.0042915344238281,0.0063657760620117,0.0069618225097656,0.008392333984375,0.0081062316894531,0.00762939453125,0.0113725662231445,0.0112056732177734,0.0121593475341796,0.0121593475341796,0.0300168991088867,0.496,1.36,6.448,7.008,7.488,8.464,113.256,32.01174736022949,32.01174736022949,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068346659342447,0.0083446502685546,0.0047683715820312,0.0047683715820312,0.0058650970458984,0.0052928924560546,0.00762939453125,0.0081658363342285,0.0062942504882812,0.0108718872070312,0.0121593475341796,0.0112056732177734,0.0112056732177734,0.0284671783447265,0.496,1.36,6.096,5.728,12.008,11.968,113.256,32.01127052307129,32.01127052307129,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070659675408358,0.0090599060058593,0.0054836273193359,0.0054836273193359,0.0066995620727539,0.006258487701416,0.0098228454589843,0.0057220458984375,0.0075578689575195,0.0111818313598632,0.0065326690673828,0.0073909759521484,0.0073909759521484,0.0296354293823242,0.496,1.36,5.6,5.728,8.264,7.736,113.256,32.01913833618164,32.01913833618164,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069069862365722,0.0086069107055664,0.0,0.0,0.0,0.0074307123819986,0.0,0.0069538752237955,0.0106096267700195,0.0,0.0079870223999023,0.0140666961669921,0.0140666961669921,0.0,0.496,1.36,9.856,10.176,0.0,0.0,112.0,32.01913833618164,32.01913833618164,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068616867065429,0.0085830688476562,0.0,0.0,0.0,0.006866455078125,0.0,0.0075896581013997,0.0103950500488281,0.0,0.0091791152954101,0.0078678131103515,0.0078678131103515,0.0,0.496,1.36,6.448,7.008,0.0,0.0,112.0,32.0124626159668,32.0124626159668,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080610941914678,0.0104904174804687,0.0038929646865001,0.0045299530029296,0.0056743621826171,0.0056266784667968,0.0072479248046875,0.0081062316894531,0.0072002410888671,0.011444091796875,0.0095367431640625,0.0154972076416015,0.0154972076416015,0.0229358673095703,0.496,1.36,6.096,5.728,3.744,4.232,143.152,32.01699256896973,32.01699256896973,42049.104,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077835956023107,0.0100135803222656,0.0040354552092375,0.0050067901611328,0.0060796737670898,0.0063180923461914,0.0078678131103515,0.0068545341491699,0.0081777572631835,0.0118970870971679,0.0084161758422851,0.0088214874267578,0.0088214874267578,0.0296831130981445,0.496,1.424,5.6,5.728,7.488,8.464,117.192,32.0127010345459,32.0127010345459,613.088,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069876808432204,0.0088214874267578,0.0050067901611328,0.0050067901611328,0.0060319900512695,0.0065167744954427,0.0081300735473632,0.0071128209431966,0.0082254409790039,0.01220703125,0.0091791152954101,0.0112056732177734,0.0112056732177734,0.0334739685058593,0.496,1.424,9.856,10.176,7.488,8.464,113.256,32.01794624328613,32.01794624328613,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069793777086248,0.0088214874267578,0.0057220458984375,0.0057220458984375,0.0060319900512695,0.0079631805419921,0.0079631805419921,0.0078678131103515,0.0111579895019531,0.010848045349121,0.010848045349121,0.0100135803222656,0.0100135803222656,0.0281333923339843,0.496,1.392,6.448,7.008,8.264,7.736,113.256,32.01889991760254,32.01889991760254,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00691058030769,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0,0.006103515625,0.0,0.0075697898864746,0.0072956085205078,0.0,0.010085105895996,0.011444091796875,0.011444091796875,0.0,0.496,1.36,6.096,5.728,0.0,0.0,113.256,32.02080726623535,32.02080726623535,10.976,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069805638707099,0.0088214874267578,0.0,0.0,0.0,0.0061988830566406,0.0,0.0066161155700683,0.0074386596679687,0.0,0.0080108642578125,0.0159740447998046,0.0159740447998046,0.0,0.496,1.36,5.6,5.728,0.0,0.0,117.192,32.01174736022949,32.01174736022949,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069952011108398,0.0085830688476562,0.0,0.0,0.0,0.0063975652058919,0.0,0.0075101852416992,0.0079870223999023,0.0,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0,0.496,1.424,9.856,10.176,0.0,0.0,112.0,32.02223777770996,32.02223777770996,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072025671237852,0.0092983245849609,0.0038990160314048,0.0045299530029296,0.005960464477539,0.005960464477539,0.0078201293945312,0.0066757202148437,0.0075340270996093,0.0113487243652343,0.0077486038208007,0.0133514404296875,0.0133514404296875,0.0219345092773437,0.496,1.36,6.448,7.008,3.744,4.232,137.96,32.01150894165039,32.01150894165039,12917.408,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077764786298002,0.0102519989013671,0.0038963331267747,0.0045299530029296,0.0064849853515625,0.0071048736572265,0.0081062316894531,0.0082254409790039,0.0092029571533203,0.012063980102539,0.0102758407592773,0.0152587890625,0.0152587890625,0.0235557556152343,0.496,1.36,6.096,5.728,3.744,4.232,117.192,32.0124626159668,32.0124626159668,12976.2,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068453413930105,0.0085830688476562,0.0050067901611328,0.0050067901611328,0.0061750411987304,0.0071525573730468,0.0082015991210937,0.0082850456237792,0.0080823898315429,0.011444091796875,0.0107049942016601,0.0112056732177734,0.0112056732177734,0.030827522277832,0.496,1.424,5.6,5.728,8.264,7.736,113.256,32.012224197387695,32.012224197387695,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070054732744966,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0063260396321614,0.0062783559163411,0.008249282836914,0.0065167744954427,0.0078678131103515,0.0099817911783854,0.0079870223999023,0.009775161743164,0.009775161743164,0.0208854675292968,0.496,1.392,9.856,10.176,10.776,11.312,113.256,32.01031684875488,32.01031684875488,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069580267910933,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0061988830566406,0.0,0.0087817509969075,0.0077247619628906,0.0,0.0129938125610351,0.0138282775878906,0.0138282775878906,0.0,0.496,1.36,6.448,7.008,0.0,0.0,113.256,32.01174736022949,32.01174736022949,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068440156824448,0.0087499618530273,0.0042319297790527,0.0049352645874023,0.0,0.0081062316894531,0.0,0.0072717666625976,0.0116348266601562,0.0,0.0089168548583984,0.0073909759521484,0.0073909759521484,0.0,0.496,1.36,6.096,5.728,0.0,0.0,132.768,32.01913833618164,32.01913833618164,270.336,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068473815917968,0.0085830688476562,0.0,0.0,0.0063419342041015,0.007331371307373,0.0083446502685546,0.0063776969909667,0.0121116638183593,0.0112056732177734,0.0077486038208007,0.011610984802246,0.0113248825073242,0.0216007232666015,1.344,2.208,5.6,5.728,3.744,4.232,112.0,32.012224197387695,32.01489448547363,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070464611053466,0.0088214874267578,0.0,0.0,0.0061511993408203,0.0061988830566406,0.0081062316894531,0.0076691309611002,0.0075101852416992,0.0115394592285156,0.0094175338745117,0.0061988830566406,0.0061988830566406,0.022745132446289,0.496,1.424,9.856,10.176,3.744,4.232,112.0,32.0134162902832,32.0134162902832,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077127823101475,0.0100135803222656,0.0039173989990674,0.0045299530029296,0.0060081481933593,0.0062465667724609,0.0081300735473632,0.0074704488118489,0.0072956085205078,0.011444091796875,0.009775161743164,0.0140666961669921,0.0140666961669921,0.0279188156127929,0.496,1.36,6.448,7.008,8.264,7.736,127.576,32.0127010345459,32.0127010345459,24180.936,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007787553390654,0.010228157043457,0.0066757202148437,0.0066757202148437,0.0,0.0069141387939453,0.0,0.0083446502685546,0.0098705291748046,0.0,0.0094890594482421,0.0181198120117187,0.0181198120117187,0.0,0.496,1.424,6.096,5.728,0.0,0.0,118.448,32.018423080444336,32.018423080444336,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069224419285408,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0,0.0053644180297851,0.0,0.005960464477539,0.0062942504882812,0.0,0.0066280364990234,0.0078678131103515,0.0078678131103515,0.0,0.496,1.424,5.6,5.728,0.0,0.0,113.256,32.01866149902344,32.01866149902344,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069117664697751,0.0090599060058593,0.0054836273193359,0.0054836273193359,0.0,0.0063180923461914,0.0,0.0087420145670572,0.0081062316894531,0.0,0.0120401382446289,0.0116825103759765,0.0116825103759765,0.0,0.496,1.36,9.856,10.176,0.0,0.0,113.256,32.019853591918945,32.019853591918945,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069212913513183,0.0086069107055664,0.0,0.0,0.0058650970458984,0.0071525573730468,0.0073909759521484,0.0068346659342447,0.0091075897216796,0.011444091796875,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0208854675292968,0.496,1.36,6.448,7.008,3.744,4.232,112.0,32.01699256896973,32.01699256896973,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070142745971679,0.0090599060058593,0.0,0.0,0.0061988830566406,0.0082015991210937,0.0080108642578125,0.0079274177551269,0.0123023986816406,0.0124931335449218,0.0089168548583984,0.0100135803222656,0.0100135803222656,0.0251293182373046,0.496,1.36,6.096,5.728,3.744,4.232,112.0,32.010555267333984,32.010555267333984,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007030963897705,0.0090599060058593,0.0,0.0,0.0059127807617187,0.0061988830566406,0.007939338684082,0.0082850456237792,0.0075101852416992,0.0106334686279296,0.0105619430541992,0.0121593475341796,0.0121593475341796,0.026869773864746,0.496,1.36,5.6,5.728,8.264,7.736,112.0,32.00984001159668,32.00984001159668,0.0,1
