time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059258937835693,0.0078916549682617,0.011444091796875,0.011444091796875,0.0065803527832031,0.0067551930745442,0.0112056732177734,0.0112056732177734,0.0066161155700683,0.0089168548583984,0.0,0.0084400177001953,0.0,0.0087499618530273,0.0114917755126953,0.0225543975830078,0.496,1.36,5.52,7.264,3.744,112.0,4.232,100.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060701370239257,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0060081481933593,0.0068346659342447,0.0088214874267578,0.0088214874267578,0.0083049138387044,0.0081300735473632,0.0,0.0082254409790039,0.0,0.0102519989013671,0.010848045349121,0.0262260437011718,0.496,1.36,6.208,19.072,8.264,112.0,7.736,100.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061511993408203,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,50.0,2.12,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060679865818397,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0060081481933593,0.0052452087402343,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.0078678131103515,0.0062783559163411,0.0052452087402343,0.006723403930664,0.0066757202148437,0.0117301940917968,0.0224590301513671,0.496,1.424,0.848,0.784,3.744,121.664,4.232,40.0,6.392,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060904026031494,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0058174133300781,0.0076889991760253,0.011444091796875,0.011444091796875,0.0070035457611083,0.0073909759521484,0.0,0.0091314315795898,0.0,0.0093460083007812,0.0113964080810546,0.0215053558349609,0.496,1.392,21.504,12.864,3.744,112.632,4.232,100.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065404977371443,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0057697296142578,0.0,0.011444091796875,0.011444091796875,0.0,0.0079154968261718,0.0,0.0,0.0,0.0,0.0109672546386718,0.0272750854492187,0.496,1.776,0.0,0.0,12.008,113.256,11.968,100.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066947937011718,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0062942504882812,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0081062316894531,0.0084241231282552,0.0,0.0098705291748046,0.0,0.011301040649414,0.0220298767089843,0.496,1.776,0.0,0.0,3.744,112.0,4.232,40.0,8.6,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067240949990092,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0064611434936523,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0096321105957031,0.0056539263044084,0.0,0.0064373016357421,0.0,0.010991096496582,0.0255346298217773,0.496,1.84,0.0,0.0,8.264,129.896,7.736,62.16216216216216,70.944,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067240949990092,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0056539263044084,0.0,0.0064373016357421,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,129.896,0.0,62.16216216216216,70.944,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067240949990092,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.006103515625,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0078678131103515,0.0056539263044084,0.0,0.0064373016357421,0.0,0.0109195709228515,0.0205516815185546,0.496,1.776,0.0,0.0,3.744,129.896,4.232,62.16216216216216,70.944,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067240949990092,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0064373016357421,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0086784362792968,0.0056539263044084,0.0,0.0064373016357421,0.0,0.0110626220703125,0.0214099884033203,0.496,1.776,0.0,0.0,3.744,129.896,4.232,62.16216216216216,70.944,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067240949990092,0.0085830688476562,0.0121593475341796,0.0121593475341796,0.0061194101969401,0.0,0.0073909759521484,0.0073909759521484,0.0,0.008249282836914,0.0056539263044084,0.0,0.0064373016357421,0.0,0.0111738840738932,0.0286102294921875,0.496,1.776,0.0,0.0,12.008,129.896,11.968,62.16216216216216,70.944,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067240949990092,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0063419342041015,0.0,0.0069141387939453,0.0069141387939453,0.0,0.008249282836914,0.0056539263044084,0.0,0.0064373016357421,0.0,0.0135421752929687,0.0260829925537109,0.496,1.776,0.0,0.0,3.744,129.896,4.232,62.16216216216216,70.944,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067240949990092,0.0085830688476562,0.0054836273193359,0.0060558319091796,0.0059127807617187,0.0,0.0083446502685546,0.0100612640380859,0.0,0.0079154968261718,0.0056539263044084,0.0,0.0064373016357421,0.0,0.0103950500488281,0.025796890258789,1.344,2.624,0.0,0.0,8.264,129.896,7.736,62.16216216216216,70.944,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067468899399486,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,50.0,1.192,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066804413748259,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0062942504882812,0.0,0.011444091796875,0.011444091796875,0.0,0.0081062316894531,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0109195709228515,0.0210762023925781,0.496,1.84,0.0,0.0,3.744,118.448,4.232,85.71428571428571,11.064,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006650810811057,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0061988830566406,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0086307525634765,0.0,0.0,0.0,0.0,0.0113487243652343,0.0220775604248046,0.496,1.776,0.0,0.0,3.744,113.256,4.232,100.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066339969635009,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0060399373372395,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0083446502685546,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0106970469156901,0.0277996063232421,0.496,1.776,0.0,0.0,12.008,112.0,11.968,0.0,2.008,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066993260147547,0.0083446502685546,0.00762939453125,0.00762939453125,0.006103515625,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0078678131103515,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0111579895019531,0.0216960906982421,0.496,1.84,0.0,0.0,3.744,119.488,4.232,0.0,10.76,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066304206848144,0.0083684921264648,0.0061988830566406,0.0061988830566406,0.006103515625,0.0,0.0152587890625,0.0152587890625,0.0,0.0079154968261718,0.0,0.0,0.0,0.0,0.0108242034912109,0.0279188156127929,0.496,1.84,0.0,0.0,8.264,112.0,7.736,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065374374389648,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064873695373535,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.006103515625,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0112533569335937,0.0218391418457031,0.496,1.776,0.0,0.0,3.744,112.0,4.232,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066471099853515,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0063896179199218,0.0,0.0083446502685546,0.0083446502685546,0.0,0.008249282836914,0.0,0.0,0.0,0.0,0.0109195709228515,0.0211238861083984,0.496,1.776,0.0,0.0,3.744,112.0,4.232,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064740726603797,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0062670026506696,0.0,0.0188350677490234,0.0188350677490234,0.0,0.0080347061157226,0.0,0.0,0.0,0.0,0.0106096267700195,0.0270605087280273,0.496,1.776,0.0,0.0,12.536,113.256,11.44,100.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066674170802481,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0060796737670898,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0069379806518554,0.0,0.0,0.0,0.0,0.0101327896118164,0.0177621841430664,0.496,1.776,0.0,0.0,4.272,113.256,3.704,100.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065274499542084,0.0081062316894531,0.013589859008789,0.013589859008789,0.0059843063354492,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0079154968261718,0.0,0.0,0.0,0.0,0.0104665756225585,0.0256538391113281,0.496,1.776,0.0,0.0,8.264,113.256,7.736,100.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065577030181884,0.0083684921264648,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066021781655686,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0062942504882812,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0079154968261718,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0108242034912109,0.0199794769287109,0.496,1.776,0.0,0.0,3.744,114.424,4.232,50.0,2.136,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067615509033203,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0061988830566406,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0080108642578125,0.0,0.0,0.0,0.0,0.0113964080810546,0.0213146209716796,0.496,1.84,0.0,0.0,3.744,112.0,4.232,50.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065922737121582,0.0081300735473632,0.00762939453125,0.00762939453125,0.0061750411987304,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0082254409790039,0.0,0.0,0.0,0.0,0.0106573104858398,0.026869773864746,0.496,1.776,0.0,0.0,8.264,112.0,7.736,50.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065398216247558,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,50.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065553188323974,0.0078916549682617,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,50.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065505504608154,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,50.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065760825996968,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0,0.0092983245849609,0.0092983245849609,0.0,0.008249282836914,0.0,0.0,0.0,0.0,0.0109672546386718,0.0210285186767578,0.496,1.776,0.0,0.0,3.744,113.256,4.232,100.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065167744954427,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0066280364990234,0.0,0.00762939453125,0.00762939453125,0.0,0.0084877014160156,0.0,0.0,0.0,0.0,0.0111103057861328,0.0214099884033203,0.496,1.776,0.0,0.0,3.744,113.256,4.232,100.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066709990548615,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.005960464477539,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.005960464477539,0.0069141387939453,0.0095367431640625,0.0056743621826171,0.0095367431640625,0.0063419342041015,0.0123110684481534,0.0333786010742187,0.496,1.84,1.696,1.696,8.792,115.52,7.208,66.66666666666666,1.976,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066235290831001,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,114.36,0.0,75.0,2.072,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066235290831001,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,114.36,0.0,75.0,2.072,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066235290831001,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,114.36,0.0,75.0,2.072,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066235290831001,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0059127807617187,0.0,0.0107288360595703,0.0107288360595703,0.0,0.007486343383789,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0125408172607421,0.0247955322265625,0.496,1.776,0.0,0.0,3.744,114.36,4.232,75.0,2.072,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066235290831001,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0060558319091796,0.0,0.0119209289550781,0.0119209289550781,0.0,0.007486343383789,0.0119209289550781,0.0,0.0119209289550781,0.0,0.0115394592285156,0.0227928161621093,0.496,1.776,0.0,0.0,3.744,114.36,4.232,75.0,2.072,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066235290831001,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0061988830566406,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0088214874267578,0.0119209289550781,0.0,0.0119209289550781,0.0,0.010848045349121,0.0272989273071289,0.496,1.776,0.0,0.0,8.264,114.36,7.736,75.0,2.072,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069326567418366,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0046861264132714,0.0,0.0052452087402343,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,140.672,0.0,71.42857142857143,2330.272,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072859301425442,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0046664748449048,0.0,0.0054836273193359,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,117.76,0.0,74.55121436114044,2070.696,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072859301425442,0.0092983245849609,0.0066757202148437,0.0074386596679687,0.0,0.0,0.0118017196655273,0.0134229660034179,0.0,0.0,0.0048534542906518,0.0,0.0054836273193359,0.0,0.0,0.0,1.344,2.688,0.0,0.0,0.0,118.448,0.0,70.45191193511008,2106.392,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070475115634427,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0086307525634765,0.0046832220894949,0.0,0.0057220458984375,0.0,0.0105857849121093,0.0200748443603515,0.496,1.84,0.0,0.0,3.744,118.448,4.232,69.26829268292683,1062.976,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067741716679055,0.0085830688476562,0.00762939453125,0.00762939453125,0.0058174133300781,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0072956085205078,0.0061438633845402,0.0,0.007486343383789,0.0,0.010538101196289,0.0201702117919921,0.496,1.84,0.0,0.0,3.744,117.192,4.232,66.66666666666666,89.32,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064894927674858,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0063180923461914,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0083684921264648,0.0054240226745605,0.0,0.0062465667724609,0.0,0.0113725662231445,0.029611587524414,0.496,1.84,0.0,0.0,8.264,117.192,7.736,86.20689655172413,11.936,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065243244171142,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,112.0,0.0,86.20689655172413,0.0,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069094176339631,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0050906781797055,0.0,0.0061273574829101,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,122.384,0.0,66.25,450.128,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00676586853331,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0050544738769531,0.0,0.0057458877563476,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,117.192,0.0,74.35897435897436,329.584,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066187844347597,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0070095062255859,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0102519989013671,0.0055313110351562,0.0,0.0063419342041015,0.0,0.0108718872070312,0.020599365234375,0.496,1.84,0.0,0.0,3.744,115.288,4.232,61.53846153846154,11.608,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006924814252711,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0061511993408203,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0080108642578125,0.0052601099014282,0.0,0.0067949295043945,0.0,0.0107765197753906,0.020599365234375,0.496,1.808,0.0,0.0,3.744,117.192,4.232,64.44444444444444,96.944,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067370952946124,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0062465667724609,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0083446502685546,0.0048199215450802,0.0,0.0058889389038085,0.0,0.01068115234375,0.0251054763793945,0.496,1.84,0.0,0.0,8.264,118.448,7.736,73.38129496402878,728.112,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066709755665034,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,113.256,0.0,100.0,0.0,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066389491902061,0.0083446502685546,0.0054836273193359,0.0054836273193359,0.0061670939127604,0.0,0.0073909759521484,0.0073909759521484,0.0,0.008392333984375,0.0,0.0,0.0,0.0,0.0102996826171875,0.0211238861083984,0.496,1.776,0.0,0.0,10.776,113.256,11.312,100.0,0.0,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066447257995605,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0072121620178222,0.0,0.0097036361694335,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,66.66666666666666,41.552,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069924429351208,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0057697296142578,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0071048736572265,0.004738075298499,0.0,0.0057220458984375,0.0,0.0109672546386718,0.0211715698242187,0.496,1.84,0.0,0.0,3.744,131.376,4.232,69.78297161936561,1673.672,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073672527104467,0.0092983245849609,0.0102519989013671,0.0102519989013671,0.0060081481933593,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0075817108154296,0.0058875947041044,0.0,0.0054836273193359,0.0,0.0107765197753906,0.0196456909179687,0.496,1.84,0.0,0.0,3.744,117.192,4.232,70.20335985853228,3147.576,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067943536141068,0.0091552734375,0.0133514404296875,0.0133514404296875,0.0067472457885742,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0091075897216796,0.0056196778104576,0.0,0.0054836273193359,0.0,0.0117063522338867,0.0296592712402343,0.496,1.84,0.0,0.0,8.264,146.312,7.736,69.11890504704876,3213.592,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059425830841064,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061070919036865,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,100.0,0.0,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067426653331136,0.0095367431640625,0.011444091796875,0.011444091796875,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.0046035958072853,0.0,0.0052452087402343,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,127.576,0.0,71.81719260065287,2229.312,1
