time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_ul_percentage,f1_c_packet_loss_dl_percentage,a1_packet_loss_dl_percentage,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
160,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068512722034359,0.0090599060058593,0.0107288360595703,0.0107288360595703,0.0071525573730468,0.0071525573730468,0.0107288360595703,0.0107288360595703,0.496,1.36,0.0,1.0,6.448,6.224,0.592,113.256,0.592,40.0,20.0,0.0,-91.4285659790039,-266.9962247212728,336.3562226295471,546.0988283157349,-1200.4422744115193,511.5046501159668,4359.011888504028,4359.011888504028,1.192,1
161,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067269802093505,0.0083684921264648,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,1.0,5.6,6.512,2.496,112.0,3.248,20.0,25.0,0.0,-113.84842395782468,-268.48870515823364,266.68588320414227,478.23100090026855,-1482.2839895884197,0.0093460083007812,4359.034395217896,4359.020090103149,0.0,1
162,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006638765335083,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.36,2.0,0.0,6.096,5.728,0.528,112.0,0.0,25.0,40.0,0.0,-92.80338287353516,-266.65719350179035,266.66680971781415,477.7546405792236,0.0,0.0,4359.023594856262,4359.020829200745,0.0,1
163,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068116188049316,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0,0.0178813934326171,0.0178813934326171,0.496,1.36,2.0,0.0,9.856,10.176,0.528,112.0,0.0,16.666666666666664,16.666666666666664,0.0,-49.40652847290039,-265.9914493560791,210.72444915771484,408.5501670837402,0.0,0.0,4359.054231643677,4359.0404987335205,0.0,1
164,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069258835515365,0.009012222290039,0.0088214874267578,0.0088214874267578,0.005340576171875,0.0071048736572265,0.0109672546386718,0.0109672546386718,0.496,1.36,2.0,0.0,6.448,6.224,0.528,125.432,0.0,40.0,20.0,0.0,-94.37823295593262,-266.6589419047038,336.60686016082764,546.1040258407593,0.0,0.0,4359.039783477783,4359.034061431885,34.552,1
165,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067238737209677,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0061988830566406,0.00762939453125,0.0085830688476562,0.0085830688476562,0.496,1.424,2.0,0.0,5.6,6.512,0.528,122.376,0.0,20.0,25.0,0.0,-117.59295463562007,-268.50420236587524,266.6577498118083,471.6856002807617,0.0,0.0,4359.041666984558,4359.036803245544,14.52,1
166,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0070045734273976,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0040869963796515,0.0050067901611328,0.0138282775878906,0.0138282775878906,0.496,1.424,0.0,0.0,6.096,5.728,2.24,123.256,1.712,25.0,40.0,0.0,-80.25479316711426,-260.33473014831543,266.6853268941244,489.8564338684082,1738.381110704862,3899.2432117462167,4359.017539024353,4359.015703201294,1887.6,1
167,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069307450631364,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0043122664741847,0.0051498413085937,0.0138282775878906,0.0138282775878906,0.496,1.424,0.0,4.0,9.856,10.176,1.184,113.256,2.368,16.666666666666664,16.666666666666664,0.0,-33.8409423828125,-265.98286628723145,207.7219009399414,418.178653717041,854.1131416956583,3072.4244117736816,4359.024000167847,4359.020948410034,163.704,1
168,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069959839778159,0.0092983245849609,0.0090599060058593,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0081062316894531,0.0081062316894531,0.496,1.424,0.0,2.0,6.448,6.224,1.184,113.256,1.184,40.0,20.0,0.0,-83.23578834533691,-267.00544357299805,340.34812450408936,558.9807271957397,-173.6393173535665,1944.617915153504,4359.01563167572,4359.01153087616,1.192,1
169,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067043304443359,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0083446502685546,0.0083446502685546,0.496,1.36,0.0,2.0,5.6,6.512,1.184,112.0,1.184,20.0,25.0,0.0,-107.53703117370604,-268.2434320449829,266.7082945505778,484.76643562316895,-1196.630855401357,921.6157674789432,4359.018754959106,4359.01665687561,0.0,1
170,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068378448486328,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.36,0.0,2.0,6.096,5.728,6.928,112.0,6.04,25.0,40.0,0.0,-84.99588966369629,-267.3182487487793,266.65806770324707,483.9154243469238,-1480.7512230343289,0.011754035949707,4359.021663665772,4359.015385309855,0.0,1
171,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068819522857666,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0102519989013671,0.0102519989013671,0.496,1.36,0.0,0.0,9.856,10.176,1.056,112.0,0.0,16.666666666666664,16.666666666666664,0.0,-40.04006385803223,-265.78989028930664,209.32106971740723,413.7670040130615,0.0,0.0,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068998336791992,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0088214874267578,0.0088214874267578,0.496,1.36,0.0,0.0,6.448,6.224,1.056,112.0,0.0,40.0,20.0,0.0,-86.43999099731445,-266.6683991750081,338.36477994918823,553.4338712692261,0.0,0.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068749954451375,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0045299530029296,0.0045299530029296,0.0081062316894531,0.0081062316894531,0.496,1.36,0.0,0.0,5.6,6.512,1.056,113.256,0.0,20.0,25.0,0.0,-110.6417655944824,-268.74303817749023,266.67364438374835,483.3658218383789,0.0,0.0,0.0,0.0,1.192,1
174,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069188834422856,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0047683715820312,0.0047683715820312,0.0128746032714843,0.0128746032714843,0.496,1.36,0.0,0.0,6.096,5.728,3.168,113.256,1.056,25.0,40.0,0.0,-88.24262619018555,-266.67221387227374,266.6323979695638,483.6860179901123,0.0126361846923828,0.0141620635986328,4359.043645858765,4359.0381145477295,1.192,1
175,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068560168517762,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0054836273193359,0.0054836273193359,0.0085830688476562,0.0085830688476562,0.496,1.36,2.0,0.0,9.856,10.176,0.0,113.256,0.0,16.666666666666664,16.666666666666664,0.0,-43.47639083862305,-265.7923221588135,210.94050407409668,415.8937454223633,0.0,0.0,4359.022068977356,4359.021782875061,1.192,1
176,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069308280944824,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.36,2.0,0.0,6.448,6.224,0.0,112.0,0.0,40.0,20.0,0.0,-90.791654586792,-266.97198549906415,336.348295211792,545.378041267395,0.0,0.0,4359.035015106201,4359.034061431885,0.0,1
177,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068652629852294,0.0086069107055664,0.0090599060058593,0.0090599060058593,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.36,2.0,0.0,5.6,6.512,0.0,112.0,0.0,20.0,25.0,0.0,-114.1428470611572,-268.74083280563354,266.706387201945,477.58145332336426,0.0,0.0,4359.03434753418,4359.029769897461,0.0,1
178,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067663192749023,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0,0.0,0.00762939453125,0.00762939453125,0.496,1.36,2.0,0.0,6.096,5.728,1.184,112.0,1.184,25.0,40.0,0.0,-92.78068542480467,-266.6688760121663,266.67102177937824,477.8416156768799,1882.3227882385252,3999.1213083267216,4359.039783477783,4359.023412068685,0.0,1
179,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067528207503741,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0050067901611328,0.0071287155151367,0.0112056732177734,0.0112056732177734,0.496,1.36,0.0,4.0,9.856,10.176,1.184,117.192,2.368,16.666666666666664,16.666666666666664,0.0,-49.03850555419922,-265.81287384033203,210.9148979187012,408.6046695709229,854.4164896011353,3072.7155208587646,4359.020256996155,4359.018445014954,40.944,1
180,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069849561936784,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0065565109252929,0.0076055526733398,0.0133514404296875,0.0133514404296875,0.496,1.424,0.0,0.0,6.448,6.224,0.0,118.448,0.0,40.0,20.0,0.0,-94.62218284606934,-266.9558525085449,336.3470435142517,545.3784227371216,0.0,0.0,0.0,0.0,10.72,1
181,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068740089340965,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0052452087402343,0.0059127807617187,0.0126361846923828,0.0126361846923828,0.496,1.36,0.0,2.0,5.6,6.512,1.184,117.68,1.184,20.0,25.0,0.0,-117.61968135833736,-268.73117685317993,266.689936319987,477.1557807922363,-172.3557710647583,1946.6021537780769,4359.0187311172485,4359.016537666321,7.384,1
182,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0066908394418111,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0054836273193359,0.0058889389038085,0.0112056732177734,0.0112056732177734,0.496,1.424,0.0,2.0,6.096,5.728,1.184,126.856,1.184,25.0,40.0,0.0,-80.18784523010254,-260.0340048472087,266.6650613149007,489.9227142333984,-1197.3471641540527,921.6058969497684,4359.024405479431,4359.023928642273,13.536,1
183,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068315184942566,0.0085830688476562,0.00762939453125,0.00762939453125,0.0049273173014322,0.0056266784667968,0.0119209289550781,0.0119209289550781,0.496,1.424,0.0,2.0,9.856,10.176,5.376,122.384,7.408,16.666666666666664,16.666666666666664,0.0,-33.43448638916016,-265.78831672668457,209.1249942779541,420.5298900604248,-1480.9021419949,0.0082969665527343,4359.042286872864,4359.022219975789,29.752,1
184,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068477137171806,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.005801518758138,0.0061988830566406,0.0150203704833984,0.0150203704833984,0.496,1.424,0.0,0.0,6.448,6.224,1.056,117.192,0.0,40.0,20.0,0.0,-82.58967399597168,-266.97731018066406,338.5987877845764,559.998893737793,0.0,0.0,4359.036612510681,4359.034419059753,18.232,1
185,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069983563019861,0.0090599060058593,0.0083446502685546,0.0073909759521484,0.0061988830566406,0.0061988830566406,0.0082254409790039,0.008702278137207,1.344,2.272,2.0,0.0,5.6,6.512,1.056,115.8,0.0,20.0,25.0,0.0,-107.57353305816648,-268.5019969940185,266.6598955790202,484.1190814971924,0.0,0.0,4359.025263786316,4359.0205907821655,3.512,1
186,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067984703743811,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0055432319641113,0.0070571899414062,0.0104904174804687,0.0104904174804687,0.496,1.424,2.0,0.0,6.096,5.728,1.056,119.456,0.0,25.0,40.0,0.0,-84.43264961242676,-267.3331101735433,266.7074998219808,484.1689586639404,0.0,0.0,4359.031105041504,4359.027862548828,48.208,1
187,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0070262663435227,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0046303397730777,0.0057697296142578,0.0126361846923828,0.0126361846923828,0.496,1.424,2.0,0.0,9.856,10.208,3.168,118.016,1.056,16.666666666666664,16.666666666666664,0.0,-40.05184173583984,-265.7892227172852,209.3171119689941,414.1790866851807,0.0119209289550781,0.0134468078613281,4359.026479721069,4359.0247631073,117.672,1
188,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068560168517762,0.0083446502685546,0.00762939453125,0.00762939453125,0.0065565109252929,0.0068426132202148,0.0140666961669921,0.0140666961669921,0.496,1.424,2.0,0.0,6.448,6.288,1.184,113.256,1.184,40.0,20.0,0.0,-86.43474578857422,-266.6476567586263,338.38075399398804,553.4838676452637,1882.333437601725,3998.3629465103154,4359.036326408386,4359.0221007665,4.128,1
189,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068126338543278,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0052452087402343,0.0060319900512695,0.0102519989013671,0.0102519989013671,0.496,1.424,0.0,4.0,5.6,6.608,1.184,116.48,2.368,20.0,25.0,0.0,-110.5908632278442,-268.7427401542664,266.6554450988769,483.4057331085205,854.0153900782267,3071.732997894287,4359.021615982056,4359.018564224243,44.896,1
190,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067663192749023,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.424,0.0,2.0,6.096,5.792,1.184,112.0,1.184,25.0,40.0,0.0,-88.16819190979004,-266.6787306467692,266.6624387105306,483.7653636932373,-172.75269826253256,1945.62532901764,4359.025549888611,4359.021067619324,0.0,1
191,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068421411042166,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.005960464477539,0.0065326690673828,0.0121593475341796,0.0121593475341796,0.496,1.36,0.0,2.0,9.856,10.272,1.184,120.992,1.184,16.666666666666664,16.666666666666664,0.0,-43.8683032989502,-265.9876823425293,210.92267036437988,410.8644485473633,-1196.752389272054,921.6294527053836,4359.032797813416,4359.023928642273,14.576,1
192,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069601701037718,0.0087976455688476,0.0078678131103515,0.0078678131103515,0.005907482571072,0.006866455078125,0.0157356262207031,0.0157356262207031,0.496,1.424,0.0,2.0,6.448,6.288,1.184,119.584,1.184,40.0,20.0,0.0,-90.5799388885498,-266.6516304016113,336.3522291183472,546.1087703704834,-2220.765550931295,-102.38361358642544,4359.017443656921,4359.0167760849,40.632,1
193,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067615509033203,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0104904174804687,0.0104904174804687,0.496,1.424,0.0,0.0,5.6,6.608,4.192,112.0,6.224,20.0,25.0,0.0,-114.52703475952146,-268.5040831565857,266.6930357615153,478.0381202697754,0.0067551930745442,0.0094175338745117,4359.011340141296,4359.01004076004,0.0,1
194,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068881724140431,0.0090360641479492,0.0071525573730468,0.0071525573730468,0.0054836273193359,0.0070571899414062,0.0073909759521484,0.0073909759521484,0.496,1.424,0.0,0.0,6.096,5.792,1.056,115.52,0.0,25.0,40.0,0.0,-92.23432540893556,-267.0104503631592,266.69756571451825,478.0416488647461,0.0,0.0,4359.038281440735,4359.033226966858,17.352,1
195,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068488998792657,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0052452087402343,0.0085830688476562,0.0085830688476562,0.496,1.424,2.0,0.0,9.856,10.272,1.056,113.256,0.0,16.666666666666664,16.666666666666664,0.0,-49.394941329956055,-265.9914016723633,210.8999252319336,408.6894035339356,0.0,0.0,4359.04426574707,4359.035809834798,1.192,1
196,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069305008532954,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0049417669122869,0.0072479248046875,0.0119209289550781,0.0119209289550781,0.496,1.36,3.0,0.0,6.448,6.288,1.056,124.256,0.0,40.0,20.0,0.0,-94.429349899292,-266.6440010070801,336.39341592788696,545.5116748809814,0.0,0.0,4359.046745300293,4359.032392501831,260.312,1
197,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068595753380315,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0043678283691406,0.0055789947509765,0.0123977661132812,0.0123977661132812,0.496,1.424,3.0,0.0,5.6,6.608,3.168,114.392,1.056,20.0,25.0,0.0,-117.5697326660156,-268.4921622276306,266.64066314697266,471.755838394165,0.0118017196655273,0.0134229660034179,4359.051561355591,4359.038194020589,223.992,1
198,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006791353225708,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.005203134873334,0.0068187713623046,0.011444091796875,0.011444091796875,0.496,1.424,3.0,0.0,6.096,5.792,1.184,112.0,1.184,25.0,40.0,0.0,-80.19170761108398,-260.3472073872884,266.6499614715576,489.960241317749,1884.347359339396,4002.330827713013,4359.043884277344,4359.024899346488,97.096,1
199,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0068346659342447,0.0085830688476562,0.00762939453125,0.00762939453125,0.0053246815999348,0.0063180923461914,0.0092983245849609,0.0092983245849609,0.496,1.424,1.0,4.0,9.856,10.272,1.184,117.192,2.368,16.666666666666664,16.666666666666664,33.33333333333333,-33.86979103088379,-265.9810543060303,207.72781372070312,418.3461666107178,854.1636864344279,3072.037148475647,4359.022760391235,4359.01951789856,29.904,1
200,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0067335544246258,0.0083208084106445,0.0088214874267578,0.0088214874267578,0.0054240226745605,0.0064849853515625,0.0178813934326171,0.0178813934326171,0.496,1.424,0.0,2.0,6.448,6.288,1.776,122.384,1.776,40.0,20.0,100.0,-83.38255882263184,-266.9859727223714,340.3807282447815,559.0558052062988,573.0446841981676,2380.242466926576,0.0,0.0,40.4,1
201,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0069070218214348,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.005960464477539,0.0090599060058593,0.0090599060058593,0.496,1.424,0.0,4.0,5.6,6.608,1.776,113.256,2.368,20.0,25.0,100.0,-107.50942230224608,-268.25976371765137,266.6504383087158,484.2607021331787,-88.01470200220744,2052.2332191467285,0.0,0.0,20.6,1
202,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006875189224092,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0053133283342633,0.0065803527832031,0.0107288360595703,0.0107288360595703,0.496,1.424,0.0,3.0,6.096,5.792,5.968,118.448,8.0,25.0,40.0,100.0,-84.23280715942383,-266.9819990793864,266.6937510172526,484.21316146850586,-1112.4756733576455,0.0182151794433593,0.0,0.0,32.424,1
