time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_ul_percentage,f1_c_packet_loss_dl_percentage,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0059948631780064,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0046094258626302,0.0178813934326171,0.0178813934326171,0.0056266784667968,0.0120401382446289,0.014042854309082,0.496,1.424,6.448,6.256,117.192,40.0,20.0,1.648,1.12,-80.0541877746582,-260.00650723775226,334.35481786727905,554.2209386825562,868.0160045623779,868.0140972137451,72.856,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063538551330566,0.0088214874267578,0.0128746032714843,0.0128746032714843,0.0,0.0183582305908203,0.0183582305908203,0.0,0.0100930531819661,0.014495849609375,0.496,1.36,5.6,6.544,112.0,20.0,25.0,2.872,2.384,-105.03602027893064,-268.4827446937561,266.69788360595703,490.42248725891113,868.016242980957,868.0133819580078,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062203407287597,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0,0.0112056732177734,0.0112056732177734,0.0,0.017404556274414,0.017404556274414,0.496,1.36,6.096,5.76,112.0,25.0,40.0,1.056,0.528,-82.39898681640625,-267.02292760213214,266.65449142456055,484.5348358154297,868.0405616760254,868.0405616760254,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064665195988673,0.0087499618530273,0.0088214874267578,0.0088214874267578,0.0050408499581473,0.0102519989013671,0.0102519989013671,0.0064373016357421,0.0102519989013671,0.0102519989013671,0.496,1.424,9.856,10.24,125.376,16.666666666666664,16.666666666666664,0.592,0.592,-36.46841049194336,-265.9807682037353,209.32259559631348,414.9928569793701,868.0134057998657,868.012547492981,117.576,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062202339741721,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.004887580871582,0.0078678131103515,0.0078678131103515,0.0053644180297851,0.0066757202148437,0.0088214874267578,0.496,1.392,6.448,6.256,113.256,40.0,20.0,2.096,3.112,-84.77988243103027,-266.99233055114746,338.3563756942749,553.4804582595825,868.0203199386597,868.0166006088257,3.744,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0061051762519191,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0064373016357421,0.0092983245849609,0.0092983245849609,0.0073909759521484,0.0150203704833984,0.0150203704833984,0.496,1.36,5.6,6.544,113.256,20.0,25.0,1.056,0.528,-108.22000503540036,-268.2530879974365,266.68397585550946,483.8832378387451,868.0375337600708,868.0368661880493,5.912,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006144857171721,0.0081062316894531,0.0131130218505859,0.0131130218505859,0.0049018859863281,0.0092983245849609,0.0092983245849609,0.0058650970458984,0.0086784362792968,0.0100135803222656,0.496,1.424,6.096,5.76,119.592,25.0,40.0,3.28,4.296,-86.42830848693848,-266.9866879781087,266.6656970977783,483.6047649383545,868.0178165435791,868.0133819580078,151.912,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0061265271694505,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0058412551879882,0.0164508819580078,0.0164508819580078,0.0072717666625976,0.0082850456237792,0.010991096496582,0.496,1.424,9.856,10.24,117.192,16.666666666666664,16.666666666666664,3.68,3.64,-40.7956600189209,-265.98448753356934,209.32064056396484,413.372278213501,868.0429935455322,868.0272897084554,17.408,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060749053955078,0.0081300735473632,0.0109672546386718,0.0109672546386718,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0133514404296875,0.0148773193359375,0.496,1.36,6.448,6.256,112.0,40.0,20.0,1.648,1.12,-88.15736770629883,-266.6512330373128,338.3638262748718,553.491735458374,868.0414199829102,868.0270512898763,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063645839691162,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0075272151402064,0.0109672546386718,0.496,1.36,5.6,6.544,112.0,20.0,25.0,4.784,6.816,-112.02626228332517,-268.5058116912842,266.6989167531331,483.0251216888428,868.0279731750488,868.0183206285749,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060743360377069,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.005960464477539,0.0088214874267578,0.0088214874267578,0.005960464477539,0.0126361846923828,0.0154018402099609,0.496,1.36,6.096,5.76,113.256,25.0,40.0,2.704,1.648,-90.02337455749512,-267.315149307251,266.6466236114502,477.94532775878906,868.0459976196289,868.0298328399658,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006277169754256,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.0102519989013671,0.0102519989013671,0.0066757202148437,0.0087618827819824,0.0110864639282226,0.496,1.36,9.856,10.24,113.256,16.666666666666664,16.666666666666664,3.464,2.976,-45.84846496582031,-265.80796241760254,210.91890335083008,410.1772785186768,868.0280208587646,868.0181980133057,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060838253343876,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0066757202148437,0.0081062316894531,0.0081062316894531,0.0066757202148437,0.0092983245849609,0.0134944915771484,0.496,1.36,6.448,6.256,113.256,40.0,20.0,3.744,4.232,-92.7513599395752,-266.9831911722819,336.3914489746094,545.5313920974731,868.0242776870728,868.0195212364197,1.192,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0065032718251052,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0050200356377495,0.0107288360595703,0.0107288360595703,0.0067472457885742,0.0095963478088378,0.013279914855957,0.496,1.424,5.6,6.544,132.032,20.0,25.0,2.96,3.184,-115.88363647460936,-268.25278997421265,266.6524251302083,476.987361907959,868.0284023284912,868.0214881896973,117.488,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062000751495361,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0,0.0095367431640625,0.0095367431640625,0.0,0.009012222290039,0.0123500823974609,0.496,1.424,6.096,5.76,112.0,25.0,40.0,3.672,3.76,-94.61088180541992,-267.3211097717285,266.65329933166504,476.8043994903565,868.0241584777832,868.0162906646729,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060784816741943,0.0078678131103515,0.0100135803222656,0.0100135803222656,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0107288360595703,0.013589859008789,0.496,1.36,9.856,10.24,112.0,16.666666666666664,16.666666666666664,1.648,1.12,-50.43830871582031,-265.5942440032959,212.5206470489502,410.8345031738281,868.0360317230225,868.0254618326823,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006263256072998,0.0086069107055664,0.0073909759521484,0.0073909759521484,0.0,0.0209808349609375,0.0209808349609375,0.0,0.0087618827819824,0.0110864639282226,0.496,1.36,6.448,6.256,112.0,40.0,20.0,2.496,3.248,-80.35459518432617,-260.2993647257487,334.36018228530884,554.232931137085,868.0253028869629,868.0152495702108,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062878452130218,0.0085830688476562,0.009775161743164,0.009775161743164,0.0054836273193359,0.0119209289550781,0.0119209289550781,0.0054836273193359,0.0084877014160156,0.0104904174804687,0.496,1.36,5.6,6.544,113.256,20.0,25.0,4.272,4.232,-105.04570007324216,-268.5045599937439,266.7183081309001,489.86597061157227,868.0216789245605,868.0148720741272,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062297232708527,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0045299530029296,0.0145435333251953,0.0145435333251953,0.0045299530029296,0.0088214874267578,0.0131130218505859,0.496,1.36,6.096,5.76,113.256,25.0,40.0,3.928,2.912,-82.32483863830566,-267.00107256571454,266.638199488322,484.5254421234131,868.0315971374512,868.0218060811361,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062747974300858,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0047683715820312,0.0112056732177734,0.0112056732177734,0.0047683715820312,0.0111103057861328,0.014352798461914,0.496,1.36,9.856,10.24,113.256,16.666666666666664,16.666666666666664,3.744,4.232,-36.028099060058594,-265.7920837402344,209.3161582946777,415.3804302215576,868.0155515670776,868.0132627487183,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060319900512695,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0133514404296875,0.0133514404296875,0.496,1.36,6.448,6.256,112.0,40.0,20.0,1.056,0.528,-84.37981605529785,-266.9761180877685,338.39088678359985,553.5156488418579,868.0410385131836,868.0410385131836,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063139407788936,0.0085830688476562,0.00762939453125,0.00762939453125,0.0052452087402343,0.0095367431640625,0.0095367431640625,0.0052452087402343,0.011444091796875,0.011444091796875,0.496,1.424,5.6,6.544,114.376,20.0,25.0,0.592,0.592,-109.58170890808104,-268.76920461654663,266.6482925415039,483.59689712524414,868.014407157898,868.0137395858765,2.088,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063139407788936,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0052452087402343,0.0128746032714843,0.0128746032714843,0.0052452087402343,0.0073115030924479,0.009918212890625,0.496,1.36,6.096,5.76,114.376,25.0,40.0,2.096,3.112,-86.41595840454102,-266.635258992513,266.67412122090656,484.1897010803223,868.0414199829102,868.0265545845032,2.088,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063139407788936,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0052452087402343,0.0116825103759765,0.0116825103759765,0.0052452087402343,0.0112056732177734,0.0146389007568359,0.496,1.36,9.856,10.24,114.376,16.666666666666664,16.666666666666664,2.24,1.712,-40.43455123901367,-265.8023834228516,209.31291580200195,413.7333393096924,868.021559715271,868.0171370506287,2.088,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062012553808107,0.0085830688476562,0.00762939453125,0.00762939453125,0.0042915344238281,0.011444091796875,0.011444091796875,0.0042915344238281,0.00762939453125,0.0109672546386718,0.496,1.36,6.448,6.256,113.256,40.0,20.0,4.968,5.496,-88.37833404541016,-266.97635650634766,338.35434913635254,553.4423589706421,868.0109977722168,868.0099487304688,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0061644843561732,0.0085830688476562,0.00762939453125,0.00762939453125,0.0061988830566406,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.013589859008789,0.0153064727783203,0.496,1.36,5.6,6.544,113.256,20.0,25.0,2.64,1.056,-112.74037361145017,-268.72777938842773,266.7066256205241,478.0543327331543,868.0436611175537,868.0436611175537,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062756019063515,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0069141387939453,0.0126361846923828,0.0126361846923828,0.0076770782470703,0.0077486038208007,0.0103473663330078,0.496,1.424,6.096,5.76,115.52,25.0,40.0,2.688,3.704,-89.96086120605469,-267.0104503631592,266.6793664296468,478.04417610168457,868.0214405059814,868.0167198181152,3.168,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062150862610455,0.0078678131103515,0.0075578689575195,0.0063180923461914,0.0051718491774338,0.0116825103759765,0.0126361846923828,0.0057220458984375,0.0138282775878906,0.0138282775878906,1.344,2.272,9.856,10.24,136.24,16.666666666666664,16.666666666666664,1.056,0.528,-45.41549682617188,-265.6031131744385,210.9014987945557,410.0673675537109,868.0412769317627,868.0412769317627,51.976,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063459671551908,0.0083446502685546,0.0133514404296875,0.0133514404296875,0.0051789813571506,0.009775161743164,0.009775161743164,0.0061988830566406,0.0081062316894531,0.0081062316894531,0.496,1.424,6.448,6.256,114.424,40.0,20.0,0.592,0.592,-92.23794937133788,-266.97278022766113,336.38185262680054,545.4855680465698,868.0392265319824,868.0256207784017,68.56,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006247515702129,0.0085830688476562,0.00762939453125,0.00762939453125,0.0051151622425426,0.00762939453125,0.00762939453125,0.0059366226196289,0.0085830688476562,0.0109195709228515,0.496,1.424,5.6,6.544,115.944,20.0,25.0,2.688,3.704,-115.49606323242185,-268.4951424598694,266.6792869567871,477.21948623657227,868.0275440216064,868.0171012878418,72.512,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063222439134891,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0051910226995294,0.0123977661132812,0.0123977661132812,0.0059366226196289,0.0095844268798828,0.0135421752929687,0.496,1.424,6.096,5.76,115.944,25.0,40.0,3.744,4.232,-93.9406394958496,-267.3364480336507,266.67078336079913,477.0634174346924,868.023943901062,868.0182099342346,75.824,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064396622157332,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0051443393413837,0.0090599060058593,0.0090599060058593,0.0058412551879882,0.010073184967041,0.0135183334350585,0.496,1.424,9.856,10.24,117.392,16.666666666666664,16.666666666666664,3.928,2.912,-50.45151710510254,-265.59157371521,210.9004497528076,408.1152439117432,868.0331945419312,868.0185675621033,100.64,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064998570055064,0.0088214874267578,0.0133514404296875,0.0133514404296875,0.0050408499581473,0.0104904174804687,0.0104904174804687,0.005960464477539,0.0079154968261718,0.0096797943115234,0.496,1.424,6.448,6.256,117.264,40.0,20.0,4.272,4.232,-80.15966415405273,-260.30564308166504,336.3614082336426,556.6580057144165,868.0222034454346,868.0148720741272,105.76,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0065187416454352,0.0092744827270507,0.009775161743164,0.009775161743164,0.0051304146095558,0.0107288360595703,0.0107288360595703,0.005960464477539,0.0140666961669921,0.0140666961669921,0.496,1.424,5.6,6.544,117.904,20.0,25.0,1.056,0.528,-105.0671577453613,-268.5179114341736,266.68675740559894,489.8055076599121,868.0357933044434,868.0357933044434,106.68,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0065547316821653,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0053048133850097,0.0145435333251953,0.0145435333251953,0.0069379806518554,0.0104904174804687,0.0104904174804687,0.496,1.424,6.096,5.76,116.52,25.0,40.0,0.592,0.592,-81.7986011505127,-266.98462168375653,266.6937510172526,490.2431964874268,868.0124282836914,868.0124282836914,95.296,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0065179606575277,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0049449779369212,0.013589859008789,0.013589859008789,0.0058174133300781,0.0077088673909505,0.0094890594482421,0.496,1.424,9.856,10.24,117.096,16.666666666666664,16.666666666666664,2.096,3.112,-36.402273178100586,-265.9878253936768,209.2989444732666,415.3833866119385,868.0357933044434,868.0240511894226,116.52,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0065725241134415,0.0088214874267578,0.009775161743164,0.009775161743164,0.0051558017730712,0.0081062316894531,0.0081062316894531,0.0061273574829101,0.0125567118326822,0.0168323516845703,0.496,1.392,6.448,6.256,116.968,40.0,20.0,2.24,1.712,-83.98714065551758,-266.65107409159344,338.3820056915283,553.4976720809937,868.0237770080566,868.0168986320496,98.944,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064693280120394,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.004955700465611,0.0123977661132812,0.0123977661132812,0.0061273574829101,0.0081857045491536,0.0116825103759765,0.496,1.424,5.6,6.544,114.52,20.0,25.0,4.968,5.496,-109.29002761840816,-268.5045599937439,266.6913668314616,483.6479187011719,868.0164337158203,868.0126190185547,42.416,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0062177676965694,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0052906218029203,0.0095367431640625,0.0095367431640625,0.0061988830566406,0.0138282775878906,0.0161170959472656,0.496,1.424,6.096,5.792,117.392,25.0,40.0,2.64,1.056,-86.58537864685059,-267.317533493042,266.6516304016113,483.6411952972412,868.0410385131836,868.0410385131836,79.368,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0060678708671343,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0051021575927734,0.011444091796875,0.011444091796875,0.006103515625,0.0087618827819824,0.0110864639282226,0.496,1.424,9.856,10.272,117.52,16.666666666666664,16.666666666666664,2.688,3.704,-40.83585739135742,-265.7876491546631,209.3068599700928,413.68212699890137,868.0269718170166,868.0185675621033,49.64,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063440587260935,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0053177709164826,0.00762939453125,0.00762939453125,0.0063896179199218,0.0138282775878906,0.0138282775878906,0.496,1.424,6.448,6.288,117.264,40.0,20.0,1.056,0.528,-80.19304275512695,-263.3202075958252,338.37890625,559.0856790542603,868.0410385131836,868.0410385131836,77.944,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0063293608859996,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0048442320390181,0.0119209289550781,0.0119209289550781,0.0056982040405273,0.009775161743164,0.009775161743164,0.496,1.424,5.6,6.608,116.392,20.0,25.0,0.592,0.592,-106.04796409606932,-266.01630449295044,266.66855812072754,483.6067199707031,868.0313110351562,868.0204550425211,78.752,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006305637644298,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0053303582327706,0.0176429748535156,0.0176429748535156,0.0063657760620117,0.0088214874267578,0.01068115234375,0.496,1.392,6.096,5.792,114.696,25.0,40.0,2.688,3.704,-90.02566337585449,-273.9928563435872,266.6789690653483,478.0531406402588,868.0350303649902,868.0226802825928,51.2,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0081062316894531,0.0121593475341796,0.0121593475341796,0.0049591064453125,0.0119209289550781,0.0119209289550781,0.0057220458984375,0.0092029571533203,0.0129222869873046,0.496,1.424,9.856,10.272,114.584,16.666666666666664,16.666666666666664,3.744,4.232,-45.41640281677246,-265.59362411499023,210.90540885925293,410.0874900817871,868.0221796035767,868.0160641670227,94.296,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0064183230423808,0.0088214874267578,0.0107288360595703,0.0107288360595703,0.0059421245868389,0.0081062316894531,0.0081062316894531,0.0073432922363281,0.0086426734924316,0.0129461288452148,0.496,1.392,6.448,6.288,114.584,40.0,20.0,3.928,2.912,-92.26093292236328,-266.9791380564372,336.3948464393616,545.5253601074219,868.0365562438965,868.0243492126465,45.864,1
