time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060665607452392,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006033182144165,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061488151550292,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060069561004638,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.00762939453125,0.00762939453125,0.007486343383789,0.0,0.0,0.0119209289550781,0.0105857849121093,0.0199794769287109,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058027049202231,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0,0.009775161743164,0.009775161743164,0.0064373016357421,0.0064373016357421,0.0064373016357421,0.008249282836914,0.0116348266601562,0.0226497650146484,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059379273979224,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0,0.0,0.009775161743164,0.009775161743164,0.0059843063354492,0.0054836273193359,0.0054836273193359,0.0081539154052734,0.0105619430541992,0.0249862670898437,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006251218842297,0.008249282836914,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0,0.0064770380655924,0.0082254409790039,0.0,0.0,0.0,0.496,1.36,0.0,3.312,131.52,0.0,0.0,1067.0106410980225,1067.0106410980225,21.552,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060466256472143,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.009775161743164,0.009775161743164,0.0159740447998046,0.0159740447998046,0.0,0.0066757202148437,0.0071525573730468,0.0,0.0,0.0,0.496,1.424,3.28,0.496,120.32,0.0,0.0,1067.0077800750732,1067.0077800750732,17.608,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060466256472143,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0123977661132812,0.0123977661132812,0.0,0.0066757202148437,0.0071525573730468,0.0,0.0,0.0,0.496,1.424,0.848,0.784,120.32,0.0,0.0,1067.014217376709,1067.014217376709,17.608,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060466256472143,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0058650970458984,0.0066757202148437,0.0071525573730468,0.007486343383789,0.0106334686279296,0.0202655792236328,0.496,1.36,0.0,0.0,120.32,3.744,4.232,0.0,0.0,17.608,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060466256472143,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0063896179199218,0.0066757202148437,0.0071525573730468,0.008392333984375,0.0108242034912109,0.020599365234375,0.496,1.36,0.496,0.0,120.32,3.744,4.232,0.0,0.0,17.608,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059226951976813,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.013589859008789,0.013589859008789,0.0065326690673828,0.0078678131103515,0.0092029571533203,0.0084877014160156,0.010085105895996,0.0241279602050781,0.496,1.36,0.0,0.0,118.448,8.264,7.736,0.0,0.0,11.888,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060126556092826,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060399373372395,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060275920386453,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0041621071951729,0.0045299530029296,0.0,0.0,0.0,0.496,1.36,0.0,0.0,143.152,0.0,0.0,0.0,0.0,407.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063222439134891,0.0085830688476562,0.0071525573730468,0.0082969665527343,0.0,0.0,0.0103712081909179,0.010848045349121,0.0062942504882812,0.0040467886930495,0.0047683715820312,0.0081539154052734,0.0117778778076171,0.0219345092773437,1.344,2.272,0.0,0.0,117.192,3.744,4.232,0.0,0.0,9506.216,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007714033126831,0.0104904174804687,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0060081481933593,0.0040415781035266,0.0047683715820312,0.0077724456787109,0.01068115234375,0.0202655792236328,0.496,1.424,0.0,0.0,116.632,3.744,4.232,0.0,0.0,32614.616,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00710129737854,0.0090599060058593,0.009775161743164,0.009775161743164,0.00762939453125,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0057935714721679,0.0,0.0,0.0081539154052734,0.0110626220703125,0.0259399414062499,0.496,1.424,0.0,3.312,112.0,8.264,7.736,1067.0115947723389,1067.0115947723389,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065618486546758,0.0088214874267578,0.009775161743164,0.009775161743164,0.0090599060058593,0.0090599060058593,0.0197887420654296,0.0197887420654296,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.496,1.392,3.28,0.496,113.256,0.0,0.0,1067.007064819336,1067.007064819336,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062356540812781,0.0085830688476562,0.009775161743164,0.009775161743164,0.0057220458984375,0.0057220458984375,0.0100135803222656,0.0100135803222656,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.36,0.848,0.784,113.256,0.0,0.0,1067.018747329712,1067.018747329712,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062581911608947,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062106859565961,0.008559226989746,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0069141387939453,0.0071048736572265,0.0089645385742187,0.0110149383544921,0.0209808349609375,0.496,1.36,0.496,0.0,118.16,3.744,4.232,0.0,0.0,5.584,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061579779082653,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0100135803222656,0.0100135803222656,0.005960464477539,0.0056266784667968,0.0064849853515625,0.0079154968261718,0.0107288360595703,0.0203132629394531,0.496,1.424,0.0,0.0,128.448,3.744,4.232,0.0,0.0,23.064,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062166754879168,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0063180923461914,0.0063419342041015,0.007486343383789,0.0082015991210937,0.0110864639282226,0.02593994140625,0.496,1.424,0.0,0.0,117.192,8.264,7.736,0.0,0.0,29.72,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060176849365234,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060672190651964,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059830015571556,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062664942954903,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0116825103759765,0.0116825103759765,0.006103515625,0.0095367431640625,0.0095367431640625,0.0078678131103515,0.0106334686279296,0.0199794769287109,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060462951660156,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0063896179199218,0.0,0.0,0.008249282836914,0.0108242034912109,0.0205039978027343,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061000265726229,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0062465667724609,0.0063975652058919,0.008702278137207,0.0081539154052734,0.0115156173706054,0.0272750854492187,0.496,1.36,0.0,0.0,135.992,8.264,7.736,0.0,0.0,30.16,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006030797958374,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005953311920166,0.0078678131103515,0.0133514404296875,0.0133514404296875,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062131170016616,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061644843561732,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.009775161743164,0.009775161743164,0.0057697296142578,0.00762939453125,0.00762939453125,0.0072479248046875,0.0111579895019531,0.0215530395507812,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006162112032003,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0070571899414062,0.0088214874267578,0.0088214874267578,0.0088691711425781,0.0111579895019531,0.0219345092773437,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061345100402832,0.0083684921264648,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0060319900512695,0.0061988830566406,0.0077247619628906,0.0083684921264648,0.0107049942016601,0.0256299972534179,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,18.192,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061668566803434,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073076451866372,0.0102519989013671,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0214576721191406,0.0214576721191406,0.0,0.0040438743170305,0.0047683715820312,0.0,0.0,0.0,0.496,1.424,0.0,0.0,143.152,0.0,0.0,0.0,0.0,42422.856,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070232657057728,0.0100135803222656,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0060717264811197,0.0045348186882174,0.0057697296142578,0.0080108642578125,0.009775161743164,0.019693374633789,0.496,1.424,0.0,0.0,117.192,10.776,11.312,0.0,0.0,500.616,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061704151665986,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0058650970458984,0.0061988830566406,0.0061988830566406,0.0073909759521484,0.0110149383544921,0.0210762023925781,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060541712822605,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0059127807617187,0.0050067901611328,0.0050067901611328,0.0075340270996093,0.0110149383544921,0.021219253540039,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061561812215776,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0081062316894531,0.0081062316894531,0.006103515625,0.0047683715820312,0.0047683715820312,0.0086307525634765,0.0112056732177734,0.0264883041381835,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061431334386417,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0176429748535156,0.0176429748535156,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.496,1.36,0.0,0.0,116.552,0.0,0.0,0.0,0.0,4.264,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060153007507324,0.0078916549682617,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061571598052978,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062477588653564,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0063896179199218,0.0,0.0,0.0091075897216796,0.0102996826171875,0.0192642211914062,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061241548452804,0.0085830688476562,0.0085830688476562,0.0101089477539062,0.0,0.0,0.0084638595581054,0.0095129013061523,0.0058174133300781,0.0104904174804687,0.0104904174804687,0.0073909759521484,0.0110626220703125,0.0211238861083984,1.344,2.208,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061194101969401,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0085830688476562,0.0085830688476562,0.005960464477539,0.0057220458984375,0.0057220458984375,0.0083684921264648,0.0111103057861328,0.0292539596557617,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095585154063,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061285495758056,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061716013286837,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0061988830566406,0.0089645385742187,0.0,0.0,0.0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,1067.0251846313477,1067.0251846313477,25.0,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006208325376605,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.006866455078125,0.00762939453125,0.00762939453125,0.0057697296142578,0.0085830688476562,0.0095367431640625,0.0071525573730468,0.0116348266601562,0.0223159790039062,0.496,1.424,0.848,1.696,117.168,3.744,4.232,1067.016363143921,1067.016363143921,4.592,1
221,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0066280364990234,0.0063180923461914,0.0069856643676757,0.0093936920166015,0.0104427337646484,0.0193119049072265,0.496,1.424,0.848,0.0,117.232,3.744,4.232,0.0,0.0,4.656,1
222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060684052272815,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0169277191162109,0.0169277191162109,0.005748536851671,0.0052452087402343,0.0052452087402343,0.0066280364990234,0.0104687430641867,0.0245571136474609,0.496,1.424,0.0,0.0,113.256,8.792,7.208,0.0,0.0,1.192,1
223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064918650916559,0.0090599060058593,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061775321391091,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060067247988572,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,0.0,0.0,5.56,1
226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502734434257,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0065326690673828,0.0057220458984375,0.0071525573730468,0.008249282836914,0.0119209289550781,0.0224113464355468,0.496,1.424,0.0,0.0,134.128,3.744,4.232,0.0,0.0,34.744,1
227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062819144025963,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0058174133300781,0.005960464477539,0.0072956085205078,0.0072956085205078,0.0107765197753906,0.0205516815185546,0.496,1.424,0.0,0.0,115.288,3.744,4.232,0.0,0.0,26.536,1
228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060296058654785,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0063419342041015,0.0,0.0,0.0083446502685546,0.0107526779174804,0.0256776809692382,0.496,1.424,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
229,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060257033922185,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
