time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_u_throughput_dl_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,F-node
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0066140397864194,0.004096313636062,0.0047683715820312,0.0092983245849609,0.0092983245849609,0.0059127807617187,0.0140666961669921,0.0140666961669921,0.010538101196289,0.0075340270996093,0.0197410583496093,0.0,0.0,0.496,1.36,3.312,0.0,3.744,4.232,117.192,0.0,508.8920593261719,915.9982681274414,16209.4,7160.535573959351,7160.535573959351,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0065831995722073,0.0041077303331951,0.0050067901611328,0.0095367431640625,0.0095367431640625,0.0061750411987304,0.0183582305908203,0.0183582305908203,0.0105142593383789,0.0085830688476562,0.0229597091674804,1.0,1.0,0.496,1.36,3.312,0.528,8.264,7.736,117.192,0.0,-508.8713169097901,-101.76510810852052,9687.888,3071.5070962905884,5528.706860542297,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0075202676194224,0.0040702506502061,0.0047683715820312,0.009775161743164,0.009775161743164,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.696,1.696,0.0,0.0,117.192,0.0,0.010848045349121,0.0138044357299804,44719.824,0.012516975402832,0.0137567520141601,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0070635952166656,0.0041515822180662,0.0050067901611328,0.0085830688476562,0.0085830688476562,0.0,0.0178813934326171,0.0178813934326171,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,5369.352,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060992454414937,0.0088214874267578,0.0088214874267578,0.0121593475341796,0.0121593475341796,0.0,0.0176429748535156,0.0176429748535156,0.0,0.0,0.0,0.0,1.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,4094.998359680176,4094.998359680176,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061882075978748,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0085830688476562,0.0062942504882812,0.0092983245849609,0.0092983245849609,0.011301040649414,0.0080585479736328,0.0209808349609375,0.0,0.0,0.496,1.36,0.848,0.848,3.744,4.232,113.256,0.0,0.0047683715820312,0.0047683715820312,1.192,0.0112056732177734,0.0112056732177734,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063388501826803,0.0050067901611328,0.0050067901611328,0.0064373016357421,0.0064373016357421,0.0066280364990234,0.0102519989013671,0.0102519989013671,0.0108242034912109,0.0089168548583984,0.01983642578125,0.0,1.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,1.192,2048.004150390625,2048.004150390625,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0061252537895651,0.0041175720303557,0.0047683715820312,0.0073909759521484,0.0073909759521484,0.0064849853515625,0.0121593475341796,0.0121593475341796,0.0105857849121093,0.0086545944213867,0.0242233276367187,0.0,0.0,0.496,1.36,0.848,0.848,8.264,7.736,132.768,0.0,0.0052452087402343,0.0052452087402343,3850.992,0.0131130218505859,0.0131130218505859,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0059568881988525,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,1.0,0.496,1.36,0.784,4.128,0.0,0.0,112.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0077486038208007,0.0084161758422851,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0061976909637451,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.848,0.0,0.0,112.0,0.0,0.0047683715820312,0.0047683715820312,0.0,0.0100135803222656,0.0100135803222656,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061835392866984,0.0084638595581054,0.0087499618530273,0.0078678131103515,0.0078678131103515,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,119.152,0.0,0.0,0.0,6.576,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0063175051083118,0.005650520324707,0.0069856643676757,0.0081062316894531,0.0081062316894531,0.0075817108154296,0.0073909759521484,0.0073909759521484,0.0102996826171875,0.0103950500488281,0.0189781188964843,0.0,0.0,0.496,1.36,3.312,0.0,3.744,4.232,121.112,0.0,3693.623638153076,7563.972282409668,30.752,86552.5050163269,86552.5050163269,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0087976455688476,0.006479792075582,0.0052642822265625,0.0061988830566406,0.0057220458984375,0.0059127807617187,0.0061988830566406,0.0118017196655273,0.0128507614135742,0.0103473663330078,0.0079154968261718,0.0193595886230468,0.0,0.0,1.344,2.208,0.0,0.0,3.744,4.232,116.352,0.0,0.0,0.0,63.784,0.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061929816066628,0.0053644180297851,0.0066280364990234,0.0081062316894531,0.0081062316894531,0.0065088272094726,0.0073909759521484,0.0073909759521484,0.010538101196289,0.0084161758422851,0.024271011352539,1.0,1.0,0.496,1.36,3.312,0.0,8.264,7.736,115.904,0.0,2644.8544025421143,6515.203046798706,30.288,46816.0046339035,77766.41080379486,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006219047812087,0.0063822819636418,0.0086784362792968,0.0112056732177734,0.0112056732177734,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.848,0.0,0.0,114.648,50.0,0.0052452087402343,0.0052452087402343,32.408,0.0064373016357421,0.0064373016357421,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062154893258317,0.0057901654924665,0.0073432922363281,0.0069141387939453,0.0069141387939453,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,1.0,1.0,0.496,1.36,3.312,0.0,0.0,0.0,114.456,0.0,595.8524703979492,4466.201114654541,14.92,44767.50302314758,75718.3096408844,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0061929522462152,0.0067551930745442,0.0072002410888671,0.0069141387939453,0.0069141387939453,0.0,0.02288818359375,0.02288818359375,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.0,0.0,0.0,117.192,100.0,0.0102519989013671,0.0102519989013671,10.536,0.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062166754879168,0.0061591466267903,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.0056266784667968,0.0116825103759765,0.0116825103759765,0.0102519989013671,0.0069141387939453,0.0191688537597656,1.0,0.0,0.496,1.36,3.312,0.0,3.744,4.232,114.328,50.0,-1451.1410236358645,2419.207620620728,14.224,4032.004356384277,4032.004356384277,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0060914766670453,0.0061988830566406,0.0073909759521484,0.0104904174804687,0.0104904174804687,0.006103515625,0.0083446502685546,0.0083446502685546,0.01068115234375,0.0078678131103515,0.0199794769287109,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,116.752,50.0,0.0,0.0,20.176,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062437340764716,0.0060399373372395,0.0075817108154296,0.0078678131103515,0.0078678131103515,0.0062227249145507,0.0071525573730468,0.0071525573730468,0.0106573104858398,0.0086069107055664,0.025486946105957,0.0,1.0,0.496,1.36,0.848,0.0,8.264,7.736,116.752,50.0,0.0050067901611328,0.0050067901611328,7.608,79424.01313781738,79424.01313781738,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062744216163559,0.005960464477539,0.0080585479736328,0.0102519989013671,0.0102519989013671,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.752,50.0,0.0,0.0,57.512,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006319871589319,0.0060498714447021,0.0074386596679687,0.0078678131103515,0.0078678131103515,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,1.0,0.0,0.496,1.36,3.312,0.528,0.0,0.0,115.88,0.0,-5483.141088485718,-1612.7924442291255,36.544,0.0083446502685546,0.0083446502685546,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063151269409787,0.0056743621826171,0.0065326690673828,0.0069141387939453,0.0069141387939453,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.88,0.0,0.0,0.0,35.92,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0065238914679532,0.0056982040405273,0.0074386596679687,0.0069141387939453,0.0069141387939453,0.006103515625,0.0128746032714843,0.0128746032714843,0.0112533569335937,0.0081062316894531,0.0216484069824218,0.0,0.0,0.496,1.36,3.312,0.0,3.744,4.232,115.88,100.0,8060.4002475738525,14508.715105056765,42.448,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061751598149389,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0058650970458984,0.0109672546386718,0.0109672546386718,0.01068115234375,0.0072956085205078,0.0202655792236328,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,115.88,100.0,0.0,0.0,3.592,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.00600531549737,0.0062942504882812,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0060796737670898,0.0073909759521484,0.0073909759521484,0.0103950500488281,0.0081539154052734,0.0249385833740234,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,116.752,100.0,0.0,0.0,14.024,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083208084106445,0.006174096966734,0.0068545341491699,0.0079154968261718,0.0078678131103515,0.0078678131103515,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.136,100.0,0.0,0.0,11.2,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0064927752655331,0.0056028366088867,0.006270408630371,0.0064373016357421,0.0064373016357421,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.752,100.0,0.0,0.0,4.4,0.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.006725788116455,0.0064032418387276,0.0074386596679687,0.0066757202148437,0.0066757202148437,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.632,100.0,0.0,0.0,30.008,0.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061253410073655,0.00762939453125,0.009322166442871,0.0081062316894531,0.0081062316894531,0.0059127807617187,0.0109672546386718,0.0109672546386718,0.0110149383544921,0.0075340270996093,0.0213623046875,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,115.496,100.0,0.0,0.0,13.6,0.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062167644500732,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0064373016357421,0.0131130218505859,0.0131130218505859,0.0112533569335937,0.0084877014160156,0.0210285186767578,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061392784118652,0.0,0.0,0.00762939453125,0.00762939453125,0.0058412551879882,0.0071525573730468,0.0071525573730468,0.0099658966064453,0.0079631805419921,0.0228404998779296,0.0,0.0,0.496,1.36,0.848,0.0,8.264,7.736,112.0,100.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0080823898315429,0.0060784934770942,0.0067551930745442,0.0087261199951171,0.0064373016357421,0.0064373016357421,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.136,100.0,0.0,0.0,8.376,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062975390204067,0.00762939453125,0.0089645385742187,0.0071525573730468,0.0071525573730468,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,120.632,100.0,0.0,0.0,4.4,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063554564518715,0.0052452087402343,0.0052452087402343,0.0133514404296875,0.0133514404296875,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,1.192,0.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063022369234432,0.0054836273193359,0.0071525573730468,0.00762939453125,0.00762939453125,0.0072956085205078,0.0116825103759765,0.0116825103759765,0.0109195709228515,0.0102519989013671,0.0199794769287109,0.0,1.0,0.496,1.36,0.0,0.0,3.744,4.232,122.488,0.0,0.0,0.0,22.84,62976.00817680359,62976.00817680359,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062298774719238,0.0052452087402343,0.0056266784667968,0.0083446502685546,0.0083446502685546,0.0060081481933593,0.0138282775878906,0.0138282775878906,0.0107765197753906,0.0079631805419921,0.0192642211914062,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,6.416,0.0,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061032795670008,0.0066757202148437,0.0081539154052734,0.0073909759521484,0.0073909759521484,0.005960464477539,0.0107288360595703,0.0107288360595703,0.0103950500488281,0.0074386596679687,0.0193595886230468,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,118.992,0.0,0.0,0.0,9.624,0.0,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081300735473632,0.0061702728271484,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062949621855322,0.0054836273193359,0.0054836273193359,0.0071525573730468,0.0071525573730468,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,1.0,0.0,0.496,1.36,6.256,0.0,0.0,0.0,113.256,100.0,-8060.386419296265,-1612.0715618133545,1.192,0.0,0.0,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0063068238063831,0.0073909759521484,0.0073909759521484,0.00762939453125,0.00762939453125,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,1.192,0.0,0.0,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0061229686831953,0.0052452087402343,0.0052452087402343,0.00762939453125,0.00762939453125,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,1.192,0.0,0.0,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060749053955078,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063447118962852,0.0054240226745605,0.0069856643676757,0.0052452087402343,0.0058174133300781,0.0,0.0095367431640625,0.011444091796875,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,135.824,100.0,0.0,0.0,42.592,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062870979309082,0.0053644180297851,0.005650520324707,0.0066757202148437,0.0066757202148437,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,6.608,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062885850963025,0.0058809916178385,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.992,100.0,0.0,0.0,49.272,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0087976455688476,0.006456186275671,0.0057437203147194,0.0069141387939453,0.0092983245849609,0.0092983245849609,0.0062942504882812,0.011444091796875,0.011444091796875,0.009473164876302,0.0085353851318359,0.0191211700439453,0.0,0.0,0.496,1.36,0.0,0.0,10.776,11.312,116.752,100.0,0.0,0.0,34.424,0.0,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063945998006792,0.0050946285850123,0.0058174133300781,0.0066757202148437,0.0066757202148437,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,77.16,0.0,0.0,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062670026506696,0.0060200691223144,0.0067949295043945,0.0085830688476562,0.0085830688476562,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,121.944,100.0,0.0,0.0,10.816,0.0,0.0,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0064681418499543,0.0055965624357524,0.0069618225097656,0.0090599060058593,0.0090599060058593,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.496,100.0,0.0,0.0,65.944,0.0,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062285371087676,0.0054041544596354,0.0071525573730468,0.0083446502685546,0.0083446502685546,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.496,100.0,0.0,0.0,20.784,0.0,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061428546905517,0.0052054723103841,0.0054836273193359,0.00762939453125,0.00762939453125,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,37.04,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006291403699277,0.0052187177870008,0.0071048736572265,0.0116825103759765,0.0116825103759765,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,100.0,0.0,0.0,63.912,0.0,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0092506408691406,0.0067156523906538,0.0041692924126253,0.0050067901611328,0.0112056732177734,0.0112056732177734,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,123.64,100.0,0.0,0.0,5120.28,0.0,0.0,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0095129013061523,0.0068810906740698,0.0041901670544352,0.0050067901611328,0.0109672546386718,0.0109672546386718,0.0,0.0176429748535156,0.0176429748535156,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,7589.88,0.0,0.0,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0067925689244034,0.004280237782923,0.0054836273193359,0.0083446502685546,0.0083446502685546,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,4078.888,0.0,0.0,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063705444335937,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062191486358642,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061607360839843,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0064408250630195,0.0063478946685791,0.0093460083007812,0.0104904174804687,0.0104904174804687,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,127.576,100.0,0.0,0.0,64.704,0.0,0.0,1
