time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0070512294769287,0.0075340270996093,0.0102519989013671,0.0102519989013671,0.0097274780273437,0.0078678131103515,0.0078678131103515,0.0,0.0,0.00840425491333,0.0101327896118164,0.0123262405395507,0.0103235244750976,0.496,1.36,6.096,5.76,112.0,1.184,1.184,868.0161714553833,868.0133819580078,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0069200992584228,0.0062386194864908,0.0081062316894531,0.0081062316894531,0.0072717666625976,0.0073909759521484,0.0073909759521484,0.0,0.0,0.006874402364095,0.0073909759521484,0.0103712081909179,0.0078678131103515,0.496,1.36,9.856,10.24,112.0,4.192,6.224,868.0201053619385,868.0148124694824,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070548057556152,0.0073432922363281,0.0143051147460937,0.0143051147460937,0.0101089477539062,0.0195503234863281,0.0195503234863281,0.0,0.0,0.0672340393066406,0.0145435333251953,0.016641616821289,0.1866817474365234,0.496,1.36,6.448,6.256,112.0,2.112,1.056,868.0370807647705,868.0355548858643,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070500373840332,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0112771987915039,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0072956085205078,0.0120401382446289,0.0136613845825195,0.0086784362792968,0.496,1.36,5.6,6.544,112.0,1.184,1.184,868.0142164230347,868.0121898651123,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069876808432204,0.0068187713623046,0.0081062316894531,0.0081062316894531,0.0084877014160156,0.0078678131103515,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.0073909759521484,0.0088512897491455,0.0126600265502929,0.0078678131103515,0.496,1.36,6.096,5.76,113.256,6.832,7.28,868.0317401885986,868.0192947387695,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069188834422856,0.0056823094685872,0.0092983245849609,0.0092983245849609,0.0067949295043945,0.0102519989013671,0.0102519989013671,0.0054836273193359,0.0054836273193359,0.0079870223999023,0.0113248825073242,0.0125646591186523,0.0092983245849609,0.496,1.36,9.856,10.24,113.256,1.184,1.184,868.0368661880493,868.0242697397867,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069556544669231,0.0057220458984375,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.0078678131103515,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.0072479248046875,0.0075101852416992,0.0104904174804687,0.0086784362792968,0.496,1.36,6.448,6.256,113.256,4.192,6.224,868.0410385131836,868.0231968561808,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069556544669231,0.005960464477539,0.0083446502685546,0.0083446502685546,0.0069141387939453,0.0088214874267578,0.0088214874267578,0.0057220458984375,0.0057220458984375,0.0080108642578125,0.0103116035461425,0.0132322311401367,0.009918212890625,0.496,1.36,5.6,6.544,113.256,3.296,2.24,868.0172204971313,868.0146336555481,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069556544669231,0.0071525573730468,0.0085830688476562,0.0085830688476562,0.0086307525634765,0.0092983245849609,0.0092983245849609,0.0057220458984375,0.0057220458984375,0.0096559524536132,0.0074704488118489,0.0098943710327148,0.0115394592285156,0.496,1.36,6.096,5.76,113.256,5.744,4.768,868.0191516876221,868.0158257484436,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069556544669231,0.0075499216715494,0.00762939453125,0.00762939453125,0.0103712081909179,0.0092983245849609,0.0092983245849609,0.0057220458984375,0.0057220458984375,0.0061591466267903,0.013589859008789,0.015115737915039,0.0071525573730468,0.496,1.36,9.856,10.24,113.256,2.112,1.056,0.0,0.0,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069556544669231,0.0071048736572265,0.0083446502685546,0.0083446502685546,0.0113487243652343,0.017404556274414,0.017404556274414,0.0057220458984375,0.0057220458984375,0.006866455078125,0.0,0.0,0.008392333984375,0.496,1.36,6.448,6.256,113.256,0.0,0.0,0.0,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0069781915465397,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0087499618530273,0.0078678131103515,0.0078678131103515,0.0050067901611328,0.0050067901611328,0.0075340270996093,0.0,0.0,0.0093936920166015,0.496,1.36,5.6,6.544,113.256,0.0,0.0,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0070090317607519,0.006723403930664,0.00762939453125,0.00762939453125,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0047683715820312,0.0047683715820312,0.0061392784118652,0.0,0.0,0.0069379806518554,0.496,1.36,6.096,5.76,113.256,0.0,0.0,868.0350542068481,868.0330514907837,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069603991152635,0.0063578287760416,0.0078678131103515,0.0078678131103515,0.0082254409790039,0.013589859008789,0.013589859008789,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0091791152954101,0.0098466873168945,0.0084638595581054,0.496,1.36,9.856,10.24,113.256,1.184,1.184,868.0174827575684,868.0154085159302,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069606304168701,0.0058650970458984,0.0100135803222656,0.0100135803222656,0.0071525573730468,0.011444091796875,0.011444091796875,0.0,0.0,0.0086307525634765,0.0065962473551432,0.0091791152954101,0.0102996826171875,0.496,1.36,6.448,6.256,112.0,4.192,6.224,868.0193901062012,868.0151104927063,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068533420562744,0.0072121620178222,0.00762939453125,0.00762939453125,0.0091075897216796,0.011444091796875,0.011444091796875,0.0,0.0,0.0080108642578125,0.0116825103759765,0.0149250030517578,0.0106334686279296,0.496,1.36,5.6,6.544,112.0,2.112,1.056,868.0387735366821,868.0354356765747,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068998336791992,0.0082015991210937,0.0071525573730468,0.0071525573730468,0.01220703125,0.0106096267700195,0.0122308731079101,0.0,0.0,0.0087618827819824,0.0088214874267578,0.0107288360595703,0.01068115234375,1.344,2.208,6.096,5.76,112.0,1.184,1.184,868.0128812789917,868.0107593536377,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0070085619935894,0.0061988830566406,0.00762939453125,0.00762939453125,0.0075101852416992,0.0095367431640625,0.0095367431640625,0.0042120615641276,0.0057697296142578,0.0086228052775065,0.0123679637908935,0.0284910202026367,0.0109672546386718,0.496,1.36,9.856,10.24,122.384,6.304,7.28,868.0193901062012,868.0132031440735,133.552,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0071224657077233,0.0072479248046875,0.0066757202148437,0.0066757202148437,0.010538101196289,0.005960464477539,0.005960464477539,0.0039134757529427,0.0045299530029296,0.007486343383789,0.0091791152954101,0.0098466873168945,0.0095367431640625,0.496,1.424,6.448,6.256,139.216,1.184,1.184,868.0353164672852,868.0208921432495,7755.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0075703800314723,0.0064373016357421,0.0157356262207031,0.0157356262207031,0.007796287536621,0.017404556274414,0.017404556274414,0.0038902696168739,0.0045299530029296,0.0087738037109375,0.0069141387939453,0.0096559524536132,0.0111579895019531,0.496,1.424,5.6,6.544,118.448,4.192,6.224,868.0406808853149,868.0216471354166,11297.344,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0079079429702003,0.0062942504882812,0.0090599060058593,0.0090599060058593,0.0075817108154296,0.0145435333251953,0.0145435333251953,0.0038806888955833,0.0045299530029296,0.0078082084655761,0.0107288360595703,0.0134229660034179,0.0091791152954101,0.496,1.424,6.096,5.76,118.448,3.296,2.24,868.0181741714478,868.014395236969,31852.024,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0075404323748688,0.0067551930745442,0.0121593475341796,0.0121593475341796,0.008702278137207,0.0121593475341796,0.0121593475341796,0.003864890650699,0.0042915344238281,0.0069936116536458,0.0069936116536458,0.0095367431640625,0.0077486038208007,0.496,1.424,9.856,10.24,117.192,5.744,4.768,868.0260419845581,868.0164217948914,5060.12,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069320201873779,0.0062465667724609,0.0092983245849609,0.0092983245849609,0.0086784362792968,0.0140666961669921,0.0140666961669921,0.0,0.0,0.00762939453125,0.013589859008789,0.0149250030517578,0.0094890594482421,0.496,1.424,6.448,6.256,112.0,2.112,1.056,0.0,0.0,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068902969360351,0.0056028366088867,0.0102519989013671,0.0102519989013671,0.0065565109252929,0.009775161743164,0.009775161743164,0.0,0.0,0.0059127807617187,0.0,0.0,0.0064849853515625,0.496,1.36,5.6,6.544,112.0,0.0,0.0,0.0,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.007619998725177,0.0080585479736328,0.0085830688476562,0.0085830688476562,0.0108242034912109,0.0128746032714843,0.0128746032714843,0.0038669013337,0.0045061111450195,0.00762939453125,0.0,0.0,0.0087499618530273,0.496,1.36,6.096,5.76,127.576,0.0,0.0,0.0,0.0,13775.072,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0070197072195176,0.0065962473551432,0.00762939453125,0.00762939453125,0.0077486038208007,0.0088214874267578,0.0088214874267578,0.0057220458984375,0.0057220458984375,0.0073512395222981,0.0,0.0,0.0091791152954101,0.496,1.424,9.856,10.24,113.256,0.0,0.0,868.0404901504517,868.0363893508911,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069082079835199,0.0061511993408203,0.0092983245849609,0.0092983245849609,0.009012222290039,0.0078678131103515,0.0078678131103515,0.0040531158447265,0.0040531158447265,0.0063419342041015,0.0085830688476562,0.0108718872070312,0.0071525573730468,0.496,1.36,6.448,6.256,113.256,1.184,1.184,868.0199146270752,868.0137991905212,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.00698293619488,0.0070929527282714,0.0081062316894531,0.0081062316894531,0.0099420547485351,0.0126361846923828,0.0126361846923828,0.0042915344238281,0.0042915344238281,0.0065326690673828,0.0062386194864908,0.0088214874267578,0.0080585479736328,0.496,1.36,5.6,6.544,113.256,4.192,6.224,868.0134057998657,868.0103421211243,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069248676300048,0.0068187713623046,0.005960464477539,0.005960464477539,0.0080585479736328,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0063776969909667,0.0102519989013671,0.0125408172607421,0.0087738037109375,0.496,1.36,6.096,5.76,112.0,2.112,1.056,868.0433988571167,868.0347204208374,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0070583820343017,0.0060002009073893,0.0066757202148437,0.0066757202148437,0.0067949295043945,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0072717666625976,0.00762939453125,0.009918212890625,0.0091791152954101,0.496,1.36,9.856,10.24,112.0,1.184,1.184,868.0252075195312,868.0168390274048,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101327896118164,0.0081259070090877,0.0061988830566406,0.0078678131103515,0.0078678131103515,0.0077724456787109,0.0157356262207031,0.0157356262207031,0.0038950630788053,0.0045299530029296,0.0096797943115234,0.0109076499938964,0.017857551574707,0.0120162963867187,0.496,1.36,6.448,6.256,143.152,6.304,7.28,868.0189609527588,868.0143356323242,20573.248,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069034099578857,0.0056624412536621,0.0092983245849609,0.0092983245849609,0.0071048736572265,0.009775161743164,0.009775161743164,0.0,0.0,0.0065803527832031,0.008702278137207,0.0103235244750976,0.0078678131103515,0.496,1.424,5.6,6.544,112.0,1.184,1.184,868.0354356765747,868.0224816004435,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070754568375165,0.0074386596679687,0.0085830688476562,0.0085830688476562,0.0109672546386718,0.0107288360595703,0.0107288360595703,0.0064373016357421,0.0064373016357421,0.0057220458984375,0.0063975652058919,0.0085830688476562,0.0067949295043945,0.496,1.392,6.096,5.76,113.256,4.192,6.224,868.0289268493652,868.0180481501988,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070173348953474,0.0062783559163411,0.0069141387939453,0.0069141387939453,0.007033348083496,0.0138282775878906,0.0138282775878906,0.0061988830566406,0.0061988830566406,0.0083049138387044,0.0155568122863769,0.0241041183471679,0.0101327896118164,0.496,1.36,9.856,10.24,113.256,3.824,2.24,868.0324792861938,868.0192232131958,1.192,1
