time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061775321391091,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0123977661132812,0.0,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0061338598077947,0.0,0.0073909759521484,0.496,1.84,0.0,0.0,115.096,0.0,0.0,50.0,27.112,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000692187257,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.00762939453125,0.0065803527832031,0.00762939453125,0.0086307525634765,0.0115394592285156,0.0,0.0,0.0,0.0,0.0051856040954589,0.0213146209716796,0.0058889389038085,0.496,1.84,0.0,0.0,113.256,3.744,4.232,73.33333333333333,9.232,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061150824669564,0.008559226989746,0.0090599060058593,0.0090599060058593,0.0104904174804687,0.0057816505432128,0.0104904174804687,0.0061988830566406,0.0103712081909179,0.0,0.0,0.0,0.0,0.0075101852416992,0.0183582305908203,0.007796287536621,0.496,1.84,0.0,0.0,116.48,4.272,3.704,84.61538461538461,4.656,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006047375683714,0.008249282836914,0.0064373016357421,0.0064373016357421,0.0112056732177734,0.0060399373372395,0.0112056732177734,0.0073909759521484,0.0113573941317471,0.0,0.0,0.0,0.0,0.0056425730387369,0.0293254852294921,0.0061988830566406,0.496,1.84,0.0,0.0,118.552,8.792,7.208,71.42857142857143,14.736,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061476230621337,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0103712081909179,0.0126361846923828,0.0133275985717773,0.018930435180664,0.006258487701416,0.0,0.0073432922363281,0.496,1.84,1.696,1.696,112.0,0.0,0.0,71.42857142857143,12.384,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060277410072855,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0162124633789062,0.0,0.0162124633789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0053814479282924,0.0,0.0060081481933593,0.496,1.84,0.0,0.0,119.344,0.0,0.0,70.83333333333334,18.872,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059853738813257,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0066416604178292,0.0,0.0074386596679687,0.496,1.84,0.0,0.0,114.584,0.0,0.0,68.18181818181817,16.216,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061099209002594,0.0085830688476562,0.00762939453125,0.00762939453125,0.0092983245849609,0.0061988830566406,0.0092983245849609,0.0080108642578125,0.0111579895019531,0.0,0.0,0.0,0.0,0.0059207280476888,0.0207424163818359,0.0071525573730468,0.496,1.84,0.0,0.0,114.712,3.744,4.232,73.91304347826086,13.744,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062214201362571,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0138282775878906,0.0064849853515625,0.0138282775878906,0.0087261199951171,0.0111103057861328,0.0,0.0,0.0,0.0,0.0060558319091796,0.0210762023925781,0.0077724456787109,0.496,1.84,0.0,0.0,114.712,3.744,4.232,70.58823529411765,11.112,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059557433175568,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0061988830566406,0.0062227249145507,0.0061988830566406,0.0086784362792968,0.0107288360595703,0.0,0.0,0.0,0.0,0.0053246815999348,0.0253915786743164,0.0054359436035156,0.496,1.84,0.0,0.0,116.224,8.264,7.736,76.92307692307693,7.976,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061751598149389,0.0081062316894531,0.00762939453125,0.00762939453125,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0065565109252929,0.0,0.0083446502685546,0.496,1.84,0.0,0.0,113.256,0.0,0.0,80.95238095238095,8.992,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061693758067518,0.008559226989746,0.00762939453125,0.00762939453125,0.0104904174804687,0.0,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0066106969659978,0.0,0.0085830688476562,0.496,1.84,0.0,0.0,115.648,0.0,0.0,50.0,24.344,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062720610363648,0.0087976455688476,0.0067949295043945,0.0072717666625976,0.0116825103759765,0.0,0.0122547149658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0104037198153409,0.0,0.0069141387939453,1.344,2.688,0.0,0.0,117.072,0.0,0.0,76.08695652173914,62.68,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063649457485521,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.009775161743164,0.007486343383789,0.009775161743164,0.0108718872070312,0.0119209289550781,0.0,0.0,0.0,0.0,0.0054836273193359,0.0226974487304687,0.0063419342041015,0.496,1.84,0.0,0.0,114.344,3.744,4.232,60.526315789473685,30.84,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062510741883842,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0107288360595703,0.0059127807617187,0.0107288360595703,0.0071525573730468,0.0107765197753906,0.0,0.0,0.0,0.0,0.0056028366088867,0.0206947326660156,0.0063180923461914,0.496,1.84,0.0,0.0,114.344,3.744,4.232,87.09677419354838,8.224,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062154893258317,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0109672546386718,0.0062783559163411,0.0109672546386718,0.0078678131103515,0.0115091150457208,0.0,0.0,0.0,0.0,0.005573034286499,0.0302791595458984,0.0064373016357421,0.496,1.84,0.0,0.0,114.344,8.792,7.208,76.47058823529412,16.448,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006263256072998,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0057220458984375,0.0,0.0064373016357421,0.496,1.84,0.0,0.0,112.0,0.0,0.0,70.0,12.72,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061493108768274,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0143051147460937,0.0,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,0.0,0.0056266784667968,0.496,1.84,0.0,0.0,116.688,0.0,0.0,86.66666666666667,4.112,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060209587438782,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0116825103759765,0.0,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0,0.0081062316894531,0.496,1.84,0.0,0.0,114.84,0.0,0.0,75.0,2.552,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061929522462152,0.0085830688476562,0.009775161743164,0.009775161743164,0.005960464477539,0.0068187713623046,0.005960464477539,0.0094413757324218,0.0116348266601562,0.0,0.0,0.0,0.0,0.0052452087402343,0.0218391418457031,0.0052452087402343,0.496,1.84,0.0,0.0,113.256,3.744,4.232,91.30434782608695,4.352,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061049249959109,0.0082969665527343,0.0069141387939453,0.0069141387939453,0.0092983245849609,0.0065803527832031,0.0092983245849609,0.0091552734375,0.0114917755126953,0.0,0.0,0.0,0.0,0.0054836273193359,0.0220775604248046,0.0058412551879882,0.496,1.84,0.0,0.0,118.808,3.744,4.232,81.25,13.968,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060961978270275,0.0083446502685546,0.009775161743164,0.009775161743164,0.0088214874267578,0.0061273574829101,0.0088214874267578,0.0086307525634765,0.011301040649414,0.0,0.0,0.0,0.0,0.005960464477539,0.0276565551757812,0.0072956085205078,0.496,1.84,0.0,0.0,115.6,8.264,7.736,75.86206896551724,14.792,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060446819855799,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0116825103759765,0.0,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0060929192437065,0.0,0.0073909759521484,0.496,1.84,0.0,0.0,114.728,0.0,0.0,64.0,22.344,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059497890187733,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0061459011501736,0.0,0.007486343383789,0.496,1.84,0.0,0.0,115.048,0.0,0.0,59.09090909090909,20.824,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060778945239622,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0081062316894531,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0054836273193359,0.0,0.0057220458984375,0.496,1.84,0.0,0.0,114.424,0.0,0.0,73.07692307692307,14.856,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062593773229798,0.0085830688476562,0.00762939453125,0.00762939453125,0.00762939453125,0.006866455078125,0.00762939453125,0.0084400177001953,0.0122547149658203,0.0,0.0,0.0,0.0,0.0054286076472355,0.0221729278564453,0.0061988830566406,0.496,1.84,0.0,0.0,114.344,3.744,4.232,63.888888888888886,26.776,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062249786225124,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.006103515625,0.0050067901611328,0.0077247619628906,0.0119209289550781,0.0,0.0,0.0,0.0,0.0067551930745442,0.0227928161621093,0.0083446502685546,0.496,1.84,0.0,0.0,114.392,3.744,4.232,73.91304347826086,12.576,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060992454414937,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.00762939453125,0.0064373016357421,0.00762939453125,0.0076532363891601,0.0108083089192708,0.0,0.0,0.0,0.0,0.0061307634626116,0.0241518020629882,0.0070571899414062,0.496,1.84,0.0,0.0,114.392,9.32,6.68,66.66666666666666,14.68,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063329193722549,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0064373016357421,0.0066121419270833,0.0064373016357421,0.0094890594482421,0.0102996826171875,0.0,0.0,0.0,0.0,0.0058889389038085,0.0229358673095703,0.0073909759521484,0.496,1.84,0.0,0.0,114.328,10.776,11.312,68.75,21.84,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00600531549737,0.0080823898315429,0.0069141387939453,0.0069141387939453,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0051657358805338,0.0,0.0058174133300781,0.496,1.84,0.0,0.0,115.584,0.0,0.0,65.38461538461539,18.92,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061268853669119,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0054041544596354,0.0,0.0058650970458984,0.496,1.84,0.0,0.0,115.584,0.0,0.0,68.96551724137932,19.288,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062297232708527,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0107288360595703,0.0066757202148437,0.0107288360595703,0.0086307525634765,0.0122547149658203,0.0,0.0,0.0,0.0,0.0052928924560546,0.0236988067626953,0.0059127807617187,0.496,1.84,0.0,0.0,114.392,3.744,4.232,73.68421052631578,10.712,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060162140955379,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.011444091796875,0.0063419342041015,0.011444091796875,0.0078678131103515,0.0118255615234375,0.0,0.0,0.0,0.0,0.0,0.0216960906982421,0.0,0.496,1.84,0.0,0.0,113.256,3.744,4.232,100.0,0.0,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061103613069742,0.0083446502685546,0.00762939453125,0.00762939453125,0.0095367431640625,0.0061511993408203,0.0095367431640625,0.0082254409790039,0.0109195709228515,0.0,0.0,0.0,0.0,0.0058809916178385,0.0257253646850585,0.0063419342041015,0.496,1.84,0.0,0.0,117.104,8.264,7.736,76.92307692307693,6.792,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061404705047607,0.0078916549682617,0.0116825103759765,0.0116825103759765,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0064373016357421,0.021219253540039,0.0064373016357421,0.021219253540039,0.0129457729965893,0.0,0.0066280364990234,0.496,1.84,0.848,0.848,112.0,0.0,0.0,70.995670995671,682.632,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063747462659779,0.0090360641479492,0.0069141387939453,0.0069141387939453,0.011444091796875,0.0,0.011444091796875,0.0,0.0,0.0078678131103515,0.0071525573730468,0.0078678131103515,0.0071525573730468,0.008403553682215,0.0,0.0054836273193359,0.496,1.84,0.848,0.848,122.384,0.0,0.0,66.60117878192534,1715.152,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00596284866333,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.012484463778409,0.0,0.0088214874267578,0.496,1.84,0.0,0.0,112.0,0.0,0.0,75.55555555555556,92.136,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00596284866333,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0065803527832031,0.0073909759521484,0.008392333984375,0.0126361846923828,0.0,0.0,0.0,0.0,0.012484463778409,0.0247001647949218,0.0088214874267578,0.496,1.84,0.0,0.0,112.0,3.744,4.232,75.55555555555556,92.136,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061466919248969,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0119209289550781,0.0073909759521484,0.0119209289550781,0.0093460083007812,0.0127315521240234,0.0,0.0,0.0,0.0,0.0071525573730468,0.0248908996582031,0.0071525573730468,0.496,1.776,0.0,0.0,113.256,3.744,4.232,0.0,1.192,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060221449059633,0.0078678131103515,0.0126361846923828,0.0126361846923828,0.0066757202148437,0.0063657760620117,0.0066757202148437,0.0084877014160156,0.0112295150756835,0.0,0.0,0.0,0.0,0.0,0.0264167785644531,0.0,0.496,1.776,0.0,0.0,113.256,8.264,7.736,100.0,0.0,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061348303040461,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0100135803222656,0.0,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,113.256,0.0,0.0,100.0,0.0,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006110668182373,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0100135803222656,0.0,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061253410073655,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0123977661132812,0.0,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,117.192,0.0,0.0,100.0,0.0,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060176849365234,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0090599060058593,0.0066757202148437,0.0090599060058593,0.0089645385742187,0.0113487243652343,0.0,0.0,0.0,0.0,0.0,0.0213623046875,0.0,0.496,1.808,0.0,0.0,112.0,3.744,4.232,100.0,0.0,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061416625976562,0.0083446502685546,0.0058412551879882,0.0066995620727539,0.0104904174804687,0.005960464477539,0.0116348266601562,0.0075817108154296,0.0113964080810546,0.0,0.0,0.0,0.0,0.0,0.0217437744140625,0.0,1.344,2.624,0.0,0.0,112.0,3.744,4.232,100.0,0.0,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060582160949707,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0092983245849609,0.0061988830566406,0.0092983245849609,0.0086545944213867,0.0123262405395507,0.0,0.0,0.0,0.0,0.0,0.0302314758300781,0.0,0.496,1.776,0.0,0.0,112.0,8.264,7.736,100.0,0.0,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061407611144715,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0054836273193359,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0,0.0119209289550781,0.496,1.776,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062842867267665,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,113.256,0.0,0.0,100.0,0.0,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060411234993246,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0,0.0092983245849609,0.496,1.776,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
