time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059342384338378,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0060558319091796,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0077247619628906,0.0113487243652343,0.0,0.0,0.0213146209716796,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007334264736731,0.0100135803222656,0.0085830688476562,0.0085830688476562,0.0059127807617187,0.0040228330745426,0.0107288360595703,0.0107288360595703,0.0045299530029296,0.0075817108154296,0.0109195709228515,0.0,0.0,0.0205516815185546,0.496,1.424,0.0,0.0,143.152,3.744,4.232,0.0,0.0,46654.864,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074488101619304,0.009775161743164,0.0088214874267578,0.0088214874267578,0.0061511993408203,0.0040759128403378,0.0107288360595703,0.0107288360595703,0.0047683715820312,0.0088691711425781,0.0120401382446289,0.0,0.0,0.0298261642456054,0.496,1.424,0.0,0.0,118.448,8.264,7.736,0.0,0.0,2849.256,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061573673836627,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.005960464477539,0.0061988830566406,0.0078678131103515,0.0078678131103515,0.0061988830566406,0.0073909759521484,0.0111579895019531,0.0,0.0,0.0211715698242187,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064925019964208,0.0094890594482421,0.0102519989013671,0.0102519989013671,0.0058650970458984,0.0040165839656706,0.0081062316894531,0.0081062316894531,0.0047683715820312,0.0075817108154296,0.0108718872070312,0.0,0.0,0.0210762023925781,0.496,1.36,0.0,0.0,120.808,3.744,4.232,0.0,0.0,17034.944,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075570386440599,0.009775161743164,0.0112056732177734,0.0112056732177734,0.0062518649631076,0.0040215705293708,0.0147819519042968,0.0147819519042968,0.0045299530029296,0.0079631805419921,0.011422417380593,0.0,0.0,0.0295639038085937,0.496,1.424,0.0,0.0,117.192,8.792,7.208,0.0,0.0,23971.584,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065820134101222,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0061392784118652,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0069379806518554,0.0112056732177734,0.0,0.0,0.0194311141967773,0.496,1.424,0.0,0.0,117.192,4.272,3.704,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061146655485997,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0061511993408203,0.0065565109252929,0.0121593475341796,0.0121593475341796,0.0081777572631835,0.0079154968261718,0.0107765197753906,0.0071525573730468,0.0071525573730468,0.0204086303710937,0.496,1.392,0.0,3.312,117.192,3.744,4.232,1067.0108795166016,1067.0108795166016,13.104,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006040334701538,0.0076532363891601,0.0071525573730468,0.0071525573730468,0.0063180923461914,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0088691711425781,0.01068115234375,0.0109672546386718,0.0109672546386718,0.0255823135375976,0.496,1.424,3.28,0.496,112.0,8.264,7.736,1067.0101642608645,1067.0101642608645,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069790547437006,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.0063369148655941,0.0042386521074108,0.0090599060058593,0.0090599060058593,0.0050067901611328,0.0081062316894531,0.0106834229968843,0.0064373016357421,0.0064373016357421,0.021219253540039,0.496,1.424,0.848,0.784,122.384,15.048,15.016,0.0,0.0,9137.52,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061386882668674,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0063419342041015,0.0042987229237005,0.0138282775878906,0.0138282775878906,0.0050067901611328,0.0083446502685546,0.0109672546386718,0.0,0.0,0.0210285186767578,0.496,1.424,0.0,0.0,118.448,3.744,4.232,1067.011833190918,1067.011833190918,2170.552,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062484552364538,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0060319900512695,0.0043495281322582,0.0150203704833984,0.0150203704833984,0.0052452087402343,0.0088930130004882,0.0108242034912109,0.0,0.0,0.0264883041381835,0.496,1.424,0.496,0.0,118.448,8.264,7.736,0.0,0.0,785.2,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063169120561958,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0062942504882812,0.0040485929990525,0.0112056732177734,0.0112056732177734,0.0045299530029296,0.0080585479736328,0.0112056732177734,0.0,0.0,0.0214576721191406,0.496,1.424,0.0,0.0,115.856,3.744,4.232,0.0,0.0,8401.208,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063424086689355,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0060081481933593,0.004056841135025,0.009775161743164,0.009775161743164,0.0045299530029296,0.0078201293945312,0.0102519989013671,0.0,0.0,0.0193119049072265,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,0.0,689.336,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060921284689832,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0042749005694722,0.00762939453125,0.00762939453125,0.0054836273193359,0.0090837478637695,0.0115156173706054,0.0,0.0,0.0260114669799804,0.496,1.424,0.0,0.0,117.192,8.264,7.736,0.0,0.0,444.2,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059616506396241,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0065803527832031,0.0051259994506835,0.0092983245849609,0.0092983245849609,0.0059843063354492,0.0086307525634765,0.0121593475341796,0.0,0.0,0.0241279602050781,0.496,1.392,0.0,0.0,117.192,3.744,4.232,0.0,0.0,21.168,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059616506396241,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0070571899414062,0.0051259994506835,0.0085830688476562,0.0085830688476562,0.0059843063354492,0.0092029571533203,0.0110149383544921,0.0,0.0,0.0207424163818359,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,0.0,21.168,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061585535457478,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.006866455078125,0.0069141387939453,0.0119209289550781,0.0119209289550781,0.0069141387939453,0.0100135803222656,0.0105619430541992,0.0,0.0,0.0254154205322265,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060684052272815,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0065803527832031,0.0071525573730468,0.0090599060058593,0.0090599060058593,0.0071525573730468,0.0089645385742187,0.0111579895019531,0.0069141387939453,0.0069141387939453,0.020599365234375,0.496,1.36,0.0,3.312,113.256,3.744,4.232,1067.009210586548,1067.009210586548,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065393115750592,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0061988830566406,0.0069141387939453,0.0123977661132812,0.0123977661132812,0.0069141387939453,0.0078201293945312,0.0111579895019531,0.0066757202148437,0.0066757202148437,0.01983642578125,0.496,1.36,3.28,0.496,113.256,3.744,4.232,1067.0113563537598,1067.0113563537598,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065939099180932,0.0085830688476562,0.0072956085205078,0.0069141387939453,0.0064373016357421,0.0060399373372395,0.0091791152954101,0.0104188919067382,0.0090599060058593,0.0086545944213867,0.0108718872070312,0.0066757202148437,0.0066757202148437,0.0258445739746093,1.344,2.208,0.848,0.784,133.688,8.264,7.736,0.0,0.0,47.864,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059962272644042,0.0079154968261718,0.0073909759521484,0.0073909759521484,0.0064849853515625,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0080585479736328,0.0122547149658203,0.0,0.0,0.0237464904785156,0.496,1.424,0.0,0.0,112.0,3.744,4.232,1067.0175552368164,1067.0175552368164,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061273574829101,0.0083684921264648,0.00762939453125,0.00762939453125,0.0060081481933593,0.0,0.009775161743164,0.009775161743164,0.0,0.0075340270996093,0.0115871429443359,0.0,0.0,0.0219345092773437,0.496,1.36,0.496,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061636487838669,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0066995620727539,0.0042136352841216,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0090837478637695,0.0118494033813476,0.0,0.0,0.0275850296020507,0.496,1.36,0.0,0.0,124.984,8.264,7.736,0.0,0.0,1099.96,1
