time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
185,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062713436051911,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0088214874267578,0.0,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,127.312,21.03959321975708,21.11368179321289,144.368,1
186,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006270408630371,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,112.0,21.00849151611328,21.009206771850582,21.08,1
187,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064232079266327,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0081062316894531,0.0,0.0081062316894531,0.005960464477539,0.0,0.0,0.0076770782470703,0.0119209289550781,0.022125244140625,0.496,1.84,0.0,0.0,0.0,4.232,3.744,123.64,21.040472491034144,21.12908363342285,187.864,1
188,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064622110395289,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0064849853515625,0.0,0.0,0.0087261199951171,0.011301040649414,0.0206947326660156,0.496,1.808,0.0,0.0,0.0,4.232,3.744,113.256,21.103209919399685,21.333789825439453,185.664,1
189,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062071861912362,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0058889389038085,0.0,0.0,0.0081300735473632,0.0108242034912109,0.0263214111328125,0.496,1.776,0.0,0.0,0.0,7.736,8.264,113.256,21.007061004638672,21.007061004638672,1.192,1
190,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065300852207127,0.009012222290039,0.0073909759521484,0.0073909759521484,0.0,0.0109672546386718,0.0,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,125.672,21.088647842407227,21.303296089172363,156.24,1
191,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060534477233886,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
192,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061500072479248,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
193,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060814530102174,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0104904174804687,0.0,0.0104904174804687,0.0058174133300781,0.0,0.0,0.0074386596679687,0.0107288360595703,0.020456314086914,0.496,1.776,0.0,0.0,0.0,4.232,3.744,117.192,21.013259887695312,21.013259887695312,7.736,1
194,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062274932861328,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0064373016357421,0.0,0.0064373016357421,0.0061392784118652,0.0,0.0,0.0071048736572265,0.0107288360595703,0.0188350677490234,0.496,1.84,0.0,0.0,0.0,3.704,4.272,112.0,0.0,0.0,0.0,1
195,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062273509466826,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0116825103759765,0.0,0.0116825103759765,0.0058650970458984,0.0,0.0,0.0083446502685546,0.0109195709228515,0.0269412994384765,0.496,1.776,0.0,0.0,0.0,7.736,8.264,113.256,21.0115909576416,21.0115909576416,1.192,1
196,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059486028566882,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,21.010398864746094,21.010398864746094,1.192,1
197,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062795420784262,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0147819519042968,0.0,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,21.010875701904297,21.010875701904297,1.192,1
198,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063562393188476,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0138282775878906,0.0,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
199,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063705444335937,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0109672546386718,0.0,0.0109672546386718,0.006103515625,0.0,0.0,0.0078201293945312,0.0116825103759765,0.0223636627197265,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
200,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0092983245849609,0.0,0.0092983245849609,0.006103515625,0.0,0.0,0.0078201293945312,0.011444091796875,0.0209808349609375,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
201,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063371658325195,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0,0.0100135803222656,0.0,0.0100135803222656,0.0069856643676757,0.0,0.0,0.0096559524536132,0.011610984802246,0.0291347503662109,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
202,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00604705430975,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0131130218505859,0.0,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,21.0111141204834,21.0111141204834,1.192,1
203,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059236934529015,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,21.00682258605957,21.00682258605957,1.192,1
