time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061352276107639,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0057765415736607,0.0040951100262728,0.0107288360595703,0.0107288360595703,0.0050067901611328,0.0078678131103515,0.0089406967163085,0.0103712081909179,0.0096116747174944,0.0202178955078125,0.496,1.36,1.696,1.696,27.344,25.152,143.152,0.0090599060058593,0.0098228454589843,1906.176,0
1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061352276107639,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0071048736572265,0.0040951100262728,0.0073909759521484,0.0073909759521484,0.0050067901611328,0.0095844268798828,0.0089406967163085,0.0103712081909179,0.0130653381347656,0.024271011352539,0.496,1.36,1.696,1.696,3.504,4.52,143.152,0.0090599060058593,0.0098228454589843,1906.176,0
2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069153308868408,0.0092983245849609,0.0081062316894531,0.0081062316894531,0.0059127807617187,0.0038671711264135,0.0102519989013671,0.0102519989013671,0.0045299530029296,0.0077247619628906,0.0089406967163085,0.0103712081909179,0.012063980102539,0.0226020812988281,0.496,1.424,1.696,1.696,4.232,3.744,116.632,0.0090599060058593,0.0098228454589843,12335.592,0
3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075760172374212,0.0102519989013671,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.0038680100421767,0.0152587890625,0.0152587890625,0.0045299530029296,0.0084877014160156,0.0089406967163085,0.0103712081909179,0.0113964080810546,0.0222206115722656,0.496,1.424,1.696,1.696,4.232,3.744,117.192,0.0090599060058593,0.0098228454589843,28141.104,0
4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073732716022151,0.009775161743164,0.0088214874267578,0.0088214874267578,0.006103515625,0.0038583699121379,0.011444091796875,0.011444091796875,0.0045299530029296,0.0081777572631835,0.0089406967163085,0.0103712081909179,0.0107288360595703,0.0264644622802734,0.496,1.424,1.696,1.696,7.736,8.264,118.448,0.0090599060058593,0.0098228454589843,34782.216,0
5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072398988327177,0.0095367431640625,0.0138282775878906,0.0138282775878906,0.0064969062805175,0.0038696864438453,0.0131130218505859,0.0131130218505859,0.0045299530029296,0.0078439712524414,0.0089406967163085,0.0103712081909179,0.01068909962972,0.0191926956176757,0.496,1.424,1.696,1.696,3.704,4.272,118.448,0.0090599060058593,0.0098228454589843,47977.392,0
6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074830385718015,0.009775161743164,0.011444091796875,0.011444091796875,0.0060081481933593,0.0038769571997689,0.0107288360595703,0.0107288360595703,0.0045299530029296,0.00762939453125,0.0089406967163085,0.0103712081909179,0.0104904174804687,0.0191211700439453,0.496,1.424,1.696,1.696,4.232,3.744,118.448,0.0090599060058593,0.0098228454589843,46397.208,0
7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075855065341019,0.0100135803222656,0.0159740447998046,0.0159740447998046,0.0063657760620117,0.003907263791322,0.0119209289550781,0.0119209289550781,0.0047683715820312,0.0085830688476562,0.0089406967163085,0.0103712081909179,0.0107049942016601,0.0258207321166992,0.496,1.424,1.696,1.696,7.736,8.264,117.192,0.0090599060058593,0.0098228454589843,7891.84,0
8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007241519529428,0.009775161743164,0.0085830688476562,0.0085830688476562,0.006723403930664,0.0,0.0152587890625,0.0152587890625,0.0,0.0096797943115234,0.0089406967163085,0.0103712081909179,0.0121593475341796,0.0233650207519531,0.496,1.424,1.696,1.696,4.232,3.744,117.192,0.0090599060058593,0.0098228454589843,0.0,0
9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070019147882414,0.0095367431640625,0.009775161743164,0.009775161743164,0.0058650970458984,0.0038577879790458,0.0123977661132812,0.0123977661132812,0.004434585571289,0.0075340270996093,0.0089406967163085,0.0103712081909179,0.0113964080810546,0.0218391418457031,0.496,1.424,1.696,1.696,4.232,3.744,117.192,0.0090599060058593,0.0098228454589843,32775.752,0
10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073221785512136,0.0100135803222656,0.0128746032714843,0.0128746032714843,0.0064373016357421,0.0038516761047803,0.0126361846923828,0.0126361846923828,0.0042915344238281,0.0092983245849609,0.0089406967163085,0.0103712081909179,0.0113487243652343,0.0267505645751953,0.496,1.424,1.696,1.696,7.736,8.264,117.192,0.0090599060058593,0.0098228454589843,30264.136,0
11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070873184583673,0.009775161743164,0.0116825103759765,0.0116825103759765,0.005960464477539,0.0038884997237003,0.0123977661132812,0.0123977661132812,0.0045299530029296,0.0076770782470703,0.0,0.0,0.0112533569335937,0.0211238861083984,0.496,1.424,0.0,0.0,4.232,3.744,117.192,0.0,0.0,10470.136,0
12,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006349525641446,0.0085830688476562,0.0123977661132812,0.0123977661132812,0.0071048736572265,0.0050067901611328,0.0123977661132812,0.0123977661132812,0.0056028366088867,0.0101089477539062,0.0,0.0,0.0115394592285156,0.0217437744140625,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,15.792,0
13,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061051762519191,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.006270408630371,0.0071525573730468,0.0100135803222656,0.0100135803222656,0.0071525573730468,0.008392333984375,0.0,0.0,0.0114202499389648,0.0292062759399414,0.496,1.424,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,0
14,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062700527817455,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0061988830566406,0.0063180923461914,0.0054836273193359,0.0054836273193359,0.0067949295043945,0.0079631805419921,0.0,0.0,0.0107288360595703,0.0203132629394531,0.496,1.36,0.0,0.0,4.232,3.744,117.888,0.0,0.0,10.096,0
15,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067121289633765,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0069618225097656,0.0038367408325492,0.0154972076416015,0.0154972076416015,0.0042915344238281,0.0085830688476562,0.0,0.0,0.0106334686279296,0.0196456909179687,0.496,1.424,0.0,0.0,4.232,3.744,127.576,0.0,0.0,9346.512,0
16,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063180923461914,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0064849853515625,0.0039265479570553,0.0088214874267578,0.0088214874267578,0.0052452087402343,0.008559226989746,0.0,0.0,0.0110626220703125,0.0262737274169921,0.496,1.424,0.0,0.0,7.736,8.264,112.0,0.0,0.0,928.088,0
17,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061729166767384,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0059127807617187,0.0040448945144127,0.0126361846923828,0.0126361846923828,0.0050067901611328,0.0076770782470703,0.0,0.0,0.0109672546386718,0.0205516815185546,0.496,1.392,0.0,0.0,4.232,3.744,122.384,0.0,0.0,1626.424,0
18,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067919640991818,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0060558319091796,0.0038391541204698,0.013589859008789,0.013589859008789,0.0042915344238281,0.0078678131103515,0.0,0.0,0.0125885009765625,0.0239372253417968,0.496,1.424,0.0,0.0,4.232,3.744,117.192,0.0,0.0,19040.952,0
19,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074429087119527,0.0100135803222656,0.0100135803222656,0.0100135803222656,0.0063419342041015,0.0038621620902637,0.0107288360595703,0.0107288360595703,0.0042915344238281,0.0086545944213867,0.0,0.0,0.0108957290649414,0.027632713317871,0.496,1.424,0.0,0.0,7.736,8.264,118.448,0.0,0.0,47507.304,0
20,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075621180015035,0.0102519989013671,0.009775161743164,0.009775161743164,0.0067710876464843,0.0038653946598816,0.0128746032714843,0.0128746032714843,0.0045299530029296,0.0088691711425781,0.0,0.0,0.0111579895019531,0.0210285186767578,0.496,1.424,0.0,0.0,4.232,3.744,118.448,0.0,0.0,38814.688,0
21,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072269156427666,0.009775161743164,0.0100135803222656,0.0100135803222656,0.0065803527832031,0.0038916508127701,0.0112056732177734,0.0112056732177734,0.0045299530029296,0.0086307525634765,0.0,0.0,0.0103473663330078,0.0193595886230468,0.496,1.424,0.0,0.0,4.232,3.744,118.448,0.0,0.0,3943.672,0
22,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065701517892714,0.0090599060058593,0.0102519989013671,0.0102519989013671,0.0061988830566406,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0109434127807617,0.0273704528808593,0.496,1.424,0.0,0.0,7.736,8.264,117.192,0.0,0.0,0.0,0
23,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006263256072998,0.0088214874267578,0.0116825103759765,0.0116825103759765,0.006103515625,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0076770782470703,0.0,0.0,0.0117301940917968,0.0224590301513671,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
24,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058901309967041,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0058174133300781,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0072956085205078,0.0,0.0,0.0103950500488281,0.0195980072021484,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
25,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070268884668209,0.0095367431640625,0.0085830688476562,0.0085830688476562,0.006270408630371,0.0039292638926108,0.0109672546386718,0.0109672546386718,0.0045299530029296,0.0086307525634765,0.0,0.0,0.0115156173706054,0.0289201736450195,0.496,1.36,0.0,0.0,7.736,8.264,127.576,0.0,0.0,17426.616,0
26,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071537435351319,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.0062942504882812,0.0039354802751698,0.0090599060058593,0.0090599060058593,0.0045299530029296,0.0081539154052734,0.0,0.0,0.0123500823974609,0.0231266021728515,0.496,1.424,0.0,0.0,4.232,3.744,117.192,0.0,0.0,18683.008,0
27,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060885699827279,0.0083446502685546,0.0131130218505859,0.0131130218505859,0.0065326690673828,0.0043282142052283,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0085830688476562,0.0,0.0,0.0111579895019531,0.0213146209716796,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,122.536,0
28,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062446876112463,0.0081062316894531,0.0067949295043945,0.0076532363891601,0.0066757202148437,0.004887580871582,0.0078678131103515,0.0086307525634765,0.0067472457885742,0.0092983245849609,0.0,0.0,0.0106096267700195,0.0255584716796875,1.344,2.272,0.0,0.0,7.736,8.264,122.008,0.0,0.0,136.88,0
29,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063886689902538,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0049386705671037,0.0112056732177734,0.0112056732177734,0.0059127807617187,0.0080108642578125,0.0,0.0,0.0107288360595703,0.0200748443603515,0.496,1.424,0.0,0.0,4.232,3.744,115.472,0.0,0.0,16.12,0
30,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062380264054483,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0061988830566406,0.0061988830566406,0.0109672546386718,0.0109672546386718,0.0079154968261718,0.0079154968261718,0.0,0.0,0.0123023986816406,0.0234603881835937,0.496,1.424,0.0,0.0,4.232,3.744,117.192,0.0,0.0,13.824,0
31,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063566426139565,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0059869554307725,0.0042108928456025,0.0073909759521484,0.0073909759521484,0.0052928924560546,0.0070571899414062,0.0,0.0,0.0107288360595703,0.025033950805664,0.496,1.392,0.0,0.0,7.208,8.792,117.192,0.0,0.0,750.016,0
32,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060510635375976,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0071048736572265,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0085830688476562,0.0,0.0,0.0117301940917968,0.0208854675292968,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
33,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062567172664226,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0062465667724609,0.00405493583388,0.0081062316894531,0.0081062316894531,0.0045299530029296,0.008249282836914,0.0,0.0,0.0119686126708984,0.0232219696044921,0.496,1.392,0.0,0.0,4.232,3.744,122.384,0.0,0.0,1468.76,0
34,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068138141443233,0.0092983245849609,0.00762939453125,0.00762939453125,0.0066757202148437,0.0039266648693619,0.0133514404296875,0.0133514404296875,0.0047683715820312,0.0088691711425781,0.0,0.0,0.0107049942016601,0.0254154205322265,0.496,1.424,0.0,0.0,7.736,8.264,118.448,0.0,0.0,9502.256,0
35,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060945007931533,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0063896179199218,0.0042915344238281,0.0073909759521484,0.0073909759521484,0.0042915344238281,0.0084877014160156,0.0,0.0,0.012063980102539,0.022745132446289,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,0
36,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061822767874494,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.006866455078125,0.0071525573730468,0.0133514404296875,0.0133514404296875,0.0071525573730468,0.0088214874267578,0.0,0.0,0.011444091796875,0.0213146209716796,0.496,1.392,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,0
37,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058841705322265,0.0076532363891601,0.0064373016357421,0.0064373016357421,0.0062465667724609,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0086069107055664,0.0,0.0,0.0107765197753906,0.0267744064331054,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
38,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061579779082653,0.0087499618530273,0.0081062316894531,0.0081062316894531,0.0069618225097656,0.0039361141346119,0.0061988830566406,0.0061988830566406,0.0043630599975585,0.0095844268798828,0.0,0.0,0.0110626220703125,0.0208854675292968,0.496,1.36,0.0,0.0,4.232,3.744,132.768,0.0,0.0,1236.912,0
39,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060778945239622,0.0083446502685546,0.0128746032714843,0.0128746032714843,0.0059008598327636,0.0040060208167558,0.0081062316894531,0.0081062316894531,0.0047683715820312,0.0062942504882812,0.0,0.0,0.0113646189371744,0.0208616256713867,0.496,1.424,0.0,0.0,3.704,4.272,117.192,0.0,0.0,894.504,0
40,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066496246489719,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.005960464477539,0.0038671493530273,0.0112056732177734,0.0112056732177734,0.0045299530029296,0.0081777572631835,0.0,0.0,0.0104427337646484,0.0257492065429687,0.496,1.424,0.0,0.0,7.736,8.264,114.456,0.0,0.0,8361.696,0
41,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063877294559289,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0,0.0040897956261268,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,118.448,0.0,0.0,1643.504,0
42,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064963161355198,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0073432922363281,0.0039771077418522,0.0119209289550781,0.0119209289550781,0.0047683715820312,0.0111579895019531,0.0151395797729492,0.0175237655639648,0.0121116638183593,0.0228404998779296,0.496,1.424,1.696,1.696,4.232,3.744,118.448,0.0131130218505859,0.0163555145263671,3958.904,0
43,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072593119607042,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0061988830566406,0.003868515943342,0.0128746032714843,0.0128746032714843,0.0045299530029296,0.0080585479736328,0.0,0.0,0.0113487243652343,0.0210762023925781,0.496,1.424,0.0,0.0,4.232,3.744,117.888,0.0,0.0,14719.168,0
44,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065624713897705,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0062306722005208,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0086307525634765,0.0,0.0,0.0114123026529947,0.0291824340820312,0.496,1.424,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,0
45,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516067504882,0.0078916549682617,0.0078678131103515,0.0078678131103515,0.0076770782470703,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0116348266601562,0.0,0.0,0.0112533569335937,0.0199794769287109,0.496,1.392,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
46,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066663244087707,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0060399373372395,0.0042175424510035,0.0061988830566406,0.0061988830566406,0.0053882598876953,0.0070095062255859,0.0,0.0,0.011400742964311,0.0317096710205078,0.496,1.36,0.0,0.0,7.208,8.792,121.8,0.0,0.0,637.28,0
47,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064195092044659,0.0088214874267578,0.0116825103759765,0.0116825103759765,0.0,0.0040305881049689,0.00762939453125,0.00762939453125,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,115.416,0.0,0.0,2688.736,0
48,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953245703853,0.0083446502685546,0.00762939453125,0.00762939453125,0.0072002410888671,0.0040531158447265,0.0085830688476562,0.0085830688476562,0.0040531158447265,0.009918212890625,0.0,0.0,0.0127792358398437,0.0232696533203125,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,0
49,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060980592794086,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0070571899414062,0.0052452087402343,0.011444091796875,0.011444091796875,0.0052452087402343,0.0105857849121093,0.0,0.0,0.0119686126708984,0.0230789184570312,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,0
50,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0081062316894531,0.00762939453125,0.00762939453125,0.0063737233479817,0.0071525573730468,0.0050067901611328,0.0050067901611328,0.0071525573730468,0.0089168548583984,0.0,0.0,0.0115394592285156,0.0298023223876953,0.496,1.36,0.0,0.0,11.968,12.008,113.256,0.0,0.0,1.192,0
51,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060343742370605,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.006866455078125,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0084400177001953,0.0,0.0,0.0113487243652343,0.0217437744140625,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
52,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0066280364990234,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0083446502685546,0.0,0.0,0.0106573104858398,0.0257730484008789,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
53,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061690807342529,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
54,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060275920386453,0.0082254409790039,0.0081062316894531,0.0081062316894531,0.0062465667724609,0.0044230757088496,0.0095367431640625,0.0095367431640625,0.0057697296142578,0.0078201293945312,0.0,0.0,0.0116825103759765,0.021982192993164,0.496,1.36,0.0,0.0,4.232,3.744,140.256,0.0,0.0,322.392,0
55,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342878436098,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0061988830566406,0.004731691800631,0.0104904174804687,0.0104904174804687,0.0063896179199218,0.0079154968261718,0.0,0.0,0.0108242034912109,0.0197410583496093,0.496,1.392,0.0,0.0,4.232,3.744,118.448,0.0,0.0,119.048,0
56,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061229686831953,0.0083446502685546,0.00762939453125,0.00762939453125,0.0063896179199218,0.0041866302490234,0.0092983245849609,0.0092983245849609,0.0052452087402343,0.0084877014160156,0.0,0.0,0.0111579895019531,0.0261783599853515,0.496,1.424,0.0,0.0,11.968,12.008,113.256,0.0,0.0,212.76,0
57,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006484280666107,0.0088214874267578,0.0104904174804687,0.0104904174804687,0.0064373016357421,0.0038560191889356,0.0109672546386718,0.0109672546386718,0.0042915344238281,0.009012222290039,0.0,0.0,0.0107765197753906,0.0198841094970703,0.496,1.424,0.0,0.0,4.232,3.744,123.64,0.0,0.0,27732.592,0
58,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075368738886135,0.0102519989013671,0.0107288360595703,0.0107288360595703,0.0066757202148437,0.0038567005387888,0.011444091796875,0.011444091796875,0.0042915344238281,0.0088214874267578,0.0,0.0,0.0114202499389648,0.0263690948486328,0.496,1.424,0.0,0.0,7.736,8.264,117.192,0.0,0.0,27436.32,0
59,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075368738886135,0.0102519989013671,0.0090599060058593,0.0115394592285156,0.0,0.0038567005387888,0.0129938125610351,0.014805793762207,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,1.344,2.272,0.0,0.0,0.0,0.0,117.192,0.0,0.0,27436.32,0
