time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0063180923461914,0.0131130218505859,0.0131130218505859,0.0086069107055664,0.0101476907730102,0.0,0.0,0.0,0.0,0.0208043037576878,0.0211000442504882,0.496,1.36,0.0,0.0,118.448,11.304,10.784,34.903047091412745,5205.184,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0069141387939453,0.0069141387939453,0.0050067901611328,0.005960464477539,0.0131130218505859,0.0131130218505859,0.0076770782470703,0.0118255615234375,0.0,0.0,0.0,0.0,0.0208043037576878,0.0230789184570312,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0078678131103515,0.0078678131103515,0.0050067901611328,0.0060558319091796,0.0073909759521484,0.0073909759521484,0.0076770782470703,0.0117301940917968,0.0,0.0,0.0,0.0,0.0208043037576878,0.0223636627197265,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0066041946411132,0.0095367431640625,0.0095367431640625,0.0085830688476562,0.0112533569335937,0.0,0.0,0.0,0.0,0.0208043037576878,0.0279664993286132,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0078678131103515,0.0078678131103515,0.0050067901611328,0.0066757202148437,0.0073909759521484,0.0073909759521484,0.0084400177001953,0.012826919555664,0.0,0.0,0.0,0.0,0.0208043037576878,0.0253677368164062,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.005960464477539,0.0100135803222656,0.0100135803222656,0.0074386596679687,0.0128746032714843,0.0069737434387207,0.00762939453125,0.0086307525634765,0.0084400177001953,0.0208043037576878,0.0241756439208984,0.496,1.36,10.752,24.592,118.448,3.744,4.232,34.903047091412745,5205.184,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0078678131103515,0.0078678131103515,0.0050067901611328,0.0063419342041015,0.0073909759521484,0.0073909759521484,0.0081539154052734,0.0110149383544921,0.0,0.0,0.0,0.0,0.0208043037576878,0.0274896621704101,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0083446502685546,0.0083446502685546,0.0050067901611328,0.0064849853515625,0.0083446502685546,0.0083446502685546,0.0084400177001953,0.012063980102539,0.0121593475341796,0.0066757202148437,0.0066757202148437,0.0121593475341796,0.0208043037576878,0.0234603881835937,0.496,1.36,0.976,1.008,118.448,3.744,4.232,34.903047091412745,5205.184,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0,0.0,0.0050067901611328,0.0061511993408203,0.0,0.0,0.0076770782470703,0.0110149383544921,0.0096261501312255,0.0091552734375,0.0123262405395507,0.0154972076416015,0.0208043037576878,0.0206470489501953,0.0,0.0,21.984,14.432,118.448,3.744,4.232,34.903047091412745,5205.184,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0126361846923828,0.0126361846923828,0.0050067901611328,0.0062465667724609,0.0138282775878906,0.0138282775878906,0.0083923339843749,0.0112056732177734,0.0081062316894531,0.0,0.0,0.0081062316894531,0.0208043037576878,0.0282049179077148,0.496,1.36,0.496,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.011444091796875,0.011444091796875,0.0050067901611328,0.0059127807617187,0.013589859008789,0.013589859008789,0.0075340270996093,0.0115394592285156,0.0,0.0,0.0,0.0,0.0208043037576878,0.0226020812988281,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0126361846923828,0.0126361846923828,0.0050067901611328,0.0063419342041015,0.0131130218505859,0.0131130218505859,0.008392333984375,0.0109672546386718,0.0,0.0,0.0,0.0,0.0208043037576878,0.0211715698242187,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0116825103759765,0.0116825103759765,0.0050067901611328,0.006103515625,0.0107288360595703,0.0107288360595703,0.0085830688476562,0.0113248825073242,0.0,0.0,0.0,0.0,0.0208043037576878,0.0273942947387695,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0088214874267578,0.0088214874267578,0.0050067901611328,0.0057697296142578,0.0157356262207031,0.0157356262207031,0.0072956085205078,0.0116825103759765,0.0,0.0,0.0,0.0,0.0208043037576878,0.0228404998779296,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.013589859008789,0.013589859008789,0.0050067901611328,0.0060796737670898,0.0126361846923828,0.0126361846923828,0.0065326690673828,0.0116825103759765,0.0,0.0,0.0,0.0,0.0208043037576878,0.0219345092773437,0.496,1.36,0.0,0.0,118.448,4.272,3.704,34.903047091412745,5205.184,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0089406967163085,0.0075101852416992,0.0050067901611328,0.0060081481933593,0.0122785568237304,0.0152349472045898,0.0079631805419921,0.0117063522338867,0.0,0.0,0.0,0.0,0.0208043037576878,0.028395652770996,1.344,2.208,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0085830688476562,0.0085830688476562,0.0050067901611328,0.0060081481933593,0.0121593475341796,0.0121593475341796,0.0077247619628906,0.0121593475341796,0.0,0.0,0.0,0.0,0.0208043037576878,0.0222682952880859,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0071048736572265,0.0092983245849609,0.0092983245849609,0.0108242034912109,0.0112533569335937,0.0,0.0,0.0,0.0,0.0208043037576878,0.021219253540039,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0061511993408203,0.0112056732177734,0.0112056732177734,0.0081777572631835,0.0111579895019531,0.0,0.0,0.0,0.0,0.0208043037576878,0.0252723693847656,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0088214874267578,0.0088214874267578,0.0050067901611328,0.0058650970458984,0.0092983245849609,0.0092983245849609,0.0073909759521484,0.0119209289550781,0.0,0.0,0.0,0.0,0.0208043037576878,0.0233173370361328,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0085830688476562,0.0085830688476562,0.0050067901611328,0.0061988830566406,0.0171661376953125,0.0171661376953125,0.0080108642578125,0.0117778778076171,0.0,0.0,0.0,0.0,0.0208043037576878,0.0226497650146484,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0061988830566406,0.0147819519042968,0.0147819519042968,0.008392333984375,0.0113725662231445,0.0,0.0,0.0,0.0,0.0208043037576878,0.0280380249023437,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0104904174804687,0.0104904174804687,0.0050067901611328,0.0060081481933593,0.0128746032714843,0.0128746032714843,0.0075817108154296,0.0109672546386718,0.0,0.0,0.0,0.0,0.0208043037576878,0.0207901000976562,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0088214874267578,0.0088214874267578,0.0050067901611328,0.0068187713623046,0.0128746032714843,0.0128746032714843,0.0091552734375,0.0112533569335937,0.0,0.0,0.0,0.0,0.0208043037576878,0.019693374633789,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0090599060058593,0.0090599060058593,0.0050067901611328,0.0059127807617187,0.0112056732177734,0.0112056732177734,0.0083446502685546,0.0120401382446289,0.0,0.0,0.0,0.0,0.0208043037576878,0.0284433364868164,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0067710876464843,0.0128746032714843,0.0128746032714843,0.0094890594482421,0.0115871429443359,0.0,0.0,0.0,0.0,0.0208043037576878,0.0216960906982421,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.009775161743164,0.009775161743164,0.0050067901611328,0.0060558319091796,0.0150203704833984,0.0150203704833984,0.0076770782470703,0.012063980102539,0.0,0.0,0.0,0.0,0.0208043037576878,0.0237464904785156,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0090599060058593,0.0090599060058593,0.0050067901611328,0.0072717666625976,0.0123977661132812,0.0123977661132812,0.0097036361694335,0.0111341476440429,0.0,0.0,0.0,0.0,0.0208043037576878,0.0253200531005859,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0063896179199218,0.0083446502685546,0.0083446502685546,0.008249282836914,0.0119209289550781,0.0,0.0,0.0,0.0,0.0208043037576878,0.0233650207519531,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0060796737670898,0.0126361846923828,0.0126361846923828,0.0064611434936523,0.0120004018147786,0.0,0.0,0.0,0.0,0.0208043037576878,0.02288818359375,0.496,1.36,0.0,0.0,118.448,4.272,3.704,34.903047091412745,5205.184,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0085830688476562,0.0085830688476562,0.0050067901611328,0.0060796737670898,0.0171661376953125,0.0171661376953125,0.0088214874267578,0.0115394592285156,0.0,0.0,0.0,0.0,0.0208043037576878,0.0305414199829101,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.005960464477539,0.0166893005371093,0.0166893005371093,0.0077247619628906,0.0119686126708984,0.0,0.0,0.0,0.0,0.0208043037576878,0.0233650207519531,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.009775161743164,0.009775161743164,0.0050067901611328,0.0064849853515625,0.0126361846923828,0.0126361846923828,0.0081539154052734,0.0118732452392578,0.0,0.0,0.0,0.0,0.0208043037576878,0.0229835510253906,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0062465667724609,0.0121593475341796,0.0121593475341796,0.0083684921264648,0.0108242034912109,0.0,0.0,0.0,0.0,0.0208043037576878,0.0269174575805664,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0085830688476562,0.0085830688476562,0.0050067901611328,0.0,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0150203704833984,0.0150203704833984,0.0050067901611328,0.0065803527832031,0.0154972076416015,0.0154972076416015,0.0087738037109375,0.0117301940917968,0.0,0.0,0.0,0.0,0.0208043037576878,0.0218868255615234,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0072002410888671,0.0095367431640625,0.0095367431640625,0.0091552734375,0.011301040649414,0.0,0.0,0.0,0.0,0.0208043037576878,0.0215053558349609,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0061511993408203,0.0140666961669921,0.0140666961669921,0.0086307525634765,0.0118732452392578,0.0168085098266601,0.0178813934326171,0.0220775604248046,0.0212907791137695,0.0208043037576878,0.0279903411865234,0.496,1.36,1.696,1.696,118.448,8.264,7.736,34.903047091412745,5205.184,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0085830688476562,0.0085830688476562,0.0050067901611328,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0088214874267578,0.0088214874267578,0.0050067901611328,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.007486343383789,0.0109672546386718,0.0109672546386718,0.0111103057861328,0.0112533569335937,0.0,0.0,0.0,0.0,0.0208043037576878,0.0214576721191406,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0109672546386718,0.0109672546386718,0.0050067901611328,0.0066280364990234,0.013589859008789,0.013589859008789,0.0089168548583984,0.0119686126708984,0.0,0.0,0.0,0.0,0.0208043037576878,0.0213623046875,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0121593475341796,0.0121593475341796,0.0050067901611328,0.0062465667724609,0.0085830688476562,0.0085830688476562,0.0081777572631835,0.0115871429443359,0.0,0.0,0.0,0.0,0.0208043037576878,0.0269412994384765,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092744827270507,0.0072717666625976,0.0050067901611328,0.0,0.0107288360595703,0.0118732452392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,1.344,2.208,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.009775161743164,0.009775161743164,0.0050067901611328,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.009775161743164,0.009775161743164,0.0050067901611328,0.0058650970458984,0.0143051147460937,0.0143051147460937,0.0075817108154296,0.0110626220703125,0.0,0.0,0.0,0.0,0.0208043037576878,0.0211715698242187,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0064373016357421,0.0150203704833984,0.0150203704833984,0.0076770782470703,0.0113487243652343,0.0,0.0,0.0,0.0,0.0208043037576878,0.0210762023925781,0.496,1.36,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0088214874267578,0.0088214874267578,0.0050067901611328,0.0061273574829101,0.0085830688476562,0.0085830688476562,0.0086307525634765,0.0109672546386718,0.0,0.0,0.0,0.0,0.0208043037576878,0.0263690948486328,0.496,1.36,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.009775161743164,0.009775161743164,0.0050067901611328,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0,0.0214576721191406,0.0214576721191406,0.0,0.0,0.0087874276297433,0.0090599060058593,0.0121593475341796,0.0114917755126953,0.0208043037576878,0.0,0.496,1.36,20.816,24.096,118.448,0.0,0.0,34.903047091412745,5205.184,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0104904174804687,0.0104904174804687,0.0050067901611328,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0094890594482421,0.006723403930664,0.0081062316894531,0.0123500823974609,0.0208043037576878,0.0,0.496,1.36,17.52,5.68,118.448,0.0,0.0,34.903047091412745,5205.184,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0126361846923828,0.0126361846923828,0.0050067901611328,0.007486343383789,0.0140666961669921,0.0140666961669921,0.0112056732177734,0.01220703125,0.0,0.0,0.0,0.0,0.0208043037576878,0.0234127044677734,0.496,1.776,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0063419342041015,0.0095367431640625,0.0095367431640625,0.0075817108154296,0.0124454498291015,0.0,0.0,0.0,0.0,0.0208043037576878,0.0246047973632812,0.496,1.776,0.0,0.0,118.448,3.744,4.232,34.903047091412745,5205.184,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0138282775878906,0.0138282775878906,0.0050067901611328,0.0062942504882812,0.0116825103759765,0.0116825103759765,0.0086784362792968,0.0108242034912109,0.0,0.0,0.0,0.0,0.0208043037576878,0.0257492065429687,0.496,1.776,0.0,0.0,118.448,8.264,7.736,34.903047091412745,5205.184,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072056704228467,0.0097513198852539,0.0090599060058593,0.0090599060058593,0.0050067901611328,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0208043037576878,0.0,0.496,1.776,0.0,0.0,118.448,0.0,0.0,34.903047091412745,5205.184,1
