time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
175,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067114830017089,0.0083684921264648,0.009775161743164,0.009775161743164,0.0069141387939453,0.0069141387939453,0.0,0.0064849853515625,0.0,0.0,0.0,0.0088214874267578,0.0117778778076171,0.0287055969238281,0.0,0.0,0.496,1.776,0.0,0.0,7.736,8.264,112.0,0.0,0.0,1
176,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068488998792657,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0100135803222656,0.0100135803222656,0.0089406967163085,0.0,0.0134706497192382,0.0124692916870117,0.0181436538696289,0.0,0.0,0.0,0.0156909227371215,0.0474452972412109,0.496,1.776,1.696,1.696,0.0,0.0,114.344,46.666666666666664,140.448,1
177,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065950786366182,0.007796287536621,0.011444091796875,0.011444091796875,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195105870564778,0.0300884246826172,0.496,1.84,0.0,0.0,0.0,0.0,127.168,40.0,115.44,1
178,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065950786366182,0.007796287536621,0.0085830688476562,0.0085830688476562,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195105870564778,0.0300884246826172,0.496,1.84,0.0,0.0,0.0,0.0,127.168,40.0,115.44,1
179,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065950786366182,0.007796287536621,0.0073909759521484,0.0073909759521484,0.0081062316894531,0.0081062316894531,0.0,0.006103515625,0.0,0.0,0.0,0.0086069107055664,0.0109195709228515,0.0227928161621093,0.0195105870564778,0.0300884246826172,0.496,1.776,0.0,0.0,15.544,14.52,127.168,40.0,115.44,1
180,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066994434565453,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0143051147460937,0.0143051147460937,0.0,0.006103515625,0.0,0.0,0.0,0.0079631805419921,0.0111103057861328,0.0209808349609375,0.0112056732177734,0.0112056732177734,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
181,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006904834654273,0.0085830688476562,0.00762939453125,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0,0.0064373016357421,0.0,0.0,0.0,0.0088453292846679,0.0115633010864257,0.0273942947387695,0.005960464477539,0.005960464477539,0.496,1.776,0.0,0.0,7.736,8.264,134.024,0.0,1.192,1
182,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067433314536934,0.0083446502685546,0.00762939453125,0.00762939453125,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,113.256,100.0,0.0,1
183,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067018157807155,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.496,1.776,0.0,0.0,0.0,0.0,114.536,50.0,2.248,1
184,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069082373439675,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,122.384,50.0,0.0,1
185,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068572030138613,0.0083446502685546,0.0063180923461914,0.0075578689575195,0.0107288360595703,0.0107288360595703,0.0,0.0063896179199218,0.0,0.0,0.0,0.0083446502685546,0.0125408172607421,0.0240802764892578,0.0095367431640625,0.0095367431640625,1.344,2.656,0.0,0.0,4.232,3.744,117.192,50.0,2.056,1
186,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068092346191406,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0073909759521484,0.0,0.0062942504882812,0.0,0.0,0.0,0.0083446502685546,0.0116348266601562,0.0221729278564453,0.0,0.0,0.496,1.84,0.0,0.0,4.232,3.744,112.0,50.0,0.0,1
187,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066781044006347,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.0,0.0066280364990234,0.0,0.0,0.0,0.0088691711425781,0.0110149383544921,0.0256299972534179,0.0,0.0,0.496,1.776,0.0,0.0,7.736,8.264,112.0,50.0,0.0,1
188,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067520141601562,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,50.0,0.0,1
189,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067860332887564,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,100.0,0.0,1
190,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067706131816503,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,0.0,0.0,113.256,75.0,3.528,1
191,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068633863241365,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0109672546386718,0.0109672546386718,0.0,0.0061988830566406,0.0,0.0,0.0,0.0079154968261718,0.011301040649414,0.021219253540039,0.00762939453125,0.00762939453125,0.496,1.808,0.0,0.0,4.232,3.744,117.072,0.0,1.192,1
192,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067412853240966,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0,0.006723403930664,0.0,0.0,0.0,0.0089645385742187,0.0127792358398437,0.0248908996582031,0.0,0.0,0.496,1.808,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
193,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068747997283935,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0065088272094726,0.0,0.0,0.0,0.0092983245849609,0.0110864639282226,0.0270605087280273,0.0,0.0,0.496,1.776,0.0,0.0,7.736,8.264,112.0,0.0,0.0,1
194,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068426132202148,0.0086069107055664,0.0071525573730468,0.0071525573730468,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1
195,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068259239196777,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1
196,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068080425262451,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.0,1
197,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068092346191406,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0109672546386718,0.0109672546386718,0.0,0.0065565109252929,0.0,0.0,0.0,0.0086069107055664,0.010848045349121,0.0191926956176757,0.0,0.0,0.496,1.776,0.0,0.0,3.704,4.272,112.0,0.0,0.0,1
198,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006793737411499,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0112056732177734,0.0112056732177734,0.0,0.005960464477539,0.0,0.0,0.0,0.00762939453125,0.0124454498291015,0.0241756439208984,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
199,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066745340527586,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0059843063354492,0.0,0.0,0.0,0.0079631805419921,0.0115394592285156,0.0301361083984375,0.0,0.0,0.496,1.776,0.0,0.0,7.736,8.264,113.256,100.0,0.0,1
200,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068714369588823,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
201,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066033643276537,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,100.0,0.0,1
202,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067782402038574,0.0086069107055664,0.0071525573730468,0.0071525573730468,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.776,0.0,0.0,0.0,0.0,112.0,66.66666666666666,12.072,1
203,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067623100470547,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.0061511993408203,0.0,0.0,0.0,0.0079631805419921,0.0124454498291015,0.0241756439208984,0.0364515516493055,0.1003503799438476,0.496,1.808,0.0,0.0,4.232,3.744,114.712,52.63157894736842,199.392,1
204,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006882112417648,0.0088214874267578,0.0104904174804687,0.0104904174804687,0.0133514404296875,0.0133514404296875,0.0,0.005960464477539,0.0,0.0,0.0,0.0075340270996093,0.0107288360595703,0.020456314086914,0.0377496083577474,0.1171588897705078,0.496,1.84,0.0,0.0,4.232,3.744,117.192,35.714285714285715,95.096,1
205,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067925453186035,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.005960464477539,0.005960464477539,0.0,0.0066995620727539,0.0,0.0,0.0,0.0092506408691406,0.0120401382446289,0.0266790390014648,0.0050663948059082,0.0066757202148437,0.496,1.84,0.0,0.0,7.736,8.264,112.0,55.55555555555556,165.52,1
206,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075877291484943,0.0095367431640625,0.0081062316894531,0.0081062316894531,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024182494106785,0.0958442687988281,0.496,1.776,0.0,0.0,0.0,0.0,143.152,51.3380666302567,9153.528,1
207,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067148635636514,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0147819519042968,0.0147819519042968,0.0066757202148437,0.0,0.0073909759521484,0.0066757202148437,0.0073909759521484,0.0,0.0,0.0,0.0052452087402343,0.0052452087402343,0.496,1.84,0.848,0.848,0.0,0.0,113.256,0.0,1.192,1
208,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066887679977796,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.011444091796875,0.011444091796875,0.0061988830566406,0.0,0.0078678131103515,0.0061988830566406,0.0078678131103515,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.808,0.848,0.848,0.0,0.0,113.256,0.0,1.192,1
209,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066887679977796,0.0081062316894531,0.00762939453125,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0,0.0063776969909667,0.0,0.0,0.0,0.0075101852416992,0.01068909962972,0.0189542770385742,0.0081062316894531,0.0081062316894531,0.496,1.776,0.0,0.0,3.704,4.272,113.256,0.0,1.192,1
210,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066887679977796,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0064373016357421,0.0064373016357421,0.0,0.0060081481933593,0.0,0.0,0.0,0.0075340270996093,0.0114917755126953,0.0217914581298828,0.0081062316894531,0.0081062316894531,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
211,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066887679977796,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0,0.0062942504882812,0.0,0.0,0.0,0.0084161758422851,0.0106334686279296,0.0253200531005859,0.0081062316894531,0.0081062316894531,0.496,1.776,0.0,0.0,7.736,8.264,113.256,0.0,1.192,1
212,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066887679977796,0.0081062316894531,0.00762939453125,0.00762939453125,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
213,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068819522857666,0.0088214874267578,0.0116825103759765,0.0116825103759765,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016866059138857,0.0358581542968753,0.496,1.776,0.0,0.0,0.0,0.0,112.0,46.788990825688074,582.464,1
214,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007274081406084,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183990246442787,0.0913143157958984,0.496,1.808,0.0,0.0,0.0,0.0,143.152,50.0,5239.888,1
215,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070244518678579,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0,0.0066280364990234,0.0,0.0,0.0,0.0080585479736328,0.011301040649414,0.0208854675292968,0.0127960037399124,0.0069141387939453,0.496,1.84,0.0,0.0,4.232,3.744,113.256,49.72375690607735,995.432,1
216,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072559112398495,0.0090599060058593,0.0073909759521484,0.0083446502685546,0.0151395797729492,0.0152349472045898,0.0,0.0079154968261718,0.0,0.0,0.0,0.0107288360595703,0.0121593475341796,0.023651123046875,0.0146493403869267,0.0077247619628906,1.344,2.688,0.0,0.0,4.232,3.744,123.64,52.7493010251631,5107.32,1
217,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070581341734026,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0123977661132812,0.0123977661132812,0.0,0.0062942504882812,0.0,0.0,0.0,0.0086545944213867,0.0109195709228515,0.0279188156127929,0.0070554238778573,0.0054836273193359,0.496,1.84,0.0,0.0,7.736,8.264,115.52,52.867830423940156,1656.376,1
218,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067019462585449,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,52.867830423940156,0.0,1
219,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066721439361572,0.0083684921264648,0.0126361846923828,0.0126361846923828,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,52.867830423940156,0.0,1
220,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068151950836181,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,52.867830423940156,0.0,1
