time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_ul_kbps,f1_u_throughput_dl_kbps,F-node
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006903671636814,0.0092983245849609,0.009775161743164,0.009775161743164,0.0,0.0040572377309894,0.0047683715820312,0.0,0.0059843063354492,0.0143051147460937,0.0143051147460937,0.0083684921264648,0.0111818313598632,0.0282764434814453,0.496,1.84,0.0,0.0,8.264,7.736,0.0,0.0,134.024,11797.096,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070180043135539,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.0,0.0041449780095514,0.0047683715820312,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,118.448,8156.024,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065753955652218,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0,0.0048456965266047,0.005960464477539,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,118.448,209.416,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060868263244628,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0056743621826171,0.0069141387939453,0.0069141387939453,0.0070095062255859,0.0112533569335937,0.0220298767089843,0.496,1.808,0.0,0.0,3.744,4.232,0.0,0.0,112.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063582222060401,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0,0.0042520611491424,0.0052452087402343,0.0,0.0058889389038085,0.0147819519042968,0.0147819519042968,0.0086069107055664,0.0104665756225585,0.0272989273071289,0.496,1.84,0.0,0.0,7.488,8.464,0.0,0.0,122.384,1613.928,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622342921015,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0,0.0040437734239153,0.0047683715820312,0.0,0.0059763590494791,0.0150203704833984,0.0150203704833984,0.0083446502685546,0.0106493631998697,0.0258922576904296,0.496,1.84,0.0,0.0,12.008,11.968,0.0,0.0,117.192,7231.888,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065772687617819,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0042019697724196,0.0052452087402343,0.0,0.0060081481933593,0.0102519989013671,0.0102519989013671,0.0083684921264648,0.0107765197753906,0.0272035598754882,0.496,1.84,0.0,0.0,8.264,7.736,0.0,0.0,117.192,2086.68,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062712389438306,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953421866539,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0073909759521484,0.0084877014160156,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,117.232,8.568,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065841111056323,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.004247291800902,0.0052452087402343,0.0,0.0057220458984375,0.0100135803222656,0.0100135803222656,0.0071525573730468,0.0107288360595703,0.0203132629394531,0.496,1.84,0.0,0.0,3.744,4.232,0.0,0.0,123.64,3051.736,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063514709472656,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0041100111874667,0.0050067901611328,0.0,0.0066995620727539,0.009775161743164,0.009775161743164,0.0085115432739257,0.0112295150756835,0.0278949737548828,0.496,1.808,0.0,0.0,7.488,8.464,0.0,0.0,112.0,968.176,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066839822448126,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0,0.0040163951260702,0.0045299530029296,0.0,0.0062670026506696,0.0095367431640625,0.0095367431640625,0.0083446502685546,0.0107139348983764,0.0262260437011718,0.496,1.84,0.0,0.0,12.536,11.44,0.0,0.0,122.384,20556.464,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600926641208,0.0104904174804687,0.0095367431640625,0.0095367431640625,0.0,0.0040408319835082,0.0047683715820312,0.0,0.0060498714447021,0.0121593475341796,0.0121593475341796,0.0070571899414062,0.010848045349121,0.0260114669799804,0.496,1.84,0.0,0.0,9.32,6.68,0.0,0.0,117.192,19531.296,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117820739746,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502504111522,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061704151665986,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0066757202148437,0.0081062316894531,0.0081062316894531,0.0087738037109375,0.0126838684082031,0.0243663787841796,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0078678131103515,0.0102519989013671,0.0102519989013671,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0066757202148437,0.0078678131103515,0.0078678131103515,0.0103473663330078,0.0111103057861328,0.0282049179077148,0.496,1.776,0.0,0.0,7.488,8.464,0.0,0.0,113.256,1.192,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062477588653564,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0061988830566406,0.0104904174804687,0.0104904174804687,0.0088691711425781,0.0120162963867187,0.0326871871948242,0.496,1.776,0.0,0.0,7.488,8.464,0.0,0.0,112.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062012672424316,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0063896179199218,0.009775161743164,0.009775161743164,0.0086307525634765,0.0110387802124023,0.0261545181274414,0.496,1.776,0.0,0.0,8.264,7.736,0.0,0.0,112.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069442304592688,0.009775161743164,0.0112056732177734,0.0112056732177734,0.0,0.0040335322747144,0.0047683715820312,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,143.152,23775.216,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075107783227417,0.0102519989013671,0.0104904174804687,0.0104904174804687,0.0144243240356445,0.0040623829979778,0.0047683715820312,0.0179529190063476,0.0,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0,0.496,1.84,1.696,1.696,0.0,0.0,35.02094745635986,35.021424293518066,117.192,16028.424,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060185864197081,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003166312602,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0085830688476562,0.0085830688476562,0.0,0.006103515625,0.0128746032714843,0.0128746032714843,0.0077724456787109,0.0116348266601562,0.0202655792236328,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061810906253643,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0,0.0047683715820312,0.0047683715820312,0.0,0.0063896179199218,0.0107288360595703,0.0107288360595703,0.0082015991210937,0.0109672546386718,0.0205516815185546,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063028990053663,0.0085115432739257,0.0083446502685546,0.0083446502685546,0.0,0.0064373016357421,0.0076055526733398,0.0,0.0060081481933593,0.0109672546386718,0.0109672546386718,0.007939338684082,0.0112533569335937,0.0281572341918945,0.496,1.84,0.0,0.0,8.264,7.736,0.0,0.0,125.6,12.448,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063276290893554,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0065167744954427,0.0162124633789062,0.0162124633789062,0.0089645385742187,0.0109513600667317,0.023508071899414,0.496,1.776,0.0,0.0,10.776,11.312,0.0,0.0,112.0,0.0,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061440467834472,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060129165649414,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059355550737523,0.0081062316894531,0.0057220458984375,0.0066757202148437,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0057697296142578,0.0075101852416992,0.0083684921264648,0.0072479248046875,0.0109672546386718,0.021219253540039,1.344,2.624,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060767083618771,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0069936116536458,0.0080108642578125,0.0,0.0061988830566406,0.0073909759521484,0.0073909759521484,0.0082015991210937,0.0119209289550781,0.0229835510253906,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,113.256,8.856,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067989607364083,0.0095367431640625,0.0109672546386718,0.0109672546386718,0.0,0.0040179081991607,0.0047683715820312,0.0,0.0059127807617187,0.0092983245849609,0.0092983245849609,0.0081300735473632,0.0104188919067382,0.0254154205322265,0.496,1.84,0.0,0.0,8.264,7.736,0.0,0.0,141.192,36582.448,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078809261322021,0.0100135803222656,0.013589859008789,0.013589859008789,0.0,0.0040604548525691,0.0047683715820312,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,116.632,13465.328,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063993444490195,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0,0.0052452087402343,0.0060081481933593,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,117.192,33.928,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059414858841777,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0053246815999348,0.0060796737670898,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,115.624,22.224,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062096118927001,0.0083684921264648,0.0088214874267578,0.0088214874267578,0.0,0.0052452087402343,0.0054359436035156,0.0,0.0060558319091796,0.0109672546386718,0.0109672546386718,0.0075340270996093,0.0119686126708984,0.0226020812988281,0.496,1.808,0.0,0.0,3.744,4.232,0.0,0.0,112.0,9.92,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0064849853515625,0.0100135803222656,0.0100135803222656,0.0086307525634765,0.01068115234375,0.0196456909179687,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,117.192,9.928,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062118022899909,0.0083446502685546,0.0133514404296875,0.0133514404296875,0.0,0.0052452087402343,0.0058174133300781,0.0,0.0063180923461914,0.00762939453125,0.00762939453125,0.0092983245849609,0.0113725662231445,0.0273942947387695,0.496,1.84,0.0,0.0,8.264,7.736,0.0,0.0,123.64,14.904,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061466919248969,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0058809916178385,0.0065803527832031,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,113.256,15.8,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058857362661788,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060009956359863,0.0078678131103515,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060951709747314,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0063180923461914,0.0069141387939453,0.0069141387939453,0.0077009201049804,0.0113646189371744,0.0208616256713867,0.496,1.776,0.0,0.0,4.272,3.704,0.0,0.0,112.0,0.0,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060594081878662,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0059008598327636,0.0107288360595703,0.0107288360595703,0.0065326690673828,0.0107288360595703,0.0187158584594726,0.496,1.776,0.0,0.0,4.272,3.704,0.0,0.0,112.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006040334701538,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0061273574829101,0.0095367431640625,0.0095367431640625,0.0077724456787109,0.0115394592285156,0.0288724899291992,0.496,1.776,0.0,0.0,8.264,7.736,0.0,0.0,112.0,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060814530102174,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00604705430975,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063756212073179,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062310695648193,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0060558319091796,0.0126361846923828,0.0126361846923828,0.0076770782470703,0.0114917755126953,0.0220298767089843,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,112.0,0.0,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062227249145507,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0059127807617187,0.0116825103759765,0.0116825103759765,0.0077247619628906,0.0113487243652343,0.0224590301513671,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,112.0,0.0,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061821937561035,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.006270408630371,0.0104904174804687,0.0104904174804687,0.0084877014160156,0.0115871429443359,0.0301837921142578,0.496,1.776,0.0,0.0,8.264,7.736,0.0,0.0,112.0,0.0,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060820579528808,0.0083684921264648,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059201349666462,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062131170016616,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.009775161743164,0.0092983245849609,0.0092983245849609,0.0122547149658203,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.496,1.776,1.696,1.696,0.0,0.0,35.02166271209717,35.0238561630249,113.256,1.192,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006348339479361,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0060081481933593,0.013589859008789,0.013589859008789,0.0078201293945312,0.0112056732177734,0.0216007232666015,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063805904203248,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0041817173813328,0.0050067901611328,0.0,0.0074386596679687,0.0064373016357421,0.0064373016357421,0.0104427337646484,0.0124931335449218,0.0243186950683593,0.496,1.84,0.0,0.0,3.744,4.232,0.0,0.0,143.152,1709.512,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063805904203248,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0041817173813328,0.0050067901611328,0.0,0.0059366226196289,0.0145435333251953,0.0145435333251953,0.0088214874267578,0.0115633010864257,0.031280517578125,0.496,1.776,0.0,0.0,8.264,7.736,0.0,0.0,143.152,1709.512,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059923323074189,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0,0.004113953689049,0.0047683715820312,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,122.384,3220.8,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070754568375165,0.0095367431640625,0.0100135803222656,0.0100135803222656,0.0,0.0040103265238306,0.0047683715820312,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,117.192,18015.0,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062783559163411,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061787183011942,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0047683715820312,0.0047683715820312,0.0,0.0060558319091796,0.0069141387939453,0.0069141387939453,0.0075340270996093,0.012063980102539,0.023508071899414,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060624744168561,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0052452087402343,0.0052452087402343,0.0,0.006723403930664,0.0109672546386718,0.0109672546386718,0.0081539154052734,0.0118255615234375,0.0235557556152343,0.496,1.776,0.0,0.0,3.744,4.232,0.0,0.0,113.256,1.192,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061893463134765,0.0085830688476562,0.0069141387939453,0.0080585479736328,0.0,0.0,0.0,0.0,0.0061273574829101,0.009775161743164,0.010538101196289,0.0081300735473632,0.0112295150756835,0.0290632247924804,1.344,2.624,0.0,0.0,8.264,7.736,0.0,0.0,112.0,0.0,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060737133026123,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065032718251052,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0,0.004174028124128,0.0047683715820312,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,0.0,143.152,1492.128,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066328048706054,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0,0.0040576356282166,0.0047683715820312,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,0.0,0.0,112.0,6958.472,1
