time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089756144813,0.0081062316894531,0.0063180923461914,0.0055432319641113,0.0075817108154296,0.0061988830566406,0.009775161743164,0.009775161743164,0.0049273173014322,0.0055313110351562,0.0133514404296875,0.0133514404296875,0.0,0.0,0.496,1.424,5.6,5.76,0.0,0.0,113.256,0.0,0.0,5.784,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068929982302811,0.0092983245849609,0.0102519989013671,0.0095367431640625,0.0133037567138671,0.011444091796875,0.0078678131103515,0.0078678131103515,0.0039032344261438,0.0045299530029296,0.0133514404296875,0.0133514404296875,0.0084400177001953,0.0100135803222656,0.496,1.392,1.344,1.28,4.272,4.232,123.64,85.01931031545003,85.03687381744385,28650.528,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075833632214234,0.0100135803222656,0.0081795912522536,0.0062982241312662,0.0098228454589843,0.00762939453125,0.0171661376953125,0.0171661376953125,0.0039140962650755,0.0045299530029296,0.0226497650146484,0.0226497650146484,0.0,0.0,0.496,1.424,19.264,33.296,0.0,0.0,118.448,85.0365161895752,85.0365161895752,7451.856,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006338357925415,0.0086069107055664,0.0077088673909505,0.0064373016357421,0.0094413757324218,0.0069618225097656,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0095844268798828,0.0126123428344726,0.496,1.424,2.32,2.448,7.488,8.464,112.0,85.01582675509982,85.0240707397461,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061535835266113,0.0081300735473632,0.0068545341491699,0.0056624412536621,0.0080108642578125,0.0064611434936523,0.0083446502685546,0.0083446502685546,0.0,0.0,0.009775161743164,0.009775161743164,0.0085319791521344,0.0102519989013671,0.496,1.392,5.6,5.76,11.48,11.44,112.0,85.02055704593658,85.03913879394531,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062879889902442,0.0086545944213867,0.0066041946411132,0.007894304063585,0.0081539154052734,0.0092506408691406,0.0071525573730468,0.0071525573730468,0.0039864611882035,0.0045299530029296,0.0226497650146484,0.0226497650146484,0.0154972076416015,0.0154972076416015,0.496,1.36,24.528,16.8,1.056,0.528,110.88,85.04867553710938,85.04867553710938,2066.176,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079143338087128,0.009775161743164,0.007033348083496,0.0083049138387044,0.0085830688476562,0.0141859054565429,0.009775161743164,0.009775161743164,0.0039144382180668,0.0045299530029296,0.013589859008789,0.013589859008789,0.0098466873168945,0.0149011611938476,0.496,1.36,8.288,7.872,8.264,7.736,133.264,85.01900566948785,85.02726554870605,38165.92,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077266598222267,0.009775161743164,0.0072717666625976,0.0052452087402343,0.0088214874267578,0.005960464477539,0.0131130218505859,0.0131130218505859,0.0039253215240352,0.0045299530029296,0.0138282775878906,0.0138282775878906,0.0,0.0,0.496,1.424,5.6,5.76,0.0,0.0,117.192,0.0,0.0,10671.52,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068583891759464,0.0083446502685546,0.0071525573730468,0.0054240226745605,0.0079631805419921,0.0067710876464843,0.0143051147460937,0.0143051147460937,0.0073909759521484,0.0073909759521484,0.0157356262207031,0.0157356262207031,0.0095844268798828,0.0124454498291015,0.496,1.424,5.6,5.76,3.744,4.232,113.256,85.01901626586914,85.03170013427734,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067326559949277,0.0085830688476562,0.0087618827819824,0.0056425730387369,0.0110626220703125,0.0069618225097656,0.0088214874267578,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0064373016357421,0.0064373016357421,0.0088214874267578,0.012826919555664,0.496,1.392,5.104,5.76,3.744,4.232,113.256,85.01772880554199,85.0283145904541,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066472523248017,0.0081062316894531,0.0074505805969238,0.0064969062805175,0.0097513198852539,0.0075578689575195,0.0095367431640625,0.0095367431640625,0.0040531158447265,0.0040531158447265,0.0085830688476562,0.0085830688476562,0.0088479783799913,0.0124454498291015,0.496,1.36,5.6,5.76,6.432,7.936,113.256,85.02280712127686,85.03923416137695,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070452690124511,0.0090599060058593,0.007033348083496,0.0064373016357421,0.0090360641479492,0.0072956085205078,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0090815804221413,0.0123977661132812,0.496,1.36,4.752,4.48,9.32,8.264,112.0,85.01729965209961,85.03360748291016,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067508220672607,0.0088453292846679,0.0086426734924316,0.0072717666625976,0.0112295150756835,0.0084877014160156,0.011444091796875,0.0085830688476562,0.0,0.0,0.0116825103759765,0.013589859008789,0.0082651774088541,0.0110864639282226,1.344,2.208,5.6,5.76,4.336,4.824,112.0,85.02283692359924,85.0379467010498,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070750134662517,0.0092983245849609,0.0065565109252929,0.00762939453125,0.007033348083496,0.0101089477539062,0.0085830688476562,0.0085830688476562,0.0039308863496282,0.0045299530029296,0.0121593475341796,0.0121593475341796,0.0085234642028808,0.0116825103759765,0.496,1.36,1.344,1.28,3.928,2.912,141.568,85.01660823822021,85.02204418182373,7313.464,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078713715966068,0.009775161743164,0.0067949295043945,0.0078082084655761,0.007176399230957,0.0128746032714843,0.0107288360595703,0.0107288360595703,0.0039064408266068,0.0045299530029296,0.0152587890625,0.0152587890625,0.0,0.0,0.496,1.424,5.6,5.76,0.0,0.0,117.192,0.0,0.0,22339.032,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076470988811832,0.009775161743164,0.0069141387939453,0.0066757202148437,0.0079631805419921,0.0102043151855468,0.0088214874267578,0.0088214874267578,0.0039487655034484,0.0045299530029296,0.009775161743164,0.009775161743164,0.0092506408691406,0.012969970703125,0.496,1.424,5.6,5.76,3.744,4.232,118.448,85.01834869384766,85.03236770629883,15092.32,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070054732744966,0.0090599060058593,0.0093579292297363,0.0057220458984375,0.0115871429443359,0.0066995620727539,0.0119209289550781,0.0119209289550781,0.004092129794034,0.0049114227294921,0.0188350677490234,0.0188350677490234,0.0088691711425781,0.0116825103759765,0.496,1.424,5.6,5.76,3.744,4.232,113.256,85.02349853515625,85.03851890563965,532.152,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067547996445457,0.0083446502685546,0.0060200691223144,0.0060796737670898,0.0069379806518554,0.0068426132202148,0.0085830688476562,0.0085830688476562,0.0047153896755642,0.0056266784667968,0.0140666961669921,0.0140666961669921,0.0085989634195963,0.0122547149658203,0.496,1.424,5.6,5.76,12.536,11.968,116.096,85.0319117307663,85.03758907318115,34.36,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067663192749023,0.0081062316894531,0.0072717666625976,0.0057220458984375,0.0083208084106445,0.0066280364990234,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0128746032714843,0.0128746032714843,0.008249282836914,0.0113487243652343,0.496,1.424,5.104,5.76,3.744,4.232,112.0,85.02049446105957,85.0346565246582,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067126750946044,0.0085830688476562,0.0072717666625976,0.0070929527282714,0.0088214874267578,0.0089406967163085,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0087261199951171,0.0126361846923828,0.496,1.36,5.6,5.76,8.264,7.736,112.0,85.01873016357422,85.03944873809814,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066494941711425,0.0083446502685546,0.0060399373372395,0.0060796737670898,0.0065803527832031,0.0072479248046875,0.0066757202148437,0.0066757202148437,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.496,1.36,5.6,4.976,0.0,0.0,112.0,0.0,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007375856725181,0.0092983245849609,0.0078678131103515,0.0055631001790364,0.008249282836914,0.0061988830566406,0.0078678131103515,0.0078678131103515,0.0038923442974404,0.0045299530029296,0.0123977661132812,0.0123977661132812,0.0090599060058593,0.0090599060058593,0.496,1.36,4.752,5.264,0.592,0.592,137.96,85.0225289662679,85.03823280334473,35765.704,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078619116603738,0.0099897384643554,0.0062783559163411,0.005960464477539,0.0072479248046875,0.006866455078125,0.0088214874267578,0.0088214874267578,0.0038922073919247,0.0045299530029296,0.0138282775878906,0.0138282775878906,0.0098347663879394,0.0127077102661132,0.496,1.424,4.624,4.592,3.152,3.64,118.448,85.01255512237549,85.01379489898682,24895.416,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077415220808274,0.0095367431640625,0.0089009602864583,0.0062783559163411,0.0115394592285156,0.0075340270996093,0.0138282775878906,0.0138282775878906,0.0069141387939453,0.0069141387939453,0.013589859008789,0.013589859008789,0.0084506140814887,0.0107288360595703,0.496,1.424,2.32,2.448,6.432,7.936,118.448,85.02066135406494,85.03997325897217,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067267251845022,0.0081062316894531,0.0082254409790039,0.0066757202148437,0.0095844268798828,0.0085353851318359,0.0095367431640625,0.0095367431640625,0.0071525573730468,0.0071525573730468,0.011444091796875,0.011444091796875,0.0103603709827769,0.0143051147460937,0.496,1.424,5.6,5.76,9.32,8.264,113.256,85.02062884244052,85.0369930267334,1.192,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068581104278564,0.0088214874267578,0.0069737434387207,0.0069737434387207,0.008702278137207,0.009775161743164,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0162124633789062,0.0162124633789062,0.0098228454589843,0.0131607055664062,0.496,1.392,5.6,5.76,3.744,4.232,112.0,85.01642942428589,85.0212812423706,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068235397338867,0.0083684921264648,0.0083446502685546,0.0071525573730468,0.0108242034912109,0.0088691711425781,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0150203704833984,0.0150203704833984,0.0089406967163085,0.0125885009765625,0.496,1.36,5.6,5.76,8.264,7.736,112.0,85.02016067504883,85.03656387329102,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068795680999755,0.0086069107055664,0.0061392784118652,0.0064969062805175,0.0066995620727539,0.0074148178100585,0.009775161743164,0.009775161743164,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.496,1.36,5.6,5.76,0.0,0.0,112.0,0.0,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066208839416503,0.0078678131103515,0.0073115030924479,0.0067551930745442,0.0088214874267578,0.0082969665527343,0.0083446502685546,0.0083446502685546,0.0,0.0,0.011444091796875,0.011444091796875,0.0088691711425781,0.0119686126708984,0.496,1.36,5.104,4.976,3.744,4.232,112.0,85.0165843963623,85.02917289733887,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077733671031712,0.009775161743164,0.0067551930745442,0.0064373016357421,0.007486343383789,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0039141609835526,0.0045299530029296,0.0092983245849609,0.0092983245849609,0.00762939453125,0.010085105895996,0.496,1.36,4.752,5.264,2.688,3.704,142.248,85.01982688903809,85.028076171875,21039.264,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070588505683253,0.0090599060058593,0.0060399373372395,0.0052452087402343,0.0071048736572265,0.0066280364990234,0.0085830688476562,0.0085830688476562,0.0039734705927056,0.0045299530029296,0.0107288360595703,0.0107288360595703,0.0095367431640625,0.0123977661132812,0.496,1.424,4.624,4.592,4.8,4.76,113.256,85.02328395843506,85.04080772399902,4865.4,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067148635636514,0.0083446502685546,0.0074704488118489,0.0068346659342447,0.0084400177001953,0.0098228454589843,0.0109672546386718,0.0109672546386718,0.0047683715820312,0.0047683715820312,0.0119209289550781,0.0119209289550781,0.0082969665527343,0.0119209289550781,0.496,1.424,2.32,2.448,12.536,11.968,113.256,85.01590092976888,85.02588272094727,1.192,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066375732421875,0.0085830688476562,0.0068545341491699,0.0059008598327636,0.0083446502685546,0.0067710876464843,0.013589859008789,0.013589859008789,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0100135803222656,0.0100135803222656,0.496,1.36,5.6,5.76,0.592,0.592,112.0,85.0232442220052,85.0400447845459,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067901611328125,0.0083684921264648,0.0063776969909667,0.007033348083496,0.0066041946411132,0.0091552734375,0.00762939453125,0.00762939453125,0.0,0.0,0.009775161743164,0.009775161743164,0.007947285970052,0.0120162963867187,0.496,1.36,5.6,5.76,7.672,7.144,112.0,85.01778330121722,85.02860069274902,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068378448486328,0.0083684921264648,0.007331371307373,0.0068545341491699,0.0082254409790039,0.0089883804321289,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.496,1.36,5.6,5.76,0.0,0.0,112.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067830085754394,0.0083446502685546,0.0078082084655761,0.0075101852416992,0.0093460083007812,0.0119209289550781,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0092506408691406,0.0117301940917968,0.496,1.36,5.6,5.76,3.744,4.232,112.0,85.0184440612793,85.02974510192871,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071410395672931,0.0088214874267578,0.0066757202148437,0.0052452087402343,0.0088930130004882,0.0060558319091796,0.0081062316894531,0.0081062316894531,0.0039129298132376,0.0042915344238281,0.013589859008789,0.013589859008789,0.0098705291748046,0.0131130218505859,0.496,1.36,5.104,5.76,3.744,4.232,144.408,85.0210189819336,85.03684997558594,5293.104,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066911403219498,0.0078678131103515,0.0065167744954427,0.0065565109252929,0.0071525573730468,0.0088453292846679,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0119209289550781,0.0119209289550781,0.0088648362593217,0.0123977661132812,0.496,1.424,5.6,4.976,8.08,9.056,113.256,85.0199369283823,85.03994941711426,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066413215143763,0.0083446502685546,0.0073909759521484,0.0070730845133463,0.008392333984375,0.0073432922363281,0.0095367431640625,0.0095367431640625,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0082121955023871,0.0103473663330078,0.496,1.392,4.752,5.264,8.2,7.144,113.256,85.01574397087097,85.02767086029053,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068303382042611,0.0083446502685546,0.0074505805969238,0.0058412551879882,0.0086069107055664,0.0068426132202148,0.009775161743164,0.009775161743164,0.0058412551879882,0.0063180923461914,0.0083446502685546,0.0083446502685546,0.0085035959879557,0.0118732452392578,0.496,1.36,5.6,5.76,7.208,7.208,121.696,85.02414226531982,85.0428581237793,12.464,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068303382042611,0.0083446502685546,0.0063180923461914,0.0056028366088867,0.0066041946411132,0.0066518783569335,0.0092983245849609,0.0092983245849609,0.0058412551879882,0.0063180923461914,0.0081062316894531,0.0081062316894531,0.0128746032714843,0.0128746032714843,0.496,1.424,1.344,1.28,1.056,0.528,121.696,0.0,0.0,12.464,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068303382042611,0.0083446502685546,0.0067353248596191,0.0070929527282714,0.0082015991210937,0.0107526779174804,0.00762939453125,0.00762939453125,0.0058412551879882,0.0063180923461914,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,1.36,5.6,5.76,0.0,0.0,121.696,0.0,0.0,12.464,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066639754572525,0.0085353851318359,0.0078678131103515,0.0075101852416992,0.0088691711425781,0.0111579895019531,0.00762939453125,0.00762939453125,0.005275011062622,0.007486343383789,0.0219345092773437,0.0219345092773437,0.0079035758972167,0.0123977661132812,0.496,1.36,5.6,5.76,15.048,15.544,119.752,85.01578512645904,85.02888679504395,18.496,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066710223118072,0.0081062316894531,0.005960464477539,0.0067353248596191,0.0069379806518554,0.009012222290039,0.0071525573730468,0.0071525573730468,0.0047683715820312,0.0056028366088867,0.0162124633789062,0.0162124633789062,0.0085830688476562,0.0105857849121093,0.496,1.424,5.6,5.76,3.744,4.232,123.64,85.02066135406494,85.04068851470947,45.616,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067741716679055,0.0085830688476562,0.0077486038208007,0.0057220458984375,0.0089168548583984,0.0068426132202148,0.006723403930664,0.005960464477539,0.0049884502704326,0.0058650970458984,0.011444091796875,0.0120162963867187,0.0086784362792968,0.0120401382446289,1.344,2.272,5.6,5.76,7.488,8.464,113.256,85.01442273457845,85.0240707397461,94.168,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066709755665034,0.0081062316894531,0.0072717666625976,0.0062783559163411,0.0083684921264648,0.0084877014160156,0.0083446502685546,0.0083446502685546,0.00762939453125,0.00762939453125,0.0150203704833984,0.0150203704833984,0.0084877014160156,0.0118732452392578,0.496,1.424,5.104,5.76,3.744,4.232,113.256,85.0184440612793,85.03446578979492,1.192,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067790740816463,0.0083446502685546,0.0068545341491699,0.0067949295043945,0.0085353851318359,0.0094175338745117,0.0073909759521484,0.0073909759521484,0.0046888987223307,0.005960464477539,0.0078678131103515,0.0078678131103515,0.0089645385742187,0.0131607055664062,0.496,1.36,5.6,5.76,8.792,7.736,124.984,85.01841805197976,85.0377082824707,60.008,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067424774169921,0.0083446502685546,0.0088214874267578,0.0068346659342447,0.0092029571533203,0.0071048736572265,0.0081062316894531,0.0081062316894531,0.0051339467366536,0.0061511993408203,0.0085830688476562,0.0085830688476562,0.0,0.0,0.496,1.424,4.752,4.48,0.0,0.0,112.0,0.0,0.0,103.912,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069117664697751,0.0088214874267578,0.007033348083496,0.0067949295043945,0.0088214874267578,0.0088453292846679,0.00762939453125,0.00762939453125,0.0051558017730712,0.0077009201049804,0.0109672546386718,0.0109672546386718,0.0,0.0,0.496,1.424,5.6,5.76,0.0,0.0,117.192,0.0,0.0,69.792,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006708932753226,0.0085830688476562,0.0078678131103515,0.0084638595581054,0.009012222290039,0.0118017196655273,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0123977661132812,0.0123977661132812,0.0,0.0,0.496,1.424,1.344,1.28,0.0,0.0,117.192,0.0,0.0,7.304,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068197155943011,0.0090360641479492,0.0083446502685546,0.0073909759521484,0.0101089477539062,0.0104427337646484,0.0100135803222656,0.0100135803222656,0.0052452087402343,0.0058174133300781,0.0069141387939453,0.0069141387939453,0.0085353851318359,0.0116825103759765,0.496,1.36,5.6,5.76,3.744,4.232,118.448,85.01806259155273,85.02955436706543,7.664,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069660715537496,0.0088214874267578,0.0076889991760253,0.0065565109252929,0.0088453292846679,0.0079631805419921,0.00762939453125,0.00762939453125,0.0058174133300781,0.0071525573730468,0.0081062316894531,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.496,1.424,5.6,5.76,0.592,0.592,118.448,85.02364158630371,85.03475189208984,40.52,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067634962091398,0.0083446502685546,0.0066161155700683,0.0052452087402343,0.0089406967163085,0.0063180923461914,0.0069141387939453,0.0069141387939453,0.0071525573730468,0.0071525573730468,0.0095367431640625,0.0095367431640625,0.0084638595581054,0.0124931335449218,0.496,1.424,5.6,5.76,3.152,3.64,113.256,85.0151777267456,85.01737117767334,1.192,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067591667175292,0.0085830688476562,0.0074505805969238,0.00762939453125,0.0085353851318359,0.0092744827270507,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0085115432739257,0.0123262405395507,0.496,1.36,5.6,5.76,8.264,7.736,112.0,85.02161502838135,85.04114151000977,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068050118821177,0.0090599060058593,0.0068545341491699,0.0057220458984375,0.007486343383789,0.0063896179199218,0.0081062316894531,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0116825103759765,0.0116825103759765,0.0,0.0,0.496,1.36,5.104,5.76,0.0,0.0,117.192,0.0,0.0,5.32,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067099486247147,0.0083208084106445,0.0063180923461914,0.0074505805969238,0.008392333984375,0.0102519989013671,0.0064373016357421,0.0064373016357421,0.005046526590983,0.0066757202148437,0.0064373016357421,0.0064373016357421,0.0,0.0,0.496,1.424,5.6,5.76,0.0,0.0,122.384,0.0,0.0,50.544,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067701434144879,0.0085830688476562,0.0085035959879557,0.0060200691223144,0.0099658966064453,0.0072479248046875,0.0116825103759765,0.0116825103759765,0.0045299530029296,0.0052928924560546,0.0128746032714843,0.0128746032714843,0.0,0.0,0.496,1.36,5.6,4.976,0.0,0.0,122.384,0.0,0.0,35.112,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068548306896911,0.0090599060058593,0.0062783559163411,0.0078678131103515,0.006866455078125,0.01068115234375,0.0088214874267578,0.0088214874267578,0.0042915344238281,0.0042915344238281,0.0078678131103515,0.0078678131103515,0.0090599060058593,0.0111579895019531,0.496,1.424,4.752,5.264,3.744,4.232,113.256,85.02159118652344,85.0339412689209,1.192,1
