time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070905685424804,0.0085830688476562,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,1.056,0.0,0.0,56.0,0.0,0.0,4359.0411901474,4359.041094779968,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0073814392089843,0.0095367431640625,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,1.056,0.0,0.0,56.0,0.0,0.0,4359.036588668823,4359.033346176148,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0076723098754882,0.0090837478637695,0.0038651540178266,0.0100135803222656,0.0100135803222656,0.0045299530029296,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.496,1.392,2.0,0.0,0.0,0.0,1.056,0.0,0.0,56.0,0.0,0.0,4359.02464389801,4359.023213386536,25899.96,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079131126403808,0.0095367431640625,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,3.168,1.056,0.0,56.0,0.0251531600952148,0.0252485275268554,4359.047985076904,4359.035968780518,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081229209899902,0.0100374221801757,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.392,2.0,0.0,0.0,0.0,1.184,1.184,0.0,56.0,1891.927182674408,4012.514710426331,4359.03537273407,4359.021067619324,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079607963562011,0.0097990036010742,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.36,0.0,4.0,0.0,0.0,1.184,2.368,0.0,56.0,852.5879383087158,3072.7023363113403,4359.021615982056,4359.01951789856,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007946491241455,0.009775161743164,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.392,0.0,2.0,0.0,0.0,1.184,1.184,0.0,56.0,-174.67135190963745,1945.713329315186,4359.013295173645,4359.011292457581,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081348419189453,0.0104904174804687,0.0043809413909912,0.0078678131103515,0.0078678131103515,0.0069379806518554,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.496,1.36,0.0,2.0,0.0,0.0,1.184,1.184,0.0,56.0,-1199.180543422699,921.5901851654056,4359.01095867157,4359.009146690369,270.336,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081181526184082,0.0102519989013671,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.496,1.392,0.0,2.0,0.0,0.0,1.184,1.184,0.0,56.0,-2223.183810710907,-102.39307880401576,4359.01095867157,4359.009146690369,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081634521484375,0.0102519989013671,0.003953133859942,0.0090599060058593,0.0090599060058593,0.0045299530029296,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,4.192,6.224,0.0,56.0,0.0065167744954427,0.0084638595581054,4359.0277671813965,4359.017670154572,2070.88,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081372261047363,0.0102519989013671,0.0038715139038747,0.0100135803222656,0.0100135803222656,0.0045299530029296,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,1.056,0.0,0.0,56.0,0.0,0.0,4359.039258956909,4359.032392501831,22110.056,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079154968261718,0.0100374221801757,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,1.056,0.0,0.0,56.0,0.0,0.0,4359.049558639526,4359.040419260661,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079560279846191,0.009775161743164,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.496,1.392,3.0,0.0,0.0,0.0,1.056,0.0,0.0,56.0,0.0,0.0,4359.0527057647705,4359.0372403462725,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007781982421875,0.0095367431640625,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.36,3.0,0.0,0.0,0.0,3.168,1.056,0.0,56.0,0.022292137145996,0.0225782394409179,4359.05179977417,4359.0407371521,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0080847740173339,0.0100135803222656,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.392,3.0,0.0,0.0,0.0,1.184,1.184,0.0,56.0,1890.6394441922505,4011.429357528687,4359.041595458984,4359.0270791734965,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079178810119628,0.0095605850219726,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.496,1.36,1.0,4.0,0.0,0.0,1.184,2.368,0.0,56.0,853.1994422276815,3073.021459579468,4359.033441543579,4359.026749928792,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081110000610351,0.0102519989013671,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.017404556274414,0.017404556274414,0.0,0.0,0.0,0.496,1.392,0.0,2.0,0.0,0.0,1.776,1.776,0.0,56.0,518.8682741589016,2392.3078775405893,4359.013605117798,4359.01141166687,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0085830688476562,0.0085830688476562,0.0050067901611328,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.496,1.36,0.0,4.0,0.0,0.0,1.776,2.368,0.0,56.0,-174.56957697868347,2052.242994308472,4359.020805358887,4359.016259511312,1336.04,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.496,1.392,0.0,3.0,0.0,0.0,5.968,8.0,0.0,56.0,-1156.1200817426045,0.0190019607543945,4359.022092819214,4359.016418457031,1336.04,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0083446502685546,0.0083446502685546,0.0050067901611328,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,1.648,0.592,0.0,56.0,-1201.841910680135,512.016773223877,4359.017610549927,4359.017610549927,1336.04,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0092983245849609,0.0092983245849609,0.0050067901611328,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.496,1.392,0.0,1.0,0.0,0.0,3.552,3.248,0.0,56.0,-1483.8995668623184,0.0107288360595703,4359.02214050293,4359.015464782715,1336.04,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0078439712524414,0.0077486038208007,0.0050067901611328,0.0120401382446289,0.0100135803222656,0.0103950500488281,0.0142335891723632,0.0138282775878906,0.0166893005371093,1.344,2.208,1.0,0.0,1.696,1.696,1.584,0.0,0.0,56.0,0.0,0.0,4359.021902084351,4359.021902084351,1336.04,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0131130218505859,0.0131130218505859,0.0050067901611328,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.392,1.0,0.0,0.0,0.0,1.584,0.0,0.0,56.0,0.0,0.0,4359.0247631073,4359.0247631073,1336.04,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0081062316894531,0.0081062316894531,0.0050067901611328,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,2.64,1.056,0.0,56.0,0.022292137145996,0.0225782394409179,4359.034299850464,4359.034299850464,1336.04,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.011444091796875,0.011444091796875,0.0050067901611328,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,0.0,2.176,1.12,0.0,56.0,1623.4683649880546,3503.0615806579594,4359.032392501831,4359.025637308757,1336.04,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0121593475341796,0.0121593475341796,0.0050067901611328,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.36,0.0,2.0,0.0,0.0,0.592,1.184,0.0,56.0,852.22061475118,2970.328283309937,4359.012842178345,4359.012842178345,1336.04,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0090599060058593,0.0090599060058593,0.0050067901611328,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.592,0.592,0.0,56.0,-175.80691973368326,1535.510778427124,4359.0147495269775,4359.0147495269775,1336.04,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0107288360595703,0.0107288360595703,0.0050067901611328,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.592,0.592,0.0,56.0,-1199.807325998942,511.5103721618652,4359.014511108398,4359.014511108398,1336.04,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0107288360595703,0.0107288360595703,0.0050067901611328,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,0.0,0.592,0.592,0.0,56.0,-2222.8078047434487,-511.4901065826416,4359.012126922607,4359.012126922607,1336.04,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0100135803222656,0.0100135803222656,0.0050067901611328,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,2.024,2.64,0.0,56.0,0.0075499216715494,0.0093460083007812,4359.0288162231445,4359.025398890178,1336.04,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0102519989013671,0.0,0.0,0.0106334686279296,0.0126361846923828,0.012826919555664,0.0,0.0,1.0,0.0,1.472,1.472,0.528,0.0,0.0,56.0,0.0,0.0,4359.019994735718,4359.019994735718,1336.04,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.528,0.0,0.0,56.0,0.0,0.0,4359.029054641724,4359.029054641724,1336.04,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.528,0.0,0.0,56.0,0.0,0.0,4359.036922454834,4359.036922454834,1336.04,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.009775161743164,0.0,0.0,0.009775161743164,0.0092983245849609,0.0092983245849609,0.0,0.0,1.0,0.0,0.496,0.848,2.176,1.12,0.0,56.0,1611.774478639875,3486.886644363404,4359.031200408936,4359.021743138631,1336.04,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.592,1.184,0.0,56.0,854.747454325358,2970.322442054749,4359.012126922607,4359.012126922607,1336.04,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0057220458984375,0.0,0.0,0.0057220458984375,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,1.0,0.496,0.848,0.592,0.592,0.0,56.0,-172.2868283589681,1536.4986658096311,4359.010934829712,4359.010934829712,1336.04,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.592,0.592,0.0,56.0,-1197.2742875417073,511.5112066268921,4359.012603759766,4359.012603759766,1336.04,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0088214874267578,0.0,0.0,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,1.0,0.496,0.848,2.496,3.248,0.0,56.0,-1480.1803959740532,0.0104904174804687,4359.031438827515,4359.021663665772,1336.04,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.528,0.0,0.0,56.0,0.0,0.0,4359.0290784835815,4359.025359153748,1336.04,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081610679626464,0.0102758407592773,0.0040787310639688,0.0,0.0,0.0050067901611328,0.0091791152954101,0.0,0.0,0.0100374221801757,0.0081062316894531,0.0092506408691406,0.0,0.0,2.0,0.0,4.448,4.544,0.528,0.0,0.0,56.0,0.0,0.0,4359.035134315491,4359.033703804016,1336.04,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0074505805969238,0.0093460083007812,0.0054438908894856,0.0102519989013671,0.0102519989013671,0.0067949295043945,0.0080695519080528,0.0123977661132812,0.0123977661132812,0.0100612640380859,0.0078461386940696,0.0107288360595703,0.496,1.36,2.0,0.0,27.472,35.664,0.528,0.0,0.0,44.504,0.0,0.0,4359.037351608276,4359.027624130249,14.504,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071761844394443,0.0095367431640625,0.0047867114727313,0.0090599060058593,0.0090599060058593,0.005197525024414,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0083446502685546,0.0083446502685546,0.496,1.424,0.0,0.0,0.0,0.496,0.0,0.0,0.0,99.016,0.0,0.0,0.0,0.0,49.448,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071024894714355,0.0086069107055664,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,2.768,1.712,0.0,56.0,1722.749086526724,3879.446458816529,4359.036207199097,4359.01955763499,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069713592529296,0.0086307525634765,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,0.0,4.0,0.0,0.0,1.184,2.368,0.0,56.0,857.5677275657654,3072.714853286743,4359.021544456482,4359.021067619324,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068503101979653,0.0088214874267578,0.0045299530029296,0.0085830688476562,0.0085830688476562,0.0045299530029296,0.007331371307373,0.0083446502685546,0.0083446502685546,0.0089883804321289,0.0080466270446777,0.0100612640380859,0.496,1.36,0.0,2.0,5.76,5.6,1.184,1.184,0.0,71.624,-169.45910453796387,1945.724225044251,4359.020256996155,4359.01939868927,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060909423068981,0.0081062316894531,0.0064373016357421,0.00762939453125,0.00762939453125,0.0064373016357421,0.0079075495402018,0.0112056732177734,0.0112056732177734,0.0092983245849609,0.0067551930745442,0.0075101852416992,0.496,1.36,0.0,2.0,10.24,9.856,1.184,1.184,0.0,113.256,-1193.953037261963,920.73826789856,4359.012961387634,4359.010577201843,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006247515702129,0.0085830688476562,0.0042915344238281,0.0081062316894531,0.0081062316894531,0.0042915344238281,0.0065167744954427,0.009775161743164,0.009775161743164,0.0072717666625976,0.0065326690673828,0.0082969665527343,0.496,1.36,0.0,2.0,7.04,6.448,6.928,6.04,0.0,113.256,-1478.6367019017537,0.0086545944213867,4359.023332595825,4359.016140302022,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006247515702129,0.0085830688476562,0.0042915344238281,0.009775161743164,0.009775161743164,0.0042915344238281,0.0081658363342285,0.0071525573730468,0.0071525573730468,0.0103473663330078,0.00840425491333,0.010085105895996,0.496,1.36,0.0,0.0,5.76,5.6,1.056,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006247515702129,0.0085830688476562,0.0042915344238281,0.0085830688476562,0.0085830688476562,0.0042915344238281,0.0084638595581054,0.0081062316894531,0.0081062316894531,0.0097990036010742,0.0066280364990234,0.0087738037109375,0.496,1.36,0.0,0.0,5.76,6.096,1.056,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006247515702129,0.0085830688476562,0.0042915344238281,0.0090599060058593,0.0090599060058593,0.0042915344238281,0.0072002410888671,0.0100135803222656,0.0100135803222656,0.0077724456787109,0.0060558319091796,0.0072479248046875,0.496,1.36,0.0,0.0,9.072,8.88,1.056,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006247515702129,0.0085830688476562,0.0042915344238281,0.0078678131103515,0.0078678131103515,0.0042915344238281,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0092983245849609,0.0057220458984375,0.0066280364990234,0.496,1.36,0.0,0.0,6.928,6.576,1.056,0.0,0.0,113.256,0.0,0.0,4359.035634994507,4359.03525352478,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067150592803955,0.0086069107055664,0.0050067901611328,0.0102519989013671,0.0102519989013671,0.0050067901611328,0.0074704488118489,0.0078678131103515,0.0078678131103515,0.0104904174804687,0.0065803527832031,0.008392333984375,0.496,1.36,2.0,0.0,7.04,6.448,2.112,1.056,0.0,112.696,0.0128746032714843,0.0142097473144531,4359.039855003357,4359.031558036804,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067030019428006,0.0085830688476562,0.0071525573730468,0.0077724456787109,0.0073909759521484,0.0071525573730468,0.0063776969909667,0.0151395797729492,0.0156164169311523,0.0078916549682617,0.007033348083496,0.0086069107055664,1.344,2.208,2.0,0.0,5.76,5.6,0.0,0.0,0.0,113.256,0.0,0.0,4359.040379524231,4359.036087989807,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.0083446502685546,0.0083446502685546,0.0061988830566406,0.007331371307373,0.0078678131103515,0.0078678131103515,0.0079870223999023,0.0074386596679687,0.0104427337646484,0.496,1.36,2.0,0.0,5.76,6.096,0.0,0.0,0.0,113.256,0.0,0.0,4359.023952484131,4359.023571014404,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.00840425491333,0.0095367431640625,0.0095367431640625,0.0114679336547851,0.0062783559163411,0.007486343383789,0.496,1.36,2.0,0.0,5.76,5.104,0.0,0.0,0.0,113.256,0.0,0.0,4359.029984474182,4359.023213386536,1.192,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.0088214874267578,0.0088214874267578,0.0061988830566406,0.0098347663879394,0.0095367431640625,0.0095367431640625,0.0119924545288085,0.0068545341491699,0.0079870223999023,0.496,1.36,0.0,0.0,5.76,5.6,1.184,1.184,0.0,113.256,1865.878701210022,3978.915286064149,4359.022331237793,4359.017074108124,1.192,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.0069141387939453,0.0069141387939453,0.0061988830566406,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0104904174804687,0.0104904174804687,0.496,1.36,0.0,4.0,0.0,0.496,1.184,2.368,0.0,113.256,857.6533198356628,3072.6974487304688,4359.022045135498,4359.020709991455,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.0069141387939453,0.0069141387939453,0.0061988830566406,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.36,0.0,2.0,0.0,0.0,1.184,1.184,0.0,113.256,-169.37243938446045,1945.7086324691777,4359.020161628723,4359.019875526428,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.00762939453125,0.00762939453125,0.0061988830566406,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.496,1.36,0.0,2.0,0.0,0.0,1.184,1.184,0.0,113.256,-1193.858623504639,921.600723266602,4359.010124206543,4359.0087890625,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.0085830688476562,0.0085830688476562,0.0061988830566406,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.496,1.36,0.0,2.0,0.0,0.0,5.376,7.408,0.0,113.256,-1478.5720109939575,0.0104427337646484,4359.02214050293,4359.015027681987,1.192,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,1.056,0.0,0.0,113.256,0.0,0.0,4359.046411514282,4359.041452407837,1.192,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067824748025011,0.0085830688476562,0.0061988830566406,0.0069141387939453,0.0069141387939453,0.0061988830566406,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.36,2.0,0.0,0.0,0.0,1.056,0.0,0.0,113.256,0.0,0.0,4359.049940109253,4359.036207199097,1.192,1
