time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061339671068852,0.0087976455688476,0.0066757202148437,0.0066757202148437,0.0068187713623046,0.0069141387939453,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0078678131103515,0.0094890594482421,0.0107288360595703,0.0204086303710937,0.496,1.36,0.0,0.0,3.744,118.448,4.232,0.0,0.0,8.928,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061094760894775,0.0081300735473632,0.0064373016357421,0.0064373016357421,0.0059843063354492,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0081062316894531,0.0104188919067382,0.0253915786743164,0.496,1.424,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060951709747314,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061225891113281,0.0083684921264648,0.0051259994506835,0.0056028366088867,0.0,0.0,0.0121593475341796,0.0127315521240234,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061535835266113,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.496,1.36,0.0,3.312,0.0,112.0,0.0,1067.0113563537598,1067.0113563537598,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060069561004638,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0072002410888671,0.0,0.0092983245849609,0.0092983245849609,0.0073909759521484,0.0073909759521484,0.0,0.0106334686279296,0.0110149383544921,0.0200748443603515,0.496,1.36,3.28,0.496,3.744,112.0,4.232,1067.0108795166016,1067.0108795166016,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006176345977024,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0057220458984375,0.0061988830566406,0.0131130218505859,0.0131130218505859,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0073909759521484,0.0106334686279296,0.0203132629394531,0.496,1.36,0.848,0.784,3.744,113.256,4.232,1067.011117935181,1067.011117935181,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062570049988096,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0068187713623046,0.005960464477539,0.0085830688476562,0.0085830688476562,0.0,0.0,0.005960464477539,0.0090837478637695,0.01068115234375,0.0263214111328125,0.496,1.36,0.496,0.0,8.264,113.256,7.736,0.0,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058228696756695,0.00762939453125,0.0085830688476562,0.0085830688476562,0.0,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0092983245849609,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976909637451,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060904026031494,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059366226196289,0.0081062316894531,0.00762939453125,0.00762939453125,0.0059127807617187,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0073909759521484,0.0107765197753906,0.020599365234375,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060880184173583,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0063896179199218,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0,0.0082969665527343,0.0112056732177734,0.0205516815185546,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0.0,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061739736528538,0.0083446502685546,0.0054836273193359,0.0054836273193359,0.0059843063354492,0.0066757202148437,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0066757202148437,0.0076532363891601,0.0103235244750976,0.0246524810791015,0.496,1.36,0.0,0.0,8.264,113.256,7.736,0.0,0.0,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062664942954903,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0052452087402343,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061111070623445,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.009775161743164,0.0100135803222656,0.0100135803222656,0.0,0.0,0.009775161743164,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060832500457763,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003166312602,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0060677528381347,0.0112056732177734,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0112056732177734,0.0083446502685546,0.0101566314697265,0.0211000442504882,0.496,1.36,0.0,0.0,14.52,117.192,15.544,0.0,0.0,10.376,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059011563732849,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0057697296142578,0.0067949295043945,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0072717666625976,0.0073909759521484,0.0111103057861328,0.0201225280761718,0.496,1.424,0.0,0.0,3.744,115.112,4.232,0.0,0.0,11.216,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056813402873713,0.0073909759521484,0.0069141387939453,0.0069141387939453,0.0058650970458984,0.0044107437133789,0.00762939453125,0.00762939453125,0.0,0.0,0.0056266784667968,0.0081300735473632,0.0106334686279296,0.0264644622802734,0.496,1.424,0.0,0.0,8.264,137.864,7.736,0.0,0.0,275.584,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059913046917512,0.0078678131103515,0.0102519989013671,0.0102519989013671,0.0,0.0050067901611328,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061431334386417,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059830015571556,0.0078678131103515,0.009775161743164,0.009775161743164,0.0,0.0061988830566406,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059974193572998,0.0081300735473632,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0092506408691406,0.0110149383544921,0.0208854675292968,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0.0,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062547078946741,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.005960464477539,0.0046094258626302,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0054836273193359,0.0075340270996093,0.0107765197753906,0.0204086303710937,0.496,1.424,0.0,0.0,3.744,132.296,4.232,0.0,0.0,158.664,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062596797943115,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0059843063354492,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0080108642578125,0.0106096267700195,0.0268936157226562,0.496,1.36,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0.0,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060677528381347,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059913046917512,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0,0.0092983245849609,0.005960464477539,0.005960464477539,0.0,0.0,0.0092983245849609,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059486028566882,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0095367431640625,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0095367431640625,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060565263322256,0.0082254409790039,0.0092983245849609,0.0092983245849609,0.005960464477539,0.0046359168158637,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0061988830566406,0.00762939453125,0.0104427337646484,0.019693374633789,0.496,1.424,0.0,0.0,3.744,134.496,4.232,0.0,0.0,364.016,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0062942504882812,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0078678131103515,0.0113487243652343,0.0216007232666015,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0.0,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062525272369384,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0058412551879882,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0081062316894531,0.0108003616333007,0.026249885559082,0.496,1.36,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0.0,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060665607452392,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062191486358642,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061734208782899,0.0085830688476562,0.0078678131103515,0.0095844268798828,0.0,0.0051535092867337,0.0085830688476562,0.009918212890625,0.0,0.0,0.0081539154052734,0.0,0.0,0.0,1.344,2.24,0.0,0.0,0.0,137.36,0.0,0.0,0.0,111.56,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063851105039985,0.0088214874267578,0.0054836273193359,0.0054836273193359,0.0070571899414062,0.0061988830566406,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0061988830566406,0.0083446502685546,0.0110149383544921,0.0198841094970703,0.496,1.392,0.0,0.0,3.744,113.256,4.232,0.0,0.0,1.192,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061587531967918,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0061511993408203,0.0061194101969401,0.0183582305908203,0.0183582305908203,0.0,0.0,0.0082015991210937,0.0081062316894531,0.0121116638183593,0.0230789184570312,0.496,1.424,0.0,0.0,3.744,118.448,4.232,1067.016363143921,1067.016363143921,22.072,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060200691223144,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0069618225097656,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0086307525634765,0.0106334686279296,0.0254154205322265,0.496,1.36,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0.0,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060868263244628,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0103712081909179,0.0121831893920898,0.0,0.0,0.0,0.0,0.496,1.36,0.848,1.696,0.0,112.0,0.0,1067.0156478881836,1067.0156478881836,0.0,1
221,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060621429892147,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0050749097551618,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0080823898315429,0.0,0.0,0.0,0.496,1.36,0.848,0.0,0.0,130.912,0.0,0.0,0.0,114.256,1
222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062358379364013,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060114694471976,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0070095062255859,0.009775161743164,0.0083446502685546,0.0083446502685546,0.0,0.0,0.009775161743164,0.0087738037109375,0.0111103057861328,0.0213146209716796,0.496,1.36,0.0,0.0,3.744,113.256,4.232,0.0,0.0,1.192,1
224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061004316035787,0.0081062316894531,0.005960464477539,0.005960464477539,0.005960464477539,0.0092983245849609,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0092983245849609,0.0076770782470703,0.0111103057861328,0.0216484069824218,0.496,1.36,0.0,0.0,3.744,113.256,4.232,0.0,0.0,1.192,1
225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006140732183689,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0053473881312779,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0062942504882812,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,127.176,0.0,0.0,0.0,31.752,1
226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061345100402832,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0076558854844835,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0092029571533203,0.0116391615434126,0.0269412994384765,0.496,1.36,0.0,0.0,8.792,112.0,7.208,0.0,0.0,0.0,1
227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062155723571777,0.0081300735473632,0.0066757202148437,0.0066757202148437,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061047077178955,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
229,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060582160949707,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
