time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063025951385498,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0102519989013671,0.0102519989013671,0.0078678131103515,0.0061690807342529,0.0087618827819824,0.0079154968261718,0.0123023986816406,0.0108242034912109,0.0,0.0202655792236328,0.0,0.496,1.36,12.864,21.504,3.744,4.232,112.632,100.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067741716679055,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0061194101969401,0.011444091796875,0.011444091796875,0.008249282836914,0.0,0.0,0.0,0.0,0.0108877817789713,0.0,0.0278949737548828,0.0,0.496,1.776,0.0,0.0,12.008,11.968,113.256,100.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066876411437988,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0065803527832031,0.0071525573730468,0.0071525573730468,0.0089645385742187,0.0,0.0,0.0,0.0,0.0115394592285156,0.0,0.021982192993164,0.0,0.496,1.776,0.0,0.0,3.744,4.232,112.0,100.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067865848541259,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0061750411987304,0.0061988830566406,0.0061988830566406,0.0084161758422851,0.0,0.0,0.0,0.0,0.0115871429443359,0.0,0.0289440155029296,0.0,0.496,1.776,0.0,0.0,8.264,7.736,112.0,100.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067014320223939,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0065565109252929,0.0,0.0079870223999023,0.496,1.776,0.0,0.0,0.0,0.0,133.28,60.0,4.816,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061166697535021,0.0087738037109375,0.0100135803222656,0.0100135803222656,0.0064849853515625,0.0116825103759765,0.0116825103759765,0.008249282836914,0.008702278137207,0.0088214874267578,0.0095605850219726,0.0093936920166015,0.0108718872070312,0.0057220458984375,0.0208854675292968,0.0057220458984375,0.496,1.36,1.792,1.472,3.744,4.232,19.24,0.0,7.704,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0059127807617187,0.0255107879638671,0.0255107879638671,0.0072956085205078,0.0,0.0,0.0,0.0,0.0119209289550781,0.0,0.0233173370361328,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0060115541730608,0.0109672546386718,0.0109672546386718,0.0076770782470703,0.0,0.0,0.0,0.0,0.0113844871520996,0.0,0.0275373458862304,0.0,0.496,1.36,0.0,0.0,12.536,11.44,0.0,0.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0062465667724609,0.0123977661132812,0.0123977661132812,0.0082015991210937,0.0,0.0,0.0,0.0,0.0121593475341796,0.0,0.0233650207519531,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0082015991210937,0.0062227249145507,0.0119209289550781,0.0134468078613281,0.008392333984375,0.0,0.0,0.0,0.0,0.0108718872070312,0.0,0.0260829925537109,0.0,1.344,2.208,0.0,0.0,8.264,7.736,0.0,0.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0095367431640625,0.0077486038208007,0.0102519989013671,0.0086069107055664,0.0,0.0,0.0,0.0,0.496,1.776,8.208,4.352,0.0,0.0,0.0,0.0,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.008249282836914,0.0145435333251953,0.0145435333251953,0.0057220458984375,0.0150203704833984,0.0150203704833984,0.0065326690673828,0.0075817108154296,0.0093936920166015,0.0102996826171874,0.0127315521240234,0.0118811925252278,0.0,0.0233650207519531,0.0,0.496,1.776,21.568,33.984,4.272,3.704,1.832,100.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0059127807617187,0.009775161743164,0.009775161743164,0.0071525573730468,0.0,0.0,0.0,0.0,0.0118732452392578,0.0,0.0231266021728515,0.0,0.496,1.776,0.0,0.0,3.744,4.232,0.0,100.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.006028584071568,0.0126361846923828,0.0126361846923828,0.0086069107055664,0.0,0.0,0.0,0.0,0.0109374523162841,0.0,0.0270605087280273,0.0,0.496,1.776,0.0,0.0,12.536,11.44,0.0,100.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0133514404296875,0.0133514404296875,0.0060081481933593,0.0143051147460937,0.0143051147460937,0.0075817108154296,0.0,0.0,0.0,0.0,0.0106334686279296,0.0,0.0202178955078125,0.0,0.496,1.776,0.0,0.0,3.744,4.232,0.84,100.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072657459914082,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0058174133300781,0.0092983245849609,0.0092983245849609,0.0079154968261718,0.0,0.0,0.0,0.0,0.0103473663330078,0.0102519989013671,0.0257253646850585,0.0102519989013671,0.496,1.776,0.0,0.0,8.264,7.736,55.912,0.0,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068480709949171,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0,0.0078678131103515,0.496,1.776,0.0,0.0,0.0,0.0,108.864,71.42857142857143,4.536,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062282449506186,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0061511993408203,0.0090599060058593,0.0090599060058593,0.0075340270996093,0.0,0.0,0.0,0.0,0.0125885009765625,0.0071525573730468,0.023508071899414,0.0071525573730468,0.496,1.776,0.0,0.0,3.744,4.232,116.136,83.33333333333334,7.16,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062012672424316,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0060558319091796,0.0054836273193359,0.0054836273193359,0.0078201293945312,0.0,0.0,0.0,0.0,0.0113487243652343,0.0,0.0219345092773437,0.0,0.496,1.776,0.0,0.0,3.744,4.232,112.0,100.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061333179473876,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0063260396321614,0.0078678131103515,0.0078678131103515,0.0081062316894531,0.0,0.0,0.0,0.0,0.0107765197753906,0.0,0.0282764434814453,0.0,0.496,1.776,0.0,0.0,12.008,11.968,112.0,100.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063342955505963,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0056743621826171,0.0100135803222656,0.0100135803222656,0.0072479248046875,0.0,0.0,0.0,0.0,0.0117778778076171,0.0073909759521484,0.020456314086914,0.0085830688476562,0.496,1.776,0.0,0.0,3.744,4.232,135.728,62.5,5.944,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063395500183105,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0063180923461914,0.0121593475341796,0.0121593475341796,0.0090599060058593,0.0,0.0,0.0,0.0,0.0107288360595703,0.0065565109252929,0.0261306762695312,0.0068426132202148,0.496,1.776,0.0,0.0,8.264,7.736,112.6,60.0,9.72,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005965232849121,0.0078916549682617,0.0088214874267578,0.0088214874267578,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,100.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0060558319091796,0.0107288360595703,0.0107288360595703,0.0077247619628906,0.0,0.0,0.0,0.0,0.0111579895019531,0.0085830688476562,0.0214099884033203,0.0085830688476562,0.496,1.776,0.0,0.0,3.744,4.232,113.256,66.66666666666666,0.528,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0066757202148437,0.0088214874267578,0.0088214874267578,0.0080108642578125,0.0,0.0,0.0,0.0,0.0125408172607421,0.0085830688476562,0.0241279602050781,0.0085830688476562,0.496,1.776,0.0,0.0,3.744,4.232,113.256,66.66666666666666,0.528,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0061750411987304,0.0066757202148437,0.0066757202148437,0.0084161758422851,0.0,0.0,0.0,0.0,0.0109672546386718,0.0085830688476562,0.0263214111328124,0.0085830688476562,0.496,1.776,0.0,0.0,8.264,7.736,113.256,66.66666666666666,0.528,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.496,1.776,0.0,0.0,0.0,0.0,113.256,66.66666666666666,0.528,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.496,1.776,0.0,0.0,0.0,0.0,113.256,66.66666666666666,0.528,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.496,1.776,0.0,0.0,0.0,0.0,113.256,66.66666666666666,0.528,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0058650970458984,0.0138282775878906,0.0138282775878906,0.0074386596679687,0.0,0.0,0.0,0.0,0.0113964080810546,0.0085830688476562,0.0220775604248046,0.0085830688476562,0.496,1.776,0.0,0.0,3.744,4.232,113.256,66.66666666666666,0.528,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0072717666625976,0.0104904174804687,0.0104904174804687,0.0099658966064453,0.0,0.0,0.0,0.0,0.0106493631998697,0.0085830688476562,0.0188350677490234,0.0085830688476562,0.496,1.776,0.0,0.0,4.272,3.704,113.256,66.66666666666666,0.528,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0061273574829101,0.0069141387939453,0.0069141387939453,0.0081062316894531,0.0,0.0,0.0,0.0,0.0106573104858398,0.0085830688476562,0.0260829925537109,0.0085830688476562,0.496,1.776,0.0,0.0,8.264,7.736,113.256,66.66666666666666,0.528,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.496,1.776,0.0,0.0,0.0,0.0,113.256,66.66666666666666,0.528,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.496,1.776,0.0,0.0,0.0,0.0,113.256,66.66666666666666,0.528,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.496,1.776,0.0,0.0,0.0,0.0,113.256,66.66666666666666,0.528,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0060081481933593,0.0073909759521484,0.0073909759521484,0.0078201293945312,0.0,0.0,0.0,0.0,0.0121593475341796,0.0088214874267578,0.0240325927734375,0.0088214874267578,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.006103515625,0.0078678131103515,0.0078678131103515,0.0079631805419921,0.0,0.0,0.0,0.0,0.0118732452392578,0.0088214874267578,0.0229358673095703,0.0088214874267578,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0067710876464843,0.0078678131103515,0.0078678131103515,0.0088453292846679,0.0,0.0,0.0,0.0,0.0111818313598632,0.0088214874267578,0.028228759765625,0.0088214874267578,0.496,1.776,0.0,0.0,8.264,7.736,113.256,0.0,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0075101852416992,0.0097036361694335,0.0061511993408203,0.0084638595581054,0.0098943710327148,0.0077724456787109,0.0,0.0,0.0,0.0,0.0131607055664062,0.0088214874267578,0.0257492065429687,0.0088214874267578,1.344,2.624,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0063896179199218,0.0100135803222656,0.0100135803222656,0.0081062316894531,0.0110864639282226,0.012516975402832,0.0113725662231445,0.0133752822875976,0.01068115234375,0.0088214874267578,0.0204086303710937,0.0088214874267578,0.496,1.776,1.696,1.696,3.744,4.232,113.256,0.0,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0061988830566406,0.0047683715820312,0.0047683715820312,0.0084161758422851,0.0,0.0,0.0,0.0,0.0113725662231445,0.0088214874267578,0.0258207321166992,0.0088214874267578,0.496,1.776,0.0,0.0,8.264,7.736,113.256,0.0,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0058174133300781,0.0121593475341796,0.0121593475341796,0.0072479248046875,0.0,0.0,0.0,0.0,0.0111579895019531,0.0088214874267578,0.0213623046875,0.0088214874267578,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0060081481933593,0.0128746032714843,0.0128746032714843,0.0078201293945312,0.0,0.0,0.0,0.0,0.0117301940917968,0.0088214874267578,0.0225543975830078,0.0088214874267578,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0062518649631076,0.0121593475341796,0.0121593475341796,0.0075817108154296,0.0,0.0,0.0,0.0,0.0116391615434126,0.0088214874267578,0.0321865081787109,0.0088214874267578,0.496,1.776,0.0,0.0,8.792,7.208,113.256,0.0,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.0062465667724609,0.00762939453125,0.00762939453125,0.0082969665527343,0.0,0.0,0.0,0.0,0.009918212890625,0.0088214874267578,0.0220775604248046,0.0088214874267578,0.496,1.776,0.0,0.0,10.776,11.312,113.256,0.0,1.192,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0064373016357421,0.0107288360595703,0.0107288360595703,0.0083446502685546,0.0,0.0,0.0,0.0,0.0123023986816406,0.0088214874267578,0.0224590301513671,0.0088214874267578,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0061511993408203,0.0092983245849609,0.0092983245849609,0.0082015991210937,0.0,0.0,0.0,0.0,0.0111579895019531,0.0088214874267578,0.0210762023925781,0.0088214874267578,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0065565109252929,0.0066757202148437,0.0066757202148437,0.008702278137207,0.0,0.0,0.0,0.0,0.01068115234375,0.0088214874267578,0.0263690948486328,0.0088214874267578,0.496,1.776,0.0,0.0,8.264,7.736,113.256,0.0,1.192,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0060081481933593,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0110149383544921,0.0088214874267578,0.0206947326660156,0.0088214874267578,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.006723403930664,0.0081062316894531,0.0081062316894531,0.008392333984375,0.0,0.0,0.0,0.0,0.010538101196289,0.0088214874267578,0.0202655792236328,0.0088214874267578,0.496,1.776,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0065088272094726,0.0054836273193359,0.0054836273193359,0.0098466873168945,0.0,0.0,0.0,0.0,0.0117778778076171,0.0088214874267578,0.0282049179077148,0.0088214874267578,0.496,1.776,0.0,0.0,8.264,7.736,113.256,0.0,1.192,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
