time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072280959327622,0.0099897384643554,0.0116825103759765,0.0116825103759765,0.0060081481933593,0.0133514404296875,0.0133514404296875,0.004234804601148,0.0050067901611328,0.0077247619628906,0.0100135803222656,0.0100135803222656,0.0113487243652343,0.0224590301513671,0.496,1.392,1.344,0.784,4.232,3.744,118.448,650.0260829925537,650.0291347503662,24363.032,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060489862272054,0.0078678131103515,0.009775161743164,0.009775161743164,0.00589234488351,0.0116825103759765,0.0116825103759765,0.0054041544596354,0.0056743621826171,0.0075578689575195,0.0,0.0,0.0098198652267456,0.023961067199707,0.496,1.424,0.496,0.0,11.44,12.536,116.096,0.0,0.0,6.296,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006110668182373,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0060558319091796,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0078201293945312,0.0,0.0,0.0109672546386718,0.0211715698242187,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0059843063354492,0.0071525573730468,0.0071525573730468,0.0047250227494673,0.00762939453125,0.0084161758422851,0.0,0.0,0.0108718872070312,0.0269174575805664,0.496,1.36,0.0,0.0,7.736,8.264,121.824,0.0,0.0,125.432,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0123977661132812,0.0123977661132812,0.0047250227494673,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,121.824,0.0,0.0,125.432,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0057220458984375,0.0073909759521484,0.0073909759521484,0.0047250227494673,0.00762939453125,0.0073909759521484,0.0,0.0,0.0108718872070312,0.0206947326660156,0.496,1.392,0.0,0.0,4.232,3.744,121.824,0.0,0.0,125.432,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061882075978748,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0069141387939453,0.0069141387939453,0.0088214874267578,0.0088214874267578,0.0077247619628906,0.0,0.0,0.0109195709228515,0.0206947326660156,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061084484231883,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0061648232596261,0.0116825103759765,0.0116825103759765,0.0062783559163411,0.0074386596679687,0.0081300735473632,0.0,0.0,0.0105798244476318,0.0241994857788085,0.496,1.36,0.0,0.0,11.44,12.536,119.32,0.0,0.0,6.68,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062925898613621,0.0083446502685546,0.0068902969360351,0.0058412551879882,0.0062465667724609,0.0150203704833984,0.0171184539794921,0.0088214874267578,0.0088214874267578,0.0079154968261718,0.0,0.0,0.0102996826171875,0.0185966491699218,1.344,2.272,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0083684921264648,0.0085830688476562,0.0085830688476562,0.0063419342041015,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0082015991210937,0.0,0.0,0.0108718872070312,0.0266551971435546,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061261653900146,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,1.36,0.0,3.312,0.0,0.0,112.0,650.0108242034912,650.0108242034912,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062644481658935,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0072002410888671,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0109672546386718,0.0069141387939453,0.0069141387939453,0.0106334686279296,0.0201702117919921,0.496,1.36,4.544,1.616,4.232,3.744,112.0,650.007963180542,650.007963180542,0.0,1
