time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
183,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0081300735473632,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
184,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062549114227294,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
185,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953769010656,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.006103515625,0.0055212723581414,0.0109672546386718,0.0109672546386718,0.0077724456787109,0.0077247619628906,0.007033348083496,0.0078916549682617,0.0119209289550781,0.0226497650146484,0.496,1.36,3.28,4.928,4.232,3.744,127.312,650.0085592269897,650.0099897384644,142.088,1
186,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062894821166992,0.0083446502685546,0.0079870223999023,0.0099897384643554,0.0062465667724609,0.0056624412536621,0.0121593475341796,0.0123500823974609,0.007033348083496,0.0077247619628906,0.0061988830566406,0.0061988830566406,0.0112056732177734,0.0208854675292968,1.344,2.208,1.264,1.168,4.232,3.744,112.0,650.0077247619629,650.0077247619629,23.36,1
187,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062399897082098,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0060399373372395,0.005253723689488,0.0102519989013671,0.0102519989013671,0.0072956085205078,0.0070095062255859,0.0060796737670898,0.0065565109252929,0.0109889290549538,0.0276565551757812,0.496,1.424,2.176,4.8,7.208,8.792,123.64,650.0084400177002,650.0084400177002,184.464,1
188,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063708765589775,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0047809199282997,0.0138282775878906,0.0138282775878906,0.0064849853515625,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.496,1.424,0.496,0.816,0.0,0.0,113.256,650.0136852264404,650.0146389007568,189.064,1
189,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061265271694505,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0,0.0057220458984375,0.0112056732177734,0.0112056732177734,0.0057220458984375,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.496,1.424,1.344,0.784,0.0,0.0,113.256,650.01380443573,650.0163793563843,1.192,1
190,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062211980960639,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0048756599426269,0.0069141387939453,0.0069141387939453,0.0064611434936523,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.496,0.0,0.0,0.0,125.672,0.0,0.0,156.24,1
191,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0063419342041015,0.0,0.011444091796875,0.011444091796875,0.0,0.0078201293945312,0.0,0.0,0.0113964080810546,0.0215053558349609,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
192,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0067710876464843,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0091552734375,0.0,0.0,0.0111103057861328,0.0202178955078125,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
193,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061585535457478,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0061273574829101,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0083446502685546,0.0085830688476562,0.0,0.0,0.0112533569335937,0.0277042388916015,0.496,1.36,0.0,0.0,7.736,8.264,117.192,0.0,0.0,7.736,1
194,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006075522199792,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0100135803222656,0.0107288360595703,0.0107288360595703,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
195,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061561812215776,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0064373016357421,0.0081062316894531,0.0081062316894531,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
196,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061597397078329,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0050067901611328,0.0083446502685546,0.0083446502685546,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
197,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061321258544921,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0061511993408203,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0080585479736328,0.0,0.0,0.0118255615234375,0.0224113464355468,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
198,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059437751770019,0.0078678131103515,0.0109672546386718,0.0109672546386718,0.005960464477539,0.0,0.0143051147460937,0.0143051147460937,0.0,0.00762939453125,0.0,0.0,0.0112533569335937,0.0214099884033203,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
199,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061213970184326,0.0078916549682617,0.0073909759521484,0.0073909759521484,0.0066041946411132,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0087261199951171,0.0085830688476562,0.0085830688476562,0.0109672546386718,0.0264167785644531,0.496,1.36,0.0,3.312,7.736,8.264,112.0,650.0179767608643,650.0179767608643,0.0,1
200,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061392784118652,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.008702278137207,0.0101327896118164,0.0,0.0,0.496,1.36,4.544,2.784,0.0,0.0,112.0,650.0133275985718,650.0149488449097,0.0,1
201,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062664942954903,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0081062316894531,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.496,1.36,1.104,1.552,0.0,0.0,113.256,650.0093936920166,650.0093936920166,1.192,1
202,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953245703853,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0,0.0061988830566406,0.0090599060058593,0.0090599060058593,0.0061988830566406,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.496,1.36,1.072,3.248,0.0,0.0,113.256,650.0139236450195,650.0154495239258,1.192,1
203,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059735122604749,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0050067901611328,0.0104904174804687,0.0104904174804687,0.0050067901611328,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.496,1.36,1.84,1.6,0.0,0.0,113.256,650.0105857849121,650.0128746032715,1.192,1
204,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103515625,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0058650970458984,0.0,0.009775161743164,0.009775161743164,0.0,0.0074386596679687,0.0,0.0,0.0114917755126953,0.0219345092773437,0.496,1.36,0.496,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
205,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060749053955078,0.0081300735473632,0.00762939453125,0.00762939453125,0.0065803527832031,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0088214874267578,0.0,0.0,0.0115871429443359,0.0220775604248046,0.496,1.36,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
206,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006113052368164,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0073432922363281,0.0,0.0092983245849609,0.0092983245849609,0.0,0.010085105895996,0.0,0.0,0.0125646591186523,0.0324249267578125,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
207,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060999393463134,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
208,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00597469842256,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0095367431640625,0.0078678131103515,0.0078678131103515,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
209,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060945007931533,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
210,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062083723533212,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0060558319091796,0.0065565109252929,0.0131130218505859,0.0131130218505859,0.0072240829467773,0.0076770782470703,0.0,0.0,0.0119686126708984,0.0231742858886718,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0,11.568,1
211,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061372026282163,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0064849853515625,0.0,0.0083446502685546,0.0083446502685546,0.0,0.008392333984375,0.0,0.0,0.0120162963867187,0.0231742858886718,0.496,1.36,0.0,0.0,4.232,3.744,117.192,0.0,0.0,0.0,1
212,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062035351264767,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0069379806518554,0.0047763188680013,0.0126361846923828,0.0126361846923828,0.0065326690673828,0.0092983245849609,0.0,0.0,0.0115156173706054,0.0272512435913085,0.496,1.424,0.0,0.0,7.736,8.264,140.416,0.0,0.0,286.8,1
213,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060641765594482,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
214,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061249732971191,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
215,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060904026031494,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
216,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060304480405589,0.0081062316894531,0.0081062316894531,0.0092506408691406,0.0066757202148437,0.005960464477539,0.0113248825073242,0.0142812728881835,0.005960464477539,0.0091075897216796,0.0,0.0,0.0115871429443359,0.0220775604248046,1.344,2.208,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
217,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061062933171837,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0062465667724609,0.0051585110751065,0.00762939453125,0.00762939453125,0.0087738037109375,0.0080585479736328,0.0,0.0,0.0117778778076171,0.022125244140625,0.496,1.36,0.0,0.0,4.232,3.744,133.552,0.0,0.0,159.856,1
218,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953245703853,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0066280364990234,0.0066757202148437,0.0064373016357421,0.0064373016357421,0.0066757202148437,0.0087499618530273,0.0,0.0,0.0117063522338867,0.0304698944091796,0.496,1.424,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
219,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059962272644042,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
220,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060510635375976,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
221,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976909637451,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
222,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060476907869664,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0063896179199218,0.0046661921909877,0.0064373016357421,0.0064373016357421,0.0070095062255859,0.0078678131103515,0.0,0.0,0.0113487243652343,0.0213623046875,0.496,1.36,0.0,0.0,4.232,3.744,133.24,0.0,0.0,362.824,1
223,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0061988830566406,0.0052452087402343,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0081062316894531,0.0,0.0,0.0117301940917968,0.0207901000976562,0.496,1.424,0.0,0.0,4.232,3.744,113.256,0.0,0.0,1.192,1
224,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0061273574829101,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0083446502685546,0.0088453292846679,0.0,0.0,0.010991096496582,0.0257492065429687,0.496,1.36,0.0,0.0,7.736,8.264,113.256,0.0,0.0,1.192,1
225,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060826391723025,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.005960464477539,0.0081062316894531,0.0081062316894531,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
226,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059413909912109,0.0078916549682617,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
227,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059046396395055,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0056624412536621,0.0064373016357421,0.0064373016357421,0.0094413757324218,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,136.104,0.0,0.0,110.368,1
228,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059926509857177,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.005960464477539,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0075340270996093,0.0,0.0,0.0115394592285156,0.0220775604248046,0.496,1.392,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
229,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062309094329378,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0065326690673828,0.0060796737670898,0.0133514404296875,0.0133514404296875,0.0077009201049804,0.0083446502685546,0.0,0.0,0.0130653381347656,0.0249862670898437,0.496,1.424,0.0,0.0,4.232,3.744,117.192,0.0,0.0,20.88,1
