time_seconds,a1_retransmissions_dl_count,a1_retransmissions_ul_count,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062522603504693,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0060399373372395,0.0042915344238281,0.0042915344238281,0.0123977661132812,0.0123977661132812,0.0075101852416992,0.0062386194864908,0.0084638595581054,0.007833753313337,0.0110149383544921,0.496,1.36,7.424,7.456,113.256,0.0,4.784,6.816,868.0187463760376,868.0142164230347,1.192,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063861288675447,0.0092983245849609,0.0095367431640625,0.0095367431640625,0.0092089176177978,0.0038873358499212,0.0043869018554687,0.0092983245849609,0.0092983245849609,0.0127077102661132,0.0088810920715332,0.0118732452392578,0.0114917755126953,0.0184059143066406,0.496,1.36,24.288,16.16,129.328,0.0,4.016,3.712,868.0237770080566,868.016799290975,4525.128,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0102519989013671,0.0092983245849609,0.0092983245849609,0.0079870223999023,0.003867909528207,0.0045299530029296,0.011444091796875,0.011444091796875,0.0119209289550781,0.007486343383789,0.009012222290039,0.0107288360595703,0.0145435333251953,0.496,1.424,7.552,6.704,118.448,0.0,1.648,1.12,868.0190801620483,868.0161237716675,35130.136,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0102519989013671,0.0102519989013671,0.0102519989013671,0.0074386596679687,0.003867909528207,0.0045299530029296,0.0128746032714843,0.0128746032714843,0.0110626220703125,0.0080108642578125,0.0097274780273437,0.0089009602864583,0.0118255615234375,0.496,1.424,6.096,6.544,118.448,0.0,2.024,2.64,868.0259227752686,868.0173556009928,35130.136,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0102519989013671,0.0092983245849609,0.0092983245849609,0.0051856040954589,0.003867909528207,0.0045299530029296,0.0143051147460937,0.0143051147460937,0.0064849853515625,0.0069141387939453,0.0081777572631835,0.008249282836914,0.0131130218505859,0.496,1.392,5.6,5.76,118.448,0.0,3.552,3.776,868.0325746536255,868.0189450581869,35130.136,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071773434629534,0.0102519989013671,0.0078678131103515,0.0078678131103515,0.0065167744954427,0.003867909528207,0.0045299530029296,0.0126361846923828,0.0126361846923828,0.0078678131103515,0.0078280766805013,0.0090599060058593,0.0089009602864583,0.0123977661132812,0.496,1.36,9.856,10.24,118.448,0.0,2.24,1.712,868.0238008499146,868.0156469345093,35130.136,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064290803054283,0.0087738037109375,0.0073909759521484,0.0073909759521484,0.0057697296142578,0.0040884371157045,0.0050544738769531,0.00762939453125,0.00762939453125,0.0069141387939453,0.0074704488118489,0.0100135803222656,0.0075101852416992,0.0110864639282226,0.496,1.36,6.448,7.04,127.576,0.0,5.744,4.768,868.0202007293701,868.015193939209,310.072,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061383887903014,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0079631805419921,0.0054836273193359,0.0054836273193359,0.011444091796875,0.011444091796875,0.0108718872070312,0.0071525573730468,0.0098943710327148,0.0090599060058593,0.0100135803222656,0.496,1.424,6.096,5.76,113.256,0.0,2.64,1.056,0.0,0.0,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061443196007268,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0086426734924316,0.0081062316894531,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0112533569335937,0.0082254409790039,0.011444091796875,0.0,0.0,0.496,1.36,5.6,5.76,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069269319859946,0.0094413757324218,0.0086545944213867,0.007033348083496,0.0066757202148437,0.0038708018103617,0.0045299530029296,0.0101327896118164,0.0115633010864257,0.0090599060058593,0.0078280766805013,0.0095367431640625,0.0,0.0,1.344,2.24,9.856,10.24,134.024,0.0,0.0,0.0,0.0,0.0,25993.568,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069687022498591,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0080585479736328,0.0039350290531941,0.0045299530029296,0.0104904174804687,0.0104904174804687,0.0125885009765625,0.0080664952596028,0.0118017196655273,0.0,0.0,0.496,1.424,6.448,7.04,117.192,0.0,0.0,0.0,868.0367946624756,868.0322170257568,6036.248,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006181001663208,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0085353851318359,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0132083892822265,0.0072121620178222,0.0089168548583984,0.0091791152954101,0.0115633010864257,0.496,1.424,6.096,5.76,112.0,0.0,1.184,1.184,868.0173873901367,868.0137991905212,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061631202697753,0.0081539154052734,0.0078678131103515,0.0078678131103515,0.0060796737670898,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0078916549682617,0.0087618827819824,0.0104188919067382,0.0063180923461914,0.0084638595581054,0.496,1.36,5.6,5.76,112.0,0.0,4.192,6.224,868.0233240127563,868.0152893066406,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065606215904498,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0070730845133463,0.0038744498127447,0.0045299530029296,0.0104904174804687,0.0104904174804687,0.0098943710327148,0.0088214874267578,0.0119209289550781,0.022292137145996,0.0223875045776367,0.496,1.36,9.856,10.24,126.248,0.0,2.112,1.056,868.0582284927368,868.0487871170044,13519.656,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072616842848744,0.009775161743164,0.0100135803222656,0.0100135803222656,0.0054359436035156,0.0038766952135366,0.0045299530029296,0.0193119049072265,0.0193119049072265,0.0070571899414062,0.0067551930745442,0.0085830688476562,0.007033348083496,0.0090360641479492,0.496,1.424,6.448,7.04,117.192,0.0,1.184,1.184,868.0129528045654,868.0105805397034,17462.104,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063934136385941,0.0090599060058593,0.0126361846923828,0.0126361846923828,0.006258487701416,0.0057220458984375,0.0057220458984375,0.0126361846923828,0.0126361846923828,0.0079154968261718,0.0097155570983886,0.0126600265502929,0.0062783559163411,0.0092983245849609,0.496,1.424,5.6,5.76,113.256,0.0,4.192,6.224,868.0209636688232,868.0174350738525,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063008929959577,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0067710876464843,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.0085830688476562,0.0078678131103515,0.0087618827819824,0.01068115234375,0.0233650207519531,0.0235557556152343,0.496,1.36,6.096,5.76,113.256,0.0,2.112,1.056,868.0503845214844,868.0448532104492,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064100199077852,0.0085830688476562,0.00762939453125,0.00762939453125,0.0074704488118489,0.0066757202148437,0.0066757202148437,0.0138282775878906,0.0138282775878906,0.0106096267700195,0.0087817509969075,0.0102519989013671,0.0129640102386474,0.0216960906982421,0.496,1.36,9.856,10.24,113.256,0.0,5.376,7.408,868.0376052856445,868.0248498916626,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062978267669677,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0067710876464843,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0102043151855468,0.0063180923461914,0.0071525573730468,0.0170469284057617,0.0262260437011718,0.496,1.36,6.448,7.04,112.0,0.0,3.296,2.24,868.020486831665,868.0145144462585,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063145160675048,0.0086069107055664,0.00762939453125,0.00762939453125,0.007486343383789,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0086307525634765,0.0071525573730468,0.0082015991210937,0.0080664952596028,0.0109672546386718,0.496,1.36,6.096,5.76,112.0,0.0,5.744,4.768,868.0112838745117,868.0099010467529,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061643123626708,0.0085830688476562,0.00762939453125,0.00762939453125,0.0067949295043945,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0085830688476562,0.0079870223999023,0.0092506408691406,0.0121593475341796,0.0133037567138671,0.496,1.36,5.6,5.76,112.0,0.0,2.64,1.056,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063610076904296,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0062386194864908,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0071525573730468,0.0063578287760416,0.0073909759521484,0.0,0.0,0.496,1.36,9.856,10.24,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063747462659779,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0069141387939453,0.0048364911760602,0.0058174133300781,0.0090599060058593,0.0090599060058593,0.0114917755126953,0.0085830688476562,0.0104904174804687,0.0,0.0,0.496,1.36,6.448,7.04,118.448,0.0,0.0,0.0,0.0,0.0,68.744,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070171448790911,0.009775161743164,0.0109672546386718,0.0109672546386718,0.0075817108154296,0.0038862716956216,0.0045299530029296,0.0109672546386718,0.0109672546386718,0.01220703125,0.007033348083496,0.0084161758422851,0.0,0.0,0.496,1.424,6.096,5.76,139.216,0.0,0.0,0.0,868.0381298065186,868.0369853973389,10792.736,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006311010606218,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0054836273193359,0.0044981638590494,0.0061988830566406,0.0147819519042968,0.0147819519042968,0.0066041946411132,0.0073909759521484,0.0082969665527343,0.0089406967163085,0.0099897384643554,0.496,1.424,5.6,5.76,118.448,0.0,1.184,1.184,868.01917552948,868.0140972137451,133.656,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061643123626708,0.0081300735473632,0.0066757202148437,0.0066757202148437,0.0058809916178385,0.0,0.0,0.00762939453125,0.00762939453125,0.007033348083496,0.0074704488118489,0.0095367431640625,0.0075896581013997,0.0095367431640625,0.496,1.392,9.856,10.24,112.0,0.0,4.192,6.224,868.0140972137451,868.0099646250407,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062978267669677,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0,0.0,0.009775161743164,0.009775161743164,0.009012222290039,0.0075896581013997,0.0113248825073242,0.008702278137207,0.0101327896118164,0.496,1.36,6.448,7.04,112.0,0.0,3.168,1.056,868.0486917495728,868.0440187454224,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061237812042236,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0075817108154296,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0098228454589843,0.0066161155700683,0.0072479248046875,0.0089406967163085,0.0107526779174804,0.496,1.36,6.096,5.76,112.0,0.0,1.184,1.184,868.0202722549438,868.0142760276794,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061738491058349,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0066161155700683,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0089168548583984,0.0070929527282714,0.0089168548583984,0.0075499216715494,0.0103712081909179,0.496,1.36,5.6,5.76,112.0,0.0,4.192,6.224,868.0157899856567,868.0123090744019,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063305470480847,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0063180923461914,0.0045299530029296,0.0045299530029296,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071128209431966,0.008702278137207,0.0128746032714843,0.0151634216308593,0.496,1.36,9.856,10.24,113.256,0.0,2.112,1.056,868.0401086807251,868.0382966995239,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061383887903014,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0065326690673828,0.0050067901611328,0.0050067901611328,0.0159740447998046,0.0159740447998046,0.0080108642578125,0.0071525573730468,0.0101327896118164,0.007718801498413,0.0116348266601562,0.496,1.36,6.448,7.04,113.256,0.0,5.376,7.408,868.0379629135132,868.019700050354,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066377630281211,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0057220458984375,0.0057220458984375,0.0073909759521484,0.0073909759521484,0.0103950500488281,0.0063776969909667,0.0070095062255859,0.010073184967041,0.0134229660034179,0.496,1.36,6.096,5.76,113.256,0.0,3.296,2.24,868.0256843566895,868.0188655853271,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066377630281211,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0069737434387207,0.0057220458984375,0.0057220458984375,0.0123977661132812,0.0123977661132812,0.0097513198852539,0.007331371307373,0.0092983245849609,0.0074307123819986,0.0106096267700195,0.496,1.36,5.6,5.76,113.256,0.0,5.744,4.768,868.0139780044556,868.0117130279541,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066377630281211,0.0090599060058593,0.00762939453125,0.00762939453125,0.0064373016357421,0.0057220458984375,0.0057220458984375,0.0126361846923828,0.0126361846923828,0.0078678131103515,0.0073115030924479,0.0091791152954101,0.0127553939819335,0.0143766403198242,0.496,1.36,9.856,10.24,113.256,0.0,2.112,1.056,0.0,0.0,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066377630281211,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0066280364990234,0.0057220458984375,0.0057220458984375,0.011444091796875,0.011444091796875,0.0102043151855468,0.006874402364095,0.0083446502685546,0.0,0.0,0.496,1.36,6.448,7.04,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066377630281211,0.0090599060058593,0.009775161743164,0.009775161743164,0.0075817108154296,0.0057220458984375,0.0057220458984375,0.0116825103759765,0.0116825103759765,0.0108718872070312,0.0072717666625976,0.007796287536621,0.0,0.0,0.496,1.36,6.096,5.76,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064242538528062,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.006258487701416,0.0066757202148437,0.0066757202148437,0.0107288360595703,0.0107288360595703,0.006866455078125,0.0082850456237792,0.009012222290039,0.0,0.0,0.496,1.36,5.6,5.76,113.256,0.0,0.0,0.0,868.0356979370117,868.0343627929688,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006580122427088,0.0090599060058593,0.00762939453125,0.00762939453125,0.0058809916178385,0.0039477010670927,0.0045299530029296,0.0090599060058593,0.0090599060058593,0.0072717666625976,0.0071525573730468,0.0083446502685546,0.0079870223999023,0.0094175338745117,0.496,1.36,9.856,10.24,144.408,0.0,1.184,1.184,868.0138349533081,868.0118322372437,6329.112,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063424086689355,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0056266784667968,0.0040690104166666,0.0050067901611328,0.0138282775878906,0.0138282775878906,0.0078201293945312,0.0074307123819986,0.0084638595581054,0.0079075495402018,0.0101327896118164,0.496,1.424,6.448,7.04,113.256,0.0,4.192,6.224,868.0137157440186,868.010425567627,487.56,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062358379364013,0.0083446502685546,0.00762939453125,0.00762939453125,0.0071048736572265,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0095367431640625,0.0066161155700683,0.0075817108154296,0.0095367431640625,0.0102996826171875,0.496,1.392,6.096,5.76,112.0,0.0,2.64,1.056,868.04039478302,868.0397272109985,0.0,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006486177444458,0.0088214874267578,0.0123977661132812,0.0123977661132812,0.006258487701416,0.0,0.0,0.0132322311401367,0.0133275985717773,0.0083208084106445,0.00840425491333,0.0104427337646484,0.008702278137207,0.0097513198852539,1.344,2.208,5.6,5.76,112.0,0.0,1.184,1.184,868.012809753418,868.0111169815063,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062775611877441,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0070730845133463,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0103712081909179,0.0077088673909505,0.0098943710327148,0.0063578287760416,0.0092983245849609,0.496,1.36,9.856,10.24,112.0,0.0,4.192,6.224,868.0130243301392,868.0111169815063,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006188154220581,0.0083446502685546,0.009775161743164,0.009775161743164,0.0058650970458984,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0077724456787109,0.0088214874267578,0.0113248825073242,0.0113248825073242,0.0135183334350585,0.496,1.36,6.448,7.04,112.0,0.0,2.112,1.056,868.0441379547119,868.0384159088135,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061051762519191,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0066757202148437,0.0061988830566406,0.0061988830566406,0.0095367431640625,0.0095367431640625,0.008249282836914,0.009775161743164,0.0127315521240234,0.0100135803222656,0.0185728073120117,0.496,1.36,6.096,5.76,113.256,0.0,5.376,7.408,868.0362224578857,868.0188417434692,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060767083618771,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0073909759521484,0.005960464477539,0.005960464477539,0.0112056732177734,0.0112056732177734,0.0098705291748046,0.0067949295043945,0.0081777572631835,0.0151991844177246,0.0240087509155273,0.496,1.36,5.6,5.76,113.256,0.0,3.296,2.24,868.0169343948364,868.012547492981,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063862966660836,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0063180923461914,0.0045299530029296,0.0045299530029296,0.0064373016357421,0.0064373016357421,0.0073909759521484,0.0063180923461914,0.007033348083496,0.0072320302327473,0.0095367431640625,0.496,1.36,9.856,10.24,113.256,0.0,5.744,4.768,868.013596534729,868.0107593536377,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061309337615966,0.0083446502685546,0.00762939453125,0.00762939453125,0.0054836273193359,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0071048736572265,0.0075101852416992,0.0083446502685546,0.0115633010864257,0.0135660171508789,0.496,1.36,6.448,7.04,112.0,0.0,2.112,1.056,0.0,0.0,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068527980915551,0.0095367431640625,0.0092983245849609,0.0092983245849609,0.0077724456787109,0.0038552005388583,0.0042915344238281,0.0112056732177734,0.0112056732177734,0.0123977661132812,0.00762939453125,0.0082969665527343,0.0,0.0,0.496,1.392,6.096,5.76,143.152,0.0,0.0,0.0,0.0,0.0,38987.872,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075226399435925,0.0100135803222656,0.0095367431640625,0.0095367431640625,0.0068545341491699,0.0038531435516489,0.0042915344238281,0.0145435333251953,0.0145435333251953,0.0097036361694335,0.0081658363342285,0.0088453292846679,0.0,0.0,0.496,1.424,5.6,5.76,117.192,0.0,0.0,0.0,0.0,0.0,10515.056,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066697894044183,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0062783559163411,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.00762939453125,0.0092983245849609,0.0,0.0,0.496,1.424,9.856,10.24,117.192,0.0,0.0,0.0,868.034815788269,868.0328130722046,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061514365732373,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0060558319091796,0.0052452087402343,0.0052452087402343,0.0159740447998046,0.0159740447998046,0.0076770782470703,0.0075896581013997,0.0088214874267578,0.0078678131103515,0.0095844268798828,0.496,1.424,6.448,7.04,113.256,0.0,1.184,1.184,868.0139064788818,868.011474609375,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007416814418849,0.0099658966064453,0.0140666961669921,0.0140666961669921,0.008392333984375,0.0038919949370097,0.0045299530029296,0.0150203704833984,0.0150203704833984,0.0139236450195312,0.0083446502685546,0.0089883804321289,0.0066359837849934,0.0081062316894531,0.496,1.424,6.096,5.76,120.808,0.0,4.192,6.224,868.0181980133057,868.0125713348389,40665.84,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073059950724686,0.0100135803222656,0.0126361846923828,0.0126361846923828,0.0061392784118652,0.0038920222101984,0.0043869018554687,0.0121593475341796,0.0121593475341796,0.0072479248046875,0.0092387199401855,0.0109672546386718,0.0255107879638671,0.0257015228271484,0.496,1.424,5.6,5.76,118.448,0.0,2.64,1.056,868.0480480194092,868.0436611175537,411.56,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062239170074462,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0065167744954427,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0079870223999023,0.0069141387939453,0.0084638595581054,0.0225305557250976,0.0245332717895507,0.496,1.424,9.856,10.24,112.0,0.0,1.184,1.184,868.0377006530762,868.0234551429749,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062617496471499,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0060081481933593,0.0050067901611328,0.005960464477539,0.0107288360595703,0.0107288360595703,0.0085830688476562,0.0071128209431966,0.0085830688476562,0.0061591466267903,0.0078678131103515,0.496,1.424,6.448,7.04,117.192,0.0,4.192,6.224,868.0218458175659,868.0157661437988,13.104,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066202465850527,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0065803527832031,0.003886402101445,0.0045299530029296,0.0090599060058593,0.0090599060058593,0.009775161743164,0.0091791152954101,0.011610984802246,0.023961067199707,0.0248193740844726,0.496,1.36,6.096,5.76,122.384,0.0,2.112,1.056,868.0515050888062,868.0447340011597,3060.224,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006564220978846,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.006258487701416,0.0039458066068472,0.0045299530029296,0.0069141387939453,0.0069141387939453,0.0090360641479492,0.0064373016357421,0.0075578689575195,0.014573335647583,0.0216007232666015,0.496,1.424,5.6,5.76,117.192,0.0,5.376,7.408,868.0278062820435,868.018388748169,6508.632,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006780102478331,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0069936116536458,0.0039396327655908,0.0045299530029296,0.0147819519042968,0.0147819519042968,0.0092983245849609,0.0075499216715494,0.0088214874267578,0.0149011611938476,0.02288818359375,0.496,1.424,9.856,10.24,115.584,0.0,3.296,2.24,868.0279493331909,868.0177927017212,2494.84,1
