time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_c_packet_loss_ul_percentage,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068056583404541,0.0085830688476562,0.0,0.0,0.0070095062255859,0.0101566314697265,0.0113487243652343,0.0,0.0,0.0219345092773437,0.0,0.0,6.448,7.008,4.232,3.744,33.33333333333333,112.0,20.0,-96.56505584716794,478.3719062805176,319.7380304336548,-250.53399801254272,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069294069788138,0.0085830688476562,0.0048417311448317,0.0072002410888671,0.006270408630371,0.0088453292846679,0.0112295150756835,0.0,0.0,0.0281095504760742,0.0,0.0,6.096,5.728,7.736,8.264,25.0,123.64,40.0,-82.15808868408203,436.1681938171387,266.6964530944824,-266.6606903076172,0.0,0.0,137.768,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070858001708984,0.0095367431640625,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,0.0,0.0,20.0,112.696,20.0,-100.24783611297605,414.7800922393799,208.00036191940308,-336.59183979034424,0.0,0.0,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071003662413032,0.0088214874267578,0.0050067901611328,0.0050067901611328,0.0064849853515625,0.0085830688476562,0.0117301940917968,0.0,0.0,0.0235557556152343,0.0,0.0,6.576,6.864,4.232,3.744,20.0,113.256,20.0,-35.05911827087402,428.3759117126465,268.51558685302734,-208.9061141014099,0.0,0.0,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069391727447509,0.0085830688476562,0.0,0.0,0.005960464477539,0.0074386596679687,0.0111579895019531,0.0,0.0,0.0216484069824218,0.0,0.0,6.448,7.008,4.232,3.744,33.33333333333333,112.0,20.0,-87.26618289947507,493.64869594573975,323.50629568099976,-252.4856328964233,0.0,0.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006803274154663,0.0083446502685546,0.0,0.0,0.0058174133300781,0.0081062316894531,0.0109195709228515,0.0,0.0,0.0290393829345703,0.0,0.0,6.096,5.728,11.968,12.008,25.0,112.0,40.0,-72.90477752685547,448.19369316101074,266.6693528493245,-266.9917742411296,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068330764770507,0.0083684921264648,0.0,0.0,0.0061988830566406,0.0081062316894531,0.0109195709228515,0.0,0.0,0.0214099884033203,0.0,0.0,8.88,9.04,4.232,3.744,20.0,112.0,20.0,-89.29612636566159,425.5618095397949,209.5208764076233,-338.3280634880066,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068509578704833,0.0088214874267578,0.0,0.0,0.0062942504882812,0.0080108642578125,0.0119686126708984,0.0,0.0,0.0239372253417968,0.0,0.0,6.576,6.864,4.232,3.744,20.0,112.0,20.0,-41.52786731719971,424.2244482040405,268.4944272041321,-210.7835412025452,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069427490234375,0.0085830688476562,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.072,0.0,0.0,33.33333333333333,112.696,20.0,-90.57164192199704,487.97760009765625,321.99805974960327,-250.8711814880371,0.0,0.0,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068939740384989,0.0081062316894531,0.0040531158447265,0.0040531158447265,0.0061511993408203,0.0076770782470703,0.0130176544189453,0.0,0.0,0.026702880859375,0.0,0.0,6.096,5.792,4.232,3.744,25.0,113.256,40.0,-74.54595565795898,444.2215442657471,266.69152577718097,-266.3296063741048,0.0,0.0,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069520959806679,0.0090599060058593,0.0042915344238281,0.0042915344238281,0.0060558319091796,0.0078201293945312,0.0118732452392578,0.0,0.0,0.0238895416259765,0.0,0.0,8.88,9.104,4.232,3.744,20.0,113.256,20.0,-91.34225845336913,422.1150875091553,210.50620079040527,-338.5903835296631,0.0,0.0,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069520959806679,0.0090599060058593,0.0042915344238281,0.0042915344238281,0.0064611434936523,0.0084877014160156,0.0113964080810546,0.0,0.0,0.0277280807495117,0.0,0.0,6.576,6.96,7.736,8.264,20.0,113.256,20.0,-47.06580638885498,421.3839292526245,268.5083746910095,-212.16297149658203,0.0,0.0,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069520959806679,0.0090599060058593,0.0042915344238281,0.0042915344238281,0.0063260396321614,0.0090599060058593,0.010236104329427,0.0,0.0,0.0214576721191406,0.0,0.0,6.448,7.104,11.312,10.776,33.33333333333333,113.256,20.0,-95.8248138427734,483.3665609359741,321.00850343704224,-251.2274384498596,0.0,0.0,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069520959806679,0.0090599060058593,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.792,0.0,0.0,25.0,113.256,40.0,-79.12993431091309,439.5411014556885,266.65306091308594,-266.66076978047687,0.0,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069520959806679,0.0090599060058593,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.104,0.0,0.0,20.0,113.256,20.0,-96.82800769805904,417.8310871124268,211.7713093757629,-336.5628719329834,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068500860413508,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0057697296142578,0.0073909759521484,0.01220703125,0.0,0.0,0.0239372253417968,0.0,0.0,6.576,6.96,4.232,3.744,20.0,113.256,20.0,-50.04630088806152,418.2190179824829,268.7389850616455,-212.60982751846316,0.0,0.0,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069366758735618,0.0088214874267578,0.0045299530029296,0.0045299530029296,0.0065326690673828,0.0085353851318359,0.011444091796875,0.0,0.0,0.0223636627197265,0.0,0.0,6.448,7.104,4.232,3.744,33.33333333333333,113.256,20.0,-96.6642379760742,477.7411937713623,319.5264339447021,-250.8115768432617,0.0,0.0,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068026395579475,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0058412551879882,0.0081777572631835,0.0113725662231445,0.0,0.0,0.0279903411865234,0.0,0.0,5.6,5.792,7.736,8.264,25.0,113.256,25.0,-82.2044849395752,386.2695693969727,266.6447162628174,-266.66029294331867,0.0,0.0,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068199634552001,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376,9.104,0.0,0.0,20.0,112.0,33.33333333333333,-100.41606426239012,414.7054433822632,208.02372694015503,-336.5829586982727,0.0,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069773197174072,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.96,0.0,0.0,20.0,112.0,20.0,-34.766364097595215,428.40559482574463,268.51922273635864,-208.81307125091556,0.0,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069177150726318,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.104,0.0,0.0,33.33333333333333,112.0,20.0,-85.91797351837155,493.668794631958,323.49807024002075,-250.5895495414734,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070881843566894,0.0095367431640625,0.0,0.0,0.0061988830566406,0.0077724456787109,0.0127792358398437,0.0,0.0,0.0252723693847656,0.0,0.0,6.096,5.792,4.232,3.744,25.0,112.0,40.0,-72.50475883483887,447.9769229888916,266.6629950205485,-269.32207743326825,0.0,0.0,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070607662200927,0.0088214874267578,0.0050067901611328,0.0050067901611328,0.0060558319091796,0.0076770782470703,0.011444091796875,0.0,0.0,0.0226497650146484,0.0,0.0,8.88,9.104,4.232,3.744,20.0,112.696,20.0,-89.50901031494138,425.2816200256348,209.5083594322205,-338.5891318321228,0.0,0.0,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070327550024535,0.0090599060058593,0.0052452087402343,0.0052452087402343,0.0061273574829101,0.008392333984375,0.011444091796875,0.0,0.0,0.0284194946289062,0.0,0.0,6.576,6.96,7.736,8.264,20.0,113.256,20.0,-40.27025699615479,424.9366998672485,268.2654857635498,-210.0964188575745,0.0,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006823990475479,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.104,0.0,0.0,33.33333333333333,113.256,20.0,-90.69373607635497,488.660454750061,322.2506642341614,-251.29657983779907,0.0,0.0,1.192,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.006798505783081,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.792,0.0,0.0,25.0,112.0,40.0,-74.91860389709473,444.06914710998535,266.65616035461426,-266.9943968454997,0.0,0.0,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0068402290344238,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.104,0.0,0.0,20.0,112.0,20.0,-91.16795063018796,422.1062183380127,210.52563190460205,-338.3437395095825,0.0,0.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070920804651772,0.0089645385742187,0.0039999743542039,0.0047683715820312,0.0058650970458984,0.0075340270996093,0.0115871429443359,0.0,0.0,0.0229835510253906,0.0,0.0,6.576,6.96,4.232,3.744,20.0,142.592,20.0,-44.75066661834717,421.4423418045044,268.51528882980347,-211.44068241119385,0.0,0.0,1813.36,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0073257370374689,0.0092983245849609,0.0039728219844093,0.0047683715820312,0.0065326690673828,0.0080108642578125,0.0113964080810546,0.0,0.0,0.0229358673095703,0.0,0.0,6.448,7.104,4.232,3.744,33.33333333333333,117.192,20.0,-94.74513530731198,483.6683511734009,321.00963592529297,-251.94954872131348,0.0,0.0,5367.088,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0074429087119527,0.0097513198852539,0.0038853459354906,0.0045299530029296,0.0062465667724609,0.0083684921264648,0.0111579895019531,0.0,0.0,0.0292062759399414,0.0,0.0,6.096,5.792,7.736,8.264,25.0,118.448,40.0,-79.79636192321777,439.9768829345703,266.6618824005127,-266.6591008504232,0.0,0.0,16260.952,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071667913180678,0.0090599060058593,0.0042806972156871,0.0063180923461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.104,0.0,0.0,20.0,113.256,20.0,-96.1248159408569,417.8483724594116,212.0116353034973,-336.5809917449951,0.0,0.0,197.312,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0079657771799824,0.0102519989013671,0.0039069321903869,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.96,0.0,0.0,20.0,123.08,20.0,-52.10230350494385,417.9157495498657,268.5132026672363,-213.71054649353027,0.0,0.0,37578.144,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0082509434638331,0.0104904174804687,0.0039355499494113,0.0047683715820312,0.0,0.0,0.0,0.0302791595458984,0.0302791595458984,0.0,0.848,1.696,6.448,7.104,0.0,0.0,33.33333333333333,117.192,20.0,-102.18760967254636,472.0092535018921,319.494903087616,-251.9388198852539,1674.0285158157349,1674.0358591079712,21564.752,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0077080726623535,0.009775161743164,0.0046094258626302,0.0054836273193359,0.0063896179199218,0.0082969665527343,0.01220703125,0.0085830688476562,0.0085830688476562,0.0229835510253906,0.848,0.0,6.096,5.792,4.232,3.744,25.0,112.0,40.0,-82.27572441101074,436.17329597473145,266.66537920633954,-263.6647224426269,0.0,0.0,20.856,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069069862365722,0.0086069107055664,0.0,0.0,0.0062465667724609,0.0080585479736328,0.0120162963867187,0.0,0.0,0.0239372253417968,0.0,0.0,8.88,9.104,4.232,3.744,20.0,112.0,20.0,-99.96302127838132,415.06712436676025,208.01597833633423,-336.58361434936523,0.0,0.0,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069832801818847,0.0081300735473632,0.0,0.0,0.005960464477539,0.0075340270996093,0.0110539523037997,0.0,0.0,0.0278949737548828,0.0,0.0,6.576,6.96,7.208,8.792,20.0,112.0,20.0,-34.793639183044434,428.3892631530762,268.5069441795349,-208.8615894317627,0.0,0.0,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069320201873779,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.104,0.0,0.0,33.33333333333333,112.0,20.0,-85.93237400054929,493.3803081512451,323.51285219192505,-250.5360245704651,0.0,0.0,0.0,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071839588444407,0.0092983245849609,0.0039356342260388,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.792,0.0,0.0,25.0,134.024,40.0,-72.94921875,448.0093479156494,266.6618824005127,-269.32668685913086,0.0,0.0,3852.184,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069790547437006,0.0090360641479492,0.0057220458984375,0.0061511993408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.104,0.0,0.0,20.0,116.864,20.0,-89.54741954803464,425.5662441253662,209.52147245407104,-338.5876417160034,0.0,0.0,7.768,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069519080738029,0.008559226989746,0.0055338207044099,0.0063419342041015,0.0058174133300781,0.0072956085205078,0.0111103057861328,0.0,0.0,0.0213146209716796,0.0,0.0,6.576,6.96,4.232,3.744,20.0,119.4,20.0,-41.13919734954834,424.5898246765137,268.2662010192871,-210.61831712722775,0.0,0.0,56.088,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069473513323276,0.0083446502685546,0.0052452087402343,0.0064373016357421,0.0061511993408203,0.0073909759521484,0.0114917755126953,0.0,0.0,0.0225543975830078,0.0,0.0,6.448,7.104,4.232,3.744,33.33333333333333,114.84,20.0,-90.79468250274655,488.31396102905273,322.2341537475586,-250.77825784683228,0.0,0.0,44.528,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069808959960937,0.0088214874267578,0.0051856040954589,0.0057220458984375,0.006270408630371,0.008392333984375,0.0112771987915039,0.0,0.0,0.028085708618164,0.0,0.0,6.096,5.792,7.736,8.264,25.0,113.832,40.0,-74.95040893554688,444.12474632263184,266.65735244750977,-266.9946352640788,0.0,0.0,31.648,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071169725104944,0.0088214874267578,0.0058504251333383,0.0078201293945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.104,0.0,0.0,20.0,114.392,20.0,-91.78893566131588,421.3659286499024,210.53040027618408,-338.3450508117676,0.0,0.0,31.0,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069781915465397,0.0085830688476562,0.0066161155700683,0.0076055526733398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.96,0.0,0.0,20.0,117.192,20.0,-44.85225677490234,421.4157104492188,263.7389898300171,-211.33816242218015,0.0,0.0,12.704,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.00680673240435,0.0083208084106445,0.0050749097551618,0.0060558319091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.104,0.0,0.0,33.33333333333333,116.864,20.0,-93.18528175354,497.0085144042969,325.753390789032,-252.29984521865845,0.0,0.0,14.968,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069746330602845,0.0085830688476562,0.0051657358805338,0.0053882598876953,0.0060558319091796,0.0075817108154296,0.011444091796875,0.0,0.0,0.0215530395507812,0.0,0.0,6.096,5.792,4.232,3.744,25.0,113.256,40.0,-80.0466537475586,439.40839767456055,266.6940689086914,-266.3303216298421,0.0,0.0,5.976,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070475115634427,0.0090599060058593,0.0056539263044084,0.006866455078125,0.0069618225097656,0.0085830688476562,0.0123500823974609,0.0,0.0,0.0230312347412109,0.0,0.0,8.88,9.104,4.232,3.744,20.0,119.688,20.0,-95.49973011016844,418.5164213180542,212.0092511177063,-336.5877866744995,0.0,0.0,23.384,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0069947978157309,0.0085830688476562,0.0061723921034071,0.0079154968261718,0.005960464477539,0.0083446502685546,0.0110864639282226,0.0,0.0,0.0278472900390625,0.0,0.0,6.576,6.96,7.736,8.264,20.0,115.88,20.0,-50.70977210998535,417.5980567932129,268.2613134384155,-212.8936052322388,0.0,0.0,29.64,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0067520141601562,0.0081300735473632,0.0053346157073974,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.104,0.0,0.0,33.33333333333333,112.0,20.0,-96.96950912475585,478.6878108978272,319.74273920059204,-250.75006484985352,0.0,0.0,29.888,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0071110417000689,0.0090599060058593,0.0051558017730712,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.792,0.0,0.0,25.0,115.88,40.0,-82.29694366455078,436.1440181732178,266.6746775309245,-266.3280169169108,0.0,0.0,36.544,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0070873184583673,0.0090599060058593,0.0050514936447143,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.104,0.0,0.0,20.0,119.2,20.0,-84.684944152832,429.1281461715698,208.01448822021484,-336.6110920906067,0.0,0.0,64.768,1
