time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061051762519191,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0064373016357421,0.0,0.0084638595581054,0.0,0.0117778778076171,0.0287771224975585,0.030219554901123,0.0708580017089843,0.496,1.424,0.0,0.0,115.064,8.264,7.736,0.0,28.112,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060387511751545,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137849287553267,0.0081062316894531,0.496,1.424,0.0,0.0,117.192,0.0,0.0,47.61904761904761,95.992,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060188770294189,0.0081300735473632,0.0063180923461914,0.0073671340942382,0.0121593475341796,0.0083446502685546,0.0091075897216796,0.0121593475341796,0.0,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0297129154205322,0.0802278518676757,1.344,2.272,0.848,0.848,112.0,0.0,0.0,48.38709677419355,165.504,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006032820364729,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0042915344238281,0.0104904174804687,0.0104904174804687,0.0042915344238281,0.006103515625,0.0090599060058593,0.0077724456787109,0.0090599060058593,0.0108718872070312,0.0205039978027343,0.0392496585845947,0.1232624053955078,0.496,1.392,0.848,0.848,117.192,3.744,4.232,46.666666666666664,83.072,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060383636172455,0.0078439712524414,0.0066757202148437,0.0066757202148437,0.0,0.011444091796875,0.011444091796875,0.0,0.0062227249145507,0.0,0.0085830688476562,0.0,0.0112533569335937,0.0293493270874023,0.0130580021784855,0.0095367431640625,0.496,1.392,0.0,0.0,120.528,7.488,8.464,60.60606060606061,134.936,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006668673360289,0.0092506408691406,0.0064373016357421,0.0064373016357421,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0062465667724609,0.0,0.0085830688476562,0.0,0.0112374623616536,0.0279426574707031,0.0459307349771947,0.1839876174926755,0.496,1.424,0.0,0.0,120.872,12.008,11.968,50.56947608200456,4724.528,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065748964376117,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0065432654486762,0.0,0.008249282836914,0.0,0.0105771151455965,0.026702880859375,0.0530319698786331,0.1981973648071288,0.496,1.424,0.0,0.0,114.96,8.792,7.208,49.858356940509914,3943.2,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059059010216252,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493614761917679,0.1905441284179687,0.496,1.424,0.0,0.0,113.256,0.0,0.0,53.44827586206896,289.352,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063334361161335,0.008559226989746,0.0133514404296875,0.0133514404296875,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132031557036609,0.0085353851318359,0.496,1.392,0.0,0.0,119.904,0.0,0.0,52.046783625730995,696.832,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065132160091874,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108657999241605,0.0071525573730468,0.496,1.424,0.0,0.0,114.648,0.0,0.0,58.03571428571429,354.808,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064218044281005,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0061511993408203,0.0,0.0088214874267578,0.0,0.0118732452392578,0.0286579132080078,0.0160187482833862,0.0474452972412109,0.496,1.424,0.0,0.0,116.632,7.488,8.464,56.75675675675676,144.144,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064325569874018,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0063896179199218,0.0,0.0086307525634765,0.0,0.0125408172607421,0.031137466430664,0.005355248084435,0.0060796737670898,0.496,1.424,0.0,0.0,117.192,7.488,8.464,50.943396226415096,177.872,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063115684547234,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0176429748535156,0.0176429748535156,0.0,0.0065502367521587,0.0,0.0090599060058593,0.0,0.0113192058744884,0.0312328338623046,0.0091032548384232,0.0059366226196289,0.496,1.424,0.0,0.0,117.192,17.056,14.944,57.692307692307686,179.088,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061609258699179,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057816505432128,0.0067710876464843,0.496,1.424,0.0,0.0,117.192,0.0,0.0,50.0,36.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062570049988096,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065735408238002,0.0077247619628906,0.496,1.424,0.0,0.0,115.288,0.0,0.0,46.15384615384615,15.624,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060541712822605,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069618225097656,0.0090599060058593,0.496,1.392,0.0,0.0,113.256,0.0,0.0,28.57142857142857,9.608,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061217825211102,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0176429748535156,0.0176429748535156,0.0,0.006103515625,0.0,0.0086545944213867,0.0,0.0112771987915039,0.0301599502563476,0.0064373016357421,0.0064373016357421,0.496,1.424,0.0,0.0,113.256,7.488,8.464,50.0,1.192,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062538128273159,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0063180923461914,0.0,0.0086069107055664,0.0,0.0113248825073242,0.0303030014038085,0.0059902667999267,0.0073671340942382,0.496,1.36,0.0,0.0,126.032,7.488,8.464,55.55555555555556,16.624,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062119308395765,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0069618225097656,0.0,0.0092267990112304,0.0,0.0116705894470214,0.0298261642456054,0.0054155077253069,0.0061273574829101,0.496,1.424,0.0,0.0,114.392,16.528,15.472,33.33333333333333,29.712,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062759835921709,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056136738170276,0.0066757202148437,0.496,1.424,0.0,0.0,114.392,0.0,0.0,35.294117647058826,23.144,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061632981940881,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060796737670898,0.0069141387939453,0.496,1.392,0.0,0.0,114.392,0.0,0.0,64.70588235294117,12.624,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060624744168561,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056743621826171,0.0064373016357421,0.496,1.424,0.0,0.0,114.392,0.0,0.0,58.333333333333336,10.52,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0062942504882812,0.0,0.0084161758422851,0.0,0.0122547149658203,0.0310182571411132,0.0,0.0,0.496,1.424,0.0,0.0,118.448,7.488,8.464,100.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061194101969401,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0066492292616102,0.0119209289550781,0.0119209289550781,0.008392333984375,0.0064611434936523,0.0070631504058837,0.0088453292846679,0.0086307525634765,0.0117778778076171,0.0305652618408203,0.006103515625,0.0069618225097656,0.496,1.36,10.752,24.592,113.256,7.488,8.464,44.44444444444444,9.608,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062201282765605,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0064492225646972,0.0,0.0090837478637695,0.0,0.0115752220153808,0.0277042388916015,0.0063180923461914,0.0067949295043945,0.496,1.424,0.0,0.0,115.648,16.528,15.472,75.0,3.296,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062119960784912,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0075764126247829,0.0128746032714843,0.0128746032714843,0.0095367431640625,0.0,0.0083148479461669,0.0,0.0096559524536132,0.0,0.0,0.0067949295043945,0.0078439712524414,0.496,1.36,21.856,13.648,113.768,0.0,0.0,77.77777777777779,4.208,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068785539313928,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0068823496500651,0.0107288360595703,0.0086307525634765,0.0107288360595703,0.0102519989013671,0.0222206115722656,0.0,0.0,0.496,1.392,0.496,0.0,114.392,10.776,11.312,77.77777777777779,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067830085754394,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0061273574829101,0.0,0.0086069107055664,0.0,0.0118970870971679,0.0295400619506835,0.0,0.0,0.496,1.808,0.0,0.0,112.0,7.488,8.464,100.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066101551055908,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0064373016357421,0.0,0.0088214874267578,0.0,0.0111623243852095,0.0293254852294921,0.0064373016357421,0.0079631805419921,0.496,1.776,0.0,0.0,112.0,8.016,7.936,0.0,14.336,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070599676335899,0.0090599060058593,0.0131130218505859,0.0131130218505859,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0066518783569335,0.0,0.0091791152954101,0.0,0.011610984802246,0.0288963317871093,0.0529572367668151,0.2024412155151367,0.496,1.776,0.0,0.0,136.416,16.528,15.472,52.23880597014925,3529.28,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066270875693553,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,0.0052452087402343,0.496,1.84,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006636576866036,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,113.256,0.0,0.0,100.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066375732421875,0.0081062316894531,0.0073909759521484,0.0079631805419921,0.0,0.010848045349121,0.0138044357299804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.624,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069773197174072,0.0090837478637695,0.0066757202148437,0.0066757202148437,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0060319900512695,0.0,0.0085830688476562,0.0,0.0118255615234375,0.0297069549560546,0.0188986460367838,0.081944465637207,0.496,1.776,0.0,0.0,112.0,7.488,8.464,51.61290322580645,538.08,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067435058892941,0.0085115432739257,0.0073909759521484,0.0073909759521484,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0065565109252929,0.0,0.0092029571533203,0.0,0.0115633010864257,0.0286579132080078,0.0044107437133789,0.0046968460083007,0.496,1.808,0.0,0.0,128.992,7.488,8.464,50.0,15.216,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068128108978271,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0066882685611122,0.0,0.0091075897216796,0.0,0.0110921405610584,0.0271797180175781,0.0,0.0,0.496,1.84,0.0,0.0,112.0,17.056,14.944,50.0,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066828727722167,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,50.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066674170802481,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.496,1.776,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068090929843411,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420528299668256,0.1000881195068359,0.496,1.776,0.0,0.0,117.328,0.0,0.0,47.69230769230769,732.832,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068429690688403,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.011444091796875,0.011444091796875,0.0,0.0066995620727539,0.0,0.0115394592285156,0.0,0.0116586685180664,0.0278234481811523,0.005960464477539,0.005960464477539,0.496,1.808,0.0,0.0,113.256,7.488,8.464,0.0,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066316127777099,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0,0.0071525573730468,0.0071525573730468,0.0,0.005960464477539,0.0,0.0085830688476562,0.0,0.0114202499389648,0.0286102294921875,0.0,0.0,0.496,1.808,0.0,0.0,112.0,7.488,8.464,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066059391673018,0.0080108642578124,0.0066757202148437,0.0066757202148437,0.0,0.005960464477539,0.005960464477539,0.0,0.0065565109252929,0.0,0.0088214874267578,0.0,0.0110864639282226,0.0262022018432617,0.0,0.0,0.496,1.776,0.0,0.0,137.96,16.528,15.472,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066686384748704,0.0083208084106445,0.0081062316894531,0.0081062316894531,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,122.384,0.0,0.0,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065815448760986,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006725788116455,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066626071929931,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0068187713623046,0.0,0.0095367431640625,0.0,0.0111103057861328,0.0206470489501953,0.0,0.0,0.496,1.776,0.0,0.0,112.696,3.744,4.232,100.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067706131816503,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0207424163818359,0.0207424163818359,0.0,0.0059008598327636,0.0,0.0066995620727539,0.0,0.0110864639282226,0.0188350677490234,0.0071525573730468,0.0071525573730468,0.496,1.776,0.0,0.0,113.256,4.272,3.704,0.0,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068228043133939,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0,0.011444091796875,0.011444091796875,0.0,0.0062465667724609,0.0,0.0088214874267578,0.0,0.0107049942016601,0.025796890258789,0.023651123046875,0.061798095703125,0.496,1.776,0.0,0.0,113.256,8.264,7.736,61.53846153846154,60.36,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067126750946044,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,61.53846153846154,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006721019744873,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,112.0,0.0,0.0,61.53846153846154,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065970420837402,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,112.0,0.0,0.0,61.53846153846154,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068259239196777,0.0086069107055664,0.0066757202148437,0.0066757202148437,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0063419342041015,0.0,0.0083446502685546,0.0,0.011444091796875,0.0220775604248046,0.0,0.0,0.496,1.776,0.0,0.0,112.0,3.744,4.232,61.53846153846154,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065624713897705,0.0081300735473632,0.0066757202148437,0.0066757202148437,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0069141387939453,0.0,0.0086784362792968,0.0,0.0109672546386718,0.0203609466552734,0.0,0.0,0.496,1.776,0.0,0.0,112.0,3.744,4.232,61.53846153846154,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067302836707575,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0069379806518554,0.0,0.0095605850219726,0.0,0.0110387802124023,0.0268936157226562,0.0,0.0,0.496,1.776,0.0,0.0,113.256,8.264,7.736,100.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0075101852416992,0.0090599060058593,0.0090599060058593,0.010085105895996,0.0,0.0064373016357421,0.0,0.0075817108154296,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.776,1.696,1.696,113.256,0.0,0.0,0.0,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0062465667724609,0.0,0.007486343383789,0.0,0.0121593475341796,0.0249862670898437,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,0.0,113.256,3.744,4.232,0.0,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0063419342041015,0.0,0.0083446502685546,0.0,0.0116825103759765,0.0226974487304687,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,0.0,113.256,3.744,4.232,0.0,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.011444091796875,0.011444091796875,0.0,0.0064611434936523,0.0,0.009012222290039,0.0,0.0110149383544921,0.0272989273071289,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,0.0,113.256,8.264,7.736,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.808,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068109426925431,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.776,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
