time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058698654174804,0.0081062316894531,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058233737945556,0.0078678131103515,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0057888031005859,0.0073909759521484,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060043524746871,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0064849853515625,0.0064373016357421,0.0064373016357421,0.0085353851318359,0.0109672546386718,0.0109672546386718,0.0103950500488281,0.0200271606445312,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058655715107324,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0060558319091796,0.0073909759521484,0.0073909759521484,0.007486343383789,0.0083446502685546,0.0083446502685546,0.0102996826171875,0.0195980072021484,0.0,0.0,0.496,1.36,5.552,4.544,3.744,4.232,113.256,0.0,258.05145502090454,722.5283622741701,343.3529535929362,824.0348815917969,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060707775514517,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0056743621826171,0.0061988830566406,0.0065803527832031,0.0077009201049804,0.0102519989013671,0.0110149383544921,0.0096797943115234,0.0226974487304687,1.0,1.0,1.344,2.208,20.016,6.608,8.264,7.736,113.256,0.0,-129.01461124420166,0.007176399230957,0.0084127698625837,0.0104904174804687,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062096118927001,0.0083446502685546,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.496,1.36,1.696,1.696,0.0,0.0,112.0,0.0,0.0082254409790039,0.0113725662231445,0.0081062316894531,0.0082969665527343,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060861976585577,0.0078678131103515,0.0057220458984375,0.0072479248046875,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,1012.803554534912,1012.803554534912,14.896,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063157776027049,0.0085830688476562,0.0040752599852003,0.0047683715820312,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,1.0,0.496,1.424,9.456,6.192,0.0,0.0,134.416,0.0,170.67277431488037,512.0059251785278,170.83009084065756,512.473464012146,3340.728,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00640646142153,0.0085830688476562,0.0042336327689034,0.0050306320190429,0.0056266784667968,0.0073909759521484,0.0073909759521484,0.0072956085205078,0.0088214874267578,0.0088214874267578,0.0098705291748046,0.0183582305908203,1.0,1.0,0.496,1.424,1.664,1.76,3.744,4.232,114.84,33.33333333333333,-341.3235346476237,0.009775161743164,0.0096559524536132,0.0105142593383789,748.24,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063879736538591,0.0088214874267578,0.004317079271589,0.0054836273193359,0.0060558319091796,0.0090599060058593,0.0090599060058593,0.0075817108154296,0.0131130218505859,0.0131130218505859,0.0102043151855468,0.0182151794433593,0.0,0.0,0.496,1.424,5.072,16.336,3.744,4.232,118.944,0.0,0.0092029571533203,0.0145435333251953,0.0073432922363281,0.0093936920166015,2273.072,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062803230663337,0.0083208084106445,0.0046910466374577,0.0056743621826171,0.005960464477539,0.0073909759521484,0.0073909759521484,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0098705291748046,0.022292137145996,0.0,0.0,0.496,1.84,0.848,0.848,8.264,7.736,115.792,0.0,0.0040531158447265,0.0040531158447265,0.0069141387939453,0.0069141387939453,256.504,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060324621672677,0.0088214874267578,0.0051339467366536,0.0061511993408203,0.0,0.00762939453125,0.00762939453125,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,115.904,0.0,0.0,0.0,0.0,0.0,46.76,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061194101969401,0.0083446502685546,0.0041952499976524,0.0052452087402343,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,115.112,0.0,0.0,0.0,0.0,0.0,1077.088,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061656705182583,0.0085830688476562,0.0040948900402101,0.0050067901611328,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,2506.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060451030731201,0.0085830688476562,0.0044674169821817,0.0057220458984375,0.0063896179199218,0.0095367431640625,0.0095367431640625,0.0084400177001953,0.0116825103759765,0.0116825103759765,0.0113964080810546,0.0213146209716796,0.0,0.0,0.496,1.84,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,600.536,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060064957873656,0.0078678131103515,0.0042597452799479,0.0052452087402343,0.0056266784667968,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0147819519042968,0.0147819519042968,0.0100135803222656,0.0186920166015625,0.0,0.0,0.496,1.808,0.0,0.0,3.744,4.232,118.32,0.0,0.0,0.0,0.0,0.0,448.792,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060430847772277,0.0081062316894531,0.0054155077253069,0.0066280364990234,0.0057220458984375,0.0078678131103515,0.0078678131103515,0.0081300735473632,0.0131130218505859,0.0131130218505859,0.0100374221801757,0.0232934951782226,0.0,0.0,0.496,1.84,0.0,0.0,8.264,7.736,118.448,0.0,0.0,0.0,0.0,0.0,54.04,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066013619451239,0.0088214874267578,0.004022390772608,0.0047683715820312,0.0,0.0069141387939453,0.0069141387939453,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,13147.784,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060660329031113,0.0078678131103515,0.0049908955891927,0.0064373016357421,0.0,0.00762939453125,0.00762939453125,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,105.832,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062555369764271,0.0085830688476562,0.0040966531504755,0.0046730041503906,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,122.384,0.0,0.0,0.0,0.0,0.0,1298.232,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062403987296185,0.0085830688476562,0.0045299530029296,0.0052213668823242,0.0084400177001953,0.0071525573730468,0.0071525573730468,0.0118732452392578,0.0100135803222656,0.0100135803222656,0.0109672546386718,0.0209331512451171,0.0,0.0,0.496,1.84,0.0,0.0,3.744,4.232,115.864,0.0,0.0,0.0,0.0,0.0,162.432,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006665044756078,0.0092983245849609,0.0041026335496168,0.0047683715820312,0.0058650970458984,0.0083446502685546,0.0083446502685546,0.0075340270996093,0.0081062316894531,0.0081062316894531,0.0111103057861328,0.0213146209716796,0.0,0.0,0.496,1.84,0.0,0.0,3.744,4.232,115.864,0.0,0.0,0.0,0.0,0.0,9663.984,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065096575229322,0.0088214874267578,0.0041738936775609,0.0050067901611328,0.006103515625,0.0090599060058593,0.0090599060058593,0.0084161758422851,0.0123977661132812,0.0123977661132812,0.0098466873168945,0.0213623046874999,0.0,0.0,0.496,1.84,0.0,0.0,8.264,7.736,117.192,0.0,0.0,0.0,0.0,0.0,3158.208,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063204529261825,0.0085830688476562,0.0045847248386692,0.0054836273193359,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,562.56,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063400363447654,0.0088214874267578,0.004065294059918,0.0047683715820312,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,115.856,0.0,0.0,0.0,0.0,0.0,14936.176,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067748645744701,0.0092744827270507,0.0041290111480418,0.0050067901611328,0.0,0.009775161743164,0.009775161743164,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,116.864,0.0,0.0,0.0,0.0,0.0,3068.92,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061404705047607,0.0081062316894531,0.0071525573730468,0.0073432922363281,0.0057697296142578,0.0085830688476562,0.0085830688476562,0.0075817108154296,0.0078678131103515,0.0078678131103515,0.0100612640380859,0.0188827514648437,0.0,0.0,0.496,1.84,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,13.36,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062921259662892,0.0083208084106445,0.0042774059154369,0.0050067901611328,0.005960464477539,0.0081062316894531,0.0081062316894531,0.00762939453125,0.0152587890625,0.0152587890625,0.011444091796875,0.0200748443603515,0.0,0.0,0.496,1.808,0.0,0.0,3.744,4.232,119.776,0.0,0.0,0.0,0.0,0.0,1211.928,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059640229637943,0.0078678131103515,0.0047343117850167,0.0066280364990234,0.0057697296142578,0.0081062316894531,0.0081062316894531,0.007486343383789,0.0100135803222656,0.0100135803222656,0.011301040649414,0.0210285186767578,0.0,0.0,0.496,1.84,0.0,0.0,3.744,4.232,114.296,0.0,0.0,0.0,0.0,0.0,71.688,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062024593353271,0.0086069107055664,0.0043028876894996,0.0053882598876953,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1173.096,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065730349852307,0.0090599060058593,0.0040891558624977,0.0047683715820312,0.0,0.0085830688476562,0.0085830688476562,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,120.472,0.0,0.0,0.0,0.0,0.0,6547.392,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061941618966584,0.0090599060058593,0.0041262669996781,0.0050067901611328,0.0,0.0088214874267578,0.0088214874267578,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,955.248,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006028921297281,0.0083208084106445,0.0043950899682863,0.005340576171875,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,116.096,0.0,0.0,0.0,0.0,0.0,886.36,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068714369588823,0.0092983245849609,0.0041342251196223,0.0050067901611328,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,10955.544,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063602011002118,0.0088214874267578,0.0042695525690173,0.0054836273193359,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,1494.584,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058341026306152,0.0073909759521484,0.0,0.0,0.0,0.0067949295043945,0.0078439712524414,0.0,0.0139474868774414,0.0149965286254882,0.0,0.0,0.0,0.0,1.344,2.688,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062000692187257,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,114.84,0.0,0.0,0.0,0.0,0.0,2.552,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066710223118072,0.0092506408691406,0.0040114207657344,0.0047683715820312,0.0,0.00762939453125,0.00762939453125,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,123.64,0.0,0.0,0.0,0.0,0.0,16780.968,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0057991464339678,0.00762939453125,0.004887580871582,0.0064849853515625,0.0060240427652994,0.0083446502685546,0.0083446502685546,0.0086307525634765,0.0090599060058593,0.0090599060058593,0.0091711680094401,0.01678466796875,0.0,0.0,0.496,1.84,0.0,0.0,10.776,11.312,113.256,0.0,0.0,0.0,0.0,0.0,37.984,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060257033922185,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.00762939453125,0.00762939453125,0.0,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061037505201518,0.0081062316894531,0.0047244523700914,0.0066757202148437,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.496,1.776,0.848,0.848,0.0,0.0,121.096,0.0,0.0116825103759765,0.0116825103759765,0.0085830688476562,0.0085830688476562,383.888,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061656705182583,0.0081062316894531,0.0060796737670898,0.0063657760620117,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,100.0,0.0,0.0,0.0,0.0,15.536,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061111070623445,0.0083446502685546,0.0051610610064338,0.0071048736572265,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,114.264,100.0,0.0,0.0,0.0,0.0,129.448,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061846491116196,0.0083446502685546,0.0044215809215198,0.0056266784667968,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,100.0,0.0,0.0,0.0,0.0,315.128,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058412551879882,0.0073909759521484,0.0044884889022163,0.0052452087402343,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,118.448,100.0,0.0,0.0,0.0,0.0,244.28,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064681418499543,0.0090599060058593,0.0040025328602858,0.0047683715820312,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,8769.736,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059958731774056,0.0081062316894531,0.0057220458984375,0.0064849853515625,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,116.544,100.0,0.0,0.0,0.0,0.0,4.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058841705322265,0.0078678131103515,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060677528381347,0.0078678131103515,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060153007507324,0.0078678131103515,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0057840347290039,0.0078678131103515,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060541712822605,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.00762939453125,0.00762939453125,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
