time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062751770019531,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0073909759521484,0.0,0.0057697296142578,0.0,0.0,0.0,0.0071048736572265,0.0118255615234375,0.0222682952880859,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061668566803434,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0071525573730468,0.0071525573730468,0.0,0.0060081481933593,0.0,0.0,0.0,0.0074386596679687,0.0131607055664062,0.025177001953125,0.0500977039337158,0.1242399215698242,0.496,1.776,0.0,0.0,4.232,3.744,117.192,27.27272727272727,90.224,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061194101969401,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0,0.0058889389038085,0.0,0.0,0.0,0.0083446502685546,0.0112533569335937,0.0300168991088867,0.0074505805969238,0.0095844268798828,0.496,1.84,0.0,0.0,8.464,7.488,132.768,20.0,22.752,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064337782084648,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0058650970458984,0.0,0.0,0.0,0.0073909759521484,0.011301040649414,0.0206947326660156,0.0050973892211914,0.0064373016357421,0.496,1.84,0.0,0.0,4.232,3.744,123.64,23.076923076923077,380.288,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062897653862981,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0088214874267578,0.0088214874267578,0.0,0.0061750411987304,0.0,0.0,0.0,0.0081539154052734,0.0113725662231445,0.0290155410766601,0.0138449114422465,0.0076770782470703,0.496,1.84,0.0,0.0,7.736,8.264,118.448,30.64516129032258,354.008,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064502848256932,0.0090360641479492,0.0090599060058593,0.0090599060058593,0.0100135803222656,0.0100135803222656,0.0165700912475585,0.0,0.0151395797729492,0.0182867050170898,0.0191450119018554,0.0,0.0,0.0,0.1143661772933398,0.3278255462646484,0.496,1.808,1.696,1.696,0.0,0.0,118.448,25.359477124183005,6385.112,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072581257986192,0.009775161743164,0.0085830688476562,0.0085830688476562,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239498506428164,0.3285408020019531,0.496,1.84,0.0,0.0,0.0,0.0,117.192,23.566265060240966,17813.136,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072581257986192,0.009775161743164,0.0088214874267578,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239498506428164,0.3285408020019531,0.496,1.808,0.0,0.0,0.0,0.0,117.192,23.566265060240966,17813.136,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072581257986192,0.009775161743164,0.0073909759521484,0.0073909759521484,0.0095367431640625,0.0095367431640625,0.0,0.0058174133300781,0.0,0.0,0.0,0.0073909759521484,0.0121593475341796,0.0240802764892578,0.1239498506428164,0.3285408020019531,0.496,1.776,0.0,0.0,4.232,3.744,117.192,23.566265060240966,17813.136,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072581257986192,0.009775161743164,0.0073909759521484,0.0073909759521484,0.0081062316894531,0.0081062316894531,0.0,0.0058650970458984,0.0,0.0,0.0,0.0073432922363281,0.0106334686279296,0.0203132629394531,0.1239498506428164,0.3285408020019531,0.496,1.776,0.0,0.0,4.232,3.744,117.192,23.566265060240966,17813.136,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006242553786476,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0112056732177734,0.0112056732177734,0.0,0.0063657760620117,0.0,0.0,0.0,0.0081300735473632,0.0106573104858398,0.0273704528808593,0.0069936116536458,0.0086307525634765,0.496,1.808,0.0,0.0,7.736,8.264,118.448,0.0,16.552,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062942504882812,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.006262461344401,0.0,0.0,0.0,0.0093460083007812,0.0099817911783854,0.019693374633789,0.0066757202148437,0.0066757202148437,0.496,1.84,0.0,0.0,11.312,10.776,134.024,0.0,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061566019293122,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.808,0.0,0.0,0.0,0.0,123.64,0.0,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072729587554931,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069850724032037,0.3190279006958008,0.496,1.84,0.0,0.0,0.0,0.0,112.0,25.386493083807977,20605.472,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065523593579951,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0104904174804687,0.0104904174804687,0.0,0.0061511993408203,0.0,0.0,0.0,0.0079631805419921,0.0116348266601562,0.0225067138671875,0.0,0.0,0.496,1.84,0.0,0.0,4.232,3.744,117.192,25.386493083807977,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060832500457763,0.0083446502685546,0.0091314315795898,0.0075101852416992,0.0127553939819335,0.0147581100463867,0.0,0.0062942504882812,0.0,0.0,0.0,0.0081539154052734,0.0115394592285156,0.0218391418457031,0.0,0.0,1.344,2.624,0.0,0.0,4.232,3.744,112.0,25.386493083807977,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061368942260742,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0063657760620117,0.0,0.0,0.0,0.0081300735473632,0.0112771987915039,0.0262737274169921,0.0,0.0,0.496,1.776,0.0,0.0,7.736,8.264,112.0,25.386493083807977,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062558188367245,0.0083446502685546,0.00762939453125,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063210577514041,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061063624140041,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063705444335937,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0059127807617187,0.0,0.0,0.0,0.0073909759521484,0.0113964080810546,0.0222206115722656,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070464611053466,0.009775161743164,0.0107288360595703,0.0107288360595703,0.0085830688476562,0.0085830688476562,0.0,0.0061988830566406,0.0,0.0,0.0,0.0078678131103515,0.0109195709228515,0.0207424163818359,0.1104014934879718,0.3224849700927735,0.496,1.808,0.0,0.0,4.232,3.744,112.0,23.252279635258358,17164.2,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060832500457763,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0119209289550781,0.0119209289550781,0.0,0.0063896179199218,0.0,0.0,0.0,0.0086784362792968,0.0109434127807617,0.0262260437011718,0.0,0.0,0.496,1.808,0.0,0.0,7.736,8.264,112.0,23.252279635258358,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006260871887207,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,23.252279635258358,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061443196007268,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.496,1.776,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061099209002594,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,100.0,0.0,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061288994936207,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0104904174804687,0.0104904174804687,0.0,0.005960464477539,0.0,0.0,0.0,0.0072002410888671,0.0111103057861328,0.0216960906982421,0.0100135803222656,0.0100135803222656,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1.192,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006333589553833,0.0085830688476562,0.00762939453125,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0,0.0057220458984375,0.0,0.0,0.0,0.0072956085205078,0.01068115234375,0.0205516815185546,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063419342041015,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0,0.0056028366088867,0.0,0.0,0.0,0.0076532363891601,0.0102996826171875,0.0248432159423828,0.1127278551142266,0.3211736679077148,0.496,1.776,0.0,0.0,7.736,8.264,112.0,23.390383048084757,10689.136,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075402769070227,0.0102519989013671,0.0090599060058593,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128097999089572,0.324249267578125,0.496,1.84,0.0,0.0,0.0,0.0,139.344,25.406907502977372,21381.88,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0081062316894531,0.013589859008789,0.013589859008789,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,0.0,112.0,25.406907502977372,0.0,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063896179199218,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,25.406907502977372,0.0,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063395500183105,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0061511993408203,0.0,0.0,0.0,0.0072956085205078,0.0111579895019531,0.0216960906982421,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,25.406907502977372,0.0,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062106859565961,0.008559226989746,0.0078678131103515,0.0078678131103515,0.0152587890625,0.0152587890625,0.0,0.0068187713623046,0.0,0.0,0.0,0.0094413757324218,0.0111103057861328,0.0211238861083984,0.0092983245849609,0.0106334686279296,0.496,1.776,0.0,0.0,4.232,3.744,118.448,0.0,10.976,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061837638296732,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0,0.0057220458984375,0.0,0.0,0.0,0.0078916549682617,0.0105142593383789,0.0258684158325195,0.0,0.0,0.496,1.84,0.0,0.0,7.736,8.264,134.024,100.0,0.0,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062024415428958,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.496,1.808,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721275216282,0.0100135803222656,0.0119209289550781,0.0119209289550781,0.0090599060058593,0.0090599060058593,0.0088214874267578,0.0,0.0045299530029296,0.0045299530029296,0.0088214874267578,0.0,0.0,0.0,0.1149657037523057,0.3266334533691406,0.496,1.776,0.848,0.848,0.0,0.0,122.384,22.945205479452056,20353.488,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721275216282,0.0100135803222656,0.0081062316894531,0.0081062316894531,0.0133514404296875,0.0133514404296875,0.0081062316894531,0.0,0.0083446502685546,0.0083446502685546,0.0081062316894531,0.0,0.0,0.0,0.1149657037523057,0.3266334533691406,0.496,1.84,0.848,0.848,0.0,0.0,122.384,22.945205479452056,20353.488,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721275216282,0.0100135803222656,0.0061988830566406,0.0061988830566406,0.0078678131103515,0.0078678131103515,0.0,0.0067710876464843,0.0,0.0,0.0,0.0078201293945312,0.012826919555664,0.0243186950683593,0.1149657037523057,0.3266334533691406,0.496,1.776,0.0,0.0,4.232,3.744,122.384,22.945205479452056,20353.488,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721275216282,0.0100135803222656,0.0078678131103515,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0058650970458984,0.0,0.0,0.0,0.0074386596679687,0.011444091796875,0.0217437744140625,0.1149657037523057,0.3266334533691406,0.496,1.776,0.0,0.0,4.232,3.744,122.384,22.945205479452056,20353.488,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721275216282,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0,0.0055551528930664,0.0,0.0,0.0,0.0074386596679687,0.0105619430541992,0.0270843505859375,0.1149657037523057,0.3266334533691406,0.496,1.776,0.0,0.0,7.736,8.264,122.384,22.945205479452056,20353.488,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006242553786476,0.0087976455688476,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328706741333007,0.3151416778564453,0.496,1.808,0.0,0.0,0.0,0.0,118.448,20.0,224.8,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061632981940881,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,0.0,0.0,113.256,100.0,0.0,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062826836463248,0.0087976455688476,0.0069141387939453,0.0069141387939453,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.496,1.776,0.0,0.0,0.0,0.0,118.448,0.0,1.192,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070437644291849,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0131130218505859,0.0131130218505859,0.0,0.0058650970458984,0.0,0.0,0.0,0.0077247619628906,0.0101566314697265,0.0192165374755859,0.0973159105631042,0.308084487915039,0.496,1.84,0.0,0.0,4.232,3.744,143.152,21.56066756878665,18982.248,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063109397888183,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0140666961669921,0.0140666961669921,0.0,0.0069141387939453,0.0,0.0,0.0,0.0089645385742187,0.0124454498291015,0.0240325927734375,0.0,0.0,0.496,1.84,0.0,0.0,4.232,3.744,112.0,21.56066756878665,0.0,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062334537506103,0.0083446502685546,0.0066995620727539,0.0058412551879882,0.0121593475341796,0.0131130218505859,0.0,0.0064611434936523,0.0,0.0,0.0,0.0083684921264648,0.0110864639282226,0.0257492065429687,0.0,0.0,1.344,2.624,0.0,0.0,7.736,8.264,112.0,21.56066756878665,0.0,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063133239746093,0.0086069107055664,0.0069141387939453,0.0069141387939453,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,21.56066756878665,0.0,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006183385848999,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,21.56066756878665,0.0,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060689449310302,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,21.56066756878665,0.0,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0073909759521484,0.0,0.0057220458984375,0.0,0.0,0.0,0.0069618225097656,0.0109672546386718,0.0210762023925781,0.0,0.0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,21.56066756878665,0.0,1
