time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063169120561958,0.008559226989746,0.0088214874267578,0.0088214874267578,0.0057722392835115,0.0066757202148437,0.0126361846923828,0.0,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,116.784,0.0,0.0,0.0,0.0,40.872,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060336424572633,0.008559226989746,0.0071525573730468,0.0071525573730468,0.0099341074625651,0.0108718872070312,0.0123977661132812,0.0,0.0123977661132812,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.496,1.36,0.0,0.848,116.784,0.0,0.0,650.0082015991211,650.0082015991211,6.312,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061799044632793,0.0083446502685546,0.0077486038208007,0.0093698501586914,0.005396929654208,0.0064373016357421,0.0112056732177734,0.0061511993408203,0.0125408172607421,0.0078201293945312,0.0,0.0,0.0107288360595703,0.0198841094970703,1.344,2.272,0.848,0.0,114.392,3.744,4.232,0.0,0.0,47.248,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062498880262991,0.0085830688476562,0.0123977661132812,0.0123977661132812,0.0055193901062011,0.0062227249145507,0.00762939453125,0.0062942504882812,0.00762939453125,0.0088691711425781,0.0,0.0,0.0107288360595703,0.0266075134277343,0.496,1.392,0.0,0.0,114.392,7.488,8.464,0.0,0.0,42.08,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062543566864315,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0051569055627893,0.0064373016357421,0.0123977661132812,0.0061511993408203,0.0123977661132812,0.0083446502685546,0.0,0.0,0.0106016794840494,0.0264644622802734,0.496,1.424,0.0,0.0,115.648,12.008,11.968,0.0,0.0,57.304,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061469502968363,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0053185683030348,0.005960464477539,0.0057220458984375,0.0068426132202148,0.0057220458984375,0.0085830688476562,0.0,0.0,0.0102996826171875,0.0254392623901367,0.496,1.424,0.0,0.0,115.648,8.264,7.736,0.0,0.0,26.44,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006073772317112,0.0083208084106445,0.0090599060058593,0.0090599060058593,0.0054836273193359,0.0058650970458984,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.648,0.0,0.0,0.0,0.0,5.4,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061597397078329,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0061648232596261,0.0081062316894531,0.0104904174804687,0.0,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,114.392,0.0,0.0,0.0,0.0,14.728,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062060000291511,0.0085830688476562,0.009775161743164,0.009775161743164,0.0066757202148437,0.0077247619628906,0.0078678131103515,0.0068187713623046,0.0078678131103515,0.0096797943115234,0.0,0.0,0.0108718872070312,0.0201702117919921,0.496,1.424,0.0,0.0,114.392,3.744,4.232,0.0,0.0,6.312,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064681418499543,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0060081481933593,0.0070095062255859,0.0064373016357421,0.0063419342041015,0.0064373016357421,0.0088453292846679,0.0,0.0,0.0118494033813476,0.0279903411865234,0.496,1.424,0.0,0.0,114.392,7.488,8.464,0.0,0.0,12.184,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062012672424316,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0054836273193359,0.0056743621826171,0.0061988830566406,0.0060240427652994,0.0061988830566406,0.008249282836914,0.0,0.0,0.0108718872070312,0.0269889831542968,0.496,1.424,0.0,0.0,113.832,12.008,11.968,0.0,0.0,4.208,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061174430469475,0.0078678131103515,0.011444091796875,0.011444091796875,0.005507469177246,0.0069618225097656,0.0131130218505859,0.0065803527832031,0.0131130218505859,0.0083684921264648,0.0,0.0,0.0109195709228515,0.0255584716796875,0.496,1.392,0.0,0.0,115.648,8.264,7.736,0.0,0.0,20.128,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060090971230274,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0054836273193359,0.0054836273193359,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060997386970142,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0075101852416992,0.008559226989746,0.0107288360595703,0.0,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,115.712,0.0,0.0,0.0,0.0,3.36,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064514651156888,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0041456783519071,0.0050067901611328,0.009775161743164,0.005960464477539,0.009775161743164,0.0073909759521484,0.0,0.0,0.0107288360595703,0.0197887420654296,0.496,1.424,0.0,0.0,122.384,3.744,4.232,0.0,0.0,3732.784,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0040862495445412,0.0050067901611328,0.0152587890625,0.0060796737670898,0.0152587890625,0.0084400177001953,0.0,0.0,0.011444091796875,0.0299453735351562,0.496,1.424,0.0,0.0,117.192,7.488,8.464,0.0,0.0,3661.416,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067484378814697,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0066757202148437,0.0061829884847005,0.0066757202148437,0.0084877014160156,0.0,0.0,0.0115235646565755,0.0278949737548828,0.496,1.392,0.0,0.0,112.0,12.008,11.968,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066232681274414,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0069141387939453,0.0059366226196289,0.0069141387939453,0.0078916549682617,0.0,0.0,0.0103950500488281,0.0249624252319335,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061237812042236,0.0081300735473632,0.0066757202148437,0.0066757202148437,0.0092983245849609,0.0092983245849609,0.0116825103759765,0.0,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.696,0.0,0.0,0.0,0.0,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063454232564786,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.00439453125,0.0052452087402343,0.0140666961669921,0.0,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,134.024,0.0,0.0,0.0,0.0,1127.112,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061068204369875,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0058174133300781,0.0073432922363281,0.0152587890625,0.0057220458984375,0.0152587890625,0.0071048736572265,0.0,0.0,0.0102996826171875,0.0194072723388671,0.496,1.424,0.0,0.0,118.448,3.744,4.232,0.0,0.0,40.552,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059759616851806,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0081062316894531,0.0057697296142578,0.0081062316894531,0.0079154968261718,0.0092983245849609,0.0092983245849609,0.0105857849121093,0.0277042388916015,0.496,1.36,0.0,3.312,112.0,7.488,8.464,650.0105857849121,650.0105857849121,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061070919036865,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0121593475341796,0.006103515625,0.0121593475341796,0.0084877014160156,0.0066757202148437,0.0066757202148437,0.0110308329264322,0.0282764434814453,0.496,1.36,3.28,1.136,112.0,12.008,11.968,650.0091552734375,650.0091552734375,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061285495758056,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0104904174804687,0.0063896179199218,0.0104904174804687,0.008249282836914,0.0053644180297851,0.0060319900512695,0.0106334686279296,0.0267505645751953,0.496,1.36,2.368,2.656,112.0,8.264,7.736,650.009036064148,650.0091314315796,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063180923461914,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0043876411378845,0.0052452087402343,0.0138282775878906,0.005801518758138,0.0138282775878906,0.0075340270996093,0.0066757202148437,0.0066757202148437,0.0099500020345052,0.0198841094970703,0.496,1.424,1.072,3.248,132.768,10.776,11.312,650.0191688537598,650.0191688537598,1368.616,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060399373372395,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0057220458984375,0.0057220458984375,0.0147819519042968,0.0,0.0147819519042968,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.496,1.36,1.344,0.816,113.256,0.0,0.0,650.01380443573,650.017523765564,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059924908538362,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0054836273193359,0.0054836273193359,0.0095367431640625,0.0059127807617187,0.0095367431640625,0.0075817108154296,0.0088214874267578,0.0088214874267578,0.011301040649414,0.0206470489501953,0.496,1.36,0.992,0.784,113.256,3.744,4.232,650.0153541564941,650.0153541564941,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060719637135368,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0050067901611328,0.0050067901611328,0.0209808349609375,0.0059127807617187,0.0209808349609375,0.0086069107055664,0.0,0.0,0.0112056732177734,0.0266313552856445,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060719637135368,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0050067901611328,0.0119209289550781,0.005960464477539,0.0119209289550781,0.0079870223999023,0.0,0.0,0.010654330253601,0.0264644622802734,0.496,1.36,0.0,0.0,113.256,12.536,11.44,0.0,0.0,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060719637135368,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0050067901611328,0.0064373016357421,0.0060081481933593,0.0064373016357421,0.0081300735473632,0.0,0.0,0.0115156173706054,0.0260591506958007,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060719637135368,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0050067901611328,0.0050067901611328,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060719637135368,0.0078678131103515,0.00762939453125,0.00762939453125,0.0050067901611328,0.0050067901611328,0.0102519989013671,0.0,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061704151665986,0.0083446502685546,0.009775161743164,0.009775161743164,0.0095367431640625,0.0095367431640625,0.0061988830566406,0.0058650970458984,0.0061988830566406,0.0072479248046875,0.0,0.0,0.0110626220703125,0.0216484069824218,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061519040262757,0.0083446502685546,0.0098943710327148,0.0105619430541992,0.0046950120192307,0.0067710876464843,0.0129938125610351,0.0062227249145507,0.0182390213012695,0.0082015991210937,0.0,0.0,0.0105142593383789,0.0269412994384765,1.344,2.208,0.0,0.0,123.64,7.488,8.464,0.0,0.0,137.768,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060517989580904,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0066757202148437,0.0066757202148437,0.0069141387939453,0.0062172229473407,0.0069141387939453,0.0084400177001953,0.0,0.0,0.0101538265452665,0.0257492065429687,0.496,1.424,0.0,0.0,113.256,13.064,10.912,0.0,0.0,1.192,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060153007507324,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0107288360595703,0.0059366226196289,0.0107288360595703,0.007939338684082,0.0,0.0,0.0105857849121093,0.0253200531005859,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060665607452392,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0123977661132812,0.0,0.0123977661132812,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.496,1.36,3.28,3.312,112.0,0.0,0.0,650.0129699707031,650.0129699707031,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061941146850585,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0098943710327148,0.0132322311401367,0.0,0.0,0.496,1.36,0.848,1.28,112.0,0.0,0.0,650.0067710876465,650.0067710876465,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059008598327636,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0073909759521484,0.0061511993408203,0.0073909759521484,0.0077724456787109,0.0,0.0,0.0104904174804687,0.0194072723388671,0.496,1.36,0.496,0.0,112.0,3.744,4.232,650.0146389007568,650.0146389007568,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060529851201754,0.0083446502685546,0.0045299530029296,0.0045299530029296,0.0090599060058593,0.0090599060058593,0.009775161743164,0.006866455078125,0.009775161743164,0.0101089477539062,0.0,0.0,0.0106573104858398,0.0268220901489257,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062119308395765,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.019073486328125,0.0063896179199218,0.019073486328125,0.0091552734375,0.0,0.0,0.0105222066243489,0.0253200531005859,0.496,1.36,0.0,0.0,113.256,12.008,11.968,0.0,0.0,1.192,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063073635101318,0.0081300735473632,0.005960464477539,0.005960464477539,0.0071525573730468,0.0071525573730468,0.0112056732177734,0.0066280364990234,0.0112056732177734,0.0087499618530273,0.0,0.0,0.0109672546386718,0.02593994140625,0.496,1.36,0.0,0.0,112.696,8.264,7.736,0.0,0.0,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065839290618896,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0104904174804687,0.0,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064444541931152,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0116825103759765,0.0,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065600872039794,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063169002532958,0.0076532363891601,0.0104904174804687,0.0104904174804687,0.0,0.0,0.00762939453125,0.0056743621826171,0.00762939453125,0.0071525573730468,0.0,0.0,0.0104904174804687,0.0199794769287109,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064918650916559,0.0083446502685546,0.005960464477539,0.005960464477539,0.0083446502685546,0.0083446502685546,0.009775161743164,0.0064849853515625,0.009775161743164,0.0091075897216796,0.0,0.0,0.01068115234375,0.0203132629394531,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062356540812781,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.005960464477539,0.005960464477539,0.0107288360595703,0.0060558319091796,0.0107288360595703,0.0083684921264648,0.0069141387939453,0.0072956085205078,0.0111818313598632,0.0279426574707031,0.496,1.36,3.28,4.928,113.256,8.264,7.736,650.010347366333,650.0113010406494,1.192,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988932367581,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.005960464477539,0.005960464477539,0.0092983245849609,0.0,0.0092983245849609,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,1.36,1.264,1.168,113.256,0.0,0.0,650.0077247619629,650.0077247619629,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006030797958374,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.00762939453125,0.0,0.00762939453125,0.0,0.0085830688476562,0.0087738037109375,0.0,0.0,0.496,1.36,2.176,4.8,112.0,0.0,0.0,650.0120162963867,650.0120162963867,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061392784118652,0.0078678131103515,0.009775161743164,0.009775161743164,0.0,0.0,0.0088214874267578,0.0,0.0088214874267578,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.496,1.36,0.496,0.816,112.0,0.0,0.0,650.0150362650553,650.0180244445801,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0138282775878906,0.0061511993408203,0.0138282775878906,0.0076770782470703,0.00762939453125,0.00762939453125,0.0106334686279296,0.0197410583496093,0.496,1.36,1.344,0.784,112.0,3.744,4.232,650.0165462493896,650.0165462493896,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640407562255,0.0078916549682617,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0061988830566406,0.005960464477539,0.0061988830566406,0.0075817108154296,0.0,0.0,0.0109195709228515,0.0206947326660156,0.496,1.36,0.496,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061312718177909,0.0085830688476562,0.0131130218505859,0.0131130218505859,0.0061988830566406,0.0061988830566406,0.011444091796875,0.0061273574829101,0.011444091796875,0.0083446502685546,0.0,0.0,0.0111103057861328,0.027322769165039,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060909423068981,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0073909759521484,0.0073909759521484,0.0143051147460937,0.0,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060790806860473,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0064373016357421,0.0064373016357421,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061547756195068,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0121593475341796,0.0,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108283996582,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0073909759521484,0.0060558319091796,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0110626220703125,0.0206470489501953,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060057640075683,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0131130218505859,0.006103515625,0.0131130218505859,0.0079154968261718,0.0,0.0,0.0117778778076171,0.0224113464355468,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062579090155444,0.0084638595581054,0.009775161743164,0.009775161743164,0.0041663313711155,0.0050544738769531,0.0083446502685546,0.0067949295043945,0.0083446502685546,0.0088214874267578,0.0,0.0,0.0103712081909179,0.025177001953125,0.496,1.36,0.0,0.0,143.152,8.264,7.736,0.0,0.0,1948.76,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064562802291035,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0041082912696141,0.0050067901611328,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,5231.688,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070817399733137,0.0092983245849609,0.0133514404296875,0.0133514404296875,0.0041557912522314,0.0050067901611328,0.0150203704833984,0.0,0.0150203704833984,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,1.424,0.0,3.312,119.144,0.0,0.0,650.0120162963867,650.0120162963867,16262.144,1
