time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062342917565071,0.008559226989746,0.0061988830566406,0.0061988830566406,0.0147819519042968,0.0147819519042968,0.0064373016357421,0.0137090682983398,0.008249282836914,0.0132322311401367,0.0143766403198242,0.0150442123413085,0.011444091796875,0.0215530395507812,0.0060626438685825,0.0074386596679687,0.496,1.424,1.696,1.696,3.744,4.232,115.808,12.5,14.328,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006501037295502,0.0090360641479492,0.0131130218505859,0.0131130218505859,0.0152587890625,0.0152587890625,0.0066280364990234,0.0,0.0087261199951171,0.0,0.0,0.0,0.0109672546386718,0.0285625457763671,0.0414584465177634,0.10223388671875,0.496,1.392,0.0,0.0,12.008,11.968,118.448,23.564954682779458,2391.88,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063924506159112,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.0085830688476562,0.0058650970458984,0.0,0.0073909759521484,0.0,0.0,0.0,0.0104427337646484,0.0197410583496093,0.0216470045201918,0.0979900360107421,0.496,1.424,0.0,0.0,3.744,4.232,118.448,26.442307692307693,3008.016,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103990089834,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0062518649631076,0.0,0.0084877014160156,0.0,0.0,0.0,0.0099485570734197,0.0247955322265625,0.0252458784315321,0.0927448272705078,0.496,1.424,0.0,0.0,8.792,7.208,114.264,14.285714285714285,319.264,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006192922592163,0.0086069107055664,0.0081062316894531,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,112.0,14.285714285714285,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061404705047607,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0081062316894531,0.0081062316894531,0.0060081481933593,0.0,0.0077724456787109,0.0,0.0,0.0,0.010538101196289,0.0199317932128906,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,14.285714285714285,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063490867614746,0.0083684921264648,0.0081062316894531,0.0081062316894531,0.0052452087402343,0.0052452087402343,0.0058174133300781,0.0060796737670898,0.0075340270996093,0.0089406967163085,0.0073194503784179,0.0094175338745117,0.0115871429443359,0.0229835510253906,0.0,0.0,0.496,1.36,4.544,4.448,3.744,4.232,112.0,14.285714285714285,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006335973739624,0.0088453292846679,0.0071525573730468,0.0071525573730468,0.0126361846923828,0.0126361846923828,0.006103515625,0.006028584071568,0.0083446502685546,0.0077486038208007,0.0075817108154296,0.0098943710327148,0.0107606252034505,0.0263214111328125,0.0,0.0,0.496,1.36,6.208,20.144,12.008,11.968,112.0,14.285714285714285,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006219047812087,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0123977661132812,0.0123977661132812,0.0058174133300781,0.0,0.0073432922363281,0.0,0.0,0.0,0.010538101196289,0.0200271606445312,0.0092983245849609,0.0092983245849609,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006311010606218,0.0083446502685546,0.009775161743164,0.009775161743164,0.0071525573730468,0.0071525573730468,0.0068187713623046,0.0,0.0092267990112304,0.0073909759521484,0.0,0.0073909759521484,0.0108957290649414,0.0243902206420898,0.0069141387939453,0.0069141387939453,0.496,1.392,0.848,0.0,8.264,7.736,123.08,0.0,1.192,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063535010460579,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0,0.005854500664605,0.0,0.0086724758148193,0.0070571899414062,0.0101804733276367,0.0,0.0,0.0064373016357421,0.0064373016357421,0.496,1.36,21.504,13.648,0.0,0.0,113.752,0.0,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063535010460579,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0128746032714843,0.0128746032714843,0.0068187713623046,0.0,0.0081539154052734,0.0,0.0,0.0,0.01068115234375,0.0201225280761718,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,3.744,4.232,113.752,0.0,1.192,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063535010460579,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0100135803222656,0.0100135803222656,0.005960464477539,0.0,0.0077724456787109,0.0,0.0,0.0,0.01068115234375,0.0206947326660156,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,3.744,4.232,113.752,0.0,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063535010460579,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.00762939453125,0.00762939453125,0.0063101450602213,0.0,0.0086784362792968,0.0,0.0,0.0,0.0115553538004557,0.0272274017333984,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,12.008,11.968,113.752,0.0,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063535010460579,0.0090599060058593,0.00762939453125,0.00762939453125,0.0095367431640625,0.0095367431640625,0.0059127807617187,0.0,0.0076770782470703,0.0,0.0,0.0,0.0107288360595703,0.0205516815185546,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,3.744,4.232,113.752,0.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063447809931057,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0131130218505859,0.0131130218505859,0.0062942504882812,0.0,0.0083446502685546,0.0,0.0,0.0,0.0114679336547851,0.0276565551757812,0.0116825103759765,0.0116825103759765,0.496,1.776,0.0,0.0,8.264,7.736,113.256,0.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000348372159,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048708915710449,0.0054836273193359,0.496,1.776,0.0,0.0,0.0,0.0,144.408,21.25984251968504,711.408,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061835392866984,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0104904174804687,0.0104904174804687,0.0060558319091796,0.0,0.00762939453125,0.0,0.0,0.0,0.01068115234375,0.0199317932128906,0.004898418079723,0.0061511993408203,0.496,1.84,0.0,0.0,3.744,4.232,118.448,25.0,254.44,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103515625,0.0078916549682617,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0070095062255859,0.0,0.0096321105957031,0.0,0.0,0.0,0.0121593475341796,0.0217437744140625,0.0,0.0,0.496,1.84,0.0,0.0,3.744,4.232,112.0,25.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061714649200439,0.0086069107055664,0.0078201293945312,0.0066757202148437,0.0078678131103515,0.0099658966064453,0.0063419342041015,0.0,0.0083446502685546,0.0,0.0,0.0,0.0113487243652343,0.0278472900390625,0.0054836273193359,0.0064373016357421,1.344,2.624,0.0,0.0,12.008,11.968,112.0,0.0,20.48,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063844502265817,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0065326690673828,0.0,0.0080585479736328,0.0,0.0,0.0,0.0116825103759765,0.0220775604248046,0.0073228563581194,0.0101089477539062,0.496,1.808,0.0,0.0,3.744,4.232,119.416,0.0,15.064,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065060990366769,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.00762939453125,0.00762939453125,0.0068187713623046,0.0,0.0090837478637695,0.0,0.0,0.0,0.0118732452392578,0.0306606292724609,0.0058582850864955,0.0071525573730468,0.496,1.84,0.0,0.0,8.264,7.736,114.28,26.31578947368421,28.432,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064998570055064,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059127807617187,0.0077724456787109,0.496,1.84,0.0,0.0,0.0,0.0,115.6,31.818181818181817,31.336,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067016865947459,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0119209289550781,0.0119209289550781,0.0068187713623046,0.0,0.0084877014160156,0.0,0.0,0.0,0.0101566314697265,0.0191688537597656,0.0060399373372395,0.0072002410888671,0.496,1.84,0.0,0.0,3.744,4.232,115.584,18.181818181818183,19.256,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062878452130218,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0057220458984375,0.0057220458984375,0.0060081481933593,0.0,0.0078201293945312,0.0,0.0,0.0,0.0110626220703125,0.0211238861083984,0.0060796737670898,0.0069379806518554,0.496,1.84,0.0,0.0,3.744,4.232,113.256,0.0,7.408,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064444186082526,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0059127807617187,0.0,0.0084877014160156,0.0,0.0,0.0,0.0106652577718098,0.0266551971435546,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,12.008,11.968,114.392,0.0,2.104,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062838639363203,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0090599060058593,0.0090599060058593,0.0058174133300781,0.0,0.0075817108154296,0.0,0.0,0.0,0.0107288360595703,0.0203132629394531,0.0072717666625976,0.008702278137207,0.496,1.84,0.0,0.0,3.744,4.232,116.976,14.285714285714285,14.576,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006507285198762,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.0083446502685546,0.0083446502685546,0.0060796737670898,0.0,0.0091314315795898,0.0,0.0,0.0,0.0108957290649414,0.0265836715698242,0.0057697296142578,0.0070095062255859,0.496,1.84,0.0,0.0,8.264,7.736,114.808,28.57142857142857,45.352,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061523914337158,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0063419342041015,0.496,1.84,0.0,0.0,0.0,0.0,112.0,33.33333333333333,5.04,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064040890973598,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0063896179199218,0.0,0.0084877014160156,0.0,0.0,0.0,0.0106334686279296,0.0194549560546875,0.0424031858091001,0.1283168792724607,0.496,1.808,0.0,0.0,3.744,4.232,116.248,21.73913043478261,948.528,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066663244087707,0.0090599060058593,0.00762939453125,0.00762939453125,0.0150203704833984,0.0150203704833984,0.0068187713623046,0.0,0.0093460083007812,0.0,0.0,0.0,0.0116825103759765,0.0206470489501953,0.0182996477399553,0.0940322875976562,0.496,1.84,0.0,0.0,3.744,4.232,121.096,24.568965517241377,1469.64,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067937492143989,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.005960464477539,0.0,0.007486343383789,0.0,0.0,0.0,0.01068115234375,0.0198841094970703,0.0112855976278131,0.0069141387939453,0.496,1.84,0.0,0.0,3.744,4.232,115.904,21.777777777777775,1494.432,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064539079049333,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0059922536214192,0.0,0.0088691711425781,0.0,0.0,0.0,0.0105063120524088,0.0267982482910156,0.0098943710327148,0.0058412551879882,0.496,1.84,0.0,0.0,12.008,11.968,113.256,20.0,106.832,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065435277353418,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0062227249145507,0.0,0.0086069107055664,0.0,0.0,0.0,0.0108957290649414,0.0263929367065429,0.0053729329790387,0.0067472457885742,0.496,1.84,0.0,0.0,8.264,7.736,122.384,26.31578947368421,202.736,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065262637921233,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049041377173529,0.0057220458984375,0.496,1.84,0.0,0.0,0.0,0.0,117.192,24.738675958188153,1184.56,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065582901684205,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048799717679936,0.0054836273193359,0.496,1.84,0.0,0.0,0.0,0.0,117.192,24.885844748858446,2693.832,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062676804575754,0.0083446502685546,0.0150203704833984,0.0150203704833984,0.0073909759521484,0.0073909759521484,0.0063896179199218,0.0,0.0086307525634765,0.0,0.0,0.0,0.011444091796875,0.0211238861083984,0.0052928924560546,0.0063896179199218,0.496,1.84,0.0,0.0,3.744,4.232,116.632,50.0,27.608,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062239170074462,0.0081300735473632,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0069618225097656,0.0,0.0088214874267578,0.0,0.0,0.0,0.0106573104858398,0.0269174575805664,0.0047683715820312,0.0047683715820312,0.496,1.84,0.0,0.0,7.488,8.464,112.0,50.0,3.192,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073745332915207,0.0100135803222656,0.0100135803222656,0.0100135803222656,0.0102519989013671,0.0102519989013671,0.0062227249145507,0.0,0.0082731246948242,0.0,0.0,0.0,0.0107765197753906,0.0272512435913085,0.1162228685017772,0.3249168395996094,0.496,1.84,0.0,0.0,7.488,8.464,121.944,24.73726758286176,31807.32,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069259416939008,0.0092744827270507,0.0128746032714843,0.0128746032714843,0.009775161743164,0.009775161743164,0.0059127807617187,0.0,0.0081777572631835,0.0,0.0,0.0,0.0108718872070312,0.0278234481811523,0.5321567123000687,1.2749671936035156,0.496,1.84,0.0,0.0,8.264,7.736,116.336,19.565217391304348,442.904,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006204813867066,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.496,1.808,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061452388763427,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0102519989013671,0.0102519989013671,0.0,0.0138282775878906,0.0,0.0153779983520507,0.0157356262207031,0.0187158584594726,0.0,0.0,0.0,0.0,0.496,1.776,1.696,1.696,0.0,0.0,112.0,0.0,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061607360839843,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103201184953962,0.2481698989868164,0.496,1.776,0.0,0.0,0.0,0.0,112.0,24.324324324324326,314.464,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071455105184921,0.0094890594482421,0.0081062316894531,0.0081062316894531,0.0128746032714843,0.0128746032714843,0.0065803527832031,0.0,0.0086307525634765,0.0,0.0,0.0,0.0110149383544921,0.0209808349609375,0.2168517386186934,0.4411935806274414,0.496,1.84,0.0,0.0,3.744,4.232,122.224,22.607489597780862,12790.544,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071455105184921,0.0094890594482421,0.0088214874267578,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0058174133300781,0.0,0.0074386596679687,0.0,0.0,0.0,0.011301040649414,0.0216960906982421,0.2168517386186934,0.4411935806274414,0.496,1.84,0.0,0.0,3.744,4.232,122.224,22.607489597780862,12790.544,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063720627210626,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0066757202148437,0.0066757202148437,0.0061511993408203,0.0,0.0084161758422851,0.0,0.0,0.0,0.0111341476440429,0.0263690948486328,0.0104904174804687,0.0104904174804687,0.496,1.776,0.0,0.0,8.264,7.736,113.256,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063400363447654,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0131130218505859,0.0131130218505859,0.0062147776285807,0.0,0.008249282836914,0.0,0.0,0.0,0.0104109446207682,0.0210285186767578,0.0089406967163085,0.0105619430541992,0.496,1.776,0.0,0.0,10.776,11.312,113.256,0.0,12.208,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061011895900819,0.0083446502685546,0.00762939453125,0.00762939453125,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989891233898344,0.3223419189453125,0.496,1.84,0.0,0.0,0.0,0.0,134.024,19.230769230769234,205.208,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062747974300858,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060915946960449,0.007486343383789,0.496,1.84,0.0,0.0,0.0,0.0,115.048,13.043478260869565,51.68,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063269885618295,0.0085830688476562,0.00762939453125,0.00762939453125,0.0057220458984375,0.0057220458984375,0.006103515625,0.0,0.0077724456787109,0.0,0.0,0.0,0.0107765197753906,0.0201225280761718,0.0052650769551595,0.0056982040405273,0.496,1.84,0.0,0.0,3.744,4.232,114.536,25.0,28.416,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117820739746,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0104904174804687,0.0104904174804687,0.0061511993408203,0.0,0.0080108642578125,0.0,0.0,0.0,0.0107765197753906,0.0206947326660156,0.0,0.0,0.496,1.84,0.0,0.0,3.744,4.232,112.0,25.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006197702766645,0.0083446502685546,0.0063896179199218,0.0061988830566406,0.0121593475341796,0.0121593475341796,0.0066041946411132,0.0,0.0088453292846679,0.0,0.0,0.0,0.0107526779174804,0.0274419784545898,0.0057901654924665,0.0064849853515625,1.344,2.688,0.0,0.0,8.264,7.736,117.552,30.0,17.72,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063830082959467,0.0087976455688476,0.0133514404296875,0.0133514404296875,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057220458984375,0.0077247619628906,0.496,1.84,0.0,0.0,0.0,0.0,118.448,18.181818181818183,56.36,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061563926168007,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055269761518998,0.0075340270996093,0.496,1.84,0.0,0.0,0.0,0.0,118.448,8.333333333333332,150.48,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.84,0.0,0.0,0.0,0.0,113.256,0.0,1.192,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063192726361869,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0078678131103515,0.0078678131103515,0.0067710876464843,0.0,0.0084877014160156,0.0,0.0,0.0,0.0117301940917968,0.0214099884033203,0.005960464477539,0.0064849853515625,0.496,1.776,0.0,0.0,3.744,4.232,118.512,25.0,7.912,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060725212097167,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0104904174804687,0.0104904174804687,0.0058174133300781,0.0,0.0074386596679687,0.0,0.0,0.0,0.0115394592285156,0.0216007232666015,0.0,0.0,0.496,1.84,0.0,0.0,3.744,4.232,112.0,25.0,0.0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061726570129394,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.009775161743164,0.009775161743164,0.0067055225372314,0.0,0.0081300735473632,0.0,0.0,0.0,0.010848045349121,0.0266790390014648,0.0,0.0,0.496,1.776,0.0,0.0,9.32,6.68,112.0,25.0,0.0,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061953067779541,0.0086069107055664,0.0071525573730468,0.0071525573730468,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,25.0,0.0,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062226062983422,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,113.256,100.0,0.0,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062590778464137,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0098705291748046,0.496,1.808,0.0,0.0,0.0,0.0,116.224,50.0,3.872,1
