time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0062104567740727,0.0090599060058593,0.0087738037109375,0.0072717666625976,0.0115394592285156,0.0097513198852539,0.0062329428536551,0.0039859749804968,0.0047683715820312,0.0085115432739257,0.0108033418655395,0.0128746032714843,0.0128746032714843,0.0290870666503906,0,0.496,2.352,5.6,6.512,12.536,11.44,139.216,1674.016714096069,1674.016714096069,3984.96,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0073826728175528,0.0100135803222656,0.00762939453125,0.0076770782470703,0.0098466873168945,0.0117301940917968,0.0057697296142578,0.0038857463425521,0.0045299530029296,0.0072479248046875,0.0111579895019531,0.0,0.0,0.0211715698242187,0,0.0,0.0,6.096,5.728,3.744,4.232,117.192,0.0,0.0,32262.448,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067782402038574,0.0092983245849609,0.0069141387939453,0.006866455078125,0.0075101852416992,0.0087261199951171,0.006413459777832,0.0,0.0,0.0086307525634765,0.010848045349121,0.0121593475341796,0.0121593475341796,0.0263690948486328,0,0.496,2.416,8.88,10.176,8.264,7.736,112.0,1674.0164756774902,1674.0164756774902,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0061655044555664,0.0078916549682617,0.0082850456237792,0.0055313110351562,0.0088214874267578,0.0074386596679687,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0,0.496,2.448,6.576,5.728,0.0,0.0,112.0,1674.0102767944336,1674.0102767944336,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0063263543761602,0.0085830688476562,0.0074307123819986,0.0063896179199218,0.0084638595581054,0.0084400177001953,0.0061988830566406,0.0052928924560546,0.0067710876464843,0.0079631805419921,0.0113964080810546,0.0,0.0,0.0224113464355468,0,0.0,0.0,6.448,7.008,3.744,4.232,118.576,0.0,0.0,26.52,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0061893937599599,0.0083446502685546,0.0075101852416992,0.0087261199951171,0.009322166442871,0.0133514404296875,0.0067710876464843,0.0042915344238281,0.0042915344238281,0.0095367431640625,0.0111579895019531,0.0092983245849609,0.0092983245849609,0.0216960906982421,0,0.496,2.416,6.096,5.728,3.744,4.232,113.256,1674.0176677703855,1674.0176677703855,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070532162984212,0.0095367431640625,0.0086625417073567,0.0061988830566406,0.0112056732177734,0.0073909759521484,0.0057901654924665,0.0038869691248584,0.0045299530029296,0.0076770782470703,0.0110566616058349,0.0,0.0,0.0296831130981445,0,0.0,0.0,9.856,10.176,12.536,11.44,128.832,0.0,0.0,20856.312,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0073886153721573,0.009775161743164,0.0077247619628906,0.006723403930664,0.0098228454589843,0.0108242034912109,0.0058650970458984,0.0038936012116822,0.0045299530029296,0.0072956085205078,0.0112533569335937,0.0166893005371093,0.0166893005371093,0.0219345092773437,0,0.496,1.424,6.448,6.224,3.744,4.232,118.448,1674.015760421753,1674.015760421753,20858.32,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0064480304718017,0.0092983245849609,0.006723403930664,0.0070929527282714,0.0077247619628906,0.0086307525634765,0.0058412551879882,0.0,0.0,0.0086069107055664,0.0115394592285156,0.0,0.0,0.0311136245727539,0,0.0,0.0,5.6,6.512,8.264,7.736,112.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0061595439910888,0.0081062316894531,0.0071525573730468,0.0070571899414062,0.008392333984375,0.0092506408691406,0.0062783559163411,0.0,0.0,0.008249282836914,0.0102996826171875,0.0150203704833984,0.0150203704833984,0.0219345092773437,0,0.496,2.48,6.096,5.728,10.776,11.312,112.0,1674.016714096069,1674.016714096069,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0083446502685546,0.0074307123819986,0.0064770380655924,0.0092983245849609,0.0075101852416992,0.0061988830566406,0.0,0.0,0.0078201293945312,0.0115871429443359,0.0,0.0,0.0217437744140625,0,0.0,0.0,9.856,10.176,3.744,4.232,112.0,0.0,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0062239170074462,0.0085830688476562,0.0073432922363281,0.0056266784667968,0.0088691711425781,0.006866455078125,0.0065803527832031,0.0,0.0,0.0088691711425781,0.0121593475341796,0.0123977661132812,0.0123977661132812,0.0233173370361328,0,0.496,2.352,6.448,6.224,3.744,4.232,112.0,1674.0143299102783,1674.0143299102783,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0060577297685158,0.0083446502685546,0.0066280364990234,0.0070929527282714,0.00762939453125,0.0104188919067382,0.0060558319091796,0.005960464477539,0.005960464477539,0.0086307525634765,0.011444091796875,0.0,0.0,0.0301361083984375,0,0.0,0.0,5.6,6.512,12.008,11.968,113.256,0.0,0.0,1.192,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0063720627210626,0.0088214874267578,0.0074590955461774,0.006645917892456,0.0112056732177734,0.0075340270996093,0.0060081481933593,0.0057220458984375,0.0057220458984375,0.0077724456787109,0.0121593475341796,0.013589859008789,0.013589859008789,0.0236988067626953,0,0.496,2.352,11.616,11.824,3.744,4.232,113.256,1674.018144607544,1674.018144607544,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006355861626049,0.0083446502685546,0.0076944177800958,0.0061511993408203,0.009775161743164,0.0087261199951171,0.006866455078125,0.0054836273193359,0.0058650970458984,0.0098228454589843,0.0119686126708984,0.0,0.0,0.0301599502563476,0,0.0,0.0,15.2,29.552,8.264,7.736,118.448,0.0,0.0,10.736,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0063276290893554,0.0083923339843749,0.0069737434387207,0.0081062316894531,0.0080347061157226,0.0101327896118164,0.0,0.0,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0,0.496,2.416,5.6,5.728,0.0,0.0,112.0,1674.0155220031738,1674.0155220031738,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0059914588928222,0.00762939453125,0.0089406967163085,0.006874402364095,0.0116825103759765,0.0095367431640625,0.005960464477539,0.0,0.0,0.0078678131103515,0.0121593475341796,0.0,0.0,0.0231742858886718,0,0.0,0.0,7.424,7.008,3.744,4.232,112.0,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006463397201614,0.0090599060058593,0.0067750612894694,0.0072479248046875,0.0083446502685546,0.0084400177001953,0.00762939453125,0.0,0.0,0.0092029571533203,0.0115871429443359,0.0138282775878906,0.0138282775878906,0.0226497650146484,0,0.496,2.352,26.112,18.88,3.744,4.232,112.496,1674.0193367004397,1674.0193367004397,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0061643123626708,0.0083446502685546,0.0072717666625976,0.006723403930664,0.0089645385742187,0.0082969665527343,0.0060558319091796,0.0,0.0,0.0082969665527343,0.0114758809407552,0.0,0.0,0.0293731689453125,0,0.0,0.0,6.096,5.728,12.008,11.968,112.0,0.0,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0064754486083984,0.0083446502685546,0.0072717666625976,0.0061194101969401,0.008702278137207,0.0072717666625976,0.0060558319091796,0.0081062316894531,0.0081062316894531,0.0075817108154296,0.0119209289550781,0.0133514404296875,0.0133514404296875,0.0234603881835937,0,0.496,2.352,9.856,10.176,3.744,4.232,112.696,1674.0140914916992,1674.0140914916992,1.192,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067623100470547,0.0085830688476562,0.0086784362792968,0.0056743621826171,0.0109195709228515,0.0063419342041015,0.0069141387939453,0.0047683715820312,0.0047683715820312,0.0093698501586914,0.010991096496582,0.0109672546386718,0.0109672546386718,0.0274896621704101,0,0.496,2.352,6.448,6.224,8.264,7.736,113.256,1674.01385307312,1674.01385307312,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068180596650536,0.0085830688476562,0.0062465667724609,0.0069737434387207,0.0076770782470703,0.0092029571533203,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.6,6.512,0.0,0.0,113.256,0.0,0.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068180596650536,0.0085830688476562,0.0066757202148437,0.0061988830566406,0.0082254409790039,0.0077724456787109,0.0060558319091796,0.0061988830566406,0.0061988830566406,0.0077247619628906,0.0130653381347656,0.0121593475341796,0.0121593475341796,0.0258445739746093,0,0.496,1.36,6.096,5.728,3.744,4.232,113.256,1674.0143299102783,1674.0143299102783,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068180596650536,0.0085830688476562,0.0073512395222981,0.0072717666625976,0.008702278137207,0.0096559524536132,0.0058650970458984,0.0061988830566406,0.0061988830566406,0.0075817108154296,0.0115871429443359,0.0,0.0,0.0224590301513671,0,0.0,0.0,9.856,10.176,3.744,4.232,113.256,0.0,0.0,1.192,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068180596650536,0.0085830688476562,0.0064849853515625,0.0071525573730468,0.0079631805419921,0.0090599060058593,0.0066598256429036,0.0061988830566406,0.0061988830566406,0.0102043151855468,0.011761983235677,0.0126361846923828,0.0126361846923828,0.0313282012939453,0,0.496,2.416,6.448,6.224,12.008,11.968,113.256,1674.01385307312,1674.01385307312,1.192,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068180596650536,0.0085830688476562,0.0070571899414062,0.0061988830566406,0.0089645385742187,0.0071048736572265,0.0060558319091796,0.0061988830566406,0.0061988830566406,0.0078678131103515,0.0116348266601562,0.0,0.0,0.0226497650146484,0,0.0,0.0,5.6,6.512,3.744,4.232,113.256,0.0,0.0,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067611238849696,0.0083446502685546,0.0067353248596191,0.0073909759521484,0.0085115432739257,0.0092983245849609,0.0062465667724609,0.0047683715820312,0.0047683715820312,0.0086307525634765,0.0114917755126953,0.0128746032714843,0.0128746032714843,0.0279664993286132,0,0.496,2.352,6.096,5.728,8.264,7.736,113.256,1674.0152835845947,1674.0152835845947,1.192,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069200696043707,0.0090599060058593,0.0064770380655924,0.0066757202148437,0.0078678131103515,0.0088214874267578,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.856,10.176,0.0,0.0,113.256,0.0,0.0,1.192,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069010910110094,0.0085830688476562,0.0066757202148437,0.0060081481933593,0.0089168548583984,0.007486343383789,0.0059127807617187,0.0057220458984375,0.0057220458984375,0.00762939453125,0.0115871429443359,0.0140666961669921,0.0140666961669921,0.0229358673095703,0,0.496,2.352,6.448,6.224,3.744,4.232,113.256,1674.0188598632812,1674.0188598632812,1.192,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0070900592989134,0.0092983245849609,0.006103515625,0.0066161155700683,0.0071525573730468,0.0083208084106445,0.0062465667724609,0.0039127620503177,0.0045299530029296,0.0082969665527343,0.0123023986816406,0.0,0.0,0.0234603881835937,0,0.0,0.0,5.6,6.512,3.744,4.232,140.384,0.0,0.0,11526.872,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0081643536316221,0.0104904174804687,0.0084638595581054,0.0082015991210937,0.0097274780273437,0.0132560729980468,0.0061670939127604,0.0039075969626107,0.0045299530029296,0.0085830688476562,0.0114599863688151,0.0104904174804687,0.0108718872070312,0.0276565551757812,0,1.344,2.832,6.096,5.728,12.008,11.968,117.192,1674.0081310272217,1674.0081310272217,48222.904,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00784646219282,0.0100135803222656,0.0080664952596028,0.0060002009073893,0.0103712081909179,0.0069141387939453,0.0065326690673828,0.0039612481353479,0.004887580871582,0.0084877014160156,0.0125885009765625,0.0,0.0,0.0244140625,0,0.0,0.0,9.856,10.176,3.744,4.232,117.192,0.0,0.0,4881.92,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069212913513183,0.0088214874267578,0.0094413757324218,0.0066757202148437,0.0117778778076171,0.0085830688476562,0.0065088272094726,0.0073909759521484,0.0073909759521484,0.0092983245849609,0.0118017196655273,0.0078678131103515,0.0078678131103515,0.0272512435913085,0,0.496,2.48,6.448,6.224,8.264,7.736,112.0,1674.006700515747,1674.006700515747,2.088,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068800789969308,0.0085830688476562,0.0069141387939453,0.0066161155700683,0.0084400177001953,0.0091075897216796,0.0,0.0039577484130859,0.0045537948608398,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.6,6.512,0.0,0.0,123.64,0.0,0.0,1691.6,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067575653987144,0.0083446502685546,0.0064373016357421,0.0066280364990234,0.0083208084106445,0.0092506408691406,0.0071525573730468,0.0069141387939453,0.0069141387939453,0.009775161743164,0.012826919555664,0.0064373016357421,0.0064373016357421,0.0249862670898437,0,0.496,2.48,6.096,5.728,3.744,4.232,113.256,1674.016714096069,1674.016714096069,1.192,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067765439920757,0.0083446502685546,0.0078280766805013,0.0071525573730468,0.0091791152954101,0.0083446502685546,0.0062465667724609,0.00762939453125,0.00762939453125,0.008249282836914,0.0125408172607421,0.0061988830566406,0.0061988830566406,0.0244617462158203,0,0.496,2.416,9.856,10.176,3.744,4.232,113.256,1674.0078926086426,1674.0078926086426,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069272518157958,0.0086069107055664,0.0063419342041015,0.0061988830566406,0.0086784362792968,0.0079631805419921,0.006564458211263,0.0,0.0,0.0085830688476562,0.0120004018147786,0.0,0.0,0.0307083129882812,0,0.0,0.0,6.448,6.224,12.008,11.968,112.0,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068133150167133,0.0088214874267578,0.0058174133300781,0.0053048133850097,0.0076770782470703,0.0063180923461914,0.0068187713623046,0.0054836273193359,0.0068187713623046,0.0086307525634765,0.0131130218505859,0.0054836273193359,0.0054836273193359,0.023508071899414,0,0.496,1.36,5.6,6.512,3.744,4.232,117.192,1674.0162372589111,1674.0162372589111,18.944,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068938732147216,0.0085830688476562,0.0067949295043945,0.0080108642578125,0.0088453292846679,0.0113487243652343,0.0061511993408203,0.0,0.0,0.0083684921264648,0.0115871429443359,0.0,0.0,0.0287532806396484,0,0.0,0.0,6.096,5.728,8.264,7.736,112.0,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006793737411499,0.0083446502685546,0.007947285970052,0.0070730845133463,0.0096559524536132,0.0082254409790039,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0,0.496,2.416,9.856,10.176,0.0,0.0,112.0,1674.0059852600098,1674.0059852600098,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067385868053531,0.0085830688476562,0.0072956085205078,0.0056266784667968,0.0088691711425781,0.0070571899414062,0.0059127807617187,0.0040531158447265,0.0040531158447265,0.0078678131103515,0.0111103057861328,0.0,0.0,0.021219253540039,0,0.0,0.0,6.448,6.224,3.744,4.232,113.256,0.0,0.0,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067528207503741,0.0085830688476562,0.0065326690673828,0.0076889991760253,0.0071525573730468,0.0103712081909179,0.0062465667724609,0.0045299530029296,0.0045299530029296,0.0081062316894531,0.01220703125,0.0061988830566406,0.0061988830566406,0.0239849090576171,0,0.496,2.352,5.6,6.512,3.744,4.232,113.256,1674.0164756774902,1674.0164756774902,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067077465911409,0.0081062316894531,0.007033348083496,0.009012222290039,0.009012222290039,0.0138282775878906,0.0065088272094726,0.0040531158447265,0.0040531158447265,0.0087499618530273,0.0111818313598632,0.0,0.0,0.0293254852294921,0,0.0,0.0,6.096,5.728,8.264,7.736,113.256,0.0,0.0,1.192,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006638765335083,0.0081062316894531,0.0072717666625976,0.0062386194864908,0.008702278137207,0.0077486038208007,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0,0.496,2.352,9.856,10.176,0.0,0.0,112.0,1674.0062236785889,1674.0062236785889,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067436695098876,0.0083446502685546,0.0078201293945312,0.0061511993408203,0.0092983245849609,0.0094890594482421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.448,6.224,0.0,0.0,112.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068572030138613,0.0085830688476562,0.0080108642578125,0.0064373016357421,0.0099658966064453,0.0087738037109375,0.0,0.0064373016357421,0.0081539154052734,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0,0.496,2.352,5.6,6.512,0.0,0.0,117.192,1674.0069389343262,1674.0069389343262,24.08,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067496299743652,0.0083684921264648,0.0059008598327636,0.0079631805419921,0.0067710876464843,0.0109195709228515,0.005960464477539,0.0,0.0,0.00762939453125,0.0117301940917968,0.0,0.0,0.02288818359375,0,0.0,0.0,6.096,5.728,3.744,4.232,112.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067908589432879,0.0087261199951171,0.0080664952596028,0.0065962473551432,0.0107288360595703,0.0083446502685546,0.006866455078125,0.0042915344238281,0.0061988830566406,0.0095844268798828,0.0117301940917968,0.0064373016357421,0.0064373016357421,0.0223636627197265,0,0.496,2.416,9.856,10.176,3.744,4.232,134.024,1674.016714096069,1674.016714096069,272.68,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068832985797331,0.0085830688476562,0.0077724456787109,0.0058650970458984,0.0089645385742187,0.0075340270996093,0.0061459011501736,0.00762939453125,0.00762939453125,0.0078678131103515,0.0111839988014914,0.0,0.0,0.0298023223876953,0,0.0,0.0,6.448,6.224,8.792,7.208,113.256,0.0,0.0,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0065986196793133,0.0081062316894531,0.0071525573730468,0.0058412551879882,0.0087738037109375,0.0066995620727539,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0057220458984375,0.0057220458984375,0.0,0,0.496,2.416,5.6,6.512,0.0,0.0,113.256,1674.0069389343262,1674.0069389343262,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00676586853331,0.0083446502685546,0.0063180923461914,0.0074386596679687,0.0077486038208007,0.0109195709228515,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0,0.496,2.416,6.096,5.728,0.0,0.0,115.432,1674.0162372589111,1674.0162372589111,3.144,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067457037778636,0.0081062316894531,0.0071922938028971,0.0069538752237955,0.0077486038208007,0.0079870223999023,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.856,10.176,0.0,0.0,117.192,0.0,0.0,8.248,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068849208308201,0.0085830688476562,0.0086784362792968,0.0058174133300781,0.0140190124511718,0.0072956085205078,0.0077724456787109,0.0042959495827003,0.005650520324707,0.0095367431640625,0.0115394592285156,0.0073909759521484,0.0073909759521484,0.0215530395507812,0,0.496,2.416,6.448,6.224,3.744,4.232,137.4,1674.0069389343262,1674.0069389343262,590.384,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00687837600708,0.0085830688476562,0.00762939453125,0.0060796737670898,0.0110149383544921,0.0064373016357421,0.0064373016357421,0.0043186274441805,0.005960464477539,0.0087738037109375,0.0124454498291015,0.0,0.0,0.0229835510253906,0,0.0,0.0,5.6,6.512,3.744,4.232,112.0,0.0,0.0,440.288,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068168735029685,0.0085830688476562,0.0065565109252929,0.0080108642578125,0.0083684921264648,0.0118255615234375,0.0059843063354492,0.0061988830566406,0.0061988830566406,0.0083684921264648,0.0112295150756835,0.0066757202148437,0.0066757202148437,0.0288009643554687,0,0.496,1.424,6.096,5.728,8.264,7.736,113.256,1674.015760421753,1674.015760421753,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0068370382584149,0.0090599060058593,0.0071525573730468,0.006874402364095,0.0083446502685546,0.009775161743164,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.856,10.176,0.0,0.0,113.256,0.0,0.0,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067717993437354,0.0081062316894531,0.0077247619628906,0.0054359436035156,0.0081062316894531,0.0071048736572265,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0,0.496,2.384,6.448,6.224,0.0,0.0,113.256,1674.0059852600098,1674.0059852600098,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067400932312011,0.0083446502685546,0.007486343383789,0.0079274177551269,0.0103950500488281,0.0106573104858398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.6,6.512,0.0,0.0,112.0,0.0,0.0,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0067293643951416,0.0085830688476562,0.0067949295043945,0.005960464477539,0.0073194503784179,0.0071048736572265,0.0073432922363281,0.0,0.0,0.0110149383544921,0.0113964080810546,0.00762939453125,0.00762939453125,0.0216960906982421,0,0.496,2.352,6.096,5.728,3.744,4.232,112.0,1674.015760421753,1674.015760421753,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006791353225708,0.0088214874267578,0.0067949295043945,0.0071128209431966,0.007033348083496,0.008702278137207,0.005960464477539,0.0,0.0,0.0076770782470703,0.0119686126708984,0.0,0.0,0.022125244140625,0,0.0,0.0,9.856,10.176,3.744,4.232,112.0,0.0,0.0,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0069951548159701,0.0092983245849609,0.0062942504882812,0.005960464477539,0.0078201293945312,0.0080108642578125,0.0064611434936523,0.0040248288946636,0.0045299530029296,0.008392333984375,0.0115871429443359,0.0078678131103515,0.0078678131103515,0.0273942947387695,0,0.496,2.352,6.448,6.224,8.264,7.736,140.8,1674.0150451660156,1674.0150451660156,1215.872,1
