time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063912703259156,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0043710072835286,0.0233650207519531,0.0054836273193359,0.0233650207519531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,0.0,2772.512,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062807282405113,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0043933456008498,0.0145435333251953,0.0056266784667968,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,1805.384,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059843063354492,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0121593475341796,0.0,0.0121593475341796,0.0057697296142578,0.0,0.0,0.0073432922363281,0.0108718872070312,0.0207424163818359,0.496,1.392,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060105323791503,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0185966491699218,0.0,0.0185966491699218,0.0057697296142578,0.0,0.0,0.0073432922363281,0.0109672546386718,0.0209331512451171,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057899951934814,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0,0.0133514404296875,0.0,0.0133514404296875,0.0061511993408203,0.0,0.0,0.0081539154052734,0.0102043151855468,0.0246524810791015,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056461315249922,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0088214874267578,0.0100135803222656,0.0088214874267578,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059272519391567,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0078678131103515,0.0128746032714843,0.0078678131103515,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058821777799236,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0104904174804687,0.0078678131103515,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059373170426748,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0040597385830349,0.0100135803222656,0.0047683715820312,0.0100135803222656,0.0061511993408203,0.0,0.0,0.0080108642578125,0.0111103057861328,0.021219253540039,0.496,1.424,0.0,0.0,143.152,3.744,4.232,0.0,0.0,4725.76,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058841705322265,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0159740447998046,0.0,0.0159740447998046,0.0062465667724609,0.0,0.0,0.0085830688476562,0.01068115234375,0.0199317932128906,0.496,1.392,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060653686523437,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.004536575741238,0.0138282775878906,0.0069141387939453,0.0138282775878906,0.0060796737670898,0.0,0.0,0.008392333984375,0.0104427337646484,0.0256061553955078,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,411.664,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060265607172899,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0040483154706506,0.0095367431640625,0.0047683715820312,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,122.384,0.0,0.0,0.0,0.0,3269.616,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058525237277965,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0092983245849609,0.0085830688476562,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056366422283115,0.0073909759521484,0.0081062316894531,0.0081062316894531,0.0050067901611328,0.0073909759521484,0.0050067901611328,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059592783154539,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0081062316894531,0.0066757202148437,0.0081062316894531,0.0071048736572265,0.0,0.0,0.0101089477539062,0.011444091796875,0.0215530395507812,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058388710021972,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0,0.0066757202148437,0.0,0.0066757202148437,0.0061988830566406,0.0,0.0,0.0077724456787109,0.0120162963867187,0.0222682952880859,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006004444603781,0.0082254409790039,0.009775161743164,0.009775161743164,0.004124552123109,0.0109672546386718,0.0050067901611328,0.0109672546386718,0.0061511993408203,0.0,0.0,0.0088214874267578,0.0112533569335937,0.0255823135375976,0.496,1.36,0.0,0.0,143.152,8.264,7.736,0.0,0.0,2895.416,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058269500732421,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0040323837943699,0.0100135803222656,0.0047683715820312,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,486.64,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057899951934814,0.0081062316894531,0.0060796737670898,0.0063657760620117,0.0,0.0156164169311523,0.0,0.0206708908081054,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,112.0,0.0,0.0,1067.0177936553955,1067.0177936553955,0.0,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058501514036263,0.00762939453125,0.0104904174804687,0.0104904174804687,0.0081062316894531,0.0131130218505859,0.0081062316894531,0.0131130218505859,0.0,0.0098943710327148,0.0124692916870117,0.0,0.0,0.0,0.496,1.36,0.848,1.696,113.256,0.0,0.0,1067.0077800750732,1067.0077800750732,1.192,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059758845846451,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0052452087402343,0.0073909759521484,0.0052452087402343,0.0073909759521484,0.0058650970458984,0.0,0.0,0.0074386596679687,0.0120162963867187,0.0231742858886718,0.496,1.36,0.848,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057944017856275,0.00762939453125,0.00762939453125,0.00762939453125,0.0085830688476562,0.0126361846923828,0.0085830688476562,0.0126361846923828,0.005960464477539,0.0,0.0,0.0075817108154296,0.0106334686279296,0.0202655792236328,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058864725047144,0.0078201293945312,0.0081062316894531,0.0081062316894531,0.0041590796576605,0.0123977661132812,0.0048637390136718,0.0123977661132812,0.0061273574829101,0.0,0.0,0.0090837478637695,0.0118255615234375,0.0279426574707031,0.496,1.424,0.0,0.0,127.576,8.264,7.736,0.0,0.0,204.672,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058245658874511,0.0076532363891601,0.0071525573730468,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060139632806545,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0043364538662675,0.0154972076416015,0.0052452087402343,0.0154972076416015,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,137.96,0.0,0.0,0.0,0.0,767.448,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056862831115722,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0042080879211425,0.0121593475341796,0.0050783157348632,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,218.848,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061611137767829,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.004180123872846,0.0119209289550781,0.0052452087402343,0.0119209289550781,0.0060558319091796,0.0,0.0,0.0077724456787109,0.0112056732177734,0.0212669372558593,0.496,1.424,0.0,0.0,118.448,3.744,4.232,0.0,0.0,1178.744,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006047375683714,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0040155515026816,0.0104904174804687,0.0045299530029296,0.0104904174804687,0.0063419342041015,0.0,0.0,0.0078678131103515,0.011444091796875,0.0224113464355468,0.496,1.424,0.0,0.0,120.776,3.744,4.232,0.0,0.0,7050.944,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060802668481323,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0041085620259129,0.0116825103759765,0.0049591064453125,0.0116825103759765,0.005854500664605,0.0,0.0,0.0066280364990234,0.0109889290549538,0.0262260437011718,0.496,1.424,0.0,0.0,113.256,8.792,7.208,0.0,0.0,458.76,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059330463409423,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059103965759277,0.0078916549682617,0.0073909759521484,0.0073909759521484,0.0,0.0138282775878906,0.0,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057537567439337,0.0078678131103515,0.0112056732177734,0.0112056732177734,0.004347413778305,0.0116825103759765,0.0050067901611328,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,127.576,0.0,0.0,0.0,0.0,729.952,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060560679671787,0.0081062316894531,0.011444091796875,0.011444091796875,0.0042276444777943,0.0078678131103515,0.0050067901611328,0.0078678131103515,0.0060677528381347,0.0,0.0,0.0079870223999023,0.0102519989013671,0.0206470489501953,0.496,1.36,0.0,0.0,122.384,14.52,15.544,0.0,0.0,1641.848,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063467025756835,0.0088453292846679,0.0081062316894531,0.0081062316894531,0.0040775052192066,0.009775161743164,0.0047683715820312,0.009775161743164,0.006103515625,0.0,0.0,0.0079631805419921,0.0108718872070312,0.0207901000976562,0.496,1.424,0.0,0.0,112.0,3.744,4.232,0.0,0.0,5306.984,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057884709752021,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0047683715820312,0.0123977661132812,0.0047683715820312,0.0123977661132812,0.0059843063354492,0.0,0.0,0.0075817108154296,0.0104665756225585,0.0249862670898437,0.496,1.392,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058916670766042,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0069141387939453,0.0092983245849609,0.0069141387939453,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059403995476146,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0050663948059082,0.0104904174804687,0.0063896179199218,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,0.0,32.288,1
204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060726614559397,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0041118566540704,0.00762939453125,0.0047683715820312,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,131.056,0.0,0.0,0.0,0.0,2321.112,1
205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005875825881958,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0102519989013671,0.0,0.0102519989013671,0.0057220458984375,0.0,0.0,0.0075817108154296,0.0117301940917968,0.0232696533203125,0.496,1.424,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059960493400915,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0060456139700753,0.0085830688476562,0.0080347061157226,0.0085830688476562,0.0056028366088867,0.0,0.0,0.0063896179199218,0.0101327896118164,0.0182390213012695,0.496,1.424,0.0,0.0,115.096,4.272,3.704,0.0,0.0,33.936,1
207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058093873581083,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0051789813571506,0.0078678131103515,0.0057220458984375,0.0078678131103515,0.0063419342041015,0.0,0.0,0.0086069107055664,0.0107765197753906,0.0267982482910156,0.496,1.424,0.0,0.0,117.936,8.264,7.736,0.0,0.0,44.144,1
208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059402997220926,0.0081062316894531,0.009775161743164,0.009775161743164,0.0055631001790364,0.0112056732177734,0.0072002410888671,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0,50.912,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059722673774945,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0056823094685872,0.0128746032714843,0.0072717666625976,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.84,0.0,0.0,0.0,0.0,25.68,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059510221575746,0.0078678131103515,0.00762939453125,0.00762939453125,0.0054836273193359,0.0176429748535156,0.0062942504882812,0.0176429748535156,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.648,0.0,0.0,0.0,0.0,33.528,1
211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00604705430975,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0051498413085937,0.0081062316894531,0.0059127807617187,0.0081062316894531,0.0063419342041015,0.0,0.0,0.008392333984375,0.0107765197753906,0.0202655792236328,0.496,1.424,0.0,0.0,115.64,3.744,4.232,0.0,0.0,40.792,1
212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061170378727699,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0050258636474609,0.0143051147460937,0.0060081481933593,0.0143051147460937,0.0064849853515625,0.0,0.0,0.008392333984375,0.0105857849121093,0.0202655792236328,0.496,1.424,0.0,0.0,117.056,3.744,4.232,0.0,0.0,64.712,1
213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061549950594925,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0055840140894839,0.0116825103759765,0.0069618225097656,0.0116825103759765,0.0066757202148437,0.0,0.0,0.009012222290039,0.0101566314697265,0.0253677368164062,0.496,1.424,0.0,0.0,115.8,8.264,7.736,0.0,0.0,50.872,1
214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059568881988525,0.0081062316894531,0.00762939453125,0.00762939453125,0.0053994795855353,0.0088214874267578,0.005960464477539,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,42.824,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060277410072855,0.009012222290039,0.0067949295043945,0.0068902969360351,0.0050663948059082,0.0119209289550781,0.0054836273193359,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.272,0.0,0.0,116.896,0.0,0.0,0.0,0.0,47.024,1
216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059557665745025,0.0080585479736328,0.0061988830566406,0.0061988830566406,0.0051259994506835,0.0123977661132812,0.0057935714721679,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,120.536,0.0,0.0,0.0,0.0,55.04,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006095017537032,0.0081062316894531,0.00762939453125,0.00762939453125,0.0051784515380859,0.0107288360595703,0.0058650970458984,0.0107288360595703,0.0061511993408203,0.0,0.0,0.0075817108154296,0.0106334686279296,0.0200748443603515,0.496,1.424,0.0,0.0,117.216,3.744,4.232,0.0,0.0,83.944,1
218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063566426139565,0.0085830688476562,0.00762939453125,0.00762939453125,0.0052866728409476,0.0083446502685546,0.0063896179199218,0.0083446502685546,0.006103515625,0.0,0.0,0.0077247619628906,0.0101566314697265,0.0187873840332031,0.496,1.424,0.0,0.0,114.808,3.744,4.232,0.0,0.0,64.84,1
219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065016746520996,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0058195807717063,0.0085830688476562,0.0077486038208007,0.0085830688476562,0.0065326690673828,0.0,0.0,0.0096559524536132,0.0106096267700195,0.0246286392211914,0.496,1.424,0.0,0.0,114.2,8.264,7.736,0.0,0.0,60.16,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059367412358374,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0053714303409352,0.0071525573730468,0.0063896179199218,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.808,0.0,0.0,0.0,0.0,39.576,1
221,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059068202972412,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0050306320190429,0.0104904174804687,0.0057697296142578,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,49.376,1
222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062341173294142,0.0085353851318359,0.0069141387939453,0.0069141387939453,0.0049982752118791,0.0066757202148437,0.0055551528930664,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,120.136,0.0,0.0,0.0,0.0,68.528,1
223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061170378727699,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0055313110351562,0.0090599060058593,0.0071048736572265,0.0090599060058593,0.0064373016357421,0.0,0.0,0.0094890594482421,0.01068115234375,0.0203132629394531,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,0.0,36.584,1
224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060215372170133,0.0081062316894531,0.011444091796875,0.011444091796875,0.0059306621551513,0.0107288360595703,0.00762939453125,0.0107288360595703,0.0057220458984375,0.0066757202148437,0.0066757202148437,0.0061273574829101,0.0101327896118164,0.0180006027221679,0.496,1.424,0.0,0.848,118.664,4.272,3.704,1067.0138597488403,1067.0156717300415,37.952,1
225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058335451344352,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0060154841496394,0.0085830688476562,0.0070571899414062,0.0085830688476562,0.006270408630371,0.0071525573730468,0.0071525573730468,0.0082731246948242,0.0108718872070312,0.028395652770996,0.496,1.424,1.696,0.848,115.96,8.264,7.736,0.0,0.0,33.656,1
226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060541712822605,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0053706922029194,0.0133514404296875,0.0063419342041015,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.552,0.0,0.0,0.0,0.0,44.04,1
227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006031634202644,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0051657358805338,0.00762939453125,0.0061273574829101,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.712,0.0,0.0,0.0,0.0,63.744,1
228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061431334386417,0.0081062316894531,0.00762939453125,0.00762939453125,0.0051127539740668,0.0090599060058593,0.005960464477539,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.344,0.0,0.0,0.0,0.0,131.616,1
229,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061764575467251,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0054200490315755,0.0121593475341796,0.0064849853515625,0.0121593475341796,0.0057697296142578,0.0,0.0,0.0072956085205078,0.0106334686279296,0.0199317932128906,0.496,1.424,0.0,0.0,115.792,3.744,4.232,0.0,0.0,64.128,1
