time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064184169958133,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0053153318517348,0.0062942504882812,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.328,0.0,0.0,0.0,0.0,63.416,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061431334386417,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0052690505981445,0.0057935714721679,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.344,0.0,0.0,0.0,0.0,89.28,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062320955950229,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0050862630208333,0.0058889389038085,0.009775161743164,0.009775161743164,0.0060319900512695,0.0,0.0,0.0086069107055664,0.0110149383544921,0.0280141830444335,0.496,1.424,0.0,0.0,116.072,7.488,8.464,0.0,0.0,113.664,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061466919248969,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0061988830566406,0.0082254409790039,0.0126361846923828,0.0126361846923828,0.0070095062255859,0.0073909759521484,0.0073909759521484,0.0092267990112304,0.0113487243652343,0.0294685363769531,0.496,1.424,0.0,3.312,115.176,7.488,8.464,650.0101089477539,650.0101089477539,22.832,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063447809931057,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0059043659883386,0.0072002410888671,0.0071525573730468,0.0071525573730468,0.006413459777832,0.0067949295043945,0.0068902969360351,0.0088453292846679,0.0109434127807617,0.0263929367065429,0.496,1.424,4.544,2.24,115.624,16.528,15.472,650.0072479248047,650.0072479248047,64.744,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062697004563737,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.005407766862349,0.0059366226196289,0.0071525573730468,0.0071525573730468,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.496,1.424,1.104,1.552,117.312,0.0,0.0,650.0077247619629,650.0077247619629,76.864,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059781688274723,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0065803527832031,0.0079631805419921,0.0092983245849609,0.0092983245849609,0.006262461344401,0.0071525573730468,0.0071525573730468,0.0081062316894531,0.0098546346028645,0.0218868255615234,0.496,1.424,1.072,3.248,116.752,10.776,11.312,650.0116586685181,650.0151872634888,14.968,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059414858841777,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0058412551879882,0.0063180923461914,0.0095367431640625,0.0095367431640625,0.0,0.008702278137207,0.0107049942016601,0.0,0.0,0.0,0.496,1.424,1.84,1.6,113.256,0.0,0.0,650.017499923706,650.017499923706,3.824,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060478059372099,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0079870223999023,0.0084638595581054,0.0085830688476562,0.0085830688476562,0.006723403930664,0.0,0.0,0.0092029571533203,0.0108242034912109,0.0273466110229492,0.496,1.392,0.496,0.0,118.96,7.488,8.464,650.0115394592285,650.0115394592285,6.384,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059438582083479,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0061555342240767,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0066757202148437,0.0,0.0,0.0093936920166015,0.0113964080810546,0.0291109085083007,0.496,1.424,0.0,0.0,117.16,7.488,8.464,0.0,0.0,44.152,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063424086689355,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0052763068157693,0.0063896179199218,0.00762939453125,0.00762939453125,0.0063419342041015,0.0,0.0,0.0083684921264648,0.0109672546386718,0.0261306762695312,0.496,1.424,0.0,0.0,117.192,16.528,15.472,0.0,0.0,96.536,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060945007931533,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0050544738769531,0.0057697296142578,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,116.904,0.0,0.0,0.0,0.0,116.528,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062850442263159,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.005655288696289,0.0068187713623046,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.84,0.0,0.0,0.0,0.0,106.776,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061375079768719,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0053114361233181,0.006103515625,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.856,0.0,0.0,0.0,0.0,59.664,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006174096966734,0.0087976455688476,0.0078916549682617,0.007033348083496,0.0052551428476969,0.0058889389038085,0.0092983245849609,0.0094890594482421,0.0061723921034071,0.0,0.0,0.00762939453125,0.010880556973544,0.0286102294921875,1.344,2.272,0.0,0.0,117.936,8.016,7.936,0.0,0.0,89.424,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065262637921233,0.0088214874267578,0.0131130218505859,0.0131130218505859,0.0052551428476969,0.0061273574829101,0.0090599060058593,0.0090599060058593,0.0061723921034071,0.0,0.0,0.007486343383789,0.0107505104758522,0.0283718109130859,0.496,1.424,0.0,0.0,115.96,8.016,7.936,0.0,0.0,87.952,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059106456699656,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0052268688495342,0.005960464477539,0.0061988830566406,0.0061988830566406,0.0063061714172363,0.0,0.0,0.0086069107055664,0.0110268592834472,0.027775764465332,0.496,1.424,0.0,0.0,117.192,16.528,15.472,0.0,0.0,117.536,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062107446774914,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0051573703163548,0.0063896179199218,0.0095367431640625,0.0095367431640625,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.424,0.0,3.312,114.472,0.0,0.0,650.0091552734375,650.0091552734375,63.304,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062178616500019,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0056965010506766,0.0071287155151367,0.0123977661132812,0.0123977661132812,0.0,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.496,1.424,3.28,1.616,116.072,0.0,0.0,650.0101089477539,650.0101089477539,94.864,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061434094268496,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0052375178183278,0.005960464477539,0.0138282775878906,0.0138282775878906,0.0,0.0053644180297851,0.005650520324707,0.0,0.0,0.0,0.496,1.424,2.368,2.72,118.448,0.0,0.0,650.0071287155151,650.0077962875366,104.552,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062602581364093,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0066757202148437,0.0116825103759765,0.0116825103759765,0.0061194101969401,0.00762939453125,0.00762939453125,0.0076770782470703,0.010858882557262,0.0283718109130859,0.496,1.424,1.072,3.248,116.112,8.016,7.936,650.0113010406494,650.0113010406494,38.128,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062472749464582,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0056120065542367,0.0061988830566406,0.013589859008789,0.013589859008789,0.0061511993408203,0.005960464477539,0.005960464477539,0.008392333984375,0.010991096496582,0.0274419784545898,0.496,1.424,0.496,0.816,118.448,7.488,8.464,650.0099897384644,650.0110387802124,103.504,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062131170016616,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0052377581596374,0.0057220458984375,0.0102519989013671,0.0102519989013671,0.0062346458435058,0.0083446502685546,0.0083446502685546,0.0088453292846679,0.0116825103759765,0.0273704528808593,0.496,1.424,1.344,0.784,115.4,16.528,15.472,650.0139236450195,650.0139236450195,94.96,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061692290045135,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0054438908894856,0.0065565109252929,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.496,0.0,115.912,0.0,0.0,0.0,0.0,92.992,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006247515702129,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0051021575927734,0.006103515625,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.816,0.0,0.0,0.0,0.0,93.032,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063317332101698,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.005091939653669,0.0059127807617187,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.816,0.0,0.0,0.0,0.0,50.592,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006262935809235,0.0083446502685546,0.0169277191162109,0.0169277191162109,0.0054334339342619,0.0064849853515625,0.0069141387939453,0.0069141387939453,0.0057697296142578,0.0,0.0,0.0074386596679687,0.0109672546386718,0.0201702117919921,0.496,1.424,0.0,0.0,115.512,3.744,4.232,0.0,0.0,67.672,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063074697362314,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.005042552947998,0.005960464477539,0.0131130218505859,0.0131130218505859,0.0060558319091796,0.0,0.0,0.0080108642578125,0.011301040649414,0.0209331512451171,0.496,1.424,0.0,0.0,118.448,3.744,4.232,0.0,0.0,78.448,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059876111474367,0.0080823898315429,0.0085830688476562,0.0085830688476562,0.0053423422354239,0.0064849853515625,0.0116825103759765,0.0116825103759765,0.0063657760620117,0.0,0.0,0.0084638595581054,0.0110387802124023,0.0263452529907226,0.496,1.424,0.0,0.0,117.232,8.264,7.736,0.0,0.0,93.912,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060360030372544,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0052360387948843,0.0057220458984375,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.776,0.0,0.0,0.0,0.0,99.952,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063032653201278,0.0085830688476562,0.009775161743164,0.009775161743164,0.0050820802387438,0.0058650970458984,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,116.072,0.0,0.0,0.0,0.0,80.984,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059379273979224,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0057641197653377,0.0072479248046875,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.984,0.0,0.0,0.0,0.0,80.584,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061051762519191,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0052452087402343,0.0061988830566406,0.0121593475341796,0.0121593475341796,0.0066757202148437,0.0073909759521484,0.0075817108154296,0.0089645385742187,0.0109195709228515,0.0203609466552734,0.496,1.424,3.28,4.928,116.456,3.744,4.232,650.0087976455688,650.0098466873169,103.056,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064135783940405,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0057816505432128,0.0069856643676757,0.0109672546386718,0.0109672546386718,0.0062465667724609,0.0064373016357421,0.0064373016357421,0.0079154968261718,0.0115871429443359,0.0219345092773437,0.496,1.424,1.264,1.168,115.88,3.744,4.232,650.0072479248047,650.0072479248047,88.704,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062602581364093,0.008559226989746,0.0081062316894531,0.0081062316894531,0.0055687768118722,0.0061988830566406,0.0085830688476562,0.0085830688476562,0.0060558319091796,0.0088214874267578,0.0088214874267578,0.0084161758422851,0.0107526779174804,0.0256061553955078,0.496,1.424,1.104,1.552,117.904,8.264,7.736,650.0077247619629,650.0077247619629,49.328,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062059647966139,0.0083208084106445,0.0071525573730468,0.0071525573730468,0.0054495675223214,0.005960464477539,0.0181198120117187,0.0181198120117187,0.0,0.0084638595581054,0.008559226989746,0.0,0.0,0.0,0.496,1.424,1.568,4.064,117.52,0.0,0.0,650.010347366333,650.0124454498291,94.808,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062697004563737,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0056245110251686,0.0066280364990234,0.0150203704833984,0.0150203704833984,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,1.344,0.784,117.648,0.0,0.0,650.0197649002075,650.0223398208618,96.848,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059282779693603,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0058650970458984,0.0069141387939453,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.496,0.0,112.0,0.0,0.0,0.0,0.0,14.408,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061870801566851,0.0083208084106445,0.0088214874267578,0.0088214874267578,0.0057856241861979,0.0066757202148437,0.0157356262207031,0.0157356262207031,0.0072956085205078,0.0,0.0,0.0111579895019531,0.0113964080810546,0.0214576721191406,0.496,1.392,0.0,0.0,118.928,3.744,4.232,0.0,0.0,55.272,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062463295400439,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0049471855163574,0.0054836273193359,0.0121593475341796,0.0121593475341796,0.0066280364990234,0.0,0.0,0.0090599060058593,0.0111579895019531,0.021219253540039,0.496,1.424,0.0,0.0,115.496,3.744,4.232,0.0,0.0,72.384,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060665607452392,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0147819519042968,0.0147819519042968,0.0063180923461914,0.0,0.0,0.0088691711425781,0.0119209289550781,0.0279188156127929,0.496,1.424,0.0,0.0,112.0,8.264,7.736,0.0,0.0,3.208,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059118318320506,0.0078678131103515,0.00762939453125,0.00762939453125,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062152451159907,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.005648686335637,0.006723403930664,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,123.68,0.0,0.0,0.0,0.0,39.768,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062484552364538,0.0087976455688476,0.0107288360595703,0.0107288360595703,0.0054511156949129,0.005960464477539,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,116.752,0.0,0.0,0.0,0.0,77.28,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061680428424284,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0054717063903808,0.0063657760620117,0.0133514404296875,0.0133514404296875,0.006723403930664,0.0,0.0,0.0081539154052734,0.0117778778076171,0.0226974487304687,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,0.0,75.2,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061300856557058,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0050597720675998,0.0057697296142578,0.0066757202148437,0.0066757202148437,0.0059127807617187,0.0,0.0,0.0074386596679687,0.0114917755126953,0.0223159790039062,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,0.0,79.952,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062071861912362,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0052565620059058,0.005960464477539,0.0118017196655273,0.0134229660034179,0.006270408630371,0.0071525573730468,0.0071525573730468,0.0086069107055664,0.0106096267700195,0.0243663787841796,1.344,2.272,0.0,3.312,116.008,8.264,7.736,650.0091552734375,650.0091552734375,77.64,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0056287516718325,0.0066280364990234,0.00762939453125,0.00762939453125,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.496,1.424,3.28,1.616,116.072,0.0,0.0,650.0093936920166,650.0093936920166,89.144,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064361213457466,0.0088214874267578,0.009775161743164,0.009775161743164,0.0059107939402262,0.0078201293945312,0.0131130218505859,0.0131130218505859,0.0,0.0077486038208007,0.0089883804321289,0.0,0.0,0.0,0.496,1.424,2.368,2.72,118.448,0.0,0.0,650.0086784362793,650.0088691711426,97.632,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063948111959023,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0057379404703776,0.006866455078125,0.0085830688476562,0.0085830688476562,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.424,1.072,3.248,116.336,0.0,0.0,650.0153541564941,650.0153541564941,63.432,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062921259662892,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0055053017356178,0.0061750411987304,0.011444091796875,0.011444091796875,0.0060081481933593,0.0077486038208007,0.0089883804321289,0.0077724456787109,0.011301040649414,0.0212669372558593,0.496,1.424,1.344,1.6,116.304,3.744,4.232,650.0135660171509,650.0174760818481,76.704,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064088337457002,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0051558017730712,0.0063657760620117,0.009775161743164,0.009775161743164,0.0059127807617187,0.0,0.0,0.0073909759521484,0.011301040649414,0.0213146209716796,0.496,1.424,0.992,0.0,115.88,3.744,4.232,650.0108242034912,650.0108242034912,99.136,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006305637644298,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0050913903021043,0.0057220458984375,0.0066757202148437,0.0066757202148437,0.0069856643676757,0.0,0.0,0.0088453292846679,0.0121831893920898,0.0295162200927734,0.496,1.424,0.0,0.0,114.808,8.264,7.736,0.0,0.0,111.784,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061762332916259,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0050306320190429,0.005340576171875,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,34.544,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061965224766495,0.008559226989746,0.0109672546386718,0.0109672546386718,0.0042417381383195,0.0050067901611328,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,122.384,0.0,0.0,0.0,0.0,1641.936,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064337431494869,0.0088214874267578,0.00762939453125,0.00762939453125,0.0041495548205429,0.0050067901611328,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1887.408,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060873838206428,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0047683715820312,0.0047683715820312,0.0116825103759765,0.0116825103759765,0.006103515625,0.0,0.0,0.0074386596679687,0.01220703125,0.0237941741943359,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058916670766042,0.0081062316894531,0.00762939453125,0.00762939453125,0.0050067901611328,0.0050067901611328,0.0061988830566406,0.0061988830566406,0.0064849853515625,0.0,0.0,0.0082015991210937,0.0112533569335937,0.0216960906982421,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060582160949707,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0060081481933593,0.0,0.0,0.0083684921264648,0.011301040649414,0.0265359878540039,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060665607452392,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062716007232666,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,1.36,0.0,3.312,112.0,0.0,0.0,650.0129699707031,650.0129699707031,0.0,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063192844390869,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.496,1.36,3.28,1.616,112.0,0.0,0.0,650.0110626220703,650.0110626220703,0.0,1
