time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,f1_u_throughput_ul_kbps,f1_u_throughput_dl_kbps,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,F-node
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0067627429962158,0.0,0.0,0.0092506408691406,0.0125408172607421,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,11.248,11.312,3.744,4.232,14.285714285714285,14.285714285714285,85.02035140991211,85.03141403198242,676.2996912002563,345.1274236043294,-219.0368175506592,-608.4715525309244,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.006868839263916,0.0,0.0,0.0078148312038845,0.0104427337646484,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,9.84,23.936,6.432,7.936,28.57142857142857,25.0,85.0198745727539,85.03456115722656,582.3957443237305,251.4723300933838,-31.174421310424805,-87.18140920003255,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067603588104248,0.0,0.0,0.0087976455688476,0.012373924255371,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,8.264,7.736,25.0,0.0,85.01939340071245,85.03198623657227,1042.0050621032717,747.3978996276855,-464.681315422058,-687.4914169311523,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0069058356593497,0.0071525573730468,0.0071525573730468,0.0087420145670572,0.0126361846923828,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,6.448,6.544,4.8,4.76,20.0,20.0,85.01726388931274,85.02237796783447,632.7486991882324,449.1487741470337,-418.6744213104248,-723.236083984375,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0068844847418182,0.0057220458984375,0.0057220458984375,0.0097990036010742,0.0156164169311523,0.0,0.0,0.0,0.0,113.192,1.192,0.0,0.0,26.112,18.128,8.264,7.736,50.0,18.181818181818183,85.01927852630615,85.03832817077637,599.4656085968018,312.9530906677246,-26.51758193969726,-178.4214973449707,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006868839263916,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,6.096,5.76,0.0,0.0,40.0,25.0,0.0,0.0,1036.8564128875732,746.6591199239095,-373.67897033691406,-544.0987745920817,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006868839263916,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,85.03842353820801,85.03842353820801,1037.461805343628,747.3912239074707,-427.8140068054199,-746.6211318969727,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006868839263916,0.0042915344238281,0.0042915344238281,0.0088691711425781,0.0124454498291015,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,5.104,5.76,3.744,4.232,0.0,25.0,85.01052856445312,85.01169681549072,1032.0186138153076,740.3799692789713,-429.0428161621094,-747.6812203725179,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006868839263916,0.0042915344238281,0.0042915344238281,0.0095605850219726,0.0134468078613281,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,5.6,4.976,8.016,8.464,25.0,33.33333333333333,85.01720428466797,85.03556251525879,1050.2354145050049,746.5508778889974,-852.8793573379517,-948.4854936599731,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006868839263916,0.0042915344238281,0.0042915344238281,0.0090916951497395,0.0141143798828125,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,4.752,5.264,12.536,11.968,33.33333333333333,0.0,85.01915633678436,85.03150939941406,1000.4138946533204,663.1984710693359,-413.6202812194824,-746.6322580973307,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0069343035493917,0.0052452087402343,0.0052452087402343,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.592,0.592,25.0,25.0,85.02260843912761,85.03828048706055,1049.776554107666,746.6557820638021,-414.4165992736816,-747.0095157623291,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069520959806679,0.0066757202148437,0.0066757202148437,0.0086095598008897,0.0118732452392578,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,1.344,1.28,7.672,7.144,50.0,50.0,85.01754488263812,85.02769470214844,915.8051013946532,915.8051013946532,-306.9911003112793,-306.9911003112793,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0069010910110094,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0153779983520507,0.0143051147460937,0.019073486328125,0.0190973281860351,113.256,1.192,1.696,1.696,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1049.6223449707031,747.3282814025879,-416.8102264404297,-747.6523717244467,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068533420562744,0.0,0.0,0.0093936920166015,0.0127315521240234,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.0184440612793,85.03131866455078,1048.2995510101318,747.0821539560953,-417.553186416626,-747.6721604665121,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069165229797363,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.592,0.592,25.0,25.0,85.03007888793945,85.04180908203125,1047.6243019104004,747.2707430521647,-419.2453861236572,-747.6687431335449,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068449974060058,0.0,0.0,0.0089009602864583,0.0130176544189453,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,6.896,7.872,25.0,25.0,85.01662526811872,85.02640724182129,1044.6300506591797,746.6835975646973,-419.1150665283203,-747.290293375651,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068330764770507,0.0,0.0,0.0089963277180989,0.0143051147460937,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.104,5.76,12.008,11.968,0.0,25.0,85.0192387898763,85.03203392028809,1045.0096607208252,747.3564942677816,-419.9998378753662,-747.0253308614095,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068844847418182,0.0050067901611328,0.0050067901611328,0.0085035959879557,0.0126838684082031,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,7.208,7.208,25.0,25.0,85.01880819147283,85.0381851196289,1043.1633949279783,746.6383775075277,-421.0308074951172,-747.653086980184,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067895917750116,0.0042915344238281,0.0042915344238281,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,4.752,4.48,1.584,0.528,33.33333333333333,0.0,0.0,0.0,993.0821180343628,663.1110906600952,-870.9864139556885,-962.9814624786376,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.006953477859497,0.0064373016357421,0.0064373016357421,0.0083446502685546,0.0119686126708984,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,5.6,5.76,11.304,11.312,25.0,25.0,85.01726388931274,85.0297212600708,1041.8903827667236,746.3603019714355,-421.854305267334,-747.3151683807373,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.006868839263916,0.0,0.0,0.0097274780273437,0.0125408172607421,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1.344,1.28,3.744,4.232,50.0,50.0,85.01830101013184,85.0337028503418,916.7690277099608,916.7690277099608,-317.11530685424805,-317.11530685424805,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083684921264648,0.0068342685699462,0.0,0.0,0.0112533569335937,0.0157356262207031,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.02678076426189,85.04700660705566,1042.614459991455,747.3559379577637,-423.74234199523926,-746.9716866811117,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069546699523925,0.0,0.0,0.0090069240993923,0.0130176544189453,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,6.432,7.936,25.0,25.0,85.01696586608887,85.0334644317627,1041.1357402801514,746.9447453816732,-424.0650177001953,-747.3548253377279,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0070118904113769,0.0,0.0,0.0088865106756036,0.0123977661132812,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,9.848,8.264,25.0,25.0,85.01584529876709,85.02247333526611,1040.7297611236572,747.0026016235352,-425.8134841918945,-747.6394176483154,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068844847418182,0.0054836273193359,0.0054836273193359,0.0088453292846679,0.0118255615234374,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,8.792,7.736,25.0,25.0,85.02095395868474,85.0372314453125,1038.2978916168213,746.6644446055094,-426.39193534851074,-747.3358313242594,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068156873408834,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.104,5.76,0.0,0.0,0.0,25.0,0.0,0.0,1038.5757446289062,747.4114894866943,-426.9978046417236,-746.9572226206461,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069627714394336,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1036.9644165039062,746.574878692627,-427.9717445373535,-747.6802666982015,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0078916549682617,0.0068128108978271,0.0,0.0,0.0091075897216796,0.0125885009765625,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.752,4.48,3.744,4.232,33.33333333333333,0.0,85.02063751220703,85.0348949432373,986.7743015289308,662.7352237701416,-869.2734718322754,-958.4832191467284,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083684921264648,0.0068092346191406,0.0,0.0,0.0092029571533203,0.01373291015625,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.02287864685059,85.04104614257812,1035.8327388763428,746.9991048177084,-428.2505989074707,-747.3406791687012,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088453292846679,0.0069785118103027,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.624,4.592,0.592,0.592,33.33333333333333,33.33333333333333,85.0209395090739,85.03408432006836,830.7329177856445,569.3864822387695,-398.42495918273926,-695.9869861602783,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068700313568115,0.0,0.0,0.0104308128356933,0.013589859008789,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,2.32,2.448,3.152,3.64,33.33333333333333,33.33333333333333,85.01482009887695,85.01806259155273,1068.122410774231,999.6353387832642,-357.3453903198242,-566.4796829223633,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068581104278564,0.0,0.0,0.0082969665527343,0.0102043151855468,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,8.792,7.736,25.0,25.0,85.01804958690296,85.03103256225586,1049.5244979858398,746.7256387074789,-414.6008014678955,-747.6356029510498,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0068904155522436,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1049.920654296875,747.2138404846191,-416.0081386566162,-747.3623752593994,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069141387939453,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1048.3540534973145,746.6735045115153,-416.86086654663086,-747.663418451945,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070066594365817,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1048.7472534179688,747.2473780314127,-417.4191951751709,-746.9844818115234,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070066594365817,0.0078678131103515,0.0078678131103515,0.0091552734375,0.0124931335449218,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.104,5.76,3.744,4.232,0.0,25.0,85.02106666564941,85.04142761230469,1048.0314254760742,747.4843660990397,-417.59018898010254,-747.3055521647135,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070066594365817,0.0078678131103515,0.0078678131103515,0.0103473663330078,0.0146389007568359,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,4.976,3.744,4.232,25.0,33.33333333333333,85.02411842346191,85.03541946411133,1044.4704055786133,746.6448942820231,-873.2039213180542,-965.983748435974,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070066594365817,0.0078678131103515,0.0078678131103515,0.007331371307373,0.0095844268798828,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,4.752,5.264,2.688,3.704,33.33333333333333,0.0,85.02769470214844,85.04843711853027,994.7972536087036,664.0602350234985,-418.6557292938232,-746.7091878255209,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0070066594365817,0.0078678131103515,0.0078678131103515,0.0095764795939127,0.0138282775878906,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,5.576,4.032,25.0,25.0,85.01780033111572,85.0238561630249,1044.471263885498,746.3564872741699,-419.8219299316406,-746.6305096944174,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0067587515607995,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,1.344,1.28,0.0,0.0,50.0,50.0,0.0,0.0,914.9208068847656,914.9208068847656,-313.0509853363037,-313.0509853363037,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069403648376464,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1043.2622909545898,746.5825080871582,-421.74224853515625,-747.965415318807,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0071134140242391,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1043.6882972717283,746.9953695933024,-421.42415046691895,-746.6590404510498,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0070106983184814,0.0,0.0,0.0087738037109375,0.012063980102539,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.01687049865723,85.02798080444336,1043.179702758789,747.1108436584473,-422.3398208618164,-747.3108768463135,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.006953477859497,0.0,0.0,0.0086307525634765,0.0116825103759765,0.009775161743164,0.0071525573730468,0.0071525573730468,0.009775161743164,112.0,0.0,0.848,0.848,5.6,5.76,3.744,4.232,25.0,25.0,85.0179672241211,85.02960205078125,1042.430305480957,747.2969690958658,-423.2097625732422,-747.3400433858236,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069522857666015,0.0,0.0,0.0088214874267578,0.0120162963867187,0.0073909759521484,0.0116825103759765,0.0116825103759765,0.0073909759521484,112.0,0.0,0.848,0.848,5.104,5.76,8.264,7.736,0.0,25.0,85.01584529876709,85.03410816192627,1040.7241344451904,746.6015021006266,-424.0315437316895,-747.3436991373698,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.006718635559082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1041.5141105651855,747.3071416219076,-425.5616188049317,-747.6406097412109,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068216181513088,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,4.752,4.48,0.0,0.0,33.33333333333333,0.0,0.0,0.0,988.6277198791504,663.7701988220215,-870.5394744873047,-960.9575271606444,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068204319892238,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1037.9846572875977,746.6702461242676,-426.2819766998291,-746.705691019694,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0069475173950195,0.0054836273193359,0.0054836273193359,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,1.344,1.28,0.592,0.592,50.0,50.0,85.0209395090739,85.03170013427734,913.8875007629396,913.8875007629396,-320.9984302520752,-320.9984302520752,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088453292846679,0.0069189071655273,0.0,0.0,0.0095963478088378,0.0133275985717773,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.152,3.64,25.0,25.0,85.0139856338501,85.0144624710083,1037.4708652496338,746.9387054443359,-428.0186176300049,-747.6617495218912,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0069999694824218,0.0,0.0,0.0094413757324218,0.0129222869873046,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.01653671264648,85.02535820007324,1037.4311923980713,747.3394870758057,-427.8367042541504,-746.970017751058,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068438053131103,0.0,0.0,0.0079631805419921,0.0101566314697265,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,8.792,7.736,25.0,25.0,85.01941507512873,85.03293991088867,1032.0653438568115,740.3232256571451,-429.7420024871826,-747.9821840922037,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0069499015808105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1050.2736568450928,746.6671466827393,-409.44628715515137,-733.370860417684,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.00691058030769,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.104,5.76,0.0,0.0,0.0,25.0,0.0,0.0,1050.8291721343994,747.266928354899,-414.4160747528076,-747.2971280415853,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067943364233519,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1049.627685546875,747.1198240915934,-415.38915634155273,-747.6409276326498,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0068536445276061,0.0069141387939453,0.0069141387939453,0.0086784362792968,0.012063980102539,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,4.976,3.744,4.232,25.0,33.33333333333333,85.02140045166016,85.02964973449707,1048.5623359680176,747.0020453135172,-872.6628541946411,-967.0082330703736,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088453292846679,0.0070810317993164,0.0,0.0,0.0076889991760253,0.0105142593383789,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.752,5.264,2.688,3.704,33.33333333333333,0.0,85.02278327941895,85.03103256225586,996.664261817932,661.1329317092896,-416.2222862243652,-746.994415918986,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069475173950195,0.0,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.624,4.592,1.056,0.528,33.33333333333333,33.33333333333333,85.04390716552734,85.04390716552734,850.637936592102,579.9852609634399,-387.33625411987305,-696.5107917785645,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0069141387939453,0.0,0.0,0.0089168548583984,0.0123262405395507,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,2.32,2.448,8.264,7.736,33.33333333333333,33.33333333333333,85.01444922553168,85.02206802368164,1064.0697956085205,1000.3416538238524,-363.66374492645264,-578.4820318222046,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0068628787994384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1044.6619987487793,746.7107772827148,-419.5809841156006,-748.3100891113281,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0068999048489243,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.792,0.0,0.0,25.0,25.0,0.0,0.0,1044.5175170898438,746.7257976531982,-420.0462818145752,-747.016986211141,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.006866692310542,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.792,0.0,0.0,25.0,25.0,0.0,0.0,1045.2357292175293,747.6357618967692,-419.8002815246582,-746.6708819071451,1
