time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061094760894775,0.0081300735473632,0.0095367431640625,0.0095367431640625,0.0128746032714843,0.0128746032714843,0.005960464477539,0.0,0.0,0.0076770782470703,0.0,0.0,0.0119686126708984,0.022125244140625,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064986767155109,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0140666961669921,0.0140666961669921,0.0062942504882812,0.0,0.0,0.0088214874267578,0.0,0.0,0.0117778778076171,0.0287055969238281,0.496,1.776,0.0,0.0,0.0,8.464,7.488,118.448,226.0082960128784,226.00877285003665,6.16,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064147645561256,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.00762939453125,0.00762939453125,0.006723403930664,0.0,0.0,0.0089168548583984,0.0,0.0,0.0107288360595703,0.0263214111328125,0.496,1.776,0.0,0.0,0.0,11.968,12.008,113.256,226.00769996643064,226.00769996643064,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065677794651012,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0063419342041015,0.0,0.0,0.0086307525634765,0.0,0.0,0.0111579895019531,0.0254392623901367,0.496,1.776,0.0,0.0,0.0,7.736,8.264,113.256,226.00674629211423,226.00674629211423,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066409990625474,0.0084638595581054,0.00762939453125,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,136.064,226.16800326927037,226.4312744140625,2791.112,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066494941711425,0.0083446502685546,0.00762939453125,0.00762939453125,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,226.0071039199829,226.00786685943604,30.048,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067984703743811,0.0090360641479492,0.008702278137207,0.0105142593383789,0.010848045349121,0.0118970870971679,0.0065326690673828,0.0,0.0,0.0083446502685546,0.0,0.0,0.0141620635986328,0.0255584716796875,1.344,2.624,0.0,0.0,0.0,4.232,3.744,122.384,226.08878467004624,226.29222869873047,1614.12,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073447156308302,0.0095367431640625,0.0092983245849609,0.0092983245849609,0.0154972076416015,0.0154972076416015,0.0073194503784179,0.0,0.0,0.0095129013061523,0.0,0.0,0.0114202499389648,0.0272512435913085,0.496,1.776,0.0,0.0,0.0,8.464,7.488,115.048,226.0720243133624,226.22151374816892,3994.488,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068208958842966,0.0083446502685546,0.011444091796875,0.011444091796875,0.0140666961669921,0.0140666961669921,0.0061988830566406,0.0,0.0,0.0085830688476562,0.0,0.0,0.0109513600667317,0.025033950805664,0.496,1.776,0.0,0.0,0.0,11.968,12.008,118.448,226.02522373199463,226.10232830047607,441.664,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067409591295232,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0131130218505859,0.0131130218505859,0.0065088272094726,0.0,0.0,0.0086069107055664,0.0,0.0,0.0112771987915039,0.0274896621704101,0.496,1.776,0.0,0.0,0.0,7.736,8.264,113.256,226.09930038452148,226.3138771057129,455.384,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065664939692454,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,121.48,226.00904378024012,226.01056098937988,66.888,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066140397864194,0.0083446502685546,0.009775161743164,0.009775161743164,0.0171661376953125,0.0171661376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,117.192,226.13807824941784,226.3308048248291,127.496,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067019462585449,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0138282775878906,0.0138282775878906,0.0061511993408203,0.0,0.0,0.0079631805419921,0.0,0.0,0.0110149383544921,0.020599365234375,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,226.03091597557068,226.09827518463132,65.56,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066292285919189,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0133514404296875,0.0133514404296875,0.0065962473551432,0.0,0.0,0.0082969665527343,0.0,0.0,0.0107505104758522,0.0259876251220703,0.496,1.776,0.0,0.0,0.0,7.936,8.016,116.632,0.0,0.0,33.784,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065665933030161,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.009775161743164,0.009775161743164,0.006723403930664,0.0,0.0,0.0088691711425781,0.0,0.0,0.0113487243652343,0.0289440155029296,0.496,1.776,0.0,0.0,0.0,11.968,12.008,112.56,0.0,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065404977371443,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0069141387939453,0.0063657760620117,0.0,0.0,0.0086307525634765,0.0,0.0,0.0115871429443359,0.0291824340820312,0.496,1.776,0.0,0.0,0.0,7.736,8.264,113.256,226.00913047790527,226.00913047790527,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066792263704187,0.0085830688476562,0.0119209289550781,0.0119209289550781,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,123.888,226.01631709507527,226.0157585144043,45.296,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067241121046613,0.008559226989746,0.0078678131103515,0.0078678131103515,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,115.968,226.03993188767203,226.1064052581787,223.448,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065523593579951,0.0083446502685546,0.0050067901611328,0.0050067901611328,0.0078678131103515,0.0078678131103515,0.006103515625,0.0,0.0,0.0077724456787109,0.0,0.0,0.011301040649414,0.0215530395507812,0.496,1.776,0.0,0.0,0.0,4.232,3.744,117.192,226.00871324539185,226.00953578948972,29.232,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065839290618896,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.0085830688476562,0.0067472457885742,0.0,0.0,0.0097513198852539,0.0,0.0,0.01220703125,0.0320196151733398,0.496,1.776,0.0,0.0,0.0,8.464,7.488,112.0,0.0,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066320494850083,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0171661376953125,0.0171661376953125,0.0061829884847005,0.0,0.0,0.0084400177001953,0.0,0.0,0.0111579895019531,0.0265121459960937,0.496,1.776,0.0,0.0,0.0,11.968,12.008,119.904,226.0092894236247,226.01079940795896,25.208,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066125392913818,0.0083684921264648,0.00762939453125,0.00762939453125,0.0090599060058593,0.0090599060058593,0.0060796737670898,0.0,0.0,0.0088453292846679,0.0,0.0,0.0119924545288085,0.0263214111328125,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065934658050537,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068145011787983,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.00865364074707,226.00865364074707,1.192,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066491006647498,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0107288360595703,0.0107288360595703,0.0060081481933593,0.0,0.0,0.0076770782470703,0.0,0.0,0.011444091796875,0.0216484069824218,0.496,1.776,0.0,0.0,0.0,4.232,3.744,135.6,226.0312875111898,226.0704040527344,127.144,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067583405145324,0.0088214874267578,0.011444091796875,0.011444091796875,0.011444091796875,0.011444091796875,0.0066280364990234,0.0,0.0,0.0088691711425781,0.0,0.0,0.0115394592285156,0.029754638671875,0.496,1.776,0.0,0.0,0.0,8.464,7.488,118.448,226.0171175003052,226.01873874664307,85.312,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065350532531738,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0095367431640625,0.0095367431640625,0.0058492024739583,0.0,0.0,0.008249282836914,0.0,0.0,0.0108877817789713,0.0280380249023437,0.496,1.776,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064432621002197,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0078678131103515,0.0078678131103515,0.0062465667724609,0.0,0.0,0.0088453292846679,0.0,0.0,0.0106096267700195,0.0248193740844726,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065553188323974,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064015388488769,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0128746032714843,0.0128746032714843,0.0,0.0166893005371093,0.0176429748535156,0.0,0.0229835510253906,0.0227928161621093,0.0,0.0,0.496,1.776,1.696,1.696,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065321946025487,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0159740447998046,0.0159740447998046,0.0073750813802083,0.0,0.0,0.011301040649414,0.0,0.0,0.0100294748942057,0.0216007232666015,0.496,1.776,0.0,0.0,0.0,11.312,10.776,113.256,226.00960731506348,226.00960731506348,1.192,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066852095115244,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.0093688964844,226.0093688964844,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066567416214824,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0095367431640625,0.0095367431640625,0.0060558319091796,0.0,0.0,0.0076770782470703,0.0,0.0,0.0115871429443359,0.0220775604248046,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.256,226.00626945495603,226.00626945495603,1.192,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066567416214824,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0064373016357421,0.0064373016357421,0.0069737434387207,0.0,0.0,0.0087976455688476,0.0,0.0,0.0113248825073242,0.0208616256713867,0.496,1.776,0.0,0.0,0.0,3.704,4.272,113.256,226.00626945495603,226.00626945495603,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066567416214824,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0071525573730468,0.0071525573730468,0.0063419342041015,0.0,0.0,0.0088691711425781,0.0,0.0,0.0117778778076171,0.0274658203124999,0.496,1.776,0.0,0.0,0.0,7.736,8.264,113.256,226.00626945495603,226.00626945495603,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066567416214824,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.00626945495603,226.00626945495603,1.192,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066567416214824,0.0088214874267578,0.00762939453125,0.00762939453125,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,113.256,226.00626945495603,226.00626945495603,1.192,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065076351165771,0.0081062316894531,0.007033348083496,0.0080823898315429,0.0118017196655273,0.0124692916870117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.624,0.0,0.0,0.0,0.0,0.0,112.696,226.0124683380127,226.0124683380127,1.192,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066887679977796,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.013589859008789,0.013589859008789,0.0061988830566406,0.0,0.0,0.0079154968261718,0.0,0.0,0.0110626220703125,0.0208377838134765,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.256,226.0074615478516,226.0074615478516,1.192,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065541503453018,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0073909759521484,0.0073909759521484,0.0060081481933593,0.0,0.0,0.0076770782470703,0.0,0.0,0.0119209289550781,0.0230312347412109,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.816,226.00913047790527,226.00913047790527,1.192,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066173076629638,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0057220458984375,0.0057220458984375,0.0061988830566406,0.0,0.0,0.008392333984375,0.0,0.0,0.0112771987915039,0.0279188156127929,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066673755645751,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065839290618896,0.0086069107055664,0.0090599060058593,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
189,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065946578979492,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
190,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0083446502685546,0.009775161743164,0.009775161743164,0.0066757202148437,0.0066757202148437,0.006103515625,0.0,0.0,0.0080585479736328,0.0,0.0,0.0110149383544921,0.0210762023925781,0.496,1.776,0.0,0.0,0.0,4.232,3.744,113.256,226.02128982543945,226.02128982543945,0.0,1
191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066935126461199,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0078678131103515,0.0078678131103515,0.0068187713623046,0.0,0.0,0.0088691711425781,0.0,0.0,0.0112056732177734,0.0215053558349609,0.496,1.776,0.0,0.0,0.0,4.232,3.744,117.888,226.00972652435303,226.0103940963745,10.096,1
192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060451030731201,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0064373016357421,0.0064373016357421,0.0060081481933593,0.0,0.0,0.0088691711425781,0.0,0.0,0.010991096496582,0.0263452529907226,0.496,1.776,0.0,0.0,0.0,7.736,8.264,112.696,226.0119915008545,226.0119915008545,1.192,1
193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073423663389335,0.009775161743164,0.009775161743164,0.009775161743164,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,13.61144945188794,0.0,0.0,142.208,226.1496728097716,226.37577056884768,20242.104,1
194,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078286697615438,0.0100135803222656,0.009775161743164,0.009775161743164,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,12.5165038288883,0.0,0.0,117.192,226.17687691096413,226.43089294433597,41943.512,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008046923585199,0.0102519989013671,0.0104904174804687,0.0104904174804687,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,13.883113883113884,0.0,0.0,117.192,226.17915208759223,226.4347076416016,39311.304,1
196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076887026355041,0.0092983245849609,0.0107288360595703,0.0107288360595703,0.0088214874267578,0.0088214874267578,0.0066757202148437,0.0,0.0,0.0084877014160156,0.0,0.0,0.0109672546386718,0.0199079513549804,0.496,1.776,0.0,0.0,0.0,3.704,4.272,117.192,226.1822030869675,226.435661315918,36493.792,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079386305100847,0.0100135803222656,0.0128746032714843,0.0128746032714843,0.0157356262207031,0.0157356262207031,0.0072002410888671,0.0,0.0,0.0107765197753906,0.0,0.0,0.0119209289550781,0.0229358673095703,0.496,1.776,0.0,0.0,0.0,4.232,3.744,116.504,226.00688653833728,226.0079860687256,3921.848,1
198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075036613502312,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0162124633789062,0.0162124633789062,0.0067472457885742,0.0,0.0,0.0086307525634765,0.0,0.0,0.010848045349121,0.0257730484008789,0.496,1.776,0.0,0.0,0.0,7.736,8.264,116.032,226.00739501243413,226.01046562194824,133.224,1
199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069424657538385,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,116.56,226.0066360797522,226.00901126861567,531.064,1
200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066355903549949,0.0081062316894531,0.0131130218505859,0.0131130218505859,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,115.904,226.0070187704904,226.00769996643064,127.664,1
201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065998058413984,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,0.0,0.0,117.192,226.00793838500977,226.008939743042,10.888,1
202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067222118377685,0.0086069107055664,0.0107288360595703,0.0107288360595703,0.0078678131103515,0.0078678131103515,0.0070095062255859,0.0,0.0,0.0104427337646484,0.0,0.0,0.0111579895019531,0.021219253540039,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.0,226.00656747817996,226.00760459899905,13.552,1
203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066828371873542,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0107288360595703,0.0107288360595703,0.0074386596679687,0.0,0.0,0.0093460083007812,0.0,0.0,0.0110149383544921,0.0199317932128906,0.496,1.776,0.0,0.0,0.0,4.232,3.744,112.56,0.0,0.0,0.0,1
