time_seconds,a1_retransmissions_ul_count,a1_packet_loss_ul_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061964988708496,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0063180923461914,0.0,0.008702278137207,0.0110864639282226,0.0256299972534179,0.496,1.36,0.0,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061357021331787,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062942504882812,0.0086069107055664,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063748035616087,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0046312808990478,0.0,0.0,0.0064611434936523,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,143.152,0.0,0.0,0.0,334.368,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068350593642433,0.0092983245849609,0.0107526779174804,0.0079870223999023,0.0,0.0,0.0,0.0106096267700195,0.0110864639282226,0.0042772578622052,0.0,0.006103515625,0.0054836273193359,0.0079631805419921,0.0104427337646484,0.019073486328125,1.344,2.272,0.0,0.0,0.0,117.808,3.744,4.232,0.0,1436.616,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065871984651773,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0044777279808407,0.0,0.0068388487163342,0.0057220458984375,0.0093460083007812,0.0103314717610677,0.0221729278564453,0.496,1.424,0.0,0.0,0.0,115.952,15.048,15.016,0.0,841.256,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006095017537032,0.0083208084106445,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0049273173014322,0.0,0.0064611434936523,0.0065088272094726,0.0088214874267578,0.0109434127807617,0.0251531600952148,0.496,1.424,0.0,0.0,0.0,118.448,8.264,7.736,0.0,115.856,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064218815286361,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0049096566659432,0.0,0.0,0.0064373016357421,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0,358.064,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062961483476173,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0043098743145282,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,116.632,0.0,0.0,0.0,484.336,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061559677124023,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063127546168085,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0054459822805304,0.0,0.005960464477539,0.0079154968261718,0.0075340270996093,0.0110626220703125,0.0205039978027343,0.496,1.424,0.0,0.0,0.0,114.392,3.744,4.232,0.0,40.872,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061810906253643,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0081062316894531,0.0,0.0061988830566406,0.0081062316894531,0.0077724456787109,0.0109195709228515,0.0199794769287109,0.496,1.392,0.0,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062210887086157,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0066757202148437,0.0,0.0068081749810112,0.0077009201049804,0.0095367431640625,0.0102303244850852,0.0216960906982421,0.496,1.36,0.0,0.0,0.0,120.432,8.792,7.208,0.0,7.504,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065033978754931,0.0090599060058593,0.00762939453125,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.0050159601064828,0.0095367431640625,0.0,0.0060796737670898,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,115.648,0.0,0.0,0.0,54.752,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059414858841777,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0049647162942325,0.0,0.0,0.0059127807617187,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.392,0.0,0.0,0.0,35.768,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062724251059157,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0152587890625,0.0152587890625,0.0050893196692833,0.0,0.0,0.0058412551879882,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.392,0.0,0.0,0.0,56.112,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006248701864214,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0045299530029296,0.0138282775878906,0.0138282775878906,0.0057954054612379,0.0045299530029296,0.0063896179199218,0.0075817108154296,0.0080108642578125,0.0120162963867187,0.0224113464355468,0.496,1.424,0.0,0.848,0.848,114.392,3.744,4.232,0.0,27.352,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061428546905517,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0054836273193359,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,100.0,2.104,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062024239266272,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0057518482208251,0.0,0.0,0.0075817108154296,0.0,0.0,0.0,0.496,1.392,1.0,0.0,0.0,115.648,0.0,0.0,100.0,15.92,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.005960464477539,0.0080823898315429,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0054836273193359,0.0,0.0,0.0063657760620117,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,115.648,0.0,0.0,100.0,7.504,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062201282765605,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0051259994506835,0.0,0.0,0.0057220458984375,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,115.648,0.0,0.0,100.0,13.376,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059770707467302,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.005960464477539,0.0,0.0,0.0065326690673828,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,114.392,0.0,0.0,100.0,4.208,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061680428424284,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.006013446384006,0.0,0.0,0.008249282836914,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,114.392,0.0,0.0,100.0,18.936,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061368942260742,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060980592794086,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0085830688476562,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,114.456,0.0,0.0,100.0,2.168,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064443139468922,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.004038172230082,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,128.832,0.0,0.0,100.0,3826.568,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066460661627166,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0157356262207031,0.0157356262207031,0.0039968431366156,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,113.256,0.0,0.0,100.0,3570.016,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059830015571556,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0064373016357421,0.0,0.0,0.0064373016357421,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060200691223144,0.0078916549682617,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062251091003417,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064817129396924,0.0092267990112304,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0043299890333606,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,132.768,0.0,0.0,100.0,1125.92,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062154893258317,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0049471855163574,0.0,0.0,0.0069618225097656,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,117.192,0.0,0.0,100.0,39.36,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062664942954903,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0047683715820312,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061502504111522,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.00762939453125,0.0,0.0,0.00762939453125,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062095585154063,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0164508819580078,0.0164508819580078,0.0041961669921875,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,100.0,447.848,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060352624631395,0.0084400177001953,0.0068187713623046,0.0064373016357421,0.0,0.0,0.0,0.0118017196655273,0.0132322311401367,0.0039296991684857,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,1.344,2.272,1.0,0.0,0.0,132.768,0.0,0.0,100.0,921.96,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.005955696105957,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060224533081054,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058138370513916,0.00762939453125,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00590234253537,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0083446502685546,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061134793865146,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0090599060058593,0.0,0.0,0.0090599060058593,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061360164661312,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060772895812988,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059771537780761,0.0078916549682617,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063027485762492,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0042915344238281,0.0042915344238281,0.0057220458984375,0.0107288360595703,0.0107288360595703,0.0046690305074055,0.0057220458984375,0.0,0.0075578689575195,0.0,0.0,0.0,0.496,1.36,0.0,0.848,0.848,122.384,0.0,0.0,100.0,136.576,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062978267669677,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006017400257623,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0047683715820312,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062060000291511,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0042915344238281,0.0088214874267578,0.0088214874267578,0.0081062316894531,0.0042915344238281,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,1.36,0.0,0.848,0.848,113.256,0.0,0.0,100.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006132457979876,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.005960464477539,0.0,0.0,0.005960464477539,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006190538406372,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063133239746093,0.0083446502685546,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060582160949707,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0195503234863281,0.0195503234863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060439109802246,0.0081300735473632,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060784816741943,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006162112032003,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0067438398088727,0.0079631805419921,0.0077996935163225,0.0057220458984375,0.0057220458984375,0.0088214874267578,0.0095844268798828,0.0,0.0088214874267578,0.0,0.0,0.0,0.496,1.36,1.0,9.488,23.088,113.256,0.0,0.0,100.0,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006132457979876,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0047683715820312,0.0047683715820312,0.0057220458984375,0.00762939453125,0.00762939453125,0.0061988830566406,0.0059127807617187,0.0,0.0061988830566406,0.0,0.0,0.0,0.496,1.36,1.0,1.264,1.504,113.256,0.0,0.0,100.0,1.192,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060814530102174,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0047683715820312,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006108283996582,0.0081062316894531,0.009775161743164,0.009775161743164,0.0074505805969238,0.0085353851318359,0.0066757202148437,0.0071525573730468,0.0071525573730468,0.0,0.008249282836914,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.0,5.696,8.608,112.0,0.0,0.0,100.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060257033922185,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0072479248046875,0.008392333984375,0.0058174133300781,0.0085830688476562,0.0085830688476562,0.0,0.0076770782470703,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,16.656,5.04,112.496,0.0,0.0,100.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063312053680419,0.0085830688476562,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006117820739746,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066518783569335,0.0081062316894531,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0090599060058593,0.0,0.0,0.0090599060058593,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.696,0.0,0.0,100.0,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066282737314404,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0085830688476562,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067006296186304,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0054836273193359,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068557262420654,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066649913787841,0.0083923339843749,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067377090454101,0.0083684921264648,0.0067949295043945,0.0063180923461914,0.0,0.0,0.0,0.00762939453125,0.0091552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.624,2.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
